 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=7*10^15 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   27   35   62      541.295        3.900        3.800         3.83         0.10         55.3        7.880       16.215
   27   36   63      548.435        3.900        3.800         3.86         0.09         44.4        7.140       15.020
   27   37   64      555.650        4.000        3.800         3.88         0.07         60.0        7.215       14.355
   27   38   65      562.280        4.000        3.800         3.90         0.06         60.0        6.630       13.845
   27   39   66      569.280        4.000        3.800         3.92         0.00         49.5        7.000       13.630
   27   40   67      575.595        4.000        3.800         3.95         0.00         35.3        6.315       13.315
   27   41   68      580.300        4.100        3.800         3.97         0.02          1.5        4.705       11.020
   27   42   69      584.820        4.100        3.800         4.00         0.05          0.6        4.520        9.225
   27   43   70      590.190        4.100        3.800         4.02         0.08          0.1        5.370        9.890
   27   44   71      594.900        4.200        3.900         4.05         0.10          0.0        4.710       10.080
   27   45   72      599.790        4.200        3.900         4.07         0.11          0.0        4.890        9.600
   27   46   73      604.000        4.200        3.900         4.10         0.12          0.2        4.210        9.100
   27   47   74      607.810        4.200        3.900         4.11         0.10          1.1        3.810        8.020
   27   48   75      611.150        4.200        3.900         4.13         0.09          4.1        3.340        7.150
   27   49   76      614.490        4.200        3.900         4.13         0.03         46.5        3.340        6.680
   27   50   77      617.640        4.300        3.900         4.16         0.05         60.0        3.150        6.490
   27   51   78      620.080        4.300        3.900         4.19         0.06         32.9        2.440        5.590
   27   52   79      622.230        4.400        3.900         4.23         0.08         23.1        2.150        4.590
   27   53   80      624.285        4.400        3.900         4.27         0.08         33.8        2.055        4.205
   27   54   81      626.045        4.500        3.900         4.30         0.09         36.0        1.760        3.815
   27   55   82      627.880        4.500        4.000         4.34         0.08         59.6        1.835        3.595
   27   56   83      629.455        4.600        4.000         4.37         0.08         59.8        1.575        3.410
   27   57   84      629.840        4.600        4.000         4.42         0.09         56.6        0.385        1.960
   27   58   85      628.940        4.700        4.000         4.46         0.13         52.9       -0.900       -0.515
   27   59   86      632.915        4.700        4.000         4.48         0.04         46.6        3.975        3.075
   27   60   87      633.030        4.700        4.000         4.52         0.06         42.9        0.115        4.090
   27   61   88      634.390        4.800        4.000         4.57         0.02         57.2        1.360        1.475
   27   62   89      633.660        4.800        4.000         4.60         0.04         59.1       -0.730        0.630
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      503.880        3.700        3.700         3.71         0.06          7.8                          
   28   31   59      514.345        3.800        3.700         3.74         0.09         32.5       10.465             
   28   32   60      524.020        3.800        3.800         3.78         0.12         31.2        9.675       20.140
   28   33   61      533.635        3.800        3.800         3.80         0.12         60.0        9.615       19.290
   28   34   62      542.630        3.900        3.800         3.84         0.13         60.0        8.995       18.610
   28   35   63      551.200        3.900        3.800         3.84         0.10         58.4        8.570       17.565
   28   36   64      558.925        3.900        3.800         3.86         0.09         48.4        7.725       16.295
   28   37   65      566.760        4.000        3.800         3.88         0.07         60.0        7.835       15.560
   28   38   66      574.115        4.000        3.800         3.91         0.06         60.0        7.355       15.190
   28   39   67      581.840        4.000        3.800         3.93         0.00         32.5        7.725       15.080
   28   40   68      588.710        4.000        3.800         3.95         0.00         49.2        6.870       14.595
   28   41   69      593.970        4.100        3.800         3.97         0.02          5.0        5.260       12.130
   28   42   70      599.080        4.100        3.900         4.00         0.05          3.6        5.110       10.370
   28   43   71      604.980        4.100        3.900         4.02         0.07          0.3        5.900       11.010
   28   44   72      610.210        4.200        3.900         4.05         0.09          0.0        5.230       11.130
   28   45   73      615.700        4.200        3.900         4.07         0.10          0.0        5.490       10.720
   28   46   74      620.465        4.200        3.900         4.10         0.11          0.1        4.765       10.255
   28   47   75      624.940        4.200        3.900         4.11         0.09          0.6        4.475        9.240
   28   48   76      628.905        4.200        3.900         4.12         0.08          2.5        3.965        8.440
   28   49   77      633.550        4.200        3.900         4.12         0.01         59.9        4.645        8.610
   28   50   78      637.010        4.300        3.900         4.14         0.02         60.0        3.460        8.105
   28   51   79      639.625        4.300        3.900         4.18         0.04         27.4        2.615        6.075
   28   52   80      641.845        4.400        4.000         4.22         0.07         21.9        2.220        4.835
   28   53   81      644.155        4.400        4.000         4.25         0.07         35.3        2.310        4.530
   28   54   82      646.250        4.500        4.000         4.29         0.08         36.1        2.095        4.405
   28   55   83      648.315        4.500        4.000         4.32         0.07         59.8        2.065        4.160
   28   56   84      650.175        4.500        4.000         4.35         0.07         59.9        1.860        3.925
   28   57   85      650.005        4.600        4.000         4.40         0.11         57.7       -0.170        1.690
   28   58   86      649.685        4.600        4.000         4.44         0.14         59.2       -0.320       -0.490
   28   59   87      654.850        4.700        4.000         4.46         0.04         45.3        5.165        4.845
   28   60   88      654.035        4.700        4.000         4.50         0.08         43.1       -0.815        4.350
   28   61   89      656.370        4.800        4.000         4.54         0.02         58.8        2.335        1.520
   28   62   90      654.820        4.800        4.000         4.56         0.07         59.8       -1.550        0.785
   28   63   91      656.585        4.800        4.000         4.61         0.03         40.9        1.765        0.215
   28   64   92      655.705        4.900        4.100         4.63         0.06         44.1       -0.880        0.885
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.430        4.100        3.900         4.04         0.24          4.0                          
   29   41   70      606.465        4.100        3.900         3.98         0.02         21.6        6.035             
   29   42   71      612.070        4.100        3.900         4.00         0.05          4.1        5.605       11.640
   29   43   72      618.620        4.100        3.900         4.03         0.07          0.3        6.550       12.155
   29   44   73      624.460        4.200        3.900         4.06         0.10          0.0        5.840       12.390
   29   45   74      630.570        4.200        3.900         4.08         0.10          0.0        6.110       11.950
   29   46   75      635.930        4.200        3.900         4.10         0.11          0.1        5.360       11.470
   29   47   76      640.980        4.200        3.900         4.11         0.09          0.4        5.050       10.410
   29   48   77      645.500        4.200        4.000         4.13         0.09          1.8        4.520        9.570
   29   49   78      650.170        4.200        3.900         4.13         0.02         58.8        4.670        9.190
   29   50   79      654.435        4.300        4.000         4.15         0.02         59.9        4.265        8.935
   29   51   80      657.330        4.300        4.000         4.18         0.05         28.4        2.895        7.160
   29   52   81      660.115        4.300        4.000         4.22         0.07         21.0        2.785        5.680
   29   53   82      662.810        4.400        4.000         4.25         0.08         30.1        2.695        5.480
   29   54   83      665.185        4.400        4.000         4.28         0.08         31.4        2.375        5.070
   29   55   84      667.650        4.500        4.000         4.31         0.07         59.4        2.465        4.840
   29   56   85      669.780        4.500        4.000         4.34         0.07         59.8        2.130        4.595
   29   57   86      669.970        4.600        4.000         4.39         0.11         58.6        0.190        2.320
   29   58   87      670.430        4.600        4.100         4.43         0.14         60.0        0.460        0.650
   29   59   88      674.075        4.600        4.000         4.44         0.06         38.3        3.645        4.105
   29   60   89      673.880        4.700        4.100         4.48         0.10         43.0       -0.195        3.450
   29   61   90      676.010        4.700        4.000         4.51         0.06         59.2        2.130        1.935
   29   62   91      676.075        4.700        4.100         4.54         0.08         59.9        0.065        2.195
   29   63   92      676.500        4.800        4.100         4.57         0.08         52.0        0.425        0.490
   29   64   93      675.950        4.800        4.100         4.59         0.08         50.7       -0.550       -0.125
   29   65   94      677.710        4.900        4.100         4.64         0.05         59.6        1.760        1.210
   29   66   95      677.450        4.900        4.100         4.66         0.05         59.3       -0.260        1.500
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      612.010        4.100        4.000         4.03         0.22          4.3                          
   30   41   71      617.390        4.100        3.900         3.99         0.02         25.9        5.380             
   30   42   72      623.795        4.100        3.900         4.01         0.05          4.5        6.405       11.785
   30   43   73      631.035        4.100        3.900         4.04         0.08          0.2        7.240       13.645
   30   44   74      637.550        4.200        3.900         4.07         0.10          0.0        6.515       13.755
   30   45   75      644.310        4.200        4.000         4.09         0.11          0.0        6.760       13.275
   30   46   76      650.270        4.200        4.000         4.11         0.11          0.0        5.960       12.720
   30   47   77      655.905        4.200        4.000         4.12         0.10          0.3        5.635       11.595
   30   48   78      660.975        4.200        4.000         4.14         0.09          1.4        5.070       10.705
   30   49   79      665.850        4.200        4.000         4.14         0.02         52.8        4.875        9.945
   30   50   80      666.110        4.300        4.000         4.16         0.02         59.7        0.260        5.135
   30   51   81      674.030        4.300        4.000         4.19         0.05         30.3        7.920        8.180
   30   52   82      677.275        4.300        4.000         4.22         0.08         20.5        3.245       11.165
   30   53   83      680.310        4.400        4.000         4.25         0.08         26.2        3.035        6.280
   30   54   84      682.955        4.400        4.000         4.28         0.09         27.4        2.645        5.680
   30   55   85      685.710        4.500        4.000         4.31         0.08         57.9        2.755        5.400
   30   56   86      688.095        4.500        4.000         4.34         0.08         59.4        2.385        5.140
   30   57   87      689.050        4.500        4.100         4.38         0.11         59.3        0.955        3.340
   30   58   88      690.150        4.600        4.100         4.43         0.14         60.0        1.100        2.055
   30   59   89      692.830        4.600        4.100         4.44         0.09         35.8        2.680        3.780
   30   60   90      693.690        4.700        4.100         4.47         0.11         42.6        0.860        3.540
   30   61   91      695.860        4.700        4.100         4.49         0.07         58.1        2.170        3.030
   30   62   92      696.635        4.700        4.100         4.52         0.09         59.7        0.775        2.945
   30   63   93      696.995        4.700        4.100         4.55         0.09         55.4        0.360        1.135
   30   64   94      697.000        4.800        4.100         4.58         0.09         55.1        0.005        0.365
   30   65   95      699.095        4.800        4.100         4.62         0.05         59.5        2.095        2.100
   30   66   96      699.275        4.800        4.100         4.64         0.06         59.4        0.180        2.275
   30   67   97      699.255        4.900        4.200         4.66         0.04         58.5       -0.020        0.160
   30   68   98      699.185        4.900        4.200         4.68         0.03         55.2       -0.070       -0.090
   30   69   99      699.730        4.900        4.200         4.70         0.00          6.1        0.545        0.475
   30   70  100      699.790        4.900        4.200         4.72         0.00          7.5        0.060        0.605
   30   71  101      698.855        5.000        4.200         4.76         0.02          1.1       -0.935       -0.875
   30   72  102      698.265        5.000        4.200         4.77         0.05          0.3       -0.590       -1.525
   30   73  103      699.425        5.100        4.200         4.85         0.11          0.2        1.160        0.570
   30   74  104      698.495        5.000        4.300         4.84         0.09          0.3       -0.930        0.230
   30   75  105      700.020        5.200        4.300         4.99         0.14          5.3        1.525        0.595
   30   76  106      698.445        5.200        4.300         4.92         0.12          6.3       -1.575       -0.050
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.290        4.100        4.000         4.05         0.22         11.0                          
   31   41   72      627.645        4.100        3.900         4.00         0.02         10.6        7.355             
   31   42   73      634.550        4.100        3.900         4.03         0.05          3.8        6.905       14.260
   31   43   74      642.405        4.100        4.000         4.05         0.08          0.2        7.855       14.760
   31   44   75      649.540        4.200        4.000         4.08         0.10          0.0        7.135       14.990
   31   45   76      656.950        4.200        4.000         4.10         0.11          0.0        7.410       14.545
   31   46   77      663.540        4.200        4.000         4.12         0.11          0.0        6.590       14.000
   31   47   78      669.805        4.200        4.000         4.13         0.10          0.3        6.265       12.855
   31   48   79      675.450        4.200        4.000         4.14         0.09          1.1        5.645       11.910
   31   49   80      680.705        4.200        4.000         4.15         0.03         45.4        5.255       10.900
   31   50   81      683.620        4.300        4.000         4.21         0.13         39.3        2.915        8.170
   31   51   82      681.000        4.300        4.000         4.23         0.12         28.4       -2.620        0.295
   31   52   83      693.105        4.400        4.000         4.25         0.11         40.9       12.105        9.485
   31   53   84      697.040        4.400        4.000         4.27         0.11         43.3        3.935       16.040
   31   54   85      699.045        4.400        4.000         4.29         0.10         57.3        2.005        5.940
   31   55   86      699.825        4.500        4.000         4.32         0.08          7.3        0.780        2.785
   31   56   87      701.265        4.500        4.100         4.37         0.09          1.6        1.440        2.220
   31   57   88      705.340        4.600        4.100         4.43         0.14         30.3        4.075        5.515
   31   58   89      706.060        4.600        4.100         4.42         0.13         39.1        0.720        4.795
   31   59   90      709.265        4.700        4.100         4.48         0.12         44.7        3.205        3.925
   31   60   91      709.020        4.700        4.100         4.50         0.12         45.4       -0.245        2.960
   31   61   92      710.730        4.800        4.200         4.57         0.16         27.9        1.710        1.465
   31   62   93      710.330        4.900        4.200         4.65         0.15         37.9       -0.400        1.310
   31   63   94      711.845        4.900        4.200         4.67         0.16         39.3        1.515        1.115
   31   64   95      713.435        4.900        4.200         4.68         0.17         24.4        1.590        3.105
   31   65   96      715.490        5.000        4.200         4.76         0.17         28.8        2.055        3.645
   31   66   97      715.800        5.100        4.200         4.83         0.18         26.3        0.310        2.365
   31   67   98      717.765        5.200        4.200         4.87         0.17         27.6        1.965        2.275
   31   68   99      716.530        5.200        4.200         4.94         0.17         42.6       -1.235        0.730
   31   69  100      716.760        5.300        4.200         4.98         0.17         52.7        0.230       -1.005
   31   70  101      715.180        5.300        4.200         5.03         0.17         47.7       -1.580       -1.350
   31   71  102      720.180        5.300        4.300         5.03         0.19         29.4        5.000        3.420
   31   72  103      717.700        5.400        4.300         5.09         0.19         36.6       -2.480        2.520
   31   73  104      723.335        5.000        4.300         4.82         0.11          0.3        5.635        3.155
   31   74  105      722.580        5.000        4.300         4.81         0.09          0.3       -0.755        4.880
   31   75  106      723.760        5.100        4.300         4.85         0.12          4.1        1.180        0.425
   31   76  107      723.070        5.100        4.300         4.86         0.11          4.7       -0.690        0.490
   31   77  108      723.300        5.100        4.300         4.92         0.14         15.3        0.230       -0.460
   31   78  109      722.570        5.100        4.300         4.93         0.12         16.3       -0.730       -0.500
   31   79  110      723.180        5.200        4.300         5.00         0.15         14.2        0.610       -0.120
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.790        4.100        4.000         4.08         0.23         13.7                          
   32   41   73      636.840        4.100        4.000         4.02         0.02         12.3        8.050             
   32   42   74      644.360        4.100        4.000         4.04         0.05          4.2        7.520       15.570
   32   43   75      652.845        4.100        4.000         4.06         0.08          0.3        8.485       16.005
   32   44   76      660.595        4.200        4.000         4.09         0.10          0.0        7.750       16.235
   32   45   77      668.600        4.200        4.000         4.11         0.11          0.0        8.005       15.755
   32   46   78      675.800        4.200        4.000         4.13         0.11          0.0        7.200       15.205
   32   47   79      682.685        4.200        4.000         4.14         0.10          0.2        6.885       14.085
   32   48   80      688.940        4.200        4.000         4.15         0.09          0.9        6.255       13.140
   32   49   81      694.660        4.200        4.000         4.15         0.03         46.3        5.720       11.975
   32   50   82      700.480        4.300        4.000         4.17         0.02         59.9        5.820       11.540
   32   51   83      704.840        4.300        4.000         4.20         0.05         33.1        4.360       10.180
   32   52   84      708.905        4.300        4.000         4.23         0.08         22.3        4.065        8.425
   32   53   85      712.630        4.400        4.100         4.26         0.09         23.5        3.725        7.790
   32   54   86      715.890        4.400        4.100         4.29         0.10         23.8        3.260        6.985
   32   55   87      718.915        4.400        4.100         4.31         0.09         51.3        3.025        6.285
   32   56   88      721.665        4.500        4.100         4.35         0.11         52.4        2.750        5.775
   32   57   89      724.670        4.500        4.100         4.38         0.12         59.9        3.005        5.755
   32   58   90      726.990        4.600        4.200         4.42         0.14         60.0        2.320        5.325
   32   59   91      729.505        4.600        4.100         4.43         0.12         40.7        2.515        4.835
   32   60   92      731.530        4.600        4.200         4.47         0.13         46.6        2.025        4.540
   32   61   93      733.655        4.700        4.200         4.49         0.11         57.7        2.125        4.150
   32   62   94      735.555        4.700        4.200         4.51         0.11         59.0        1.900        4.025
   32   63   95      736.730        4.700        4.200         4.54         0.10         59.7        1.175        3.075
   32   64   96      737.710        4.700        4.200         4.56         0.10         59.8        0.980        2.155
   32   65   97      739.700        4.800        4.200         4.59         0.07         58.0        1.990        2.970
   32   66   98      740.770        4.800        4.200         4.61         0.06         59.4        1.070        3.060
   32   67   99      741.495        4.800        4.200         4.63         0.05         59.5        0.725        1.795
   32   68  100      742.200        4.800        4.200         4.65         0.04         58.5        0.705        1.430
   32   69  101      743.500        4.900        4.200         4.67         0.00         21.7        1.300        2.005
   32   70  102      744.340        4.900        4.200         4.69         0.00          2.9        0.840        2.140
   32   71  103      744.270        4.900        4.300         4.71         0.02          3.8       -0.070        0.770
   32   72  104      744.375        4.900        4.300         4.73         0.04          0.9        0.105        0.035
   32   73  105      745.935        5.000        4.300         4.78         0.10          0.1        1.560        1.665
   32   74  106      745.905        5.000        4.300         4.79         0.08          0.2       -0.030        1.530
   32   75  107      747.450        5.000        4.300         4.82         0.12          2.4        1.545        1.515
   32   76  108      747.150        5.000        4.300         4.83         0.10          2.9       -0.300        1.245
   32   77  109      747.470        5.100        4.300         4.87         0.13         13.0        0.320        0.020
   32   78  110      747.135        5.100        4.400         4.88         0.11         13.7       -0.335       -0.015
   32   79  111      747.470        5.200        4.400         4.96         0.15         17.1        0.335             
   32   80  112      747.030        5.200        4.400         4.97         0.13         21.9       -0.440       -0.105
   32   81  113      746.490        5.200        4.400         5.01         0.14         60.0       -0.540       -0.980
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.520        4.100        4.000         4.06         0.19          7.1                          
   33   41   74      645.050        4.100        4.000         4.03         0.02         11.4        8.530             
   33   42   75      653.375        4.100        4.000         4.05         0.05          5.3        8.325       16.855
   33   43   76      662.350        4.100        4.000         4.07         0.07          0.5        8.975       17.300
   33   44   77      670.700        4.200        4.000         4.10         0.09          0.1        8.350       17.325
   33   45   78      679.305        4.200        4.000         4.12         0.10          0.0        8.605       16.955
   33   46   79      687.090        4.200        4.000         4.14         0.11          0.0        7.785       16.390
   33   47   80      694.620        4.200        4.000         4.15         0.10          0.1        7.530       15.315
   33   48   81      701.480        4.200        4.000         4.16         0.09          0.4        6.860       14.390
   33   49   82      707.785        4.200        4.000         4.16         0.02         54.7        6.305       13.165
   33   50   83      714.305        4.300        4.000         4.18         0.01         60.0        6.520       12.825
   33   51   84      718.940        4.300        4.100         4.21         0.05         33.8        4.635       11.155
   33   52   85      723.445        4.300        4.100         4.24         0.08         23.9        4.505        9.140
   33   53   86      727.545        4.400        4.100         4.26         0.08         22.9        4.100        8.605
   33   54   87      731.230        4.400        4.100         4.29         0.10         22.4        3.685        7.785
   33   55   88      734.485        4.400        4.100         4.32         0.09         49.0        3.255        6.940
   33   56   89      737.740        4.500        4.100         4.35         0.11         50.3        3.255        6.510
   33   57   90      741.215        4.500        4.200         4.39         0.12         60.0        3.475        6.730
   33   58   91      744.135        4.600        4.200         4.42         0.14         60.0        2.920        6.395
   33   59   92      746.855        4.600        4.200         4.44         0.13         51.6        2.720        5.640
   33   60   93      749.360        4.600        4.200         4.46         0.13         49.1        2.505        5.225
   33   61   94      751.815        4.600        4.200         4.48         0.12         57.5        2.455        4.960
   33   62   95      753.925        4.700        4.200         4.51         0.11         58.2        2.110        4.565
   33   63   96      755.610        4.700        4.200         4.53         0.11         59.9        1.685        3.795
   33   64   97      757.025        4.700        4.200         4.56         0.11         60.0        1.415        3.100
   33   65   98      759.000        4.800        4.200         4.58         0.07         57.5        1.975        3.390
   33   66   99      760.490        4.800        4.200         4.60         0.07         59.0        1.490        3.465
   33   67  100      761.600        4.800        4.200         4.62         0.05         59.8        1.110        2.600
   33   68  101      762.660        4.800        4.200         4.64         0.04         59.3        1.060        2.170
   33   69  102      764.375        4.800        4.300         4.66         0.00         14.0        1.715        2.775
   33   70  103      765.620        4.900        4.300         4.68         0.00          4.9        1.245        2.960
   33   71  104      765.985        4.900        4.300         4.70         0.02          2.4        0.365        1.610
   33   72  105      766.450        4.900        4.300         4.72         0.04          1.4        0.465        0.830
   33   73  106      768.145        4.900        4.300         4.76         0.09          0.2        1.695        2.160
   33   74  107      768.550        5.000        4.300         4.77         0.08          0.3        0.405        2.100
   33   75  108      770.400        5.000        4.300         4.80         0.11          1.0        1.850        2.255
   33   76  109      770.490        5.000        4.300         4.81         0.10          1.3        0.090        1.940
   33   77  110      771.290        5.000        4.400         4.84         0.12          7.2        0.800        0.890
   33   78  111      771.320        5.000        4.400         4.85         0.10          8.1        0.030        0.830
   33   79  112      771.700        5.100        4.400         4.90         0.12         15.8        0.380        0.410
   33   80  113      771.155        5.100        4.400         4.92         0.11         26.3       -0.545       -0.165
   33   81  114      771.055        5.200        4.400         4.97         0.13         60.0       -0.100       -0.645
   33   82  115      771.250        5.200        4.400         4.99         0.12         60.0        0.195        0.095
   33   83  116      771.120        5.200        4.400         5.02         0.12         50.8       -0.130        0.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.570        4.100        4.100         4.09         0.20         10.6                          
   34   41   75      652.775        4.100        4.000         4.05         0.02         33.7        9.205             
   34   42   76      661.940        4.100        4.000         4.07         0.05         33.5        9.165       18.370
   34   43   77      671.190        4.100        4.000         4.09         0.07          1.8        9.250       18.415
   34   44   78      680.055        4.200        4.000         4.11         0.09          0.3        8.865       18.115
   34   45   79      689.255        4.200        4.000         4.13         0.10          0.1        9.200       18.065
   34   46   80      697.620        4.200        4.100         4.15         0.11          0.1        8.365       17.565
   34   47   81      705.775        4.200        4.100         4.16         0.09          0.2        8.155       16.520
   34   48   82      713.300        4.200        4.100         4.17         0.09          0.6        7.525       15.680
   34   49   83      720.235        4.200        4.100         4.17         0.02         52.2        6.935       14.460
   34   50   84      727.195        4.300        4.100         4.19         0.01         60.0        6.960       13.895
   34   51   85      732.250        4.300        4.100         4.21         0.05         34.8        5.055       12.015
   34   52   86      737.095        4.300        4.100         4.24         0.07         25.6        4.845        9.900
   34   53   87      741.590        4.400        4.100         4.26         0.08         22.1        4.495        9.340
   34   54   88      745.745        4.400        4.100         4.29         0.09         20.9        4.155        8.650
