 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=9*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4557 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   28        42        70           594.760          4.100          3.900           4.00           0.05            2.6
   28        43        71           599.520          4.100          3.900           4.02           0.07            0.5
   28        44        72           605.010          4.200          3.900           4.05           0.09            0.1
   28        45        73           609.480          4.200          3.900           4.07           0.10            0.1
   28        46        74           614.880          4.200          3.900           4.10           0.11            0.2
   28        47        75           619.080          4.200          3.900           4.11           0.09            1.2
   28        48        76           623.935          4.200          3.900           4.12           0.08            4.1
   28        49        77           629.345          4.200          3.900           4.13           0.02           60.0
   28        50        78           634.295          4.300          3.900           4.15           0.03           60.0
   28        51        79           636.100          4.300          3.900           4.18           0.05           31.0
   28        52        80           637.945          4.400          4.000           4.22           0.07           23.5
   28        53        81           640.035          4.400          4.000           4.25           0.08           35.0
   28        54        82           642.235          4.500          4.000           4.29           0.09           35.3
   28        55        83           644.310          4.500          4.000           4.32           0.08           59.7
   28        56        84           646.505          4.500          4.000           4.35           0.08           59.8
   28        57        85           646.055          4.600          4.000           4.40           0.11           58.6
   28        58        86           646.280          4.600          4.000           4.44           0.14           59.6
   28        59        87           649.860          4.700          4.000           4.46           0.07           41.7
   28        60        88           649.130          4.700          4.000           4.50           0.10           44.8
   28        61        89           652.275          4.800          4.000           4.53           0.04           59.3
   28        62        90           651.305          4.800          4.000           4.55           0.08           59.8
   28        63        91           651.440          4.800          4.000           4.60           0.06           47.9
   28        64        92           650.250          4.800          4.100           4.62           0.08           49.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           591.265          4.100          3.900           4.04           0.24            4.0
   29        41        70           600.700          4.100          3.900           3.98           0.02           16.6
   29        42        71           606.500          4.100          3.900           4.00           0.05            2.9
   29        43        72           612.080          4.100          3.900           4.03           0.07            0.4
   29        44        73           618.750          4.200          3.900           4.06           0.10            0.1
   29        45        74           623.920          4.200          3.900           4.08           0.10            0.1
   29        46        75           630.060          4.200          3.900           4.10           0.11            0.1
   29        47        76           634.450          4.200          3.900           4.11           0.09            0.9
   29        48        77           639.580          4.200          4.000           4.13           0.09            3.0
   29        49        78           643.160          4.200          3.900           4.13           0.03           59.1
   29        50        79           648.655          4.300          4.000           4.15           0.03           59.9
   29        51        80           651.500          4.300          4.000           4.18           0.05           31.0
   29        52        81           654.680          4.300          4.000           4.22           0.08           22.1
   29        53        82           657.110          4.400          4.000           4.25           0.08           30.7
   29        54        83           659.855          4.400          4.000           4.28           0.09           31.4
   29        55        84           662.010          4.500          4.000           4.31           0.08           59.0
   29        56        85           664.640          4.500          4.000           4.34           0.08           59.6
   29        57        86           664.800          4.600          4.000           4.39           0.11           59.3
   29        58        87           665.700          4.600          4.100           4.43           0.14           60.0
   29        59        88           668.415          4.600          4.000           4.45           0.09           39.3
   29        60        89           668.760          4.700          4.100           4.48           0.11           44.9
   29        61        90           670.970          4.700          4.000           4.51           0.06           59.1
   29        62        91           671.370          4.700          4.100           4.54           0.09           59.8
   29        63        92           670.990          4.800          4.100           4.56           0.09           56.6
   29        64        93           670.655          4.800          4.100           4.59           0.09           56.5
   29        65        94           672.910          4.900          4.100           4.64           0.05           59.5
   29        66        95           672.850          4.900          4.100           4.66           0.05           59.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        40        70           598.220          4.100          3.900           4.03           0.21            4.6
   30        41        71           609.995          4.100          3.900           3.99           0.02           22.6
   30        42        72           616.510          4.100          3.900           4.01           0.05            3.3
   30        43        73           623.110          4.100          3.900           4.04           0.08            0.3
   30        44        74           630.960          4.200          3.900           4.07           0.10            0.1
   30        45        75           637.005          4.200          4.000           4.09           0.11            0.0
   30        46        76           644.040          4.200          4.000           4.11           0.11            0.1
   30        47        77           648.580          4.200          4.000           4.12           0.10            0.6
   30        48        78           653.990          4.200          4.000           4.14           0.09            2.5
   30        49        79           656.630          4.200          4.000           4.14           0.03           54.2
   30        50        80           662.580          4.300          4.000           4.16           0.03           59.9
   30        51        81           666.250          4.300          4.000           4.19           0.05           31.9
   30        52        82           670.360          4.300          4.000           4.22           0.08           21.3
   30        53        83           673.250          4.400          4.000           4.25           0.08           27.2
   30        54        84           676.525          4.400          4.000           4.28           0.09           27.9
   30        55        85           678.695          4.500          4.000           4.31           0.08           56.5
   30        56        86           681.695          4.500          4.000           4.34           0.09           58.6
   30        57        87           682.790          4.500          4.100           4.39           0.12           59.6
   30        58        88           684.470          4.600          4.100           4.43           0.14           60.0
   30        59        89           686.715          4.600          4.100           4.44           0.10           37.9
   30        60        90           688.035          4.700          4.100           4.47           0.12           44.1
   30        61        91           689.435          4.700          4.100           4.49           0.07           57.6
   30        62        92           690.820          4.700          4.100           4.52           0.09           59.5
   30        63        93           690.860          4.700          4.100           4.55           0.09           57.6
   30        64        94           691.115          4.800          4.100           4.58           0.09           57.6
   30        65        95           692.840          4.800          4.100           4.62           0.05           59.2
   30        66        96           693.280          4.800          4.100           4.64           0.06           59.1
   30        67        97           692.770          4.900          4.200           4.66           0.04           58.7
   30        68        98           692.870          4.900          4.200           4.68           0.03           56.6
   30        69        99           692.460          4.900          4.200           4.70           0.00            7.2
   30        70       100           693.300          4.900          4.200           4.72           0.00            2.2
   30        71       101           692.335          5.000          4.200           4.76           0.02            0.8
   30        72       102           692.695          5.000          4.200           4.77           0.05            0.3
   30        73       103           695.465          5.100          4.200           4.83           0.11            0.3
   30        74       104           694.540          5.000          4.300           4.84           0.09            0.4
   30        75       105           696.140          5.200          4.300           4.94           0.14            5.7
   30        76       106           694.965          5.100          4.300           4.90           0.12            6.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           610.095          4.100          4.000           4.05           0.22           11.0
   31        41        72           618.335          4.100          3.900           4.00           0.02            8.2
   31        42        73           625.790          4.100          3.900           4.03           0.05            2.8
   31        43        74           633.320          4.100          4.000           4.05           0.08            0.2
   31        44        75           641.790          4.200          4.000           4.08           0.10            0.1
   31        45        76           648.560          4.200          4.000           4.10           0.11            0.0
   31        46        77           656.225          4.200          4.000           4.12           0.11            0.1
   31        47        78           661.260          4.200          4.000           4.13           0.10            0.5
   31        48        79           667.260          4.200          4.000           4.14           0.09            2.0
   31        49        80           669.590          4.200          4.000           4.15           0.03           48.3
   31        50        81           671.480          4.300          4.000           4.23           0.14           43.8
   31        51        82           676.085          4.500          4.000           4.32           0.15           38.9
   31        52        83           675.705          4.500          4.100           4.36           0.16           38.5
   31        53        84           678.540          4.500          4.100           4.34           0.17           40.6
   31        54        85           678.510          4.700          4.100           4.47           0.14           52.3
   31        55        86           685.930          4.700          4.100           4.49           0.10           10.6
   31        56        87           687.790          4.800          4.100           4.52           0.11            3.5
   31        57        88           685.775          4.700          4.100           4.53           0.16           33.2
   31        58        89           684.225          5.000          4.100           4.73           0.14           45.3
   31        59        90           687.045          5.000          4.100           4.75           0.13           48.7
   31        60        91           685.705          5.200          4.100           4.86           0.13           47.2
   31        61        92           687.090          5.200          4.100           4.90           0.12           40.0
   31        62        93           686.905          5.400          4.100           4.98           0.14           44.1
   31        63        94           686.815          5.500          4.100           5.06           0.14           50.1
   31        64        95           684.035          5.600          4.100           5.15           0.13           36.2
   31        65        96           691.265          5.500          4.200           5.13           0.14           40.7
   31        66        97           687.765          5.700          4.200           5.25           0.14           35.3
   31        67        98           687.820          5.700          4.200           5.29           0.14           36.7
   31        68        99           689.795          5.800          4.200           5.37           0.13           47.5
   31        69       100           687.975          5.900          4.200           5.42           0.14           57.3
   31        70       101           686.865          6.000          4.200           5.51           0.13           52.9
   31        71       102           688.950          6.000          4.200           5.55           0.14           35.3
   31        72       103           686.470          6.100          4.200           5.61           0.13           49.7
   31        73       104           718.185          5.000          4.300           4.82           0.11            0.5
   31        74       105           717.460          5.000          4.300           4.81           0.09            0.3
   31        75       106           719.535          5.100          4.300           4.85           0.12            4.6
   31        76       107           718.900          5.100          4.300           4.86           0.11            5.2
   31        77       108           719.580          5.100          4.300           4.92           0.14           15.4
   31        78       109           718.900          5.100          4.300           4.93           0.12           16.5
   31        79       110           719.500          5.200          4.300           5.00           0.15           19.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           618.035          4.100          4.000           4.08           0.23           13.7
   32        41        73           626.450          4.100          4.000           4.02           0.02            9.5
   32        42        74           634.540          4.100          4.000           4.04           0.05            3.1
   32        43        75           642.700          4.100          4.000           4.06           0.08            0.4
   32        44        76           651.695          4.200          4.000           4.09           0.10            0.1
   32        45        77           659.060          4.200          4.000           4.11           0.11            0.1
   32        46        78           667.420          4.200          4.000           4.13           0.11            0.1
   32        47        79           673.170          4.200          4.000           4.14           0.10            0.4
   32        48        80           679.890          4.200          4.000           4.15           0.09            1.6
   32        49        81           682.345          4.200          4.000           4.15           0.03           49.3
   32        50        82           689.405          4.300          4.000           4.17           0.02           60.0
   32        51        83           694.225          4.300          4.000           4.20           0.05           34.0
   32        52        84           699.610          4.300          4.000           4.23           0.08           22.6
   32        53        85           703.595          4.400          4.100           4.26           0.09           25.2
   32        54        86           708.060          4.400          4.100           4.29           0.10           24.9
   32        55        87           710.785          4.500          4.100           4.32           0.10           48.1
   32        56        88           714.805          4.500          4.100           4.35           0.12           48.7
   32        57        89           717.395          4.500          4.100           4.38           0.12           59.9
   32        58        90           720.740          4.600          4.200           4.42           0.14           60.0
   32        59        91           722.525          4.600          4.100           4.43           0.12           41.9
   32        60        92           725.270          4.600          4.200           4.47           0.13           46.4
   32        61        93           726.440          4.700          4.200           4.49           0.11           56.6
   32        62        94           728.795          4.700          4.200           4.51           0.11           58.2
   32        63        95           729.700          4.700          4.200           4.54           0.10           59.8
   32        64        96           730.930          4.700          4.200           4.56           0.10           59.9
   32        65        97           731.610          4.800          4.200           4.59           0.07           57.2
   32        66        98           733.090          4.800          4.200           4.61           0.06           58.9
   32        67        99           733.050          4.800          4.200           4.63           0.05           59.6
   32        68       100           733.780          4.800          4.200           4.65           0.04           58.8
   32        69       101           733.740          4.900          4.200           4.67           0.00           13.8
   32        70       102           735.515          4.900          4.200           4.69           0.00            8.1
   32        71       103           735.470          4.900          4.300           4.71           0.02            3.0
   32        72       104           736.570          4.900          4.300           4.73           0.04            0.7
   32        73       105           740.100          5.000          4.300           4.78           0.10            0.3
   32        74       106           739.740          5.000          4.300           4.79           0.08            0.3
   32        75       107           742.480          5.000          4.300           4.82           0.12            3.0
   32        76       108           742.060          5.000          4.300           4.83           0.10            3.4
   32        77       109           743.630          5.100          4.300           4.88           0.13           13.5
   32        78       110           743.145          5.100          4.400           4.89           0.11           14.3
   32        79       111           744.160          5.200          4.400           4.96           0.14           21.7
   32        80       112           743.460          5.200          4.400           4.97           0.12           26.2
   32        81       113           741.910          5.200          4.400           5.01           0.14           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           626.140          4.100          4.000           4.06           0.19            7.1
   33        41        74           633.955          4.100          4.000           4.03           0.02            8.6
   33        42        75           642.735          4.100          4.000           4.05           0.05            3.9
   33        43        76           651.440          4.100          4.000           4.07           0.07            0.6
   33        44        77           660.970          4.200          4.000           4.10           0.09            0.1
   33        45        78           668.800          4.200          4.000           4.12           0.10            0.1
   33        46        79           677.780          4.200          4.000           4.14           0.11            0.1
   33        47        80           684.230          4.200          4.000           4.15           0.10            0.3
   33        48        81           691.690          4.200          4.000           4.16           0.09            1.0
   33        49        82           694.610          4.200          4.000           4.16           0.03           56.1
   33        50        83           702.280          4.300          4.000           4.18           0.02           60.0
   33        51        84           707.425          4.300          4.100           4.21           0.05           34.8
   33        52        85           713.165          4.300          4.100           4.24           0.08           24.0
   33        53        86           717.605          4.400          4.100           4.26           0.09           25.0
   33        54        87           722.520          4.400          4.100           4.29           0.10           24.0
   33        55        88           725.875          4.400          4.100           4.32           0.10           45.9
   33        56        89           730.355          4.500          4.100           4.36           0.12           47.5
   33        57        90           733.715          4.500          4.200           4.39           0.13           60.0
   33        58        91           737.930          4.600          4.200           4.42           0.14           60.0
   33        59        92           739.670          4.600          4.200           4.44           0.13           51.2
   33        60        93           742.770          4.600          4.200           4.46           0.13           48.5
   33        61        94           744.530          4.600          4.200           4.48           0.12           56.5
   33        62        95           747.000          4.700          4.200           4.51           0.11           57.1
   33        63        96           748.300          4.700          4.200           4.53           0.11           60.0
   33        64        97           749.970          4.700          4.200           4.56           0.11           60.0
   33        65        98           750.460          4.800          4.200           4.58           0.07           56.8
   33        66        99           752.370          4.800          4.200           4.60           0.07           58.5
   33        67       100           752.670          4.800          4.200           4.62           0.05           59.8
   33        68       101           753.800          4.800          4.200           4.64           0.04           59.5
   33        69       102           754.000          4.800          4.300           4.66           0.00            4.4
   33        70       103           756.250          4.900          4.300           4.68           0.00           28.9
   33        71       104           756.600          4.900          4.300           4.70           0.02            1.9
   33        72       105           757.920          4.900          4.300           4.72           0.04            1.0
   33        73       106           761.320          4.900          4.300           4.76           0.09            0.3
   33        74       107           761.420          5.000          4.300           4.77           0.08            0.4
   33        75       108           764.680          5.000          4.300           4.80           0.11            1.6
   33        76       109           764.495          5.000          4.300           4.81           0.10            1.9
   33        77       110           766.450          5.000          4.400           4.84           0.12            8.5
   33        78       111           766.300          5.000          4.400           4.85           0.10            9.5
   33        79       112           766.250          5.100          4.400           4.90           0.12           19.6
   33        80       113           766.485          5.100          4.400           4.92           0.11           28.2
   33        81       114           766.450          5.200          4.400           4.97           0.13           60.0
   33        82       115           767.110          5.200          4.400           4.99           0.12           60.0
   33        83       116           766.770          5.200          4.400           5.02           0.12           50.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.010          4.100          4.100           4.09           0.20           10.6
   34        41        75           640.685          4.100          4.000           4.05           0.02           27.6
   34        42        76           650.215          4.100          4.000           4.07           0.05           26.0
   34        43        77           659.040          4.100          4.000           4.09           0.07            2.4
   34        44        78           668.960          4.200          4.000           4.11           0.09            0.5
   34        45        79           677.510          4.200          4.000           4.13           0.10            0.3
   34        46        80           686.950          4.200          4.100           4.15           0.11            0.2
   34        47        81           694.285          4.200          4.100           4.16           0.09            0.6
   34        48        82           702.370          4.200          4.100           4.17           0.09            1.4
   34        49        83           706.375          4.200          4.100           4.17           0.03           54.5
   34        50        84           714.750          4.300          4.100           4.19           0.01           60.0
   34        51        85           720.225          4.300          4.100           4.21           0.05           35.4
   34        52        86           726.230          4.300          4.100           4.24           0.07           25.2
   34        53        87           731.055          4.400          4.100           4.27           0.08           24.6
   34        54        88           736.350          4.400          4.100           4.29           0.09           23.2
   34        55        89           740.270          4.400          4.100           4.32           0.10           44.5
   34        56        90           745.055          4.500          4.200           4.36           0.12           46.3
   34        57        91           749.080          4.500          4.200           4.39           0.13           60.0
   34        58        92           754.000          4.500          4.200           4.43           0.15           60.0
   34        59        93           756.170          4.600          4.200           4.44           0.13           54.6
   34        60        94           759.390          4.600          4.200           4.46           0.13           49.7
   34        61        95           761.670          4.600          4.200           4.48           0.12           55.8
   34        62        96           764.470          4.700          4.200           4.50           0.11           55.7
   34        63        97           766.205          4.700          4.200           4.53           0.11           60.0
   34        64        98           768.370          4.700          4.200           4.55           0.11           60.0
   34        65        99           769.130          4.700          4.200           4.57           0.08           58.1
   34        66       100           771.350          4.800          4.200           4.60           0.07           57.9
   34        67       101           772.045          4.800          4.300           4.61           0.05           59.9
   34        68       102           773.620          4.800          4.300           4.63           0.04           59.9
   34        69       103           774.080          4.800          4.300           4.65           0.00            0.9
   34        70       104           776.810          4.800          4.300           4.67           0.00            1.6
   34        71       105           777.550          4.900          4.300           4.69           0.02            3.4
   34        72       106           779.100          4.900          4.300           4.71           0.04            2.3
   34        73       107           781.970          4.900          4.300           4.74           0.09            0.6
   34        74       108           782.870          4.900          4.300           4.76           0.07            0.7
   34        75       109           786.020          5.000          4.400           4.79           0.11            0.9
   34        76       110           786.420          5.000          4.400           4.80           0.09            1.1
   34        77       111           788.460          5.000          4.400           4.82           0.11            4.3
   34        78       112           789.015          5.000          4.400           4.83           0.09            5.1
   34        79       113           788.950          5.000          4.400           4.86           0.10           14.1
   34        80       114           789.350          5.100          4.400           4.88           0.10           27.1
   34        81       115           789.745          5.100          4.400           4.93           0.11           60.0
   34        82       116           791.130          5.200          4.400           4.95           0.11           60.0
   34        83       117           790.875          5.200          4.400           4.98           0.11           51.0
   34        84       118           791.330          5.200          4.400           5.01           0.12           45.3
   34        85       119           791.180          5.300          4.400           5.04           0.12           44.9
   34        86       120           791.840          5.300          4.500           5.07           0.12           43.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           685.870          4.200          4.100           4.14           0.09            0.5
   35        46        81           695.750          4.200          4.100           4.16           0.10            0.2
   35        47        82           703.680          4.200          4.100           4.17           0.09            0.6
   35        48        83           712.495          4.200          4.100           4.18           0.08            1.2
   35        49        84           717.865          4.200          4.100           4.18           0.01           59.2
