 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4555 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   26        30        56           489.030          3.700          3.700           3.70           0.13            0.3
   26        31        57           496.740          3.800          3.700           3.72           0.10           13.8
   26        32        58           505.285          3.800          3.700           3.76           0.13           20.5
   26        33        59           513.020          3.800          3.700           3.78           0.12           11.6
   26        34        60           518.795          3.900          3.800           3.84           0.19            9.8
   26        35        61           526.345          3.900          3.800           3.86           0.19            3.8
   26        36        62           532.465          4.000          3.800           3.90           0.22            1.3
   26        37        63           539.555          4.000          3.800           3.92           0.21            0.2
   26        38        64           545.660          4.100          3.800           3.97           0.25            0.3
   26        39        65           550.750          4.100          3.800           3.98           0.23            1.6
   26        40        66           556.840          4.100          3.800           4.00           0.21            3.2
   26        41        67           561.705          4.100          3.800           4.01           0.19            4.9
   26        42        68           566.940          4.200          3.900           4.04           0.19            5.1
   26        43        69           570.765          4.200          3.800           4.05           0.16            1.8
   26        44        70           575.305          4.200          3.900           4.09           0.18            1.4
   26        45        71           579.440          4.200          3.900           4.09           0.15            0.3
   26        46        72           582.855          4.300          3.900           4.13           0.17            0.5
   26        47        73           585.215          4.300          3.900           4.13           0.13            1.0
   26        48        74           588.700          4.300          3.900           4.16           0.14            1.0
   26        49        75           591.325          4.300          3.900           4.18           0.13            0.8
   26        50        76           593.860          4.400          3.900           4.22           0.15            1.0
   26        51        77           595.305          4.400          3.900           4.23           0.11           12.4
   26        52        78           597.155          4.500          3.900           4.28           0.12            4.4
   26        53        79           598.340          4.500          3.900           4.31           0.10           19.0
   26        54        80           599.370          4.500          3.900           4.35           0.08           10.8
   26        55        81           601.575          4.600          3.900           4.36           0.06           29.9
   26        56        82           603.245          4.600          3.900           4.40           0.05            6.3
   26        57        83           604.600          4.700          3.900           4.44           0.05            3.2
   26        58        84           604.855          4.800          3.900           4.54           0.05            8.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   27        30        57           495.290          3.700          3.700           3.70           0.09            9.7
   27        31        58           504.690          3.800          3.700           3.73           0.11           17.4
   27        32        59           513.835          3.800          3.700           3.77           0.12           23.8
   27        33        60           521.390          3.800          3.700           3.79           0.11           43.5
   27        34        61           529.570          3.900          3.800           3.82           0.12           57.1
   27        35        62           536.830          3.900          3.800           3.83           0.09           49.7
   27        36        63           544.580          3.900          3.800           3.86           0.09           37.9
   27        37        64           550.595          4.000          3.800           3.88           0.07           45.4
   27        38        65           557.220          4.000          3.800           3.91           0.06           56.0
   27        39        66           563.335          4.000          3.800           3.93           0.02            0.3
   27        40        67           570.165          4.000          3.800           3.95           0.01            0.3
   27        41        68           574.350          4.100          3.800           3.97           0.03            4.6
   27        42        69           579.625          4.100          3.800           4.00           0.06            1.2
   27        43        70           584.270          4.100          3.900           4.03           0.09            0.8
   27        44        71           589.740          4.200          3.900           4.06           0.11            0.1
   27        45        72           594.110          4.200          3.900           4.08           0.12            0.3
   27        46        73           600.045          4.200          3.900           4.10           0.12            0.4
   27        47        74           602.780          4.200          3.900           4.12           0.11            0.5
   27        48        75           606.430          4.300          3.900           4.13           0.10            1.6
   27        49        76           609.150          4.200          3.900           4.13           0.03            9.4
   27        50        77           612.400          4.300          3.900           4.15           0.02           44.4
   27        51        78           614.735          4.300          3.900           4.19           0.06           17.7
   27        52        79           616.865          4.400          3.900           4.23           0.08           17.6
   27        53        80           618.590          4.400          3.900           4.27           0.08           35.6
   27        54        81           620.640          4.500          4.000           4.31           0.09           34.5
   27        55        82           622.140          4.500          4.000           4.33           0.07           42.6
   27        56        83           623.590          4.600          4.000           4.37           0.07           59.7
   27        57        84           624.785          4.600          4.000           4.41           0.06           55.4
   27        58        85           625.715          4.700          4.000           4.46           0.09           51.0
   27        59        86           627.625          4.700          4.000           4.49           0.01           31.7
   27        60        87           628.340          4.800          4.000           4.53           0.03           38.9
   27        61        88           629.340          4.800          4.000           4.57           0.02            3.9
   27        62        89           629.685          4.900          4.000           4.61           0.01            9.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   28        30        58           502.170          3.700          3.700           3.71           0.05           41.7
   28        31        59           512.260          3.800          3.700           3.74           0.08           39.0
   28        32        60           521.470          3.800          3.800           3.78           0.11           35.8
   28        33        61           531.755          3.800          3.800           3.81           0.12           59.7
   28        34        62           540.500          3.900          3.800           3.84           0.13           58.7
   28        35        63           549.050          3.900          3.800           3.85           0.10           58.5
   28        36        64           556.490          3.900          3.800           3.87           0.09           49.9
   28        37        65           563.375          4.000          3.800           3.89           0.07           59.7
   28        38        66           571.075          4.000          3.800           3.91           0.06           57.8
   28        39        67           575.375          4.000          3.800           3.93           0.01            0.2
   28        40        68           583.095          4.000          3.800           3.96           0.00            0.2
   28        41        69           587.820          4.100          3.800           3.98           0.03           15.3
   28        42        70           596.655          4.100          3.900           4.00           0.04            7.1
   28        43        71           599.690          4.100          3.900           4.02           0.07            0.9
   28        44        72           605.120          4.200          3.900           4.05           0.09            0.3
   28        45        73           609.650          4.200          3.900           4.07           0.10            0.8
   28        46        74           614.825          4.200          3.900           4.10           0.11            1.2
   28        47        75           619.435          4.200          3.900           4.11           0.09            1.6
   28        48        76           624.095          4.200          3.900           4.12           0.08            2.2
   28        49        77           626.865          4.200          3.900           4.13           0.01            9.2
   28        50        78           631.760          4.300          3.900           4.15           0.00           35.0
   28        51        79           633.885          4.300          3.900           4.19           0.05           15.2
   28        52        80           638.315          4.400          4.000           4.22           0.07           21.6
   28        53        81           639.835          4.400          4.000           4.26           0.07           45.0
   28        54        82           643.005          4.500          4.000           4.29           0.08           39.2
   28        55        83           645.125          4.500          4.000           4.32           0.06           52.1
   28        56        84           646.990          4.500          4.000           4.35           0.06           56.5
   28        57        85           648.425          4.600          4.000           4.39           0.06           53.0
   28        58        86           646.780          4.600          4.000           4.44           0.12           58.4
   28        59        87           651.830          4.700          4.000           4.46           0.01           55.0
   28        60        88           652.645          4.700          4.000           4.50           0.03           48.1
   28        61        89           652.995          4.800          4.000           4.54           0.02            8.4
   28        62        90           654.070          4.800          4.000           4.58           0.01           58.4
   28        63        91           653.655          4.800          4.000           4.61           0.02           59.8
   28        64        92           653.225          4.900          4.000           4.64           0.04           59.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           591.170          4.100          3.900           4.04           0.23            2.4
   29        41        70           600.285          4.100          3.900           3.98           0.03           41.3
   29        42        71           605.360          4.100          3.900           4.01           0.05            6.7
   29        43        72           613.855          4.100          3.900           4.03           0.07            0.8
   29        44        73           618.930          4.200          3.900           4.06           0.09            0.2
   29        45        74           624.345          4.200          3.900           4.08           0.10            0.4
   29        46        75           630.160          4.200          3.900           4.10           0.11            0.2
   29        47        76           635.020          4.200          3.900           4.11           0.09            0.1
   29        48        77           641.285          4.200          4.000           4.13           0.09            0.9
   29        49        78           642.505          4.200          3.900           4.13           0.01           30.0
   29        50        79           647.920          4.300          4.000           4.15           0.01           54.6
   29        51        80           651.130          4.300          4.000           4.19           0.05           16.7
   29        52        81           653.475          4.300          4.000           4.22           0.07           16.5
   29        53        82           656.130          4.400          4.000           4.25           0.07           21.1
   29        54        83           658.940          4.400          4.000           4.28           0.08           28.0
   29        55        84           661.320          4.500          4.000           4.31           0.06           47.3
   29        56        85           663.845          4.500          4.000           4.34           0.06           58.0
   29        57        86           665.235          4.600          4.000           4.38           0.08           58.7
   29        58        87           664.825          4.600          4.100           4.43           0.13           59.0
   29        59        88           669.250          4.600          4.000           4.45           0.02           38.4
