 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=5*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   26   45   71      582.700        4.200        3.900         4.12         0.19          2.3        4.310        8.550
   26   46   72      586.340        4.600        3.900         4.34         0.20          3.7        3.640        7.950
   26   47   73      589.460        4.300        3.900         4.19         0.18          8.0        3.120        6.760
   26   48   74      592.220        4.600        3.900         4.37         0.17          8.6        2.760        5.880
   26   49   75      594.560        4.400        3.900         4.25         0.17          2.4        2.340        5.100
   26   50   76      597.090        4.700        3.900         4.47         0.17          3.9        2.530        4.870
   26   51   77      599.300        4.500        3.900         4.29         0.14         31.2        2.210        4.740
   26   52   78      601.260        4.700        3.900         4.48         0.13          3.8        1.960        4.170
   26   53   79      603.120        4.500        3.900         4.34         0.10         20.6        1.860        3.820
   26   54   80      604.620        4.800        3.900         4.53         0.08         11.1        1.500        3.360
   26   55   81      606.260        5.000        3.900         4.66         0.09         25.9        1.640        3.140
   26   56   82      607.520        5.000        3.900         4.70         0.07         20.8        1.260        2.900
   26   57   83      606.790        5.100        3.900         4.76         0.07          2.3       -0.730        0.530
   26   58   84      605.540        5.300        3.900         4.94         0.06          4.4       -1.250       -1.980
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   27   31   58      507.360        3.800        3.700         3.73         0.11         21.2                          
   27   32   59      516.380        3.800        3.700         3.77         0.12         25.9        9.020             
   27   33   60      525.040        3.800        3.700         3.79         0.11         59.1        8.660       17.680
   27   34   61      533.365        3.900        3.800         3.82         0.12         60.0        8.325       16.985
   27   35   62      541.200        3.900        3.800         3.83         0.09         53.5        7.835       16.160
   27   36   63      548.350        3.900        3.800         3.86         0.09         43.7        7.150       14.985
   27   37   64      555.590        4.000        3.800         3.88         0.07         60.0        7.240       14.390
   27   38   65      562.220        4.000        3.800         3.90         0.06         60.0        6.630       13.870
   27   39   66      569.205        4.000        3.800         3.92         0.00         44.6        6.985       13.615
   27   40   67      575.585        4.000        3.800         3.95         0.00         44.3        6.380       13.365
   27   41   68      580.290        4.100        3.800         3.97         0.02          0.9        4.705       11.085
   27   42   69      584.810        4.100        3.800         3.99         0.05          0.4        4.520        9.225
   27   43   70      590.170        4.100        3.800         4.02         0.08          0.2        5.360        9.880
   27   44   71      594.890        4.200        3.900         4.05         0.10          0.0        4.720       10.080
   27   45   72      599.770        4.200        3.900         4.07         0.11          0.2        4.880        9.600
   27   46   73      603.970        4.200        3.900         4.10         0.12          0.5        4.200        9.080
   27   47   74      607.780        4.200        3.900         4.11         0.10          2.4        3.810        8.010
   27   48   75      611.100        4.200        3.900         4.13         0.09          7.0        3.320        7.130
   27   49   76      614.385        4.300        3.900         4.13         0.04         48.0        3.285        6.605
   27   50   77      617.330        4.300        3.900         4.16         0.07         60.0        2.945        6.230
   27   51   78      619.875        4.300        3.900         4.20         0.07         38.0        2.545        5.490
   27   52   79      622.100        4.400        3.900         4.23         0.09         26.4        2.225        4.770
   27   53   80      624.220        4.400        3.900         4.27         0.09         33.5        2.120        4.345
   27   54   81      625.985        4.500        4.000         4.31         0.10         34.3        1.765        3.885
   27   55   82      627.870        4.500        4.000         4.34         0.09         59.1        1.885        3.650
   27   56   83      629.365        4.600        4.000         4.38         0.09         59.5        1.495        3.380
   27   57   84      628.875        4.600        4.000         4.42         0.12         56.9       -0.490        1.005
   27   58   85      628.315        4.700        4.000         4.46         0.14         56.5       -0.560       -1.050
   27   59   86      631.470        4.700        4.000         4.48         0.08         41.3        3.155        2.595
   27   60   87      630.830        4.700        4.000         4.52         0.10         43.5       -0.640        2.515
   27   61   88      633.135        4.800        4.000         4.56         0.05         58.7        2.305        1.665
   27   62   89      632.130        4.800        4.000         4.58         0.08         59.4       -1.005        1.300
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      503.840        3.700        3.700         3.71         0.06          8.6                          
   28   31   59      514.320        3.800        3.700         3.74         0.10         31.2       10.480             
   28   32   60      524.035        3.800        3.800         3.78         0.12         31.0        9.715       20.195
   28   33   61      533.635        3.800        3.800         3.80         0.12         60.0        9.600       19.315
   28   34   62      542.720        3.900        3.800         3.83         0.13         60.0        9.085       18.685
   28   35   63      551.155        3.900        3.800         3.84         0.10         57.3        8.435       17.520
   28   36   64      558.875        3.900        3.800         3.86         0.09         47.5        7.720       16.155
   28   37   65      566.800        4.000        3.800         3.88         0.07         60.0        7.925       15.645
   28   38   66      574.110        4.000        3.800         3.91         0.06         60.0        7.310       15.235
   28   39   67      581.715        4.000        3.800         3.93         0.00         45.0        7.605       14.915
   28   40   68      588.700        4.000        3.800         3.95         0.00         45.1        6.985       14.590
   28   41   69      594.030        4.100        3.800         3.97         0.02          3.3        5.330       12.315
   28   42   70      599.150        4.100        3.900         4.00         0.05          2.1        5.120       10.450
   28   43   71      605.060        4.100        3.900         4.02         0.07          0.5        5.910       11.030
   28   44   72      610.280        4.200        3.900         4.05         0.09          0.1        5.220       11.130
   28   45   73      615.760        4.200        3.900         4.07         0.10          0.1        5.480       10.700
   28   46   74      620.510        4.200        3.900         4.10         0.11          0.3        4.750       10.230
   28   47   75      624.995        4.200        3.900         4.11         0.09          1.7        4.485        9.235
   28   48   76      628.945        4.200        3.900         4.12         0.08          5.2        3.950        8.435
   28   49   77      633.290        4.200        3.900         4.13         0.03         60.0        4.345        8.295
   28   50   78      636.395        4.300        3.900         4.15         0.04         60.0        3.105        7.450
   28   51   79      639.435        4.300        3.900         4.18         0.05         33.1        3.040        6.145
   28   52   80      641.790        4.400        4.000         4.22         0.08         24.4        2.355        5.395
   28   53   81      644.150        4.400        4.000         4.25         0.08         34.8        2.360        4.715
   28   54   82      646.215        4.500        4.000         4.29         0.09         34.8        2.065        4.425
   28   55   83      648.355        4.500        4.000         4.32         0.08         59.5        2.140        4.205
   28   56   84      650.150        4.500        4.000         4.36         0.08         59.7        1.795        3.935
   28   57   85      649.860        4.600        4.000         4.40         0.11         59.0       -0.290        1.505
   28   58   86      649.800        4.600        4.000         4.44         0.14         59.7       -0.060       -0.350
   28   59   87      653.065        4.700        4.000         4.46         0.08         41.7        3.265        3.205
   28   60   88      652.555        4.700        4.000         4.50         0.11         45.6       -0.510        2.755
   28   61   89      655.215        4.800        4.000         4.53         0.05         59.3        2.660        2.150
   28   62   90      654.600        4.800        4.000         4.55         0.08         59.8       -0.615        2.045
   28   63   91      654.255        4.800        4.100         4.59         0.08         54.3       -0.345       -0.960
   28   64   92      653.205        4.800        4.100         4.61         0.08         54.1       -1.050       -1.395
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.430        4.100        3.900         4.04         0.24          4.0                          
   29   41   70      606.455        4.100        3.900         3.98         0.02         14.8        6.025             
   29   42   71      612.110        4.100        3.900         4.00         0.05          2.5        5.655       11.680
   29   43   72      618.680        4.100        3.900         4.03         0.07          0.5        6.570       12.225
   29   44   73      624.530        4.200        3.900         4.06         0.10          0.1        5.850       12.420
   29   45   74      630.640        4.200        3.900         4.08         0.10          0.1        6.110       11.960
   29   46   75      636.000        4.200        3.900         4.10         0.11          0.2        5.360       11.470
   29   47   76      641.050        4.200        3.900         4.11         0.09          1.2        5.050       10.410
   29   48   77      645.570        4.200        4.000         4.13         0.09          3.9        4.520        9.570
   29   49   78      650.190        4.200        3.900         4.13         0.03         59.2        4.620        9.140
   29   50   79      654.335        4.300        4.000         4.15         0.03         60.0        4.145        8.765
   29   51   80      657.330        4.300        4.000         4.18         0.05         32.4        2.995        7.140
   29   52   81      660.145        4.300        4.000         4.22         0.08         22.8        2.815        5.810
   29   53   82      662.850        4.400        4.000         4.25         0.08         31.0        2.705        5.520
   29   54   83      665.210        4.400        4.000         4.28         0.09         31.3        2.360        5.065
   29   55   84      667.670        4.500        4.000         4.32         0.08         58.6        2.460        4.820
   29   56   85      669.735        4.500        4.000         4.35         0.08         59.3        2.065        4.525
   29   57   86      669.990        4.600        4.000         4.39         0.11         59.5        0.255        2.320
   29   58   87      670.500        4.600        4.100         4.43         0.14         60.0        0.510        0.765
   29   59   88      673.255        4.600        4.000         4.45         0.09         40.2        2.755        3.265
   29   60   89      673.495        4.700        4.100         4.48         0.11         45.7        0.240        2.995
   29   61   90      675.945        4.700        4.000         4.51         0.06         59.0        2.450        2.690
   29   62   91      676.085        4.700        4.100         4.54         0.09         59.7        0.140        2.590
   29   63   92      675.810        4.800        4.100         4.56         0.09         57.8       -0.275       -0.135
   29   64   93      675.405        4.800        4.100         4.59         0.09         57.6       -0.405       -0.680
   29   65   94      677.730        4.900        4.100         4.64         0.05         59.3        2.325        1.920
   29   66   95      677.470        4.900        4.100         4.66         0.05         58.9       -0.260        2.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      610.850        4.100        3.900         4.03         0.21          4.6                          
   30   41   71      617.385        4.100        3.900         3.99         0.02         22.7        6.535             
   30   42   72      623.810        4.100        3.900         4.01         0.05          2.8        6.425       12.960
   30   43   73      631.060        4.100        3.900         4.04         0.08          0.4        7.250       13.675
   30   44   74      637.600        4.200        3.900         4.07         0.10          0.1        6.540       13.790
   30   45   75      644.360        4.200        4.000         4.09         0.11          0.1        6.760       13.300
   30   46   76      650.340        4.200        4.000         4.11         0.11          0.2        5.980       12.740
   30   47   77      655.955        4.200        4.000         4.12         0.10          0.9        5.615       11.595
   30   48   78      661.015        4.200        4.000         4.14         0.09          3.2        5.060       10.675
   30   49   79      665.945        4.200        4.000         4.14         0.03         54.6        4.930        9.990
   30   50   80      666.020        4.300        4.000         4.16         0.03         59.9        0.075        5.005
   30   51   81      674.100        4.300        4.000         4.19         0.06         32.8        8.080        8.155
   30   52   82      677.360        4.300        4.000         4.22         0.08         21.7        3.260       11.340
   30   53   83      680.400        4.400        4.000         4.25         0.09         27.7        3.040        6.300
   30   54   84      683.075        4.400        4.000         4.28         0.10         28.1        2.675        5.715
   30   55   85      685.800        4.500        4.000         4.31         0.09         55.4        2.725        5.400
   30   56   86      688.130        4.500        4.000         4.34         0.09         57.9        2.330        5.055
   30   57   87      689.100        4.500        4.100         4.39         0.12         59.7        0.970        3.300
   30   58   88      690.200        4.600        4.100         4.43         0.14         60.0        1.100        2.070
   30   59   89      692.725        4.600        4.100         4.44         0.10         38.8        2.525        3.625
   30   60   90      693.660        4.700        4.100         4.47         0.12         44.6        0.935        3.460
   30   61   91      695.880        4.700        4.100         4.49         0.07         57.3        2.220        3.155
   30   62   92      696.670        4.700        4.100         4.52         0.10         59.3        0.790        3.010
   30   63   93      696.875        4.700        4.100         4.55         0.09         58.3        0.205        0.995
   30   64   94      696.925        4.800        4.100         4.58         0.09         58.3        0.050        0.255
   30   65   95      699.100        4.800        4.100         4.62         0.05         59.0        2.175        2.225
   30   66   96      699.280        4.800        4.100         4.64         0.06         58.9        0.180        2.355
   30   67   97      699.260        4.900        4.200         4.66         0.04         58.8       -0.020        0.160
   30   68   98      699.180        4.900        4.200         4.68         0.03         57.1       -0.080       -0.100
   30   69   99      699.730        4.900        4.200         4.70         0.00          9.9        0.550        0.470
   30   70  100      699.790        4.900        4.200         4.72         0.00          2.1        0.060        0.610
   30   71  101      698.830        5.000        4.200         4.76         0.02          0.7       -0.960       -0.900
   30   72  102      698.270        5.000        4.200         4.77         0.05          0.3       -0.560       -1.520
   30   73  103      699.380        5.000        4.200         4.83         0.11          0.4        1.110        0.550
   30   74  104      698.540        5.000        4.300         4.84         0.09          0.6       -0.840        0.270
   30   75  105      699.650        5.200        4.300         4.92         0.13          5.8        1.110        0.270
   30   76  106      698.415        5.100        4.300         4.90         0.12          6.6       -1.235       -0.125
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.290        4.100        4.000         4.05         0.22         11.0                          
   31   41   72      627.520        4.100        3.900         4.00         0.02          7.1        7.230             
   31   42   73      634.510        4.100        3.900         4.03         0.05          2.4        6.990       14.220
   31   43   74      642.390        4.100        4.000         4.05         0.08          0.3        7.880       14.870
   31   44   75      649.565        4.200        4.000         4.08         0.10          0.1        7.175       15.055
   31   45   76      656.970        4.200        4.000         4.10         0.11          0.1        7.405       14.580
   31   46   77      663.580        4.200        4.000         4.12         0.11          0.1        6.610       14.015
   31   47   78      669.820        4.200        4.000         4.13         0.10          0.8        6.240       12.850
   31   48   79      675.460        4.200        4.000         4.14         0.09          2.7        5.640       11.880
   31   49   80      680.840        4.200        4.000         4.15         0.04         49.3        5.380       11.020
   31   50   81      651.020        4.600        4.000         4.37         0.16         41.2      -29.820      -24.440
   31   51   82      647.060        4.600        4.100         4.40         0.18         36.7       -3.960      -33.780
   31   52   83      650.065        5.000        4.100         4.65         0.17         38.2        3.005       -0.955
   31   53   84      659.320        5.000        4.100         4.66         0.18         41.8        9.255       12.260
   31   54   85      648.210        5.100        4.100         4.78         0.15         56.3      -11.110       -1.855
   31   55   86      650.900        5.200        4.100         4.82         0.14          9.4        2.690       -8.420
   31   56   87      646.725        5.200        4.100         4.87         0.14          3.1       -4.175       -1.485
   31   57   88      660.755        5.400        4.100         4.99         0.17         39.0       14.030        9.855
   31   58   89      655.665        5.600        4.100         5.11         0.16         49.5       -5.090        8.940
   31   59   90      651.270        5.700        4.100         5.21         0.15         51.9       -4.395       -9.485
   31   60   91      641.110        6.000        4.100         5.42         0.14         46.7      -10.160      -14.555
   31   61   92      651.275        6.000        4.100         5.43         0.14         41.2       10.165        0.005
   31   62   93      644.480        6.100        4.100         5.51         0.15         47.1       -6.795        3.370
   31   63   94      650.040        6.200        4.100         5.57         0.14         48.9        5.560       -1.235
   31   64   95      647.305        6.200        4.100         5.59         0.13         38.0       -2.735        2.825
   31   65   96      643.565        6.300        4.100         5.71         0.13         48.2       -3.740       -6.475
   31   66   97      645.565        6.400        4.100         5.80         0.13         37.9        2.000       -1.740
   31   67   98      642.865        6.500        4.100         5.85         0.14         46.8       -2.700       -0.700
   31   68   99      644.765        6.600        4.200         5.94         0.13         49.6        1.900       -0.800
   31   69  100      647.320        6.600        4.200         5.95         0.13         54.4        2.555        4.455
   31   70  101      645.360        6.700        4.200         6.06         0.13         50.0       -1.960        0.595
   31   71  102      648.030        6.800        4.200         6.10         0.12         40.8        2.670        0.710
   31   72  103      639.095        6.800        4.200         6.15         0.12         56.0       -8.935       -6.265
   31   73  104      723.275        5.000        4.300         4.82         0.11          0.8       84.180       75.245
   31   74  105      722.575        5.000        4.300         4.81         0.09          0.4       -0.700       83.480
   31   75  106      723.790        5.100        4.300         4.85         0.12          4.9        1.215        0.515
   31   76  107      723.100        5.100        4.300         4.86         0.11          5.5       -0.690        0.525
   31   77  108      723.360        5.100        4.300         4.92         0.14         15.5        0.260       -0.430
   31   78  109      722.630        5.100        4.300         4.93         0.12         16.6       -0.730       -0.470
   31   79  110      722.865        5.200        4.300         5.00         0.15         22.1        0.235       -0.495
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.790        4.100        4.000         4.08         0.23         13.7                          
   32   41   73      636.665        4.100        4.000         4.02         0.02          8.3        7.875             
   32   42   74      644.290        4.100        4.000         4.04         0.05          2.6        7.625       15.500
   32   43   75      652.780        4.100        4.000         4.06         0.08          0.5        8.490       16.115
   32   44   76      660.545        4.200        4.000         4.09         0.10          0.1        7.765       16.255
   32   45   77      668.580        4.200        4.000         4.11         0.11          0.1        8.035       15.800
   32   46   78      675.780        4.200        4.000         4.13         0.11          0.1        7.200       15.235
   32   47   79      682.660        4.200        4.000         4.14         0.10          0.6        6.880       14.080
   32   48   80      688.910        4.200        4.000         4.15         0.09          2.1        6.250       13.130
   32   49   81      694.795        4.200        4.000         4.16         0.03         50.4        5.885       12.135
   32   50   82      700.585        4.300        4.000         4.17         0.03         60.0        5.790       11.675
   32   51   83      704.875        4.300        4.000         4.20         0.06         34.5        4.290       10.080
   32   52   84      708.980        4.300        4.000         4.23         0.08         22.7        4.105        8.395
   32   53   85      712.775        4.400        4.100         4.26         0.09         25.8        3.795        7.900
   32   54   86      716.145        4.400        4.100         4.29         0.10         25.3        3.370        7.165
   32   55   87      719.300        4.500        4.100         4.32         0.10         46.4        3.155        6.525
   32   56   88      721.965        4.500        4.100         4.36         0.12         47.1        2.665        5.820
   32   57   89      724.720        4.500        4.100         4.39         0.12         59.9        2.755        5.420
   32   58   90      726.990        4.600        4.200         4.42         0.14         60.0        2.270        5.025
   32   59   91      729.545        4.600        4.100         4.44         0.12         42.5        2.555        4.825
   32   60   92      731.570        4.600        4.200         4.47         0.13         46.4        2.025        4.580
   32   61   93      733.710        4.700        4.200         4.49         0.11         55.9        2.140        4.165
   32   62   94      735.575        4.700        4.200         4.51         0.11         57.6        1.865        4.005
   32   63   95      736.740        4.700        4.200         4.54         0.11         59.8        1.165        3.030
   32   64   96      737.710        4.700        4.200         4.56         0.10         59.9        0.970        2.135
   32   65   97      739.670        4.800        4.200         4.59         0.07         56.6        1.960        2.930
   32   66   98      740.750        4.800        4.200         4.61         0.06         58.6        1.080        3.040
   32   67   99      741.475        4.800        4.200         4.63         0.05         59.6        0.725        1.805
   32   68  100      742.160        4.800        4.200         4.65         0.04         58.9        0.685        1.410
   32   69  101      743.480        4.900        4.200         4.67         0.00         15.3        1.320        2.005
   32   70  102      744.320        4.900        4.200         4.69         0.00          9.0        0.840        2.160
   32   71  103      744.250        4.900        4.300         4.71         0.02          2.6       -0.070        0.770
   32   72  104      744.335        4.900        4.300         4.74         0.04          0.6        0.085        0.015
   32   73  105      745.900        5.000        4.300         4.78         0.10          0.3        1.565        1.650
   32   74  106      745.870        5.000        4.300         4.79         0.08          0.4       -0.030        1.535
   32   75  107      747.420        5.000        4.300         4.82         0.12          3.4        1.550        1.520
   32   76  108      747.100        5.000        4.300         4.83         0.10          3.9       -0.320        1.230
   32   77  109      747.585        5.100        4.300         4.88         0.13         13.8        0.485        0.165
   32   78  110      747.220        5.100        4.400         4.89         0.11         14.6       -0.365        0.120
   32   79  111      747.345        5.200        4.400         4.96         0.14         23.8        0.125       -0.240
   32   80  112      746.910        5.200        4.400         4.97         0.12         27.8       -0.435       -0.310
   32   81  113      746.480        5.200        4.400         5.01         0.14         60.0       -0.430       -0.865
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.520        4.100        4.000         4.06         0.19          7.1                          
   33   41   74      644.975        4.100        4.000         4.03         0.02          7.4        8.455             
   33   42   75      653.210        4.100        4.000         4.05         0.05          3.3        8.235       16.690
   33   43   76      662.295        4.100        4.000         4.07         0.07          0.7        9.085       17.320
   33   44   77      670.650        4.200        4.000         4.10         0.09          0.2        8.355       17.440
   33   45   78      679.270        4.200        4.000         4.12         0.10          0.1        8.620       16.975
   33   46   79      687.050        4.200        4.000         4.14         0.11          0.1        7.780       16.400
   33   47   80      694.570        4.200        4.000         4.15         0.10          0.4        7.520       15.300
   33   48   81      701.420        4.200        4.000         4.16         0.09          1.4        6.850       14.370
   33   49   82      707.935        4.200        4.000         4.16         0.03         56.5        6.515       13.365
   33   50   83      714.385        4.300        4.000         4.18         0.02         60.0        6.450       12.965
   33   51   84      718.965        4.300        4.100         4.21         0.05         35.2        4.580       11.030
   33   52   85      723.500        4.300        4.100         4.24         0.08         23.9        4.535        9.115
   33   53   86      727.675        4.400        4.100         4.26         0.09         25.8        4.175        8.710
   33   54   87      731.435        4.400        4.100         4.29         0.10         24.6        3.760        7.935
   33   55   88      734.895        4.400        4.100         4.32         0.10         44.4        3.460        7.220
   33   56   89      737.980        4.500        4.100         4.36         0.12         46.3        3.085        6.545
   33   57   90      741.240        4.500        4.200         4.39         0.13         60.0        3.260        6.345
   33   58   91      744.085        4.600        4.200         4.42         0.15         60.0        2.845        6.105
   33   59   92      746.825        4.600        4.200         4.44         0.13         51.1        2.740        5.585
   33   60   93      749.320        4.600        4.200         4.46         0.13         48.3        2.495        5.235
   33   61   94      751.775        4.600        4.200         4.48         0.12         55.8        2.455        4.950
   33   62   95      753.905        4.700        4.200         4.51         0.11         56.4        2.130        4.585
   33   63   96      755.570        4.700        4.200         4.53         0.11         60.0        1.665        3.795
   33   64   97      756.995        4.700        4.200         4.56         0.11         60.0        1.425        3.090
   33   65   98      758.975        4.800        4.200         4.58         0.07         56.3        1.980        3.405
   33   66   99      760.460        4.800        4.200         4.60         0.07         58.1        1.485        3.465
   33   67  100      761.580        4.800        4.200         4.62         0.05         59.8        1.120        2.605
   33   68  101      762.660        4.800        4.200         4.64         0.04         59.5        1.080        2.200
   33   69  102      764.360        4.800        4.300         4.66         0.00          5.8        1.700        2.780
   33   70  103      765.610        4.900        4.300         4.68         0.00          7.8        1.250        2.950
   33   71  104      765.970        4.900        4.300         4.70         0.02          1.6        0.360        1.610
   33   72  105      766.410        4.900        4.300         4.72         0.04          0.9        0.440        0.800
   33   73  106      768.110        4.900        4.300         4.76         0.09          0.4        1.700        2.140
   33   74  107      768.520        5.000        4.300         4.77         0.08          0.5        0.410        2.110
   33   75  108      770.360        5.000        4.300         4.80         0.11          1.9        1.840        2.250
   33   76  109      770.460        5.000        4.300         4.81         0.10          2.3        0.100        1.940
   33   77  110      771.260        5.000        4.400         4.84         0.12          9.2        0.800        0.900
   33   78  111      771.260        5.000        4.400         4.85         0.10         10.2                     0.800
   33   79  112      771.300        5.100        4.400         4.90         0.12         21.2        0.040        0.040
   33   80  113      771.125        5.100        4.400         4.92         0.11         29.0       -0.175       -0.135
   33   81  114      771.020        5.200        4.400         4.97         0.13         60.0       -0.105       -0.280
   33   82  115      771.180        5.200        4.400         4.99         0.12         60.0        0.160        0.055
   33   83  116      771.080        5.200        4.400         5.02         0.12         50.9       -0.100        0.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.570        4.100        4.100         4.09         0.20         10.6                          
   34   41   75      652.685        4.100        4.000         4.05         0.02         24.4        9.115             
   34   42   76      661.595        4.100        4.000         4.07         0.05         22.1        8.910       18.025
   34   43   77      671.120        4.100        4.000         4.09         0.07          2.7        9.525       18.435
   34   44   78      679.970        4.200        4.000         4.11         0.09          0.6        8.850       18.375
   34   45   79      689.175        4.200        4.000         4.13         0.10          0.4        9.205       18.055
   34   46   80      697.535        4.200        4.100         4.15         0.11          0.3        8.360       17.565
   34   47   81      705.650        4.200        4.100         4.16         0.09          1.0        8.115       16.475
   34   48   82      713.095        4.200        4.100         4.17         0.09          2.2        7.445       15.560
   34   49   83      720.295        4.200        4.100         4.17         0.03         55.0        7.200       14.645
   34   50   84      727.235        4.300        4.100         4.19         0.02         60.0        6.940       14.140
   34   51   85      732.230        4.300        4.100         4.21         0.05         35.6        4.995       11.935
   34   52   86      737.125        4.300        4.100         4.24         0.07         25.0        4.895        9.890
   34   53   87      741.690        4.400        4.100         4.27         0.08         25.6        4.565        9.460
   34   54   88      745.865        4.400        4.100         4.30         0.10         24.0        4.175        8.740
