 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=3*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4560 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   28        30        58           501.405          3.700          3.700           3.70           0.04           24.3
   28        31        59           511.135          3.800          3.700           3.74           0.09           31.7
   28        32        60           520.870          3.800          3.800           3.78           0.12           30.3
   28        33        61           529.815          3.800          3.800           3.80           0.12           59.9
   28        34        62           539.090          3.900          3.800           3.84           0.13           60.0
   28        35        63           547.490          3.900          3.800           3.84           0.10           58.8
   28        36        64           555.290          3.900          3.800           3.86           0.09           48.2
   28        37        65           562.340          4.000          3.800           3.89           0.07           59.8
   28        38        66           570.015          4.000          3.800           3.91           0.06           60.0
   28        39        67           576.610          4.000          3.800           3.93           0.00            3.0
   28        40        68           584.670          4.000          3.800           3.95           0.00            9.3
   28        41        69           589.230          4.100          3.800           3.97           0.02            7.1
   28        42        70           594.370          4.100          3.900           4.00           0.05            5.0
   28        43        71           599.125          4.100          3.900           4.02           0.07            0.2
   28        44        72           604.700          4.200          3.900           4.05           0.10            0.0
   28        45        73           609.250          4.200          3.900           4.07           0.10            0.0
   28        46        74           614.730          4.200          3.900           4.10           0.12            0.0
   28        47        75           618.850          4.200          3.900           4.11           0.10            0.3
   28        48        76           623.615          4.200          3.900           4.12           0.08            1.5
   28        49        77           629.245          4.200          3.900           4.12           0.01           59.2
   28        50        78           634.465          4.300          3.900           4.14           0.01           59.6
   28        51        79           635.945          4.300          3.900           4.18           0.04           24.2
   28        52        80           637.610          4.400          4.000           4.22           0.07           20.4
   28        53        81           639.705          4.400          4.000           4.25           0.07           35.6
   28        54        82           641.915          4.500          4.000           4.29           0.08           36.4
   28        55        83           643.935          4.500          4.000           4.32           0.07           59.4
   28        56        84           646.175          4.500          4.000           4.35           0.07           60.0
   28        57        85           646.410          4.600          4.000           4.40           0.10           57.9
   28        58        86           645.790          4.600          4.000           4.44           0.14           58.4
   28        59        87           651.110          4.700          4.000           4.46           0.02           46.8
   28        60        88           651.465          4.700          4.000           4.50           0.05           43.2
   28        61        89           653.005          4.800          4.000           4.54           0.01           54.5
   28        62        90           651.740          4.800          4.000           4.57           0.05           59.8
   28        63        91           653.045          4.800          4.000           4.61           0.03           48.9
   28        64        92           652.440          4.900          4.000           4.64           0.05           50.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           591.285          4.100          3.900           4.04           0.24            3.2
   29        41        70           600.740          4.100          3.900           3.98           0.02           28.0
   29        42        71           606.320          4.100          3.900           4.00           0.05            5.6
   29        43        72           611.790          4.100          3.900           4.03           0.07            0.2
   29        44        73           618.395          4.200          3.900           4.06           0.10            0.0
   29        45        74           623.580          4.200          3.900           4.08           0.10            0.0
   29        46        75           629.740          4.200          3.900           4.10           0.11            0.0
   29        47        76           634.135          4.200          3.900           4.11           0.10            0.2
   29        48        77           639.235          4.200          4.000           4.13           0.09            1.0
   29        49        78           643.130          4.200          3.900           4.13           0.01           59.2
   29        50        79           648.705          4.300          4.000           4.15           0.01           59.0
   29        51        80           651.450          4.300          4.000           4.18           0.05           25.8
   29        52        81           654.460          4.300          4.000           4.22           0.07           19.9
   29        53        82           656.920          4.400          4.000           4.25           0.08           29.4
   29        54        83           659.645          4.400          4.000           4.28           0.08           31.1
   29        55        84           661.895          4.500          4.000           4.31           0.07           59.3
   29        56        85           664.570          4.500          4.000           4.34           0.07           60.0
   29        57        86           664.740          4.600          4.000           4.39           0.11           57.5
   29        58        87           665.385          4.600          4.100           4.43           0.14           60.0
   29        59        88           669.610          4.600          4.000           4.44           0.04           39.4
   29        60        89           669.535          4.700          4.000           4.48           0.09           40.6
   29        61        90           671.140          4.700          4.000           4.51           0.05           59.4
   29        62        91           671.230          4.700          4.100           4.54           0.08           60.0
   29        63        92           672.265          4.800          4.100           4.59           0.05           41.2
   29        64        93           672.225          4.800          4.100           4.61           0.07           43.9
   29        65        94           672.820          4.900          4.100           4.64           0.05           59.8
   29        66        95           672.735          4.900          4.100           4.66           0.05           59.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        40        70           601.450          4.100          4.000           4.04           0.22            2.9
   30        41        71           610.095          4.100          3.900           3.99           0.02           31.0
   30        42        72           616.660          4.100          3.900           4.02           0.05            5.8
   30        43        73           623.250          4.100          3.900           4.04           0.08            0.3
   30        44        74           630.735          4.200          3.900           4.07           0.10            0.1
   30        45        75           636.740          4.200          4.000           4.09           0.11            0.0
   30        46        76           643.720          4.200          4.000           4.11           0.12            0.1
   30        47        77           648.395          4.200          4.000           4.12           0.10            0.2
   30        48        78           653.820          4.200          4.000           4.14           0.09            0.8
   30        49        79           656.615          4.200          4.000           4.14           0.02           51.3
   30        50        80           662.760          4.300          4.000           4.15           0.01           59.8
   30        51        81           666.235          4.300          4.000           4.19           0.05           28.4
   30        52        82           670.225          4.300          4.000           4.22           0.08           19.5
   30        53        83           673.130          4.400          4.000           4.25           0.08           24.8
   30        54        84           676.330          4.400          4.000           4.28           0.09           26.5
   30        55        85           678.690          4.500          4.000           4.31           0.08           58.4
   30        56        86           681.705          4.500          4.000           4.34           0.08           59.8
   30        57        87           682.690          4.500          4.100           4.38           0.11           58.8
   30        58        88           684.290          4.600          4.100           4.43           0.14           60.0
   30        59        89           686.875          4.600          4.100           4.43           0.08           33.5
   30        60        90           688.050          4.700          4.100           4.47           0.11           40.5
   30        61        91           689.510          4.700          4.100           4.49           0.07           58.6
   30        62        92           690.940          4.700          4.100           4.52           0.09           59.9
   30        63        93           691.265          4.800          4.100           4.56           0.08           52.8
   30        64        94           691.390          4.800          4.100           4.58           0.09           51.1
   30        65        95           692.940          4.800          4.100           4.62           0.05           59.7
   30        66        96           693.380          4.800          4.100           4.64           0.06           59.6
   30        67        97           692.890          4.900          4.200           4.66           0.04           58.4
   30        68        98           692.940          4.900          4.200           4.68           0.03           53.4
   30        69        99           692.625          4.900          4.200           4.70           0.00            3.9
   30        70       100           693.395          4.900          4.200           4.72           0.00            3.6
   30        71       101           692.435          5.000          4.200           4.76           0.02            2.3
   30        72       102           692.910          5.000          4.200           4.77           0.05            0.5
   30        73       103           695.465          5.100          4.200           4.88           0.11            0.1
   30        74       104           694.280          5.100          4.300           4.84           0.09            0.2
   30        75       105           696.245          5.300          4.300           5.02           0.15            4.7
   30        76       106           694.775          5.200          4.300           4.94           0.12            6.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           610.070          4.100          4.000           4.06           0.23            9.0
   31        41        72           618.735          4.100          3.900           4.00           0.02           13.2
   31        42        73           626.060          4.100          3.900           4.03           0.05            5.1
   31        43        74           633.430          4.100          4.000           4.05           0.08            0.3
   31        44        75           641.755          4.200          4.000           4.08           0.10            0.2
   31        45        76           648.525          4.200          4.000           4.10           0.11            0.2
   31        46        77           656.145          4.200          4.000           4.12           0.12            0.1
   31        47        78           661.310          4.200          4.000           4.13           0.10            0.3
   31        48        79           667.290          4.200          4.000           4.15           0.09            0.8
   31        49        80           669.640          4.200          4.000           4.15           0.02           40.7
   31        50        81           674.965          4.300          4.000           4.20           0.12           40.7
   31        51        82           680.760          4.300          4.000           4.21           0.09           28.0
   31        52        83           685.275          4.300          4.000           4.23           0.09           40.2
   31        53        84           689.010          4.400          4.000           4.26           0.09           48.4
   31        54        85           691.840          4.400          4.000           4.28           0.08           56.6
   31        55        86           694.255          4.500          4.000           4.31           0.08           16.3
   31        56        87           696.100          4.500          4.100           4.34           0.07            2.6
   31        57        88           700.110          4.500          4.100           4.39           0.13           28.0
   31        58        89           701.690          4.600          4.100           4.41           0.13           38.6
   31        59        90           703.245          4.600          4.100           4.44           0.12           42.2
   31        60        91           704.855          4.600          4.100           4.47           0.12           45.3
   31        61        92           707.325          4.700          4.200           4.51           0.16           29.7
   31        62        93           707.160          4.800          4.200           4.56           0.15           32.8
   31        63        94           709.595          4.800          4.200           4.57           0.17           35.7
   31        64        95           710.880          4.800          4.200           4.61           0.17           20.8
   31        65        96           712.365          4.900          4.200           4.66           0.16           26.8
   31        66        97           712.875          4.900          4.200           4.70           0.18           24.1
   31        67        98           714.570          4.900          4.200           4.70           0.18           25.6
   31        68        99           713.595          5.100          4.200           4.82           0.17           35.5
   31        69       100           712.990          5.100          4.200           4.83           0.17           48.3
   31        70       101           712.065          5.200          4.300           4.90           0.19           43.6
   31        71       102           716.335          5.100          4.300           4.88           0.21           26.7
   31        72       103           716.475          5.200          4.300           4.95           0.20           31.6
   31        73       104           718.230          5.000          4.300           4.83           0.11            0.3
   31        74       105           717.445          5.000          4.300           4.81           0.09            0.4
   31        75       106           719.570          5.100          4.300           4.86           0.12            3.8
   31        76       107           718.880          5.100          4.300           4.86           0.11            4.3
   31        77       108           719.305          5.200          4.300           4.92           0.14           14.9
   31        78       109           718.580          5.100          4.300           4.93           0.12           15.8
   31        79       110           719.585          5.200          4.300           4.99           0.16           10.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           618.805          4.100          4.000           4.08           0.23           11.7
   32        41        73           626.950          4.100          4.000           4.02           0.02           15.7
   32        42        74           634.885          4.100          4.000           4.04           0.05            5.5
   32        43        75           642.990          4.100          4.000           4.06           0.08            0.4
   32        44        76           651.870          4.200          4.000           4.09           0.10            0.1
   32        45        77           659.240          4.200          4.000           4.11           0.11            0.0
   32        46        78           667.570          4.200          4.000           4.13           0.11            0.1
   32        47        79           673.410          4.200          4.000           4.14           0.10            0.1
   32        48        80           680.095          4.200          4.000           4.15           0.09            0.7
   32        49        81           682.460          4.200          4.000           4.15           0.02           39.6
   32        50        82           689.480          4.300          4.000           4.17           0.01           58.9
   32        51        83           694.445          4.300          4.000           4.20           0.05           32.0
   32        52        84           699.755          4.300          4.000           4.23           0.08           22.4
   32        53        85           703.695          4.400          4.100           4.26           0.09           21.8
   32        54        86           707.925          4.400          4.100           4.28           0.09           21.9
   32        55        87           710.520          4.400          4.100           4.31           0.08           53.7
   32        56        88           714.510          4.500          4.100           4.34           0.10           55.9
   32        57        89           717.450          4.500          4.100           4.38           0.12           59.9
   32        58        90           720.765          4.600          4.200           4.42           0.14           60.0
   32        59        91           722.445          4.600          4.100           4.43           0.12           40.0
   32        60        92           725.215          4.600          4.200           4.47           0.13           46.9
   32        61        93           726.550          4.700          4.200           4.49           0.11           58.4
   32        62        94           728.880          4.700          4.200           4.51           0.11           59.5
   32        63        95           729.795          4.700          4.200           4.54           0.10           59.7
   32        64        96           731.020          4.700          4.200           4.56           0.10           59.8
   32        65        97           731.780          4.800          4.200           4.59           0.07           58.9
   32        66        98           733.240          4.800          4.200           4.62           0.07           59.7
   32        67        99           733.390          4.800          4.200           4.63           0.05           59.5
   32        68       100           734.125          4.800          4.200           4.65           0.04           57.8
   32        69       101           733.995          4.900          4.200           4.67           0.00            4.2
   32        70       102           735.765          4.900          4.200           4.69           0.00            4.2
   32        71       103           735.730          4.900          4.300           4.71           0.02            5.7
   32        72       104           736.875          4.900          4.300           4.74           0.04            1.2
   32        73       105           740.360          5.000          4.300           4.78           0.10            0.2
   32        74       106           739.995          5.000          4.300           4.79           0.08            0.3
   32        75       107           742.640          5.000          4.300           4.82           0.12            1.9
   32        76       108           742.225          5.000          4.300           4.83           0.10            2.5
   32        77       109           743.295          5.100          4.300           4.87           0.13           12.1
   32        78       110           742.830          5.100          4.400           4.88           0.11           12.7
   32        79       111           744.075          5.200          4.400           4.95           0.15           11.4
   32        80       112           743.375          5.200          4.400           4.97           0.13           16.6
   32        81       113           742.015          5.200          4.400           5.01           0.14           59.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           626.795          4.100          4.000           4.07           0.20            6.8
   33        41        74           634.515          4.100          4.000           4.03           0.02           15.0
   33        42        75           643.305          4.100          4.000           4.05           0.05            6.8
   33        43        76           651.855          4.100          4.000           4.07           0.08            0.2
   33        44        77           661.155          4.200          4.000           4.10           0.10            0.1
   33        45        78           669.095          4.200          4.000           4.12           0.10            0.1
   33        46        79           677.970          4.200          4.000           4.14           0.11            0.0
   33        47        80           684.545          4.200          4.000           4.15           0.10            0.1
   33        48        81           691.960          4.200          4.000           4.16           0.09            0.4
   33        49        82           694.710          4.200          4.000           4.16           0.02           51.6
   33        50        83           702.395          4.300          4.000           4.18           0.01           58.3
   33        51        84           707.590          4.300          4.100           4.21           0.05           32.2
   33        52        85           713.190          4.300          4.100           4.24           0.08           23.2
   33        53        86           717.625          4.400          4.100           4.26           0.08           19.6
   33        54        87           722.405          4.400          4.100           4.29           0.09           20.0
   33        55        88           725.555          4.400          4.100           4.31           0.08           51.6
   33        56        89           730.130          4.500          4.100           4.35           0.10           53.6
   33        57        90           733.895          4.500          4.200           4.38           0.12           60.0
   33        58        91           738.130          4.600          4.200           4.42           0.14           60.0
   33        59        92           739.905          4.600          4.200           4.44           0.13           52.5
   33        60        93           742.960          4.600          4.200           4.46           0.13           49.9
   33        61        94           744.830          4.600          4.200           4.48           0.12           58.2
   33        62        95           747.225          4.700          4.200           4.51           0.11           58.8
   33        63        96           748.530          4.700          4.200           4.53           0.11           59.9
   33        64        97           750.190          4.700          4.200           4.56           0.11           60.0
   33        65        98           750.705          4.800          4.200           4.58           0.07           58.4
   33        66        99           752.570          4.800          4.200           4.60           0.07           59.5
   33        67       100           752.835          4.800          4.200           4.62           0.05           59.9
   33        68       101           753.945          4.800          4.200           4.64           0.04           59.1
   33        69       102           754.195          4.800          4.300           4.66           0.00            1.0
   33        70       103           756.465          4.900          4.300           4.68           0.00            1.7
   33        71       104           756.865          4.900          4.300           4.70           0.02            2.6
   33        72       105           758.205          4.900          4.300           4.72           0.04            1.3
   33        73       106           761.520          4.900          4.300           4.76           0.10            0.1
   33        74       107           761.600          5.000          4.300           4.77           0.08            0.1
   33        75       108           764.805          5.000          4.300           4.80           0.11            0.6
   33        76       109           764.585          5.000          4.400           4.81           0.10            0.8
   33        77       110           766.520          5.000          4.400           4.84           0.12            5.7
   33        78       111           766.380          5.000          4.400           4.85           0.10            6.5
   33        79       112           767.460          5.100          4.400           4.91           0.14           10.2
   33        80       113           766.530          5.100          4.400           4.92           0.12           22.8
   33        81       114           766.700          5.200          4.400           4.97           0.13           59.8
   33        82       115           767.365          5.200          4.400           4.99           0.12           59.9
   33        83       116           767.035          5.200          4.400           5.02           0.12           51.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.635          4.100          4.100           4.09           0.21           10.8
   34        41        75           641.645          4.100          4.000           4.05           0.03           38.9
   34        42        76           651.140          4.100          4.000           4.07           0.05           40.3
   34        43        77           659.825          4.100          4.000           4.09           0.07            1.4
   34        44        78           669.515          4.200          4.000           4.11           0.09            0.3
   34        45        79           678.015          4.200          4.100           4.13           0.10            0.1
   34        46        80           687.455          4.200          4.100           4.15           0.11            0.1
   34        47        81           694.825          4.200          4.100           4.16           0.09            0.1
   34        48        82           702.735          4.200          4.100           4.17           0.09            0.3
   34        49        83           706.510          4.200          4.100           4.17           0.02           46.3
   34        50        84           714.855          4.300          4.100           4.19           0.01           52.6
   34        51        85           720.355          4.300          4.100           4.21           0.05           33.2
   34        52        86           726.290          4.300          4.100           4.24           0.07           25.1
   34        53        87           731.140          4.400          4.100           4.26           0.08           18.3
   34        54        88           736.395          4.400          4.100           4.29           0.09           17.6
   34        55        89           739.990          4.400          4.100           4.32           0.08           50.0
   34        56        90           745.055          4.500          4.200           4.35           0.10           51.2
   34        57        91           749.350          4.500          4.200           4.39           0.12           60.0
   34        58        92           754.385          4.500          4.200           4.43           0.15           60.0
   34        59        93           756.655          4.600          4.200           4.44           0.13           56.0
   34        60        94           759.795          4.600          4.200           4.46           0.13           51.3
   34        61        95           762.115          4.600          4.200           4.48           0.12           57.6
   34        62        96           764.835          4.700          4.200           4.50           0.11           57.7
   34        63        97           766.550          4.700          4.200           4.53           0.11           60.0
   34        64        98           768.695          4.700          4.200           4.55           0.11           60.0
   34        65        99           769.435          4.700          4.200           4.57           0.08           59.1
   34        66       100           771.565          4.800          4.200           4.60           0.07           59.1
   34        67       101           772.200          4.800          4.300           4.61           0.06           59.9
   34        68       102           773.745          4.800          4.300           4.63           0.04           59.8
   34        69       103           774.265          4.800          4.300           4.65           0.00            1.3
   34        70       104           776.990          4.800          4.300           4.67           0.00            5.8
   34        71       105           777.765          4.900          4.300           4.69           0.02            4.9
   34        72       106           779.325          4.900          4.300           4.71           0.04            3.4
   34        73       107           782.210          4.900          4.300           4.74           0.09            0.2
   34        74       108           783.030          4.900          4.300           4.76           0.07            0.3
   34        75       109           786.185          5.000          4.400           4.79           0.11            0.3
   34        76       110           786.530          5.000          4.400           4.80           0.09            0.4
   34        77       111           788.685          5.000          4.400           4.82           0.11            2.0
   34        78       112           789.210          5.000          4.400           4.83           0.09            2.4
   34        79       113           789.640          5.000          4.400           4.86           0.11            6.6
   34        80       114           789.570          5.100          4.400           4.88           0.09           22.7
   34        81       115           790.175          5.100          4.400           4.93           0.11           59.6
   34        82       116           791.595          5.200          4.400           4.95           0.11           60.0
   34        83       117           791.360          5.200          4.400           4.98           0.11           51.4
   34        84       118           791.785          5.200          4.400           5.00           0.12           46.2
   34        85       119           791.725          5.300          4.400           5.04           0.12           46.8
   34        86       120           792.295          5.300          4.500           5.07           0.12           45.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           686.280          4.200          4.100           4.14           0.09            0.2
   35        46        81           696.245          4.200          4.100           4.16           0.10            0.1
   35        47        82           704.215          4.200          4.100           4.17           0.09            0.2
   35        48        83           712.835          4.200          4.100           4.18           0.08            0.1
   35        49        84           717.930          4.200          4.100           4.18           0.01           50.4
