 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=8*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4561 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   26        30        56           488.730          3.700          3.700           3.70           0.13            0.2
   26        31        57           496.680          3.800          3.700           3.72           0.12           15.0
   26        32        58           505.105          3.800          3.700           3.76           0.13           20.2
   26        33        59           512.520          3.800          3.700           3.79           0.14           14.1
   26        34        60           518.265          3.900          3.800           3.85           0.21           11.3
   26        35        61           525.045          3.900          3.800           3.86           0.20            4.6
   26        36        62           531.185          4.000          3.800           3.90           0.23            1.6
   26        37        63           539.050          4.000          3.800           3.92           0.22            0.3
   26        38        64           544.000          4.000          3.800           3.96           0.24            1.1
   26        39        65           549.895          4.100          3.800           3.98           0.23            1.5
   26        40        66           555.400          4.100          3.800           4.00           0.21            4.0
   26        41        67           561.425          4.100          3.800           4.01           0.19            6.4
   26        42        68           566.370          4.200          3.900           4.04           0.19            7.4
   26        43        69           571.215          4.200          3.900           4.05           0.17            3.5
   26        44        70           574.530          4.200          3.900           4.09           0.19            2.3
   26        45        71           579.085          4.200          3.900           4.09           0.16            0.6
   26        46        72           582.095          4.300          3.900           4.14           0.18            1.1
   26        47        73           584.840          4.300          3.900           4.15           0.15            1.8
   26        48        74           588.495          4.300          3.900           4.17           0.14            2.0
   26        49        75           591.235          4.300          3.900           4.18           0.13            1.7
   26        50        76           593.840          4.400          3.900           4.23           0.15            1.5
   26        51        77           595.000          4.400          3.900           4.23           0.12           13.9
   26        52        78           596.565          4.500          3.900           4.31           0.12            4.9
   26        53        79           597.985          4.500          3.900           4.31           0.11           18.5
   26        54        80           598.830          4.600          3.900           4.36           0.08            9.7
   26        55        81           601.070          4.600          3.900           4.37           0.07           26.3
   26        56        82           601.255          4.700          3.900           4.46           0.06            6.7
   26        57        83           603.915          4.700          3.900           4.44           0.05            4.9
   26        58        84           603.010          4.900          3.900           4.61           0.07            4.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   27        30        57           495.020          3.700          3.700           3.70           0.09            7.7
   27        31        58           504.395          3.800          3.700           3.73           0.11           17.5
   27        32        59           513.570          3.800          3.700           3.77           0.13           23.4
   27        33        60           520.890          3.800          3.700           3.79           0.11           53.3
   27        34        61           529.545          3.900          3.800           3.82           0.12           58.9
   27        35        62           536.715          3.900          3.800           3.83           0.10           54.6
   27        36        63           544.250          3.900          3.800           3.86           0.09           40.3
   27        37        64           550.295          4.000          3.800           3.88           0.07           54.6
   27        38        65           557.225          4.000          3.800           3.90           0.06           58.4
   27        39        66           563.050          4.000          3.800           3.92           0.01            0.1
   27        40        67           570.150          4.000          3.800           3.95           0.00            0.1
   27        41        68           574.355          4.100          3.800           3.97           0.03            3.7
   27        42        69           579.485          4.100          3.800           4.00           0.06            0.2
   27        43        70           584.085          4.100          3.900           4.03           0.09            0.5
   27        44        71           589.750          4.200          3.900           4.06           0.11            0.0
   27        45        72           594.000          4.200          3.900           4.08           0.12            0.0
   27        46        73           599.025          4.200          3.900           4.10           0.12            0.2
   27        47        74           602.600          4.200          3.900           4.12           0.11            0.4
   27        48        75           606.490          4.200          3.900           4.13           0.10            1.7
   27        49        76           608.790          4.200          3.900           4.13           0.02           26.0
   27        50        77           612.330          4.300          3.900           4.15           0.02           55.1
   27        51        78           614.750          4.300          3.900           4.19           0.06           22.5
   27        52        79           616.695          4.400          3.900           4.23           0.08           18.3
   27        53        80           618.470          4.400          3.900           4.27           0.08           34.4
   27        54        81           620.400          4.500          4.000           4.31           0.09           36.0
   27        55        82           621.810          4.500          4.000           4.33           0.07           53.3
   27        56        83           623.655          4.600          4.000           4.37           0.07           59.7
   27        57        84           624.640          4.600          4.000           4.41           0.07           54.4
   27        58        85           625.325          4.700          4.000           4.46           0.09           50.8
   27        59        86           627.640          4.700          4.000           4.48           0.02           39.4
   27        60        87           628.360          4.800          4.000           4.53           0.03           42.1
   27        61        88           629.225          4.800          4.000           4.57           0.02            8.0
   27        62        89           629.695          4.900          4.000           4.61           0.00           33.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   28        30        58           500.960          3.700          3.700           3.71           0.05           36.4
   28        31        59           511.545          3.800          3.700           3.74           0.09           28.6
   28        32        60           521.710          3.800          3.800           3.78           0.11           32.3
   28        33        61           529.645          3.800          3.800           3.81           0.12           58.1
   28        34        62           539.075          3.900          3.800           3.84           0.13           59.7
   28        35        63           546.905          3.900          3.800           3.85           0.10           58.7
   28        36        64           554.830          3.900          3.800           3.87           0.09           45.4
   28        37        65           561.760          4.000          3.800           3.89           0.07           56.8
   28        38        66           569.455          4.000          3.800           3.91           0.06           59.3
   28        39        67           575.785          4.000          3.800           3.93           0.00            0.5
   28        40        68           583.665          4.000          3.800           3.95           0.00            0.8
   28        41        69           588.280          4.100          3.800           3.98           0.02           12.6
   28        42        70           593.570          4.100          3.900           4.00           0.05            5.9
   28        43        71           599.560          4.100          3.900           4.02           0.07            0.6
   28        44        72           605.110          4.200          3.900           4.05           0.10            0.2
   28        45        73           609.705          4.200          3.900           4.07           0.10            0.3
   28        46        74           615.000          4.200          3.900           4.10           0.11            0.3
   28        47        75           619.450          4.200          3.900           4.11           0.09            0.5
   28        48        76           624.115          4.200          3.900           4.12           0.08            1.3
   28        49        77           627.650          4.200          3.900           4.13           0.01           38.1
   28        50        78           632.675          4.300          3.900           4.15           0.00           56.5
   28        51        79           634.700          4.300          3.900           4.18           0.04           19.2
   28        52        80           636.655          4.400          4.000           4.22           0.07           18.1
   28        53        81           639.005          4.400          4.000           4.26           0.07           36.6
   28        54        82           641.215          4.500          4.000           4.29           0.08           35.4
   28        55        83           643.250          4.500          4.000           4.32           0.07           54.0
   28        56        84           645.400          4.500          4.000           4.35           0.07           59.7
   28        57        85           646.495          4.600          4.000           4.39           0.08           57.5
   28        58        86           645.265          4.600          4.000           4.44           0.13           56.5
   28        59        87           650.105          4.700          4.000           4.46           0.02           43.8
   28        60        88           650.915          4.700          4.000           4.50           0.04           43.0
   28        61        89           651.840          4.800          4.000           4.54           0.01           15.1
   28        62        90           651.985          4.800          4.000           4.58           0.03           57.4
   28        63        91           651.995          4.800          4.000           4.61           0.03           52.6
   28        64        92           651.585          4.900          4.000           4.64           0.05           53.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
