 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=7*10^15 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4557 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   27        35        62           536.045          3.900          3.800           3.83           0.10           55.3
   27        36        63           543.635          3.900          3.800           3.86           0.09           44.4
   27        37        64           549.815          4.000          3.800           3.88           0.07           60.0
   27        38        65           556.800          4.000          3.800           3.90           0.06           60.0
   27        39        66           562.505          4.000          3.800           3.92           0.00           49.5
   27        40        67           570.010          4.000          3.800           3.95           0.00           35.3
   27        41        68           574.150          4.100          3.800           3.97           0.02            1.5
   27        42        69           579.160          4.100          3.800           4.00           0.05            0.6
   27        43        70           583.860          4.100          3.800           4.02           0.08            0.1
   27        44        71           589.390          4.200          3.900           4.05           0.10            0.0
   27        45        72           593.530          4.200          3.900           4.07           0.11            0.0
   27        46        73           598.580          4.200          3.900           4.10           0.12            0.2
   27        47        74           602.030          4.200          3.900           4.11           0.10            1.1
   27        48        75           606.100          4.200          3.900           4.13           0.09            4.1
   27        49        76           608.350          4.200          3.900           4.13           0.03           46.5
   27        50        77           611.820          4.300          3.900           4.16           0.05           60.0
   27        51        78           614.015          4.300          3.900           4.19           0.06           32.9
   27        52        79           616.305          4.400          3.900           4.23           0.08           23.1
   27        53        80           617.955          4.400          3.900           4.27           0.08           33.8
   27        54        81           620.010          4.500          3.900           4.30           0.09           36.0
   27        55        82           621.440          4.500          4.000           4.34           0.08           59.6
   27        56        83           623.430          4.600          4.000           4.37           0.08           59.8
   27        57        84           623.810          4.600          4.000           4.42           0.09           56.6
   27        58        85           623.165          4.700          4.000           4.46           0.13           52.9
   27        59        86           627.135          4.700          4.000           4.48           0.04           46.6
   27        60        87           627.420          4.700          4.000           4.52           0.06           42.9
   27        61        88           628.655          4.800          4.000           4.57           0.02           57.2
   27        62        89           628.070          4.800          4.000           4.60           0.04           59.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   28        30        58           498.415          3.700          3.700           3.71           0.06            7.8
   28        31        59           511.210          3.800          3.700           3.74           0.09           32.5
   28        32        60           520.940          3.800          3.800           3.78           0.12           31.2
   28        33        61           529.815          3.800          3.800           3.80           0.12           60.0
   28        34        62           539.090          3.900          3.800           3.84           0.13           60.0
   28        35        63           547.720          3.900          3.800           3.84           0.10           58.4
   28        36        64           555.510          3.900          3.800           3.86           0.09           48.4
   28        37        65           562.510          4.000          3.800           3.88           0.07           60.0
   28        38        66           570.075          4.000          3.800           3.91           0.06           60.0
   28        39        67           576.770          4.000          3.800           3.93           0.00           32.5
   28        40        68           584.850          4.000          3.800           3.95           0.00           49.2
   28        41        69           589.490          4.100          3.800           3.97           0.02            5.0
   28        42        70           594.690          4.100          3.900           4.00           0.05            3.6
   28        43        71           599.450          4.100          3.900           4.02           0.07            0.3
   28        44        72           604.940          4.200          3.900           4.05           0.09            0.0
   28        45        73           609.420          4.200          3.900           4.07           0.10            0.0
   28        46        74           614.835          4.200          3.900           4.10           0.11            0.1
   28        47        75           619.025          4.200          3.900           4.11           0.09            0.6
   28        48        76           623.880          4.200          3.900           4.12           0.08            2.5
   28        49        77           629.470          4.200          3.900           4.12           0.01           59.9
   28        50        78           634.630          4.300          3.900           4.14           0.02           60.0
   28        51        79           636.180          4.300          3.900           4.18           0.04           27.4
   28        52        80           637.940          4.400          4.000           4.22           0.07           21.9
   28        53        81           640.000          4.400          4.000           4.25           0.07           35.3
   28        54        82           642.220          4.500          4.000           4.29           0.08           36.1
   28        55        83           644.255          4.500          4.000           4.32           0.07           59.8
   28        56        84           646.490          4.500          4.000           4.35           0.07           59.9
   28        57        85           646.170          4.600          4.000           4.40           0.11           57.7
   28        58        86           646.175          4.600          4.000           4.44           0.14           59.2
   28        59        87           651.060          4.700          4.000           4.46           0.04           45.3
   28        60        88           650.270          4.700          4.000           4.50           0.08           43.1
   28        61        89           653.030          4.800          4.000           4.54           0.02           58.8
   28        62        90           651.460          4.800          4.000           4.56           0.07           59.8
   28        63        91           653.005          4.800          4.000           4.61           0.03           40.9
   28        64        92           652.095          4.900          4.100           4.63           0.06           44.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           591.265          4.100          3.900           4.04           0.24            4.0
   29        41        70           600.710          4.100          3.900           3.98           0.02           21.6
   29        42        71           606.470          4.100          3.900           4.00           0.05            4.1
   29        43        72           612.030          4.100          3.900           4.03           0.07            0.3
   29        44        73           618.680          4.200          3.900           4.06           0.10            0.0
   29        45        74           623.850          4.200          3.900           4.08           0.10            0.0
   29        46        75           630.000          4.200          3.900           4.10           0.11            0.1
   29        47        76           634.380          4.200          3.900           4.11           0.09            0.4
   29        48        77           639.510          4.200          4.000           4.13           0.09            1.8
   29        49        78           643.140          4.200          3.900           4.13           0.02           58.8
   29        50        79           648.710          4.300          4.000           4.15           0.02           59.9
   29        51        80           651.490          4.300          4.000           4.18           0.05           28.4
   29        52        81           654.640          4.300          4.000           4.22           0.07           21.0
   29        53        82           657.070          4.400          4.000           4.25           0.08           30.1
   29        54        83           659.820          4.400          4.000           4.28           0.08           31.4
   29        55        84           661.990          4.500          4.000           4.31           0.07           59.4
   29        56        85           664.655          4.500          4.000           4.34           0.07           59.8
   29        57        86           664.780          4.600          4.000           4.39           0.11           58.6
   29        58        87           665.640          4.600          4.100           4.43           0.14           60.0
   29        59        88           669.010          4.600          4.000           4.44           0.06           38.3
   29        60        89           669.050          4.700          4.100           4.48           0.10           43.0
   29        61        90           671.015          4.700          4.000           4.51           0.06           59.2
   29        62        91           671.350          4.700          4.100           4.54           0.08           59.9
   29        63        92           671.575          4.800          4.100           4.57           0.08           52.0
   29        64        93           671.150          4.800          4.100           4.59           0.08           50.7
   29        65        94           672.900          4.900          4.100           4.64           0.05           59.6
   29        66        95           672.830          4.900          4.100           4.66           0.05           59.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        40        70           599.380          4.100          4.000           4.03           0.22            4.3
   30        41        71           609.995          4.100          3.900           3.99           0.02           25.9
   30        42        72           616.495          4.100          3.900           4.01           0.05            4.5
   30        43        73           623.095          4.100          3.900           4.04           0.08            0.2
   30        44        74           630.920          4.200          3.900           4.07           0.10            0.0
   30        45        75           636.960          4.200          4.000           4.09           0.11            0.0
   30        46        76           643.980          4.200          4.000           4.11           0.11            0.0
   30        47        77           648.540          4.200          4.000           4.12           0.10            0.3
   30        48        78           653.960          4.200          4.000           4.14           0.09            1.4
   30        49        79           656.570          4.200          4.000           4.14           0.02           52.8
   30        50        80           662.670          4.300          4.000           4.16           0.02           59.7
   30        51        81           666.205          4.300          4.000           4.19           0.05           30.3
   30        52        82           670.300          4.300          4.000           4.22           0.08           20.5
   30        53        83           673.185          4.400          4.000           4.25           0.08           26.2
   30        54        84           676.440          4.400          4.000           4.28           0.09           27.4
   30        55        85           678.635          4.500          4.000           4.31           0.08           57.9
   30        56        86           681.655          4.500          4.000           4.34           0.08           59.4
   30        57        87           682.750          4.500          4.100           4.38           0.11           59.3
   30        58        88           684.430          4.600          4.100           4.43           0.14           60.0
   30        59        89           686.775          4.600          4.100           4.44           0.09           35.8
   30        60        90           688.045          4.700          4.100           4.47           0.11           42.6
   30        61        91           689.420          4.700          4.100           4.49           0.07           58.1
   30        62        92           690.785          4.700          4.100           4.52           0.09           59.7
   30        63        93           690.965          4.700          4.100           4.55           0.09           55.4
   30        64        94           691.180          4.800          4.100           4.58           0.09           55.1
   30        65        95           692.835          4.800          4.100           4.62           0.05           59.5
   30        66        96           693.275          4.800          4.100           4.64           0.06           59.4
   30        67        97           692.765          4.900          4.200           4.66           0.04           58.5
   30        68        98           692.875          4.900          4.200           4.68           0.03           55.2
   30        69        99           692.460          4.900          4.200           4.70           0.00            6.1
   30        70       100           693.300          4.900          4.200           4.72           0.00            7.5
   30        71       101           692.360          5.000          4.200           4.76           0.02            1.1
   30        72       102           692.695          5.000          4.200           4.77           0.05            0.3
   30        73       103           695.490          5.100          4.200           4.85           0.11            0.2
   30        74       104           694.495          5.000          4.300           4.84           0.09            0.3
   30        75       105           696.365          5.200          4.300           4.99           0.14            5.3
   30        76       106           694.975          5.200          4.300           4.92           0.12            6.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           610.095          4.100          4.000           4.05           0.22           11.0
   31        41        72           618.455          4.100          3.900           4.00           0.02           10.6
   31        42        73           625.830          4.100          3.900           4.03           0.05            3.8
   31        43        74           633.325          4.100          4.000           4.05           0.08            0.2
   31        44        75           641.770          4.200          4.000           4.08           0.10            0.0
   31        45        76           648.540          4.200          4.000           4.10           0.11            0.0
   31        46        77           656.190          4.200          4.000           4.12           0.11            0.0
   31        47        78           661.255          4.200          4.000           4.13           0.10            0.3
   31        48        79           667.250          4.200          4.000           4.14           0.09            1.1
   31        49        80           669.515          4.200          4.000           4.15           0.03           45.4
   31        50        81           673.840          4.300          4.000           4.21           0.13           39.3
   31        51        82           681.000          4.300          4.000           4.23           0.12           28.4
   31        52        83           684.850          4.400          4.000           4.25           0.11           40.9
   31        53        84           688.775          4.400          4.000           4.27           0.11           43.3
   31        54        85           691.780          4.400          4.000           4.29           0.10           57.3
   31        55        86           691.885          4.500          4.000           4.32           0.08            7.3
   31        56        87           694.275          4.500          4.100           4.37           0.09            1.6
   31        57        88           698.270          4.600          4.100           4.43           0.14           30.3
   31        58        89           699.770          4.600          4.100           4.42           0.13           39.1
   31        59        90           702.495          4.700          4.100           4.48           0.12           44.7
   31        60        91           702.850          4.700          4.100           4.50           0.12           45.4
   31        61        92           703.455          4.800          4.200           4.57           0.16           27.9
   31        62        93           703.730          4.900          4.200           4.65           0.15           37.9
   31        63        94           705.070          4.900          4.200           4.67           0.16           39.3
   31        64        95           706.895          4.900          4.200           4.68           0.17           24.4
   31        65        96           708.060          5.000          4.200           4.76           0.17           28.8
   31        66        97           708.700          5.100          4.200           4.83           0.18           26.3
   31        67        98           710.020          5.200          4.200           4.87           0.17           27.6
   31        68        99           708.880          5.200          4.200           4.94           0.17           42.6
   31        69       100           707.930          5.300          4.200           4.98           0.17           52.7
   31        70       101           707.200          5.300          4.200           5.03           0.17           47.7
   31        71       102           712.240          5.300          4.300           5.03           0.19           29.4
   31        72       103           710.810          5.400          4.300           5.09           0.19           36.6
   31        73       104           718.205          5.000          4.300           4.82           0.11            0.3
   31        74       105           717.460          5.000          4.300           4.81           0.09            0.3
   31        75       106           719.500          5.100          4.300           4.85           0.12            4.1
   31        76       107           718.870          5.100          4.300           4.86           0.11            4.7
   31        77       108           719.520          5.100          4.300           4.92           0.14           15.3
   31        78       109           718.840          5.100          4.300           4.93           0.12           16.3
   31        79       110           719.690          5.200          4.300           5.00           0.15           14.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           618.035          4.100          4.000           4.08           0.23           13.7
   32        41        73           626.595          4.100          4.000           4.02           0.02           12.3
   32        42        74           634.600          4.100          4.000           4.04           0.05            4.2
   32        43        75           642.755          4.100          4.000           4.06           0.08            0.3
   32        44        76           651.750          4.200          4.000           4.09           0.10            0.0
   32        45        77           659.080          4.200          4.000           4.11           0.11            0.0
   32        46        78           667.440          4.200          4.000           4.13           0.11            0.0
   32        47        79           673.195          4.200          4.000           4.14           0.10            0.2
   32        48        80           679.920          4.200          4.000           4.15           0.09            0.9
   32        49        81           682.275          4.200          4.000           4.15           0.03           46.3
   32        50        82           689.350          4.300          4.000           4.17           0.02           59.9
   32        51        83           694.220          4.300          4.000           4.20           0.05           33.1
   32        52        84           699.570          4.300          4.000           4.23           0.08           22.3
   32        53        85           703.510          4.400          4.100           4.26           0.09           23.5
   32        54        86           707.895          4.400          4.100           4.29           0.10           23.8
   32        55        87           710.545          4.400          4.100           4.31           0.09           51.3
   32        56        88           714.605          4.500          4.100           4.35           0.11           52.4
   32        57        89           717.375          4.500          4.100           4.38           0.12           59.9
   32        58        90           720.740          4.600          4.200           4.42           0.14           60.0
   32        59        91           722.495          4.600          4.100           4.43           0.12           40.7
   32        60        92           725.240          4.600          4.200           4.47           0.13           46.6
   32        61        93           726.420          4.700          4.200           4.49           0.11           57.7
   32        62        94           728.790          4.700          4.200           4.51           0.11           59.0
   32        63        95           729.700          4.700          4.200           4.54           0.10           59.7
   32        64        96           730.940          4.700          4.200           4.56           0.10           59.8
   32        65        97           731.640          4.800          4.200           4.59           0.07           58.0
   32        66        98           733.110          4.800          4.200           4.61           0.06           59.4
   32        67        99           733.070          4.800          4.200           4.63           0.05           59.5
   32        68       100           733.820          4.800          4.200           4.65           0.04           58.5
   32        69       101           733.760          4.900          4.200           4.67           0.00           21.7
   32        70       102           735.530          4.900          4.200           4.69           0.00            2.9
   32        71       103           735.490          4.900          4.300           4.71           0.02            3.8
   32        72       104           736.605          4.900          4.300           4.73           0.04            0.9
   32        73       105           740.135          5.000          4.300           4.78           0.10            0.1
   32        74       106           739.775          5.000          4.300           4.79           0.08            0.2
   32        75       107           742.510          5.000          4.300           4.82           0.12            2.4
   32        76       108           742.100          5.000          4.300           4.83           0.10            2.9
   32        77       109           743.535          5.100          4.300           4.87           0.13           13.0
   32        78       110           743.070          5.100          4.400           4.88           0.11           13.7
   32        79       111           744.200          5.200          4.400           4.96           0.15           17.1
   32        80       112           743.520          5.200          4.400           4.97           0.13           21.9
   32        81       113           741.920          5.200          4.400           5.01           0.14           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           626.140          4.100          4.000           4.06           0.19            7.1
   33        41        74           634.025          4.100          4.000           4.03           0.02           11.4
   33        42        75           642.895          4.100          4.000           4.05           0.05            5.3
   33        43        76           651.490          4.100          4.000           4.07           0.07            0.5
   33        44        77           661.010          4.200          4.000           4.10           0.09            0.1
   33        45        78           668.835          4.200          4.000           4.12           0.10            0.0
   33        46        79           677.820          4.200          4.000           4.14           0.11            0.0
   33        47        80           684.280          4.200          4.000           4.15           0.10            0.1
   33        48        81           691.740          4.200          4.000           4.16           0.09            0.4
   33        49        82           694.530          4.200          4.000           4.16           0.02           54.7
   33        50        83           702.245          4.300          4.000           4.18           0.01           60.0
   33        51        84           707.390          4.300          4.100           4.21           0.05           33.8
   33        52        85           713.140          4.300          4.100           4.24           0.08           23.9
   33        53        86           717.535          4.400          4.100           4.26           0.08           22.9
   33        54        87           722.395          4.400          4.100           4.29           0.10           22.4
   33        55        88           725.615          4.400          4.100           4.32           0.09           49.0
   33        56        89           730.200          4.500          4.100           4.35           0.11           50.3
   33        57        90           733.720          4.500          4.200           4.39           0.12           60.0
   33        58        91           737.980          4.600          4.200           4.42           0.14           60.0
   33        59        92           739.710          4.600          4.200           4.44           0.13           51.6
   33        60        93           742.810          4.600          4.200           4.46           0.13           49.1
   33        61        94           744.580          4.600          4.200           4.48           0.12           57.5
   33        62        95           747.030          4.700          4.200           4.51           0.11           58.2
   33        63        96           748.340          4.700          4.200           4.53           0.11           59.9
   33        64        97           750.010          4.700          4.200           4.56           0.11           60.0
   33        65        98           750.495          4.800          4.200           4.58           0.07           57.5
   33        66        99           752.400          4.800          4.200           4.60           0.07           59.0
   33        67       100           752.690          4.800          4.200           4.62           0.05           59.8
   33        68       101           753.800          4.800          4.200           4.64           0.04           59.3
   33        69       102           754.015          4.800          4.300           4.66           0.00           14.0
   33        70       103           756.260          4.900          4.300           4.68           0.00            4.9
   33        71       104           756.615          4.900          4.300           4.70           0.02            2.4
   33        72       105           757.960          4.900          4.300           4.72           0.04            1.4
   33        73       106           761.345          4.900          4.300           4.76           0.09            0.2
   33        74       107           761.450          5.000          4.300           4.77           0.08            0.3
   33        75       108           764.710          5.000          4.300           4.80           0.11            1.0
   33        76       109           764.520          5.000          4.300           4.81           0.10            1.3
   33        77       110           766.470          5.000          4.400           4.84           0.12            7.2
   33        78       111           766.340          5.000          4.400           4.85           0.10            8.1
   33        79       112           766.560          5.100          4.400           4.90           0.12           15.8
   33        80       113           766.505          5.100          4.400           4.92           0.11           26.3
   33        81       114           766.490          5.200          4.400           4.97           0.13           60.0
   33        82       115           767.170          5.200          4.400           4.99           0.12           60.0
   33        83       116           766.810          5.200          4.400           5.02           0.12           50.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.010          4.100          4.100           4.09           0.20           10.6
   34        41        75           640.755          4.100          4.000           4.05           0.02           33.7
   34        42        76           650.445          4.100          4.000           4.07           0.05           33.5
   34        43        77           659.100          4.100          4.000           4.09           0.07            1.8
   34        44        78           669.045          4.200          4.000           4.11           0.09            0.3
   34        45        79           677.590          4.200          4.000           4.13           0.10            0.1
   34        46        80           687.025          4.200          4.100           4.15           0.11            0.1
   34        47        81           694.390          4.200          4.100           4.16           0.09            0.2
   34        48        82           702.560          4.200          4.100           4.17           0.09            0.6
   34        49        83           706.335          4.200          4.100           4.17           0.02           52.2
   34        50        84           714.735          4.300          4.100           4.19           0.01           60.0
   34        51        85           720.210          4.300          4.100           4.21           0.05           34.8
   34        52        86           726.220          4.300          4.100           4.24           0.07           25.6
   34        53        87           731.010          4.400          4.100           4.26           0.08           22.1
   34        54        88           736.285          4.400          4.100           4.29           0.09           20.9
   34        55        89           740.045          4.400          4.100           4.32           0.09           47.4
   34        56        90           745.000          4.500          4.200           4.36           0.11           48.5
   34        57        91           749.100          4.500          4.200           4.39           0.12           60.0
   34        58        92           754.090          4.500          4.200           4.43           0.15           60.0
   34        59        93           756.290          4.600          4.200           4.44           0.13           55.3
   34        60        94           759.490          4.600          4.200           4.46           0.13           50.4
   34        61        95           761.755          4.600          4.200           4.48           0.12           56.9
   34        62        96           764.540          4.700          4.200           4.50           0.11           56.9
   34        63        97           766.270          4.700          4.200           4.53           0.11           60.0
   34        64        98           768.430          4.700          4.200           4.55           0.11           60.0
   34        65        99           769.175          4.700          4.200           4.57           0.08           58.6
   34        66       100           771.380          4.800          4.200           4.60           0.07           58.5
   34        67       101           772.060          4.800          4.300           4.61           0.05           59.9
   34        68       102           773.620          4.800          4.300           4.63           0.04           59.9
   34        69       103           774.085          4.800          4.300           4.65           0.00           13.0
   34        70       104           776.805          4.800          4.300           4.67           0.00           24.5
   34        71       105           777.560          4.900          4.300           4.69           0.02            4.4
   34        72       106           779.130          4.900          4.300           4.71           0.04            3.1
   34        73       107           782.020          4.900          4.300           4.74           0.09            0.4
   34        74       108           782.890          4.900          4.300           4.76           0.07            0.5
   34        75       109           786.060          5.000          4.400           4.79           0.11            0.5
   34        76       110           786.450          5.000          4.400           4.80           0.09            0.7
   34        77       111           788.545          5.000          4.400           4.82           0.11            3.0
   34        78       112           789.090          5.000          4.400           4.83           0.09            3.6
   34        79       113           789.210          5.000          4.400           4.86           0.10           10.3
   34        80       114           789.385          5.100          4.400           4.88           0.10           25.3
   34        81       115           789.810          5.100          4.400           4.93           0.11           60.0
   34        82       116           791.230          5.200          4.400           4.95           0.11           60.0
   34        83       117           790.960          5.200          4.400           4.98           0.11           51.0
   34        84       118           791.445          5.200          4.400           5.00           0.12           45.6
   34        85       119           791.290          5.300          4.400           5.04           0.12           45.6
   34        86       120           791.950          5.300          4.500           5.07           0.12           44.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           685.930          4.200          4.100           4.14           0.09            0.2
   35        46        81           695.830          4.200          4.100           4.16           0.10            0.1
   35        47        82           703.835          4.200          4.100           4.17           0.09            0.2
   35        48        83           712.625          4.200          4.100           4.18           0.08            0.4
   35        49        84           717.835          4.200          4.100           4.18           0.01           58.8
