 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=2*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   27   33   60      525.200        3.800        3.700         3.79         0.11         58.9        8.670       17.630
   27   34   61      533.535        3.900        3.800         3.82         0.12         59.9        8.335       17.005
   27   35   62      541.445        3.900        3.800         3.83         0.10         55.7        7.910       16.245
   27   36   63      548.575        3.900        3.800         3.86         0.09         44.1        7.130       15.040
   27   37   64      555.705        4.000        3.800         3.88         0.07         59.8        7.130       14.260
   27   38   65      562.365        4.000        3.800         3.90         0.06         59.9        6.660       13.790
   27   39   66      569.350        4.000        3.800         3.92         0.00          9.6        6.985       13.645
   27   40   67      575.630        4.000        3.800         3.95         0.00          6.2        6.280       13.265
   27   41   68      580.330        4.100        3.800         3.97         0.02          2.0        4.700       10.980
   27   42   69      584.870        4.100        3.800         4.00         0.05          0.8        4.540        9.240
   27   43   70      590.230        4.100        3.800         4.02         0.08          0.0        5.360        9.900
   27   44   71      594.935        4.200        3.900         4.05         0.10          0.0        4.705       10.065
   27   45   72      599.840        4.200        3.900         4.08         0.11          0.0        4.905        9.610
   27   46   73      604.055        4.200        3.900         4.10         0.12          0.1        4.215        9.120
   27   47   74      607.880        4.200        3.900         4.11         0.10          0.7        3.825        8.040
   27   48   75      611.210        4.200        3.900         4.13         0.09          3.0        3.330        7.155
   27   49   76      614.550        4.200        3.900         4.13         0.03         44.6        3.340        6.670
   27   50   77      617.835        4.300        3.900         4.15         0.04         59.9        3.285        6.625
   27   51   78      620.210        4.300        3.900         4.19         0.06         30.1        2.375        5.660
   27   52   79      622.325        4.400        3.900         4.23         0.08         21.5        2.115        4.490
   27   53   80      624.360        4.400        3.900         4.27         0.08         33.8        2.035        4.150
   27   54   81      626.105        4.500        3.900         4.30         0.09         36.6        1.745        3.780
   27   55   82      627.895        4.500        4.000         4.34         0.08         59.5        1.790        3.535
   27   56   83      629.485        4.600        4.000         4.37         0.08         59.9        1.590        3.380
   27   57   84      630.190        4.600        4.000         4.41         0.08         59.4        0.705        2.295
   27   58   85      629.700        4.700        4.000         4.46         0.11         50.9       -0.490        0.215
   27   59   86      633.115        4.700        4.000         4.48         0.03         47.4        3.415        2.925
   27   60   87      633.630        4.800        4.000         4.52         0.05         44.2        0.515        3.930
   27   61   88      634.495        4.800        4.000         4.57         0.01         53.9        0.865        1.380
   27   62   89      634.725        4.900        4.000         4.61         0.02         58.4        0.230        1.095
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      503.900        3.700        3.700         3.70         0.04         20.1                          
   28   31   59      514.320        3.800        3.700         3.74         0.09         32.3       10.420             
   28   32   60      523.940        3.800        3.800         3.78         0.12         30.8        9.620       20.040
   28   33   61      533.635        3.800        3.800         3.80         0.12         60.0        9.695       19.315
   28   34   62      542.405        3.900        3.800         3.84         0.13         60.0        8.770       18.465
   28   35   63      551.080        3.900        3.800         3.84         0.10         58.7        8.675       17.445
   28   36   64      558.790        3.900        3.800         3.86         0.09         48.4        7.710       16.385
   28   37   65      566.660        4.000        3.800         3.88         0.07         59.9        7.870       15.580
   28   38   66      574.185        4.000        3.800         3.91         0.06         60.0        7.525       15.395
   28   39   67      581.775        4.000        3.800         3.93         0.00          3.2        7.590       15.115
   28   40   68      588.615        4.000        3.800         3.95         0.00         31.5        6.840       14.430
   28   41   69      593.845        4.100        3.800         3.97         0.02          6.5        5.230       12.070
   28   42   70      598.910        4.100        3.900         4.00         0.05          4.6        5.065       10.295
   28   43   71      604.805        4.100        3.900         4.02         0.07          0.2        5.895       10.960
   28   44   72      610.075        4.200        3.900         4.05         0.10          0.0        5.270       11.165
   28   45   73      615.595        4.200        3.900         4.07         0.10          0.0        5.520       10.790
   28   46   74      620.395        4.200        3.900         4.10         0.11          0.1        4.800       10.320
   28   47   75      624.835        4.200        3.900         4.11         0.09          0.4        4.440        9.240
   28   48   76      628.755        4.200        3.900         4.12         0.08          1.7        3.920        8.360
   28   49   77      633.490        4.200        3.900         4.12         0.01         59.7        4.735        8.655
   28   50   78      637.010        4.300        3.900         4.14         0.01         59.8        3.520        8.255
   28   51   79      639.530        4.300        3.900         4.18         0.04         25.1        2.520        6.040
   28   52   80      641.685        4.400        4.000         4.22         0.07         20.8        2.155        4.675
   28   53   81      644.005        4.400        4.000         4.25         0.07         35.5        2.320        4.475
   28   54   82      646.100        4.500        4.000         4.29         0.08         36.4        2.095        4.415
   28   55   83      648.150        4.500        4.000         4.32         0.07         59.7        2.050        4.145
   28   56   84      650.015        4.500        4.000         4.35         0.07         60.0        1.865        3.915
   28   57   85      650.235        4.600        4.000         4.40         0.10         57.6        0.220        2.085
   28   58   86      649.475        4.600        4.000         4.44         0.14         58.6       -0.760       -0.540
   28   59   87      655.000        4.700        4.000         4.46         0.02         47.0        5.525        4.765
   28   60   88      655.120        4.700        4.000         4.50         0.06         43.0        0.120        5.645
   28   61   89      656.475        4.800        4.000         4.54         0.01         57.2        1.355        1.475
   28   62   90      655.045        4.800        4.000         4.56         0.06         59.8       -1.430       -0.075
   28   63   91      656.750        4.800        4.000         4.61         0.03         47.2        1.705        0.275
   28   64   92      656.155        4.900        4.000         4.64         0.05         48.4       -0.595        1.110
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.495        4.100        3.900         4.04         0.24          3.4                          
   29   41   70      606.465        4.100        3.900         3.98         0.02         26.1        5.970             
   29   42   71      611.980        4.100        3.900         4.00         0.05          5.2        5.515       11.485
   29   43   72      618.495        4.100        3.900         4.03         0.07          0.2        6.515       12.030
   29   44   73      624.305        4.200        3.900         4.06         0.10          0.0        5.810       12.325
   29   45   74      630.415        4.200        3.900         4.08         0.10          0.0        6.110       11.920
   29   46   75      635.785        4.200        3.900         4.10         0.11          0.0        5.370       11.480
   29   47   76      640.840        4.200        3.900         4.11         0.10          0.3        5.055       10.425
   29   48   77      645.350        4.200        4.000         4.13         0.09          1.1        4.510        9.565
   29   49   78      650.170        4.200        3.900         4.13         0.02         59.0        4.820        9.330
   29   50   79      654.445        4.300        4.000         4.15         0.01         59.6        4.275        9.095
   29   51   80      657.310        4.300        4.000         4.18         0.05         26.7        2.865        7.140
   29   52   81      660.025        4.300        4.000         4.22         0.07         20.2        2.715        5.580
   29   53   82      662.730        4.400        4.000         4.25         0.08         29.6        2.705        5.420
   29   54   83      665.095        4.400        4.000         4.28         0.08         31.2        2.365        5.070
   29   55   84      667.595        4.500        4.000         4.31         0.07         59.5        2.500        4.865
   29   56   85      669.735        4.500        4.000         4.34         0.07         59.9        2.140        4.640
   29   57   86      669.940        4.600        4.000         4.39         0.11         57.8        0.205        2.345
   29   58   87      670.295        4.600        4.100         4.43         0.14         60.0        0.355        0.560
   29   59   88      674.595        4.600        4.000         4.44         0.04         39.3        4.300        4.655
   29   60   89      674.240        4.700        4.000         4.48         0.09         41.2       -0.355        3.945
   29   61   90      676.090        4.700        4.000         4.51         0.05         59.3        1.850        1.495
   29   62   91      676.015        4.700        4.100         4.54         0.08         59.9       -0.075        1.775
   29   63   92      677.015        4.800        4.100         4.58         0.06         44.0        1.000        0.925
   29   64   93      676.805        4.800        4.100         4.60         0.07         44.9       -0.210        0.790
   29   65   94      677.670        4.900        4.100         4.64         0.05         59.8        0.865        0.655
   29   66   95      677.410        4.900        4.100         4.66         0.05         59.5       -0.260        0.605
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      613.855        4.100        4.000         4.04         0.22          3.2                          
   30   41   71      617.420        4.100        3.900         3.99         0.02         29.4        3.565             
   30   42   72      623.875        4.100        3.900         4.02         0.05          5.4        6.455       10.020
   30   43   73      631.145        4.100        3.900         4.04         0.08          0.2        7.270       13.725
   30   44   74      637.455        4.200        3.900         4.07         0.10          0.0        6.310       13.580
   30   45   75      644.195        4.200        4.000         4.09         0.11          0.0        6.740       13.050
   30   46   76      650.125        4.200        4.000         4.11         0.11          0.0        5.930       12.670
   30   47   77      655.820        4.200        4.000         4.12         0.10          0.2        5.695       11.625
   30   48   78      660.900        4.200        4.000         4.14         0.09          0.9        5.080       10.775
   30   49   79      665.870        4.200        4.000         4.14         0.02         51.5        4.970       10.050
   30   50   80      666.210        4.300        4.000         4.15         0.01         59.9        0.340        5.310
   30   51   81      674.020        4.300        4.000         4.19         0.05         29.0        7.810        8.150
   30   52   82      677.240        4.300        4.000         4.22         0.08         19.8        3.220       11.030
   30   53   83      680.245        4.400        4.000         4.25         0.08         25.3        3.005        6.225
   30   54   84      682.885        4.400        4.000         4.28         0.09         26.8        2.640        5.645
   30   55   85      685.730        4.500        4.000         4.31         0.08         58.4        2.845        5.485
   30   56   86      688.130        4.500        4.000         4.34         0.08         59.6        2.400        5.245
   30   57   87      689.020        4.500        4.100         4.38         0.11         58.9        0.890        3.290
   30   58   88      690.070        4.600        4.100         4.43         0.14         60.0        1.050        1.940
   30   59   89      692.885        4.600        4.100         4.43         0.08         34.1        2.815        3.865
   30   60   90      693.710        4.700        4.100         4.47         0.11         41.0        0.825        3.640
   30   61   91      695.910        4.700        4.100         4.49         0.07         58.4        2.200        3.025
   30   62   92      696.605        4.700        4.100         4.52         0.09         59.8        0.695        2.895
   30   63   93      697.210        4.800        4.100         4.55         0.09         53.3        0.605        1.300
   30   64   94      697.155        4.800        4.100         4.58         0.09         52.2       -0.055        0.550
   30   65   95      699.155        4.800        4.100         4.62         0.05         59.6        2.000        1.945
   30   66   96      699.280        4.800        4.100         4.64         0.06         59.6        0.125        2.125
   30   67   97      699.325        4.900        4.200         4.66         0.04         58.3        0.045        0.170
   30   68   98      699.245        4.900        4.200         4.68         0.03         53.9       -0.080       -0.035
   30   69   99      699.790        4.900        4.200         4.70         0.00          4.8        0.545        0.465
   30   70  100      699.845        4.900        4.200         4.72         0.00          1.3        0.055        0.600
   30   71  101      698.905        5.000        4.200         4.76         0.02          1.8       -0.940       -0.885
   30   72  102      698.270        5.000        4.200         4.77         0.05          0.4       -0.635       -1.575
   30   73  103      699.425        5.100        4.200         4.87         0.11          0.1        1.155        0.520
   30   74  104      698.390        5.100        4.300         4.84         0.09          0.2       -1.035        0.120
   30   75  105      699.975        5.300        4.300         5.02         0.15          4.8        1.585        0.550
   30   76  106      698.350        5.200        4.300         4.93         0.12          6.1       -1.625       -0.040
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.310        4.100        4.000         4.06         0.23          9.5                          
   31   41   72      627.825        4.100        3.900         4.00         0.02         12.5        7.515             
   31   42   73      634.675        4.100        3.900         4.03         0.05          4.8        6.850       14.365
   31   43   74      642.455        4.100        4.000         4.05         0.08          0.2        7.780       14.630
   31   44   75      649.510        4.200        4.000         4.08         0.10          0.0        7.055       14.835
   31   45   76      656.890        4.200        4.000         4.10         0.11          0.0        7.380       14.435
   31   46   77      663.490        4.200        4.000         4.12         0.11          0.0        6.600       13.980
   31   47   78      669.830        4.200        4.000         4.13         0.10          0.2        6.340       12.940
   31   48   79      675.490        4.200        4.000         4.14         0.09          0.8        5.660       12.000
   31   49   80      680.750        4.200        4.000         4.15         0.02         42.4        5.260       10.920
   31   50   81      684.400        4.300        4.000         4.20         0.12         39.8        3.650        8.910
   31   51   82      680.830        4.300        4.000         4.22         0.10         26.0       -3.570        0.080
   31   52   83      693.545        4.300        4.000         4.23         0.09         40.4       12.715        9.145
   31   53   84      697.320        4.400        4.000         4.26         0.10         47.2        3.775       16.490
   31   54   85      699.100        4.400        4.000         4.28         0.09         56.8        1.780        5.555
   31   55   86      701.645        4.500        4.000         4.31         0.09         13.5        2.545        4.325
   31   56   87      702.480        4.500        4.100         4.35         0.08          2.1        0.835        3.380
   31   57   88      706.910        4.500        4.100         4.39         0.13         28.7        4.430        5.265
   31   58   89      707.785        4.600        4.100         4.41         0.13         38.4        0.875        5.305
   31   59   90      709.715        4.600        4.100         4.45         0.12         42.4        1.930        2.805
   31   60   91      710.720        4.700        4.100         4.48         0.12         45.3        1.005        2.935
   31   61   92      714.225        4.700        4.200         4.51         0.16         29.3        3.505        4.510
   31   62   93      713.170        4.800        4.200         4.58         0.15         33.4       -1.055        2.450
   31   63   94      715.840        4.800        4.200         4.58         0.16         36.4        2.670        1.615
   31   64   95      717.120        4.800        4.200         4.61         0.17         21.4        1.280        3.950
   31   65   96      719.495        4.900        4.200         4.66         0.17         26.7        2.375        3.655
   31   66   97      719.475        5.000        4.200         4.73         0.18         24.3       -0.020        2.355
   31   67   98      721.940        4.900        4.200         4.71         0.18         26.2        2.465        2.445
   31   68   99      720.570        5.100        4.200         4.84         0.17         37.1       -1.370        1.095
   31   69  100      721.035        5.100        4.200         4.86         0.17         49.8        0.465       -0.905
   31   70  101      719.270        5.200        4.300         4.92         0.19         44.6       -1.765       -1.300
   31   71  102      723.800        5.200        4.300         4.90         0.21         27.2        4.530        2.765
   31   72  103      722.965        5.200        4.300         4.97         0.20         32.7       -0.835        3.695
   31   73  104      723.345        5.000        4.300         4.82         0.11          0.3        0.380       -0.455
   31   74  105      722.580        5.000        4.300         4.81         0.09          0.3       -0.765       -0.385
   31   75  106      723.775        5.100        4.300         4.86         0.12          3.8        1.195        0.430
   31   76  107      723.070        5.100        4.300         4.86         0.11          4.4       -0.705        0.490
   31   77  108      723.155        5.100        4.300         4.92         0.14         15.1        0.085       -0.620
   31   78  109      722.430        5.100        4.300         4.93         0.12         16.0       -0.725       -0.640
   31   79  110      723.165        5.200        4.300         4.99         0.16         11.0        0.735        0.010
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      629.430        4.100        4.000         4.08         0.23         12.0                          
   32   41   73      637.080        4.100        4.000         4.02         0.02         14.8        7.650             
   32   42   74      644.520        4.100        4.000         4.04         0.05          5.1        7.440       15.090
   32   43   75      652.965        4.100        4.000         4.06         0.08          0.3        8.445       15.885
   32   44   76      660.645        4.200        4.000         4.09         0.10          0.1        7.680       16.125
   32   45   77      668.700        4.200        4.000         4.11         0.11          0.0        8.055       15.735
   32   46   78      675.885        4.200        4.000         4.13         0.11          0.0        7.185       15.240
   32   47   79      682.800        4.200        4.000         4.14         0.10          0.2        6.915       14.100
   32   48   80      689.035        4.200        4.000         4.15         0.09          0.8        6.235       13.150
   32   49   81      694.740        4.200        4.000         4.15         0.02         41.7        5.705       11.940
   32   50   82      700.495        4.300        4.000         4.17         0.01         59.1        5.755       11.460
   32   51   83      704.900        4.300        4.000         4.20         0.05         32.4        4.405       10.160
   32   52   84      709.025        4.300        4.000         4.23         0.08         22.1        4.125        8.530
   32   53   85      712.680        4.400        4.100         4.26         0.09         22.0        3.655        7.780
   32   54   86      715.805        4.400        4.100         4.29         0.09         22.4        3.125        6.780
   32   55   87      718.855        4.400        4.100         4.31         0.09         53.2        3.050        6.175
   32   56   88      721.570        4.500        4.100         4.34         0.10         55.1        2.715        5.765
   32   57   89      724.710        4.500        4.100         4.38         0.12         59.9        3.140        5.855
   32   58   90      727.010        4.600        4.200         4.42         0.14         60.0        2.300        5.440
   32   59   91      729.475        4.600        4.100         4.43         0.12         40.0        2.465        4.765
   32   60   92      731.515        4.600        4.200         4.47         0.13         46.8        2.040        4.505
   32   61   93      733.720        4.700        4.200         4.49         0.11         58.3        2.205        4.245
   32   62   94      735.605        4.700        4.200         4.51         0.11         59.3        1.885        4.090
   32   63   95      736.785        4.700        4.200         4.54         0.10         59.7        1.180        3.065
   32   64   96      737.750        4.700        4.200         4.56         0.10         59.8        0.965        2.145
   32   65   97      739.775        4.800        4.200         4.59         0.07         58.6        2.025        2.990
   32   66   98      740.840        4.800        4.200         4.62         0.06         59.6        1.065        3.090
   32   67   99      741.680        4.800        4.200         4.63         0.05         59.5        0.840        1.905
   32   68  100      742.335        4.800        4.200         4.65         0.04         58.0        0.655        1.495
   32   69  101      743.595        4.900        4.200         4.67         0.00          7.1        1.260        1.915
   32   70  102      744.435        4.900        4.200         4.69         0.00          2.7        0.840        2.100
   32   71  103      744.420        4.900        4.300         4.71         0.02          4.8       -0.015        0.825
   32   72  104      744.485        4.900        4.300         4.74         0.04          1.0        0.065        0.050
   32   73  105      746.045        5.000        4.300         4.78         0.10          0.1        1.560        1.625
   32   74  106      746.015        5.000        4.300         4.79         0.08          0.2       -0.030        1.530
   32   75  107      747.505        5.000        4.300         4.82         0.12          2.1        1.490        1.460
   32   76  108      747.215        5.000        4.300         4.83         0.10          2.7       -0.290        1.200
   32   77  109      747.315        5.100        4.300         4.87         0.13         12.5        0.100       -0.190
   32   78  110      747.005        5.100        4.400         4.88         0.11         13.1       -0.310       -0.210
   32   79  111      747.400        5.200        4.400         4.96         0.15         12.9        0.395        0.085
   32   80  112      746.965        5.200        4.400         4.97         0.13         18.1       -0.435       -0.040
   32   81  113      746.525        5.200        4.400         5.01         0.14         59.9       -0.440       -0.875
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.980        4.100        4.000         4.07         0.20          6.9                          
   33   41   74      645.215        4.100        4.000         4.03         0.02         13.7        8.235             
   33   42   75      653.600        4.100        4.000         4.05         0.05          6.6        8.385       16.620
   33   43   76      662.495        4.100        4.000         4.07         0.07          0.4        8.895       17.280
   33   44   77      670.770        4.200        4.000         4.10         0.10          0.1        8.275       17.170
   33   45   78      679.390        4.200        4.000         4.12         0.10          0.1        8.620       16.895
   33   46   79      687.165        4.200        4.000         4.14         0.11          0.1        7.775       16.395
   33   47   80      694.820        4.200        4.000         4.15         0.10          0.1        7.655       15.430
   33   48   81      701.605        4.200        4.000         4.16         0.09          0.3        6.785       14.440
   33   49   82      707.835        4.200        4.000         4.16         0.02         52.7        6.230       13.015
   33   50   83      714.325        4.300        4.000         4.18         0.01         59.1        6.490       12.720
   33   51   84      718.995        4.300        4.100         4.21         0.05         32.7        4.670       11.160
   33   52   85      723.475        4.300        4.100         4.24         0.08         23.5        4.480        9.150
   33   53   86      727.575        4.400        4.100         4.26         0.08         20.8        4.100        8.580
   33   54   87      731.215        4.400        4.100         4.29         0.09         20.8        3.640        7.740
   33   55   88      734.390        4.400        4.100         4.31         0.09         51.0        3.175        6.815
   33   56   89      737.655        4.500        4.100         4.35         0.10         52.7        3.265        6.440
   33   57   90      741.315        4.500        4.200         4.38         0.12         60.0        3.660        6.925
   33   58   91      744.225        4.600        4.200         4.42         0.14         60.0        2.910        6.570
   33   59   92      746.980        4.600        4.200         4.44         0.13         52.2        2.755        5.665
   33   60   93      749.450        4.600        4.200         4.46         0.13         49.7        2.470        5.225
   33   61   94      751.955        4.600        4.200         4.48         0.12         58.1        2.505        4.975
   33   62   95      754.040        4.700        4.200         4.51         0.11         58.7        2.085        4.590
   33   63   96      755.720        4.700        4.200         4.53         0.11         59.9        1.680        3.765
   33   64   97      757.125        4.700        4.200         4.56         0.11         60.0        1.405        3.085
   33   65   98      759.100        4.800        4.200         4.58         0.07         58.0        1.975        3.380
   33   66   99      760.575        4.800        4.200         4.60         0.07         59.4        1.475        3.450
   33   67  100      761.665        4.800        4.200         4.62         0.05         59.8        1.090        2.565
   33   68  101      762.720        4.800        4.200         4.64         0.04         59.1        1.055        2.145
   33   69  102      764.460        4.800        4.300         4.66         0.00          2.3        1.740        2.795
   33   70  103      765.690        4.900        4.300         4.68         0.00          2.7        1.230        2.970
   33   71  104      766.130        4.900        4.300         4.70         0.02          2.8        0.440        1.670
   33   72  105      766.565        4.900        4.300         4.72         0.04          1.4        0.435        0.875
   33   73  106      768.240        4.900        4.300         4.76         0.10          0.1        1.675        2.110
   33   74  107      768.630        5.000        4.300         4.77         0.08          0.2        0.390        2.065
   33   75  108      770.440        5.000        4.300         4.80         0.11          0.7        1.810        2.200
   33   76  109      770.520        5.000        4.300         4.81         0.10          0.9        0.080        1.890
   33   77  110      771.315        5.000        4.400         4.84         0.12          6.2        0.795        0.875
   33   78  111      771.360        5.000        4.400         4.85         0.10          7.0        0.045        0.840
   33   79  112      772.310        5.100        4.400         4.91         0.13         11.9        0.950        0.995
   33   80  113      771.190        5.100        4.400         4.92         0.11         23.8       -1.120       -0.170
   33   81  114      771.170        5.200        4.400         4.97         0.13         59.9       -0.020       -1.140
   33   82  115      771.350        5.200        4.400         4.99         0.12         60.0        0.180        0.160
   33   83  116      771.245        5.200        4.400         5.02         0.12         51.1       -0.105        0.075
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.900        4.100        4.100         4.09         0.21         10.7                          
   34   41   75      653.220        4.100        4.000         4.05         0.03         37.7        9.320             
   34   42   76      662.305        4.100        4.000         4.07         0.05         38.6        9.085       18.405
   34   43   77      671.640        4.100        4.000         4.09         0.07          1.5        9.335       18.420
   34   44   78      680.295        4.200        4.000         4.11         0.09          0.3        8.655       17.990
   34   45   79      689.520        4.200        4.000         4.13         0.10          0.1        9.225       17.880
   34   46   80      697.750        4.200        4.100         4.15         0.11          0.1        8.230       17.455
   34   47   81      705.965        4.200        4.100         4.16         0.09          0.1        8.215       16.445
   34   48   82      713.365        4.200        4.100         4.17         0.09          0.4        7.400       15.615
   34   49   83      720.260        4.200        4.100         4.17         0.02         48.2        6.895       14.295
   34   50   84      727.235        4.300        4.100         4.19         0.01         57.2        6.975       13.870
   34   51   85      732.305        4.300        4.100         4.21         0.05         33.8        5.070       12.045
   34   52   86      737.140        4.300        4.100         4.24         0.07         25.3        4.835        9.905
   34   53   87      741.650        4.400        4.100         4.26         0.08         19.5        4.510        9.345
   34   54   88      745.775        4.400        4.100         4.29         0.09         18.7        4.125        8.635
