 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   29   61   90      675.300        4.704        4.075         4.51         0.11         51.3        1.540        3.430
   29   62   91      675.690        4.741        4.087         4.54         0.10         54.9        0.390        1.930
   29   63   92      676.470        4.769        4.096         4.57         0.10         55.0        0.780        1.170
   29   64   93      675.160        4.798        4.122         4.60         0.10         58.4       -1.310       -0.530
   29   65   94      676.390        4.843        4.118         4.63         0.07         56.8        1.230       -0.080
   29   66   95      677.310        4.884        4.117         4.66         0.05         51.0        0.920        2.150
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      610.750        4.039        3.887         3.97         0.00          9.7                          
   30   41   71      617.220        4.063        3.894         3.99         0.02         27.0        6.470             
   30   42   72      623.820        4.091        3.907         4.01         0.05          1.7        6.600       13.070
   30   43   73      630.850        4.127        3.930         4.05         0.09          2.5        7.030       13.630
   30   44   74      637.680        4.157        3.946         4.07         0.10          1.0        6.830       13.860
   30   45   75      644.360        4.181        3.956         4.09         0.11          1.4        6.680       13.510
   30   46   76      650.670        4.205        3.967         4.11         0.12          2.0        6.310       12.990
   30   47   77      656.030        4.223        3.973         4.13         0.11          2.8        5.360       11.670
   30   48   78      661.110        4.241        3.980         4.14         0.10          5.4        5.080       10.440
   30   49   79      665.550        4.256        3.981         4.15         0.08         25.9        4.440        9.520
   30   50   80      670.310        4.279        3.988         4.17         0.07         56.4        4.760        9.200
   30   51   81      674.000        4.312        3.997         4.20         0.08         35.1        3.690        8.450
   30   52   82      677.440        4.355        4.012         4.23         0.10         21.2        3.440        7.130
   30   53   83      680.470        4.393        4.021         4.26         0.10         23.5        3.030        6.470
   30   54   84      683.230        4.428        4.030         4.29         0.10         24.8        2.760        5.790
   30   55   85      685.730        4.474        4.040         4.33         0.11         38.5        2.500        5.260
   30   56   86      687.550        4.521        4.057         4.36         0.12         45.5        1.820        4.320
   30   57   87      688.940        4.558        4.079         4.40         0.13         51.5        1.390        3.210
   30   58   88      690.250        4.596        4.104         4.43         0.15         58.2        1.310        2.700
   30   59   89      692.080        4.623        4.103         4.45         0.13         54.2        1.830        3.140
   30   60   90      693.710        4.655        4.110         4.48         0.13         44.0        1.630        3.460
   30   61   91      695.290        4.685        4.112         4.50         0.11         49.7        1.580        3.210
   30   62   92      696.460        4.717        4.116         4.53         0.11         54.6        1.170        2.750
   30   63   93      696.680        4.745        4.132         4.56         0.10         54.3        0.220        1.390
   30   64   94      696.830        4.771        4.148         4.58         0.10         58.9        0.150        0.370
   30   65   95      698.270        4.814        4.144         4.61         0.08         59.3        1.440        1.590
   30   66   96      699.170        4.853        4.146         4.64         0.06         49.2        0.900        2.340
   30   67   97      699.110        4.872        4.156         4.66         0.05         49.1       -0.060        0.840
   30   68   98      699.110        4.892        4.170         4.68         0.04         52.2                    -0.060
   30   69   99      699.300        4.909        4.181         4.70         0.02         33.4        0.190        0.190
   30   70  100      699.570        4.930        4.197         4.72         0.01          0.3        0.270        0.460
   30   71  101      698.670        4.996        4.203         4.77         0.02          5.2       -0.900       -0.630
   30   72  102      698.170        5.000        4.228         4.79         0.06          0.1       -0.500       -1.400
   30   73  103      698.140        5.028        4.243         4.81         0.07          1.8       -0.030       -0.530
   30   74  104      699.400        5.062        4.257         4.84         0.09          3.0        1.260        1.230
   30   75  105      699.470        5.101        4.269         4.88         0.10          4.7        0.070        1.330
   30   76  106      699.340        5.136        4.281         4.91         0.12          8.0       -0.130       -0.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.340        4.041        3.914         3.99         0.00          4.9                          
   31   41   72      627.440        4.065        3.923         4.00         0.02         19.8        7.100             
   31   42   73      634.670        4.094        3.937         4.03         0.05          4.0        7.230       14.330
   31   43   74      642.230        4.125        3.953         4.05         0.08          5.9        7.560       14.790
   31   44   75      649.880        4.157        3.972         4.08         0.10          2.3        7.650       15.210
   31   45   76      656.910        4.182        3.984         4.10         0.11          2.1        7.030       14.680
   31   46   77      663.920        4.205        3.994         4.12         0.12          2.7        7.010       14.040
   31   47   78      669.920        4.223        4.001         4.14         0.11          5.3        6.000       13.010
   31   48   79      675.680        4.242        4.008         4.15         0.10          8.6        5.760       11.760
   31   49   80      680.590        4.256        4.007         4.16         0.08         25.6        4.910       10.670
   31   50   81      686.000        4.273        4.011         4.18         0.06         59.4        5.410       10.320
   31   51   82      689.810        4.310        4.022         4.20         0.08         39.9        3.810        9.220
   31   52   83      693.710        4.349        4.038         4.24         0.10         21.6        3.900        7.710
   31   53   84      697.170        4.388        4.051         4.27         0.11         22.1        3.460        7.360
   31   54   85      700.370        4.419        4.057         4.29         0.11         22.4        3.200        6.660
   31   55   86      703.190        4.461        4.065         4.32         0.11         38.0        2.820        6.020
   31   56   87      705.240        4.510        4.092         4.36         0.13         41.3        2.050        4.870
   31   57   88      707.280        4.546        4.112         4.40         0.14         49.8        2.040        4.090
   31   58   89      709.270        4.582        4.131         4.43         0.15         58.8        1.990        4.030
   31   59   90      711.310        4.608        4.130         4.45         0.13         54.2        2.040        4.030
   31   60   91      713.060        4.638        4.138         4.47         0.13         46.3        1.750        3.790
   31   61   92      714.900        4.666        4.138         4.49         0.12         50.7        1.840        3.590
   31   62   93      716.380        4.697        4.146         4.52         0.11         53.3        1.480        3.320
   31   63   94      717.050        4.724        4.159         4.55         0.11         55.0        0.670        2.150
   31   64   95      717.750        4.750        4.174         4.57         0.10         59.7        0.700        1.370
   31   65   96      719.260        4.790        4.172         4.60         0.08         59.6        1.510        2.210
   31   66   97      720.390        4.825        4.174         4.63         0.06         53.3        1.130        2.640
   31   67   98      720.670        4.846        4.185         4.65         0.05         51.5        0.280        1.410
   31   68   99      721.020        4.867        4.199         4.67         0.04         52.9        0.350        0.630
   31   69  100      721.570        4.885        4.209         4.69         0.02         40.4        0.550        0.900
   31   70  101      722.190        4.904        4.223         4.71         0.00         15.2        0.620        1.170
   31   71  102      721.660        4.940        4.234         4.74         0.02          7.3       -0.530        0.090
   31   72  103      721.730        4.960        4.252         4.76         0.05          0.8        0.070       -0.460
   31   73  104      722.150        4.990        4.269         4.79         0.07          3.6        0.420        0.490
   31   74  105      722.700        5.022        4.284         4.82         0.09          4.3        0.550        0.970
   31   75  106      723.140        5.048        4.297         4.84         0.10          5.9        0.440        0.990
   31   76  107      723.360        5.083        4.309         4.87         0.11          8.6        0.220        0.660
   31   77  108      723.080        5.119        4.318         4.90         0.11         13.4       -0.280       -0.060
   31   78  109      722.910        5.166        4.326         4.94         0.12         18.5       -0.170       -0.450
   31   79  110      723.090        5.205        4.335         4.97         0.12         23.8        0.180        0.010
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.670        4.046        3.946         4.00         0.01         59.6                          
   32   41   73      636.510        4.069        3.953         4.02         0.02         10.1        7.840             
   32   42   74      644.440        4.097        3.966         4.04         0.05          3.4        7.930       15.770
   32   43   75      652.620        4.126        3.979         4.06         0.08          3.2        8.180       16.110
   32   44   76      660.830        4.157        3.996         4.09         0.10          0.0        8.210       16.390
   32   45   77      668.580        4.181        4.008         4.11         0.11          0.2        7.750       15.960
   32   46   78      676.100        4.205        4.019         4.13         0.11          0.4        7.520       15.270
   32   47   79      682.910        4.223        4.026         4.14         0.11          2.5        6.810       14.330
   32   48   80      689.070        4.242        4.032         4.16         0.10         10.2        6.160       12.970
   32   49   81      694.590        4.253        4.030         4.17         0.07         26.9        5.520       11.680
   32   50   82      700.540        4.275        4.038         4.18         0.07         58.9        5.950       11.470
   32   51   83      705.150        4.306        4.047         4.21         0.07         37.2        4.610       10.560
   32   52   84      709.100        4.343        4.059         4.24         0.09         25.6        3.950        8.560
   32   53   85      712.820        4.383        4.074         4.27         0.11         25.2        3.720        7.670
   32   54   86      716.440        4.416        4.086         4.30         0.11         24.7        3.620        7.340
   32   55   87      719.570        4.454        4.093         4.32         0.11         38.3        3.130        6.750
   32   56   88      722.190        4.498        4.117         4.36         0.13         43.1        2.620        5.750
   32   57   89      724.740        4.534        4.136         4.39         0.14         51.0        2.550        5.170
   32   58   90      727.480        4.570        4.156         4.43         0.15         59.6        2.740        5.290
   32   59   91      729.620        4.595        4.157         4.45         0.13         54.8        2.140        4.880
   32   60   92      731.870        4.624        4.164         4.47         0.13         45.9        2.250        4.390
   32   61   93      733.980        4.652        4.167         4.49         0.12         50.4        2.110        4.360
   32   62   94      735.700        4.682        4.176         4.52         0.11         51.8        1.720        3.830
   32   63   95      736.790        4.708        4.189         4.54         0.11         54.0        1.090        2.810
   32   64   96      737.770        4.734        4.204         4.56         0.11         59.6        0.980        2.070
   32   65   97      739.590        4.771        4.202         4.59         0.08         59.4        1.820        2.800
   32   66   98      740.840        4.802        4.205         4.62         0.07         50.4        1.250        3.070
   32   67   99      741.520        4.823        4.214         4.64         0.06         49.2        0.680        1.930
   32   68  100      742.120        4.843        4.223         4.65         0.04         57.1        0.600        1.280
   32   69  101      743.070        4.862        4.233         4.67         0.02         48.1        0.950        1.550
   32   70  102      744.140        4.883        4.247         4.69         0.00         19.2        1.070        2.020
   32   71  103      743.930        4.906        4.261         4.72         0.02         17.1       -0.210        0.860
   32   72  104      744.570        4.932        4.276         4.74         0.05          0.9        0.640        0.430
   32   73  105      745.250        4.960        4.294         4.77         0.07          2.0        0.680        1.320
   32   74  106      745.780        4.988        4.308         4.79         0.09          2.1        0.530        1.210
   32   75  107      746.830        5.013        4.322         4.82         0.10          3.5        1.050        1.580
   32   76  108      747.450        5.042        4.334         4.84         0.11          6.6        0.620        1.670
   32   77  109      747.270        5.071        4.343         4.87         0.11         11.4       -0.180        0.440
   32   78  110      746.720        5.114        4.354         4.91         0.12         17.8       -0.550       -0.730
   32   79  111      747.350        5.150        4.361         4.93         0.12         24.4        0.630        0.080
   32   80  112      746.920        5.192        4.368         4.97         0.12         32.5       -0.430        0.200
   32   81  113      746.710        5.230        4.371         5.00         0.12         48.5       -0.210       -0.640
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.260        4.051        3.977         4.02         0.01         59.2                          
   33   41   74      644.680        4.075        3.986         4.04         0.03         12.4        8.420             
   33   42   75      653.320        4.102        3.996         4.06         0.06          0.1        8.640       17.060
   33   43   76      662.090        4.129        4.008         4.08         0.08          1.6        8.770       17.410
   33   44   77      671.020        4.158        4.022         4.10         0.10          1.8        8.930       17.700
   33   45   78      679.350        4.182        4.032         4.12         0.10          1.5        8.330       17.260
   33   46   79      687.410        4.205        4.042         4.14         0.11          1.6        8.060       16.390
   33   47   80      694.360        4.223        4.048         4.15         0.10          3.2        6.950       15.010
   33   48   81      701.560        4.242        4.055         4.17         0.10          7.5        7.200       14.150
   33   49   82      707.920        4.253        4.054         4.17         0.07         25.9        6.360       13.560
   33   50   83      714.080        4.273        4.061         4.19         0.06         57.5        6.160       12.520
   33   51   84      718.960        4.305        4.071         4.22         0.07         37.5        4.880       11.040
   33   52   85      723.700        4.338        4.082         4.24         0.09         26.0        4.740        9.620
   33   53   86      727.630        4.378        4.099         4.27         0.11         26.8        3.930        8.670
   33   54   87      731.550        4.413        4.112         4.30         0.12         26.5        3.920        7.850
   33   55   88      735.150        4.447        4.119         4.33         0.11         39.2        3.600        7.520
   33   56   89      738.160        4.491        4.145         4.37         0.13         43.8        3.010        6.610
   33   57   90      741.370        4.527        4.165         4.40         0.14         49.8        3.210        6.220
   33   58   91      744.440        4.562        4.182         4.43         0.15         60.0        3.070        6.280
   33   59   92      747.280        4.585        4.182         4.44         0.13         53.9        2.840        5.910
   33   60   93      749.600        4.613        4.189         4.47         0.13         48.1        2.320        5.160
   33   61   94      752.050        4.639        4.193         4.49         0.12         50.6        2.450        4.770
   33   62   95      754.170        4.667        4.201         4.51         0.12         51.1        2.120        4.570
   33   63   96      755.700        4.693        4.215         4.53         0.11         52.5        1.530        3.650
   33   64   97      757.220        4.719        4.228         4.56         0.11         58.5        1.520        3.050
   33   65   98      759.020        4.752        4.226         4.58         0.09         60.0        1.800        3.320
   33   66   99      760.590        4.781        4.230         4.61         0.07         50.3        1.570        3.370
   33   67  100      761.590        4.801        4.240         4.62         0.06         47.8        1.000        2.570
   33   68  101      762.740        4.823        4.249         4.64         0.04         58.7        1.150        2.150
   33   69  102      764.030        4.843        4.257         4.66         0.02         41.1        1.290        2.440
   33   70  103      765.490        4.864        4.270         4.68         0.00          4.0        1.460        2.750
   33   71  104      765.780        4.884        4.283         4.70         0.02         20.0        0.290        1.750
   33   72  105      766.530        4.907        4.297         4.72         0.04          4.1        0.750        1.040
   33   73  106      767.490        4.933        4.312         4.75         0.06          1.5        0.960        1.710
   33   74  107      768.510        4.960        4.327         4.77         0.08          1.1        1.020        1.980
   33   75  108      769.650        4.984        4.342         4.80         0.09          3.8        1.140        2.160
   33   76  109      770.570        5.007        4.353         4.82         0.10          4.9        0.920        2.060
   33   77  110      771.000        5.032        4.365         4.84         0.10         10.2        0.430        1.350
   33   78  111      771.300        5.068        4.374         4.87         0.11         16.6        0.300        0.730
   33   79  112      771.380        5.100        4.382         4.90         0.11         25.8        0.080        0.380
   33   80  113      771.190        5.142        4.389         4.93         0.11         33.7       -0.190       -0.110
   33   81  114      771.260        5.179        4.395         4.97         0.11         49.5        0.070       -0.120
   33   82  115      771.490        5.213        4.403         4.99         0.12         59.4        0.230        0.300
   33   83  116      771.510        5.249        4.409         5.02         0.12         53.8        0.020        0.250
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.110        4.056        4.006         4.03         0.01         59.2                          
   34   41   75      651.970        4.080        4.015         4.05         0.03         14.8        8.860             
   34   42   76      661.410        4.107        4.026         4.07         0.06          3.5        9.440       18.300
   34   43   77      670.610        4.134        4.036         4.09         0.08          4.7        9.200       18.640
   34   44   78      679.930        4.162        4.050         4.11         0.10          1.1        9.320       18.520
   34   45   79      689.320        4.184        4.057         4.13         0.10          1.0        9.390       18.710
   34   46   80      697.140        4.206        4.067         4.15         0.11          1.3        7.820       17.210
   34   47   81      705.800        4.223        4.071         4.16         0.10          1.9        8.660       16.480
   34   48   82      713.370        4.241        4.077         4.17         0.09          4.3        7.570       16.230
   34   49   83      719.940        4.252        4.076         4.18         0.06         21.2        6.570       14.140
   34   50   84      726.960        4.270        4.082         4.20         0.05         58.8        7.020       13.590
   34   51   85      732.380        4.301        4.092         4.22         0.06         33.4        5.420       12.440
   34   52   86      737.060        4.339        4.107         4.25         0.09         21.7        4.680       10.100
   34   53   87      741.770        4.374        4.122         4.28         0.10         22.1        4.710        9.390
   34   54   88      745.930        4.410        4.138         4.31         0.12         22.7        4.160        8.870
   34   55   89      749.840        4.446        4.151         4.34         0.12         35.8        3.910        8.070
   34   56   90      753.350        4.486        4.172         4.37         0.13         43.0        3.510        7.420
   34   57   91      756.990        4.519        4.188         4.40         0.14         52.7        3.640        7.150
   34   58   92      760.590        4.556        4.208         4.43         0.15         59.8        3.600        7.240
   34   59   93      763.700        4.576        4.206         4.44         0.13         56.0        3.110        6.710
