 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=3*10^15 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   28   42   70      599.125        4.100        3.900         4.00         0.05          3.0        5.115       10.415
   28   43   71      605.030        4.100        3.900         4.02         0.07          0.4        5.905       11.020
   28   44   72      610.255        4.200        3.900         4.05         0.09          0.0        5.225       11.130
   28   45   73      615.740        4.200        3.900         4.07         0.10          0.1        5.485       10.710
   28   46   74      620.495        4.200        3.900         4.10         0.11          0.1        4.755       10.240
   28   47   75      624.985        4.200        3.900         4.11         0.09          0.9        4.490        9.245
   28   48   76      628.955        4.200        3.900         4.12         0.08          3.2        3.970        8.460
   28   49   77      633.515        4.200        3.900         4.12         0.02         60.0        4.560        8.530
   28   50   78      636.890        4.300        3.900         4.14         0.02         60.0        3.375        7.935
   28   51   79      639.610        4.300        3.900         4.18         0.04         29.2        2.720        6.095
   28   52   80      641.870        4.400        4.000         4.22         0.07         22.7        2.260        4.980
   28   53   81      644.195        4.400        4.000         4.25         0.07         35.2        2.325        4.585
   28   54   82      646.280        4.500        4.000         4.29         0.08         35.7        2.085        4.410
   28   55   83      648.360        4.500        4.000         4.32         0.07         59.8        2.080        4.165
   28   56   84      650.200        4.500        4.000         4.35         0.08         59.9        1.840        3.920
   28   57   85      649.930        4.600        4.000         4.40         0.11         58.1       -0.270        1.570
   28   58   86      649.755        4.600        4.000         4.44         0.14         59.4       -0.175       -0.445
   28   59   87      654.390        4.700        4.000         4.46         0.05         43.2        4.635        4.460
   28   60   88      653.380        4.700        4.000         4.50         0.09         43.8       -1.010        3.625
   28   61   89      656.045        4.800        4.000         4.54         0.03         59.1        2.665        1.655
   28   62   90      654.725        4.800        4.000         4.56         0.07         59.8       -1.320        1.345
   28   63   91      656.025        4.800        4.000         4.61         0.04         39.8        1.300       -0.020
   28   64   92      654.870        4.800        4.100         4.63         0.07         45.0       -1.155        0.145
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.430        4.100        3.900         4.04         0.24          4.0                          
   29   41   70      606.460        4.100        3.900         3.98         0.02         18.9        6.030             
   29   42   71      612.100        4.100        3.900         4.00         0.05          3.4        5.640       11.670
   29   43   72      618.650        4.100        3.900         4.03         0.07          0.3        6.550       12.190
   29   44   73      624.505        4.200        3.900         4.06         0.10          0.0        5.855       12.405
   29   45   74      630.620        4.200        3.900         4.08         0.10          0.0        6.115       11.970
   29   46   75      635.970        4.200        3.900         4.10         0.11          0.1        5.350       11.465
   29   47   76      641.030        4.200        3.900         4.11         0.09          0.6        5.060       10.410
   29   48   77      645.550        4.200        4.000         4.13         0.09          2.3        4.520        9.580
   29   49   78      650.190        4.200        3.900         4.13         0.02         58.9        4.640        9.160
   29   50   79      654.415        4.300        4.000         4.15         0.02         59.9        4.225        8.865
   29   51   80      657.340        4.300        4.000         4.18         0.05         29.7        2.925        7.150
   29   52   81      660.145        4.300        4.000         4.22         0.07         21.6        2.805        5.730
   29   53   82      662.830        4.400        4.000         4.25         0.08         30.4        2.685        5.490
   29   54   83      665.215        4.400        4.000         4.28         0.09         31.4        2.385        5.070
   29   55   84      667.665        4.500        4.000         4.31         0.08         59.3        2.450        4.835
   29   56   85      669.785        4.500        4.000         4.34         0.08         59.7        2.120        4.570
   29   57   86      669.985        4.600        4.000         4.39         0.11         59.0        0.200        2.320
   29   58   87      670.470        4.600        4.100         4.43         0.14         60.0        0.485        0.685
   29   59   88      673.735        4.600        4.000         4.45         0.08         38.5        3.265        3.750
   29   60   89      673.715        4.700        4.100         4.48         0.11         44.1       -0.020        3.245
   29   61   90      675.980        4.700        4.000         4.51         0.06         59.2        2.265        2.245
   29   62   91      676.095        4.700        4.100         4.54         0.08         59.8        0.115        2.380
   29   63   92      676.160        4.800        4.100         4.57         0.08         54.5        0.065        0.180
   29   64   93      675.600        4.800        4.100         4.59         0.09         54.3       -0.560       -0.495
   29   65   94      677.720        4.900        4.100         4.64         0.05         59.6        2.120        1.560
   29   66   95      677.460        4.900        4.100         4.66         0.05         59.2       -0.260        1.860
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      610.850        4.100        3.900         4.03         0.21          4.6                          
   30   41   71      617.390        4.100        3.900         3.99         0.02         23.8        6.540             
   30   42   72      623.810        4.100        3.900         4.01         0.05          3.8        6.420       12.960
   30   43   73      631.050        4.100        3.900         4.04         0.08          0.3        7.240       13.660
   30   44   74      637.580        4.200        3.900         4.07         0.10          0.0        6.530       13.770
   30   45   75      644.340        4.200        4.000         4.09         0.11          0.0        6.760       13.290
   30   46   76      650.310        4.200        4.000         4.11         0.11          0.1        5.970       12.730
   30   47   77      655.935        4.200        4.000         4.12         0.10          0.5        5.625       11.595
   30   48   78      660.995        4.200        4.000         4.14         0.09          1.9        5.060       10.685
   30   49   79      665.875        4.200        4.000         4.14         0.03         53.6        4.880        9.940
   30   50   80      666.040        4.300        4.000         4.16         0.02         59.8        0.165        5.045
   30   51   81      674.045        4.300        4.000         4.19         0.05         31.1        8.005        8.170
   30   52   82      677.310        4.300        4.000         4.22         0.08         20.9        3.265       11.270
   30   53   83      680.345        4.400        4.000         4.25         0.08         26.7        3.035        6.300
   30   54   84      683.005        4.400        4.000         4.28         0.09         27.7        2.660        5.695
   30   55   85      685.735        4.500        4.000         4.31         0.08         57.3        2.730        5.390
   30   56   86      688.110        4.500        4.000         4.34         0.08         59.0        2.375        5.105
   30   57   87      689.070        4.500        4.100         4.38         0.12         59.5        0.960        3.335
   30   58   88      690.180        4.600        4.100         4.43         0.14         60.0        1.110        2.070
   30   59   89      692.805        4.600        4.100         4.44         0.10         36.9        2.625        3.735
   30   60   90      693.685        4.700        4.100         4.47         0.12         43.4        0.880        3.505
   30   61   91      695.865        4.700        4.100         4.49         0.07         57.9        2.180        3.060
   30   62   92      696.655        4.700        4.100         4.52         0.09         59.6        0.790        2.970
   30   63   93      696.925        4.700        4.100         4.55         0.09         56.7        0.270        1.060
   30   64   94      696.955        4.800        4.100         4.58         0.09         56.6        0.030        0.300
   30   65   95      699.095        4.800        4.100         4.62         0.05         59.4        2.140        2.170
   30   66   96      699.280        4.800        4.100         4.64         0.06         59.3        0.185        2.325
   30   67   97      699.255        4.900        4.200         4.66         0.04         58.6       -0.025        0.160
   30   68   98      699.180        4.900        4.200         4.68         0.03         56.0       -0.075       -0.100
   30   69   99      699.730        4.900        4.200         4.70         0.00          6.2        0.550        0.475
   30   70  100      699.790        4.900        4.200         4.72         0.00          1.4        0.060        0.610
   30   71  101      698.835        5.000        4.200         4.76         0.02          0.9       -0.955       -0.895
   30   72  102      698.270        5.000        4.200         4.77         0.05          0.3       -0.565       -1.520
   30   73  103      699.415        5.100        4.200         4.84         0.11          0.2        1.145        0.580
   30   74  104      698.530        5.000        4.300         4.84         0.09          0.3       -0.885        0.260
   30   75  105      699.940        5.200        4.300         4.97         0.14          5.5        1.410        0.525
   30   76  106      698.445        5.100        4.300         4.91         0.12          6.4       -1.495       -0.085
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.290        4.100        4.000         4.05         0.22         11.0                          
   31   41   72      627.565        4.100        3.900         4.00         0.02          9.3        7.275             
   31   42   73      634.520        4.100        3.900         4.03         0.05          3.3        6.955       14.230
   31   43   74      642.400        4.100        4.000         4.05         0.08          0.2        7.880       14.835
   31   44   75      649.550        4.200        4.000         4.08         0.10          0.1        7.150       15.030
   31   45   76      656.960        4.200        4.000         4.10         0.11          0.0        7.410       14.560
   31   46   77      663.560        4.200        4.000         4.12         0.11          0.0        6.600       14.010
   31   47   78      669.810        4.200        4.000         4.13         0.10          0.4        6.250       12.850
   31   48   79      675.450        4.200        4.000         4.14         0.09          1.5        5.640       11.890
   31   49   80      680.730        4.200        4.000         4.15         0.03         46.9        5.280       10.920
   31   50   81      682.920        4.300        4.000         4.22         0.13         41.4        2.190        7.470
   31   51   82      678.010        4.400        4.000         4.25         0.14         36.3       -4.910       -2.720
   31   52   83      691.205        4.400        4.000         4.27         0.13         40.2       13.195        8.285
   31   53   84      693.520        4.500        4.100         4.33         0.13         39.1        2.315       15.510
   31   54   85      694.885        4.500        4.100         4.32         0.12         54.5        1.365        3.680
   31   55   86      698.715        4.500        4.000         4.36         0.08         10.3        3.830        5.195
   31   56   87      699.035        4.600        4.100         4.40         0.09          1.2        0.320        4.150
   31   57   88      703.365        4.600        4.100         4.41         0.16         31.1        4.330        4.650
   31   58   89      700.310        4.700        4.100         4.50         0.13         39.6       -3.055        1.275
   31   59   90      704.305        4.700        4.100         4.49         0.13         49.3        3.995        0.940
   31   60   91      705.590        4.800        4.100         4.57         0.12         45.6        1.285        5.280
   31   61   92      705.865        4.900        4.100         4.66         0.14         32.7        0.275        1.560
   31   62   93      705.580        5.000        4.100         4.74         0.15         41.8       -0.285       -0.010
   31   63   94      705.145        5.100        4.200         4.79         0.16         43.1       -0.435       -0.720
   31   64   95      705.550        5.100        4.200         4.84         0.15         29.6        0.405       -0.030
   31   65   96      711.015        5.200        4.200         4.87         0.16         34.9        5.465        5.870
   31   66   97      709.800        5.300        4.200         4.96         0.17         29.1       -1.215        4.250
   31   67   98      711.570        5.300        4.200         5.01         0.15         31.7        1.770        0.555
   31   68   99      711.430        5.400        4.200         5.07         0.15         44.6       -0.140        1.630
   31   69  100      710.775        5.500        4.200         5.12         0.16         53.2       -0.655       -0.795
   31   70  101      708.745        5.600        4.200         5.19         0.16         49.9       -2.030       -2.685
   31   71  102      712.535        5.600        4.200         5.19         0.18         32.0        3.790        1.760
   31   72  103      709.250        5.700        4.200         5.30         0.16         39.1       -3.285        0.505
   31   73  104      723.330        5.000        4.300         4.82         0.11          0.4       14.080       10.795
   31   74  105      722.580        5.000        4.300         4.81         0.09          0.3       -0.750       13.330
   31   75  106      723.780        5.100        4.300         4.85         0.12          4.4        1.200        0.450
   31   76  107      723.090        5.100        4.300         4.86         0.11          5.0       -0.690        0.510
   31   77  108      723.340        5.100        4.300         4.92         0.14         15.4        0.250       -0.440
   31   78  109      722.615        5.100        4.300         4.93         0.12         16.4       -0.725       -0.475
   31   79  110      723.110        5.200        4.300         5.00         0.15         17.0        0.495       -0.230
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.790        4.100        4.000         4.08         0.23         13.7                          
   32   41   73      636.745        4.100        4.000         4.02         0.02         10.9        7.955             
   32   42   74      644.325        4.100        4.000         4.04         0.05          3.6        7.580       15.535
   32   43   75      652.805        4.100        4.000         4.06         0.08          0.3        8.480       16.060
   32   44   76      660.540        4.200        4.000         4.09         0.10          0.1        7.735       16.215
   32   45   77      668.585        4.200        4.000         4.11         0.11          0.0        8.045       15.780
   32   46   78      675.785        4.200        4.000         4.13         0.11          0.0        7.200       15.245
   32   47   79      682.665        4.200        4.000         4.14         0.10          0.3        6.880       14.080
   32   48   80      688.915        4.200        4.000         4.15         0.09          1.2        6.250       13.130
   32   49   81      694.685        4.200        4.000         4.15         0.03         48.2        5.770       12.020
   32   50   82      700.500        4.300        4.000         4.17         0.02         60.0        5.815       11.585
   32   51   83      704.830        4.300        4.000         4.20         0.05         33.5        4.330       10.145
   32   52   84      708.920        4.300        4.000         4.23         0.08         22.5        4.090        8.420
   32   53   85      712.665        4.400        4.100         4.26         0.09         24.4        3.745        7.835
   32   54   86      715.965        4.400        4.100         4.29         0.10         24.4        3.300        7.045
   32   55   87      719.025        4.400        4.100         4.31         0.09         49.8        3.060        6.360
   32   56   88      721.770        4.500        4.100         4.35         0.11         50.5        2.745        5.805
   32   57   89      724.675        4.500        4.100         4.38         0.12         59.9        2.905        5.650
   32   58   90      726.990        4.600        4.200         4.42         0.14         60.0        2.315        5.220
   32   59   91      729.520        4.600        4.100         4.43         0.12         41.3        2.530        4.845
   32   60   92      731.550        4.600        4.200         4.47         0.13         46.5        2.030        4.560
   32   61   93      733.655        4.700        4.200         4.49         0.11         57.2        2.105        4.135
   32   62   94      735.550        4.700        4.200         4.51         0.11         58.6        1.895        4.000
   32   63   95      736.730        4.700        4.200         4.54         0.10         59.8        1.180        3.075
   32   64   96      737.700        4.700        4.200         4.56         0.10         59.8        0.970        2.150
   32   65   97      739.680        4.800        4.200         4.59         0.06         57.6        1.980        2.950
   32   66   98      740.750        4.800        4.200         4.61         0.06         59.2        1.070        3.050
   32   67   99      741.480        4.800        4.200         4.63         0.05         59.6        0.730        1.800
   32   68  100      742.170        4.800        4.200         4.65         0.04         58.7        0.690        1.420
   32   69  101      743.485        4.900        4.200         4.67         0.00         12.8        1.315        2.005
   32   70  102      744.330        4.900        4.200         4.69         0.00         38.2        0.845        2.160
   32   71  103      744.255        4.900        4.300         4.71         0.02          3.4       -0.075        0.770
   32   72  104      744.350        4.900        4.300         4.73         0.04          0.8        0.095        0.020
   32   73  105      745.910        5.000        4.300         4.78         0.10          0.2        1.560        1.655
   32   74  106      745.880        5.000        4.300         4.79         0.08          0.3       -0.030        1.530
   32   75  107      747.420        5.000        4.300         4.82         0.12          2.7        1.540        1.510
   32   76  108      747.120        5.000        4.300         4.83         0.10          3.1       -0.300        1.240
   32   77  109      747.530        5.100        4.300         4.87         0.13         13.3        0.410        0.110
   32   78  110      747.185        5.100        4.400         4.89         0.11         14.0       -0.345        0.065
   32   79  111      747.475        5.200        4.400         4.96         0.14         19.5        0.290       -0.055
   32   80  112      747.015        5.200        4.400         4.97         0.13         24.2       -0.460       -0.170
   32   81  113      746.480        5.200        4.400         5.01         0.14         60.0       -0.535       -0.995
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.520        4.100        4.000         4.06         0.19          7.1                          
   33   41   74      644.995        4.100        4.000         4.03         0.02         10.0        8.475             
   33   42   75      653.235        4.100        4.000         4.05         0.05          4.5        8.240       16.715
   33   43   76      662.310        4.100        4.000         4.07         0.07          0.6        9.075       17.315
   33   44   77      670.680        4.200        4.000         4.10         0.09          0.1        8.370       17.445
   33   45   78      679.280        4.200        4.000         4.12         0.10          0.0        8.600       16.970
   33   46   79      687.070        4.200        4.000         4.14         0.11          0.0        7.790       16.390
   33   47   80      694.585        4.200        4.000         4.15         0.10          0.2        7.515       15.305
   33   48   81      701.445        4.200        4.000         4.16         0.09          0.6        6.860       14.375
   33   49   82      707.810        4.200        4.000         4.16         0.02         55.5        6.365       13.225
   33   50   83      714.315        4.300        4.000         4.18         0.02         60.0        6.505       12.870
   33   51   84      718.950        4.300        4.100         4.21         0.05         34.4        4.635       11.140
   33   52   85      723.455        4.300        4.100         4.24         0.08         24.0        4.505        9.140
   33   53   86      727.570        4.400        4.100         4.26         0.08         24.1        4.115        8.620
   33   54   87      731.285        4.400        4.100         4.29         0.10         23.3        3.715        7.830
   33   55   88      734.605        4.400        4.100         4.32         0.09         47.4        3.320        7.035
   33   56   89      737.815        4.500        4.100         4.35         0.11         48.8        3.210        6.530
   33   57   90      741.200        4.500        4.200         4.39         0.12         60.0        3.385        6.595
   33   58   91      744.095        4.600        4.200         4.42         0.14         60.0        2.895        6.280
   33   59   92      746.815        4.600        4.200         4.44         0.13         51.4        2.720        5.615
   33   60   93      749.330        4.600        4.200         4.46         0.13         48.8        2.515        5.235
   33   61   94      751.775        4.600        4.200         4.48         0.12         57.1        2.445        4.960
   33   62   95      753.895        4.700        4.200         4.51         0.11         57.7        2.120        4.565
   33   63   96      755.580        4.700        4.200         4.53         0.11         60.0        1.685        3.805
   33   64   97      756.995        4.700        4.200         4.56         0.11         60.0        1.415        3.100
   33   65   98      758.975        4.800        4.200         4.58         0.07         57.2        1.980        3.395
   33   66   99      760.470        4.800        4.200         4.60         0.07         58.8        1.495        3.475
   33   67  100      761.585        4.800        4.200         4.62         0.05         59.8        1.115        2.610
   33   68  101      762.660        4.800        4.200         4.64         0.04         59.4        1.075        2.190
   33   69  102      764.365        4.800        4.300         4.66         0.00         11.8        1.705        2.780
   33   70  103      765.610        4.900        4.300         4.68         0.00         38.1        1.245        2.950
   33   71  104      765.965        4.900        4.300         4.70         0.02          2.1        0.355        1.600
   33   72  105      766.410        4.900        4.300         4.72         0.04          1.2        0.445        0.800
   33   73  106      768.130        4.900        4.300         4.76         0.09          0.3        1.720        2.165
   33   74  107      768.530        5.000        4.300         4.77         0.08          0.4        0.400        2.120
   33   75  108      770.380        5.000        4.300         4.80         0.11          1.3        1.850        2.250
   33   76  109      770.470        5.000        4.300         4.81         0.10          1.6        0.090        1.940
   33   77  110      771.280        5.000        4.400         4.84         0.12          7.9        0.810        0.900
   33   78  111      771.300        5.000        4.400         4.85         0.10          8.8        0.020        0.830
   33   79  112      771.515        5.100        4.400         4.90         0.12         17.8        0.215        0.235
   33   80  113      771.145        5.100        4.400         4.92         0.11         27.4       -0.370       -0.155
   33   81  114      771.025        5.200        4.400         4.97         0.13         60.0       -0.120       -0.490
   33   82  115      771.205        5.200        4.400         4.99         0.12         60.0        0.180        0.060
   33   83  116      771.090        5.200        4.400         5.02         0.12         50.8       -0.115        0.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.570        4.100        4.100         4.09         0.20         10.6                          
   34   41   75      652.735        4.100        4.000         4.05         0.02         30.8        9.165             
   34   42   76      661.950        4.100        4.000         4.07         0.05         29.7        9.215       18.380
   34   43   77      671.160        4.100        4.000         4.09         0.07          2.1        9.210       18.425
   34   44   78      679.995        4.200        4.000         4.11         0.09          0.4        8.835       18.045
   34   45   79      689.210        4.200        4.000         4.13         0.10          0.2        9.215       18.050
   34   46   80      697.570        4.200        4.100         4.15         0.11          0.1        8.360       17.575
   34   47   81      705.710        4.200        4.100         4.16         0.09          0.4        8.140       16.500
   34   48   82      713.165        4.200        4.100         4.17         0.09          0.9        7.455       15.595
   34   49   83      720.250        4.200        4.100         4.17         0.02         53.8        7.085       14.540
   34   50   84      727.200        4.300        4.100         4.19         0.01         60.0        6.950       14.035
   34   51   85      732.250        4.300        4.100         4.21         0.05         35.3        5.050       12.000
   34   52   86      737.095        4.300        4.100         4.24         0.07         25.5        4.845        9.895
   34   53   87      741.605        4.400        4.100         4.27         0.08         23.5        4.510        9.355
   34   54   88      745.765        4.400        4.100         4.29         0.09         22.2        4.160        8.670
