 =======================================================================================================================
 Table: Nuclear properties of UNEDF1* model for B=8*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
This is a highly detailed table predicting the properties 3288 nuclides (Z = 26~130, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   33        57        90           735.310          4.600          4.100           4.42           0.13           59.9
   33        58        91           739.570          4.600          4.200           4.46           0.15           59.9
   33        59        92           742.140          4.600          4.200           4.48           0.13           55.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.890          4.100          4.000           4.04           0.00           57.8
   34        41        75           642.645          4.100          4.000           4.05           0.03           50.1
   34        42        76           651.895          4.100          4.000           4.07           0.05           42.0
   34        43        77           660.380          4.200          4.000           4.10           0.08            1.7
   34        44        78           669.955          4.200          4.000           4.12           0.10            0.8
   34        45        79           678.560          4.200          4.000           4.14           0.10            0.8
   34        46        80           687.790          4.200          4.100           4.16           0.11            0.7
   34        47        81           695.160          4.200          4.100           4.17           0.10            0.5
   34        48        82           702.940          4.300          4.100           4.19           0.09            0.3
   34        49        83           707.130          4.300          4.100           4.19           0.02           20.6
   34        50        84           715.010          4.300          4.100           4.20           0.01           42.7
   34        51        85           720.795          4.300          4.100           4.23           0.05           32.7
   34        52        86           726.530          4.400          4.100           4.26           0.08           25.8
   34        53        87           731.590          4.400          4.100           4.29           0.08           17.1
   34        54        88           736.795          4.400          4.100           4.31           0.09           19.1
   34        55        89           740.915          4.500          4.100           4.34           0.09           47.6
   34        56        90           745.885          4.500          4.100           4.38           0.11           51.7
   34        57        91           750.665          4.600          4.200           4.42           0.13           59.6
   34        58        92           755.665          4.600          4.200           4.46           0.15           59.9
   34        59        93           758.440          4.600          4.200           4.47           0.14           57.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           687.385          4.200          4.100           4.15           0.10            0.5
   35        46        81           697.035          4.200          4.100           4.17           0.11            0.4
   35        47        82           704.630          4.200          4.100           4.18           0.10            0.3
   35        48        83           713.075          4.300          4.100           4.19           0.09            0.4
   35        49        84           718.275          4.300          4.100           4.19           0.01           20.6
   35        50        85           726.820          4.300          4.100           4.21           0.00           22.6
   35        51        86           732.750          4.300          4.100           4.24           0.05           31.3
   35        52        87           738.915          4.400          4.100           4.27           0.07           26.8
   35        53        88           744.135          4.400          4.100           4.29           0.08           13.2
   35        54        89           749.530          4.400          4.100           4.32           0.09           15.9
   35        78       113           817.215          5.100          4.400           4.88           0.10            2.4
   35        79       114           818.540          5.100          4.400           4.90           0.09            9.1
   35        80       115           819.590          5.100          4.400           4.92           0.09           22.2
   35        81       116           820.955          5.200          4.400           4.97           0.10           56.2
   35        82       117           822.715          5.200          4.400           5.00           0.11           59.5
   35        83       118           823.515          5.200          4.500           5.02           0.11           51.3
   35        84       119           824.735          5.300          4.500           5.05           0.12           47.7
   35        85       120           825.760          5.300          4.500           5.08           0.12           50.1
   35        86       121           826.635          5.300          4.500           5.11           0.13           45.4
   35        87       122           827.480          5.400          4.500           5.13           0.12           54.9
   35        88       123           828.245          5.400          4.500           5.17           0.13           53.7
   35        89       124           828.685          5.500          4.500           5.20           0.13           60.0
   35        90       125           829.070          5.500          4.500           5.22           0.13           59.7
   35        91       126           829.365          5.500          4.500           5.26           0.13           59.4
   35        92       127           829.155          5.600          4.500           5.31           0.14           59.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        45        81           695.540          4.200          4.100           4.16           0.09            1.6
   36        46        82           705.360          4.200          4.100           4.18           0.10            1.2
   36        47        83           714.170          4.200          4.100           4.19           0.09            1.4
   36        48        84           723.175          4.300          4.100           4.20           0.08            0.4
   36        49        85           728.710          4.300          4.100           4.20           0.01           13.6
   36        50        86           737.845          4.300          4.100           4.22           0.00           19.6
   36        51        87           744.110          4.300          4.100           4.24           0.04           33.2
   36        52        88           750.420          4.400          4.100           4.27           0.07           28.0
   36        53        89           755.940          4.400          4.200           4.29           0.07           11.2
   36        54        90           761.565          4.400          4.200           4.32           0.08           13.9
   36        78       114           839.140          5.000          4.400           4.86           0.09            1.4
   36        79       115           839.245          5.100          4.400           4.88           0.08            4.9
   36        80       116           840.745          5.100          4.500           4.90           0.07           12.4
   36        81       117           841.825          5.100          4.500           4.92           0.07           55.2
   36        82       118           843.680          5.200          4.500           4.95           0.08           59.9
   36        83       119           844.700          5.200          4.500           4.98           0.09           46.3
   36        84       120           846.010          5.200          4.500           5.01           0.10           45.2
   36        85       121           847.325          5.300          4.500           5.04           0.10           49.3
   36        86       122           848.160          5.300          4.500           5.08           0.11           43.8
   36        87       123           849.335          5.300          4.500           5.10           0.11           54.6
   36        88       124           850.185          5.400          4.500           5.14           0.12           52.1
   36        89       125           850.585          5.400          4.500           5.16           0.11           59.1
   36        90       126           851.525          5.400          4.500           5.19           0.12           59.8
   36        91       127           852.035          5.500          4.500           5.23           0.12           58.6
   36        92       128           851.345          5.500          4.500           5.27           0.13           59.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        45        82           702.625          4.200          4.100           4.17           0.08            0.2
   37        46        83           713.275          4.200          4.100           4.18           0.09            0.2
   37        47        84           722.500          4.200          4.100           4.20           0.08            0.1
   37        48        85           732.150          4.300          4.100           4.21           0.08            0.7
   37        49        86           738.405          4.300          4.100           4.21           0.01            4.0
   37        50        87           748.355          4.300          4.100           4.23           0.00            8.6
   37        51        88           755.285          4.300          4.200           4.25           0.04           35.8
   37        52        89           762.870          4.400          4.200           4.28           0.06           31.2
   37        53        90           767.805          4.400          4.200           4.30           0.07            9.2
   37        54        91           774.205          4.400          4.200           4.32           0.07           15.5
   37        78       115           858.870          5.000          4.400           4.85           0.08            1.2
   37        79       116           861.140          5.000          4.500           4.86           0.06            3.9
   37        80       117           863.220          5.100          4.500           4.88           0.06            6.5
   37        81       118           863.020          5.100          4.500           4.89           0.03           52.6
   37        82       119           866.025          5.100          4.500           4.91           0.02           59.7
   37        83       120           866.865          5.100          4.500           4.94           0.05           41.5
   37        84       121           869.045          5.200          4.500           4.98           0.07           36.3
   37        85       122           870.540          5.200          4.500           5.01           0.08           43.7
   37        86       123           870.075          5.300          4.500           5.04           0.09           38.1
   37        87       124           872.520          5.300          4.500           5.07           0.09           49.9
   37        88       125           873.710          5.300          4.500           5.10           0.10           47.8
   37        89       126           872.950          5.400          4.500           5.13           0.10           55.5
   37        90       127           875.515          5.400          4.500           5.16           0.10           58.8
   37        91       128           876.320          5.400          4.500           5.19           0.10           56.1
   37        92       129           873.715          5.500          4.500           5.25           0.13           59.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   38        45        83           709.495          4.200          4.200           4.18           0.08            0.2
   38        46        84           720.755          4.200          4.200           4.20           0.09            1.3
   38        47        85           731.140          4.200          4.200           4.20           0.07            0.2
   38        48        86           740.165          4.300          4.200           4.22           0.07            0.5
   38        49        87           750.080          4.300          4.200           4.22           0.00            6.1
   38        50        88           757.995          4.300          4.200           4.24           0.00            8.7
   38        51        89           766.780          4.300          4.200           4.26           0.03           41.2
   38        52        90           773.315          4.400          4.200           4.28           0.06           33.9
   38        53        91           779.385          4.400          4.200           4.30           0.06            9.3
   38        54        92           785.640          4.400          4.200           4.33           0.07           15.9
   38        78       116           877.920          5.000          4.500           4.84           0.07            0.1
   38        79       117           880.730          5.000          4.500           4.85           0.06            1.0
   38        80       118           883.025          5.000          4.500           4.87           0.05            1.9
   38        81       119           884.105          5.000          4.500           4.88           0.01           59.2
   38        82       120           888.245          5.100          4.500           4.89           0.01           54.3
   38        83       121           887.565          5.100          4.500           4.93           0.03           26.0
   38        84       122           889.850          5.200          4.500           4.96           0.06           24.4
   38        85       123           891.160          5.200          4.500           4.99           0.07           36.7
   38        86       124           892.075          5.200          4.500           5.02           0.08           31.6
   38        87       125           893.580          5.300          4.500           5.05           0.08           46.9
   38        88       126           894.810          5.300          4.500           5.08           0.09           45.3
   38        89       127           895.980          5.300          4.500           5.10           0.08           56.2
   38        90       128           897.240          5.400          4.500           5.13           0.09           59.6
   38        91       129           898.025          5.400          4.500           5.17           0.09           57.0
   38        92       130           895.245          5.500          4.600           5.22           0.13           58.4
   38        97       135           900.675          5.607          4.537           5.33           0.02           59.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   39        45        84           715.895          4.200          4.200           4.19           0.08            0.9
   39        46        85           727.635          4.200          4.200           4.21           0.09            1.6
   39        47        86           737.990          4.200          4.200           4.22           0.07            0.5
   39        48        87           748.615          4.300          4.200           4.23           0.07            0.5
   39        49        88           758.040          4.300          4.200           4.23           0.00            1.4
   39        50        89           768.130          4.300          4.200           4.25           0.00            9.6
   39        51        90           776.585          4.300          4.200           4.27           0.03           37.7
   39        52        91           782.220          4.400          4.200           4.29           0.05           26.8
   39        53        92           789.825          4.400          4.200           4.31           0.05            6.2
   39        54        93           794.540          4.400          4.200           4.33           0.07           13.5
   39        78       117           898.275          5.000          4.500           4.83           0.07            1.6
   39        79       118           900.275          5.000          4.500           4.84           0.05            0.2
   39        80       119           903.200          5.000          4.500           4.86           0.05            0.8
   39        81       120           905.280          5.000          4.500           4.87           0.00           27.1
   39        82       121           908.030          5.100          4.500           4.89           0.00           31.0
   39        83       122           909.310          5.100          4.500           4.91           0.03           15.3
   39        84       123           910.120          5.100          4.500           4.94           0.05           17.2
   39        85       124           911.835          5.200          4.500           4.98           0.06           24.0
   39        86       125           913.170          5.200          4.500           5.00           0.07           23.3
   39        87       126           913.745          5.200          4.500           5.03           0.07           38.0
   39        88       127           915.125          5.300          4.500           5.06           0.08           41.1
   39        89       128           916.445          5.300          4.500           5.09           0.07           54.3
   39        90       129           918.650          5.300          4.500           5.11           0.08           59.3
   39        91       130           918.280          5.400          4.500           5.15           0.09           53.8
   39        92       131           917.940          5.400          4.600           5.19           0.11           52.9
   39        93       132           920.955          5.500          4.500           5.21           0.08           47.9
   39        94       133           920.470          5.500          4.600           5.24           0.10           48.5
   39        95       134           920.245          5.500          4.600           5.26           0.06           58.3
   39        96       135           921.925          5.600          4.600           5.29           0.08           56.3
   39        97       136           924.700          5.600          4.600           5.32           0.06           57.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        45        85           722.420          4.200          4.200           4.21           0.08            0.9
   40        46        86           733.620          4.200          4.200           4.22           0.09            0.6
   40        47        87           744.410          4.200          4.200           4.23           0.07            0.9
   40        48        88           756.045          4.300          4.200           4.24           0.07            1.3
   40        49        89           766.225          4.300          4.200           4.24           0.00            5.7
   40        50        90           777.225          4.300          4.200           4.26           0.00           18.3
   40        51        91           783.750          4.300          4.200           4.28           0.03           30.6
   40        52        92           791.485          4.400          4.200           4.30           0.05           21.6
   40        53        93           800.075          4.400          4.200           4.32           0.05            4.4
   40        54        94           805.990          4.400          4.200           4.34           0.08           15.0
   40        78       118           916.080          5.000          4.500           4.83           0.07            1.2
   40        79       119           919.130          5.000          4.500           4.84           0.05            1.1
   40        80       120           921.150          5.000          4.500           4.85           0.05            0.9
   40        81       121           924.110          5.000          4.500           4.86           0.00           32.4
   40        82       122           927.980          5.000          4.500           4.88           0.00           58.7
   40        83       123           929.795          5.100          4.500           4.91           0.03           11.7
   40        84       124           930.225          5.100          4.500           4.93           0.05           11.1
   40        85       125           932.515          5.200          4.500           4.96           0.06           11.1
   40        86       126           933.210          5.200          4.500           4.99           0.07           17.5
   40        87       127           934.720          5.200          4.500           5.02           0.07           28.6
   40        88       128           934.980          5.300          4.500           5.05           0.08           37.8
   40        89       129           936.050          5.300          4.600           5.07           0.07           54.1
   40        90       130           938.435          5.300          4.600           5.10           0.08           59.6
   40        91       131           938.875          5.400          4.600           5.13           0.09           54.0
   40        92       132           937.375          5.400          4.600           5.17           0.12           51.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        50        91           782.920          4.300          4.200           4.27           0.00           53.8
   41        51        92           790.910          4.300          4.200           4.29           0.03           23.2
