 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1x10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3265 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   31   40   71      620.290        4.100        3.900         3.99         0.00         11.6                          
   31   41   72      627.685        4.100        3.900         4.01         0.02         34.0        7.395             
   31   42   73      634.630        4.100        3.900         4.04         0.05         22.5        6.945       14.340
   31   43   74      642.405        4.100        3.900         4.06         0.08          0.6        7.775       14.720
   31   44   75      649.575        4.200        4.000         4.09         0.10          0.1        7.170       14.945
   31   45   76      656.970        4.200        4.000         4.11         0.11          0.0        7.395       14.565
   31   46   77      663.600        4.200        4.000         4.13         0.12          0.1        6.630       14.025
   31   47   78      669.880        4.200        4.000         4.15         0.10          0.4        6.280       12.910
   31   48   79      675.535        4.300        4.000         4.16         0.10          1.9        5.655       11.935
   31   49   80      680.595        4.300        4.000         4.17         0.04         30.9        5.060       10.715
   31   50   81      685.695        4.300        4.000         4.19         0.04         59.9        5.100       10.160
   31   51   82      690.030        4.300        4.000         4.22         0.06         36.9        4.335        9.435
   31   52   83      693.845        4.400        4.000         4.25         0.09         24.5        3.815        8.150
   31   53   84      697.435        4.400        4.000         4.28         0.09         28.2        3.590        7.405
   31   54   85      700.560        4.500        4.000         4.32         0.10         28.1        3.125        6.715
   31   55   86      703.645        4.500        4.000         4.35         0.09         53.9        3.085        6.210
   31   56   87      706.500        4.500        4.100         4.38         0.10         57.4        2.855        5.940
   31   57   88      709.065        4.600        4.100         4.42         0.13         59.4        2.565        5.420
   31   58   89      711.180        4.600        4.100         4.46         0.15         60.0        2.115        4.680
   31   59   90      713.800        4.700        4.100         4.47         0.12         38.8        2.620        4.735
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.670        4.100        3.900         4.01         0.00         55.7                          
   32   41   73      636.720        4.100        4.000         4.02         0.03         34.9        8.050             
   32   42   74      644.395        4.100        4.000         4.05         0.05         23.4        7.675       15.725
   32   43   75      652.755        4.100        4.000         4.07         0.08          0.7        8.360       16.035
   32   44   76      660.500        4.200        4.000         4.10         0.10          0.1        7.745       16.105
   32   45   77      668.555        4.200        4.000         4.12         0.11          0.1        8.055       15.800
   32   46   78      675.765        4.200        4.000         4.14         0.11          0.1        7.210       15.265
   32   47   79      682.650        4.200        4.000         4.15         0.10          0.5        6.885       14.095
   32   48   80      688.880        4.300        4.000         4.17         0.10          1.8        6.230       13.115
   32   49   81      694.380        4.300        4.000         4.17         0.04         28.5        5.500       11.730
   32   50   82      700.600        4.300        4.000         4.19         0.03         59.9        6.220       11.720
   32   51   83      704.655        4.300        4.000         4.22         0.06         37.6        4.055       10.275
   32   52   84      708.930        4.400        4.000         4.26         0.08         25.3        4.275        8.330
   32   53   85      712.825        4.400        4.100         4.29         0.09         27.0        3.895        8.170
   32   54   86      716.250        4.500        4.100         4.32         0.11         26.3        3.425        7.320
   32   55   87      719.530        4.500        4.100         4.35         0.10         49.7        3.280        6.705
   32   56   88      722.575        4.500        4.100         4.38         0.11         53.7        3.045        6.325
   32   57   89      726.070        4.600        4.100         4.42         0.13         59.8        3.495        6.540
   32   58   90      728.690        4.600        4.200         4.46         0.15         60.0        2.620        6.115
   32   59   91      731.325        4.700        4.100         4.47         0.13         45.0        2.635        5.255
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.345        4.100        4.000         4.02         0.00         48.4                          
   33   41   74      645.025        4.100        4.000         4.04         0.03         40.5        8.680             
   33   42   75      653.535        4.100        4.000         4.06         0.05         32.6        8.510       17.190
   33   43   76      662.200        4.200        4.000         4.08         0.07          1.2        8.665       17.175
   33   44   77      670.535        4.200        4.000         4.11         0.10          0.2        8.335       17.000
   33   45   78      679.150        4.200        4.000         4.13         0.10          0.1        8.615       16.950
   33   46   79      686.940        4.200        4.000         4.15         0.11          0.0        7.790       16.405
   33   47   80      694.555        4.200        4.000         4.16         0.10          0.2        7.615       15.405
   33   48   81      701.325        4.300        4.000         4.18         0.09          0.7        6.770       14.385
   33   49   82      707.265        4.300        4.000         4.18         0.03         38.9        5.940       12.710
   33   50   83      713.675        4.300        4.000         4.20         0.02         59.6        6.410       12.350
   33   51   84      718.635        4.300        4.100         4.23         0.05         38.4        4.960       11.370
   33   52   85      723.290        4.400        4.100         4.26         0.08         27.0        4.655        9.615
   33   53   86      727.500        4.400        4.100         4.29         0.09         26.2        4.210        8.865
   33   54   87      731.350        4.500        4.100         4.32         0.10         25.1        3.850        8.060
   33   55   88      734.895        4.500        4.100         4.35         0.10         47.5        3.545        7.395
   33   56   89      738.350        4.500        4.100         4.38         0.12         50.1        3.455        7.000
   33   57   90      742.220        4.600        4.100         4.42         0.13         59.9        3.870        7.325
   33   58   91      745.430        4.600        4.200         4.46         0.15         60.0        3.210        7.080
   33   59   92      748.375        4.600        4.200         4.47         0.14         54.4        2.945        6.155
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.220        4.100        4.000         4.03         0.00         20.3                          
   34   41   75      652.480        4.100        4.000         4.05         0.03         39.5        9.260             
   34   42   76      661.390        4.100        4.000         4.07         0.05         32.0        8.910       18.170
   34   43   77      670.935        4.200        4.000         4.09         0.07          1.6        9.545       18.455
   34   44   78      679.695        4.200        4.000         4.12         0.09          0.3        8.760       18.305
   34   45   79      688.950        4.200        4.000         4.14         0.10          0.1        9.255       18.015
   34   46   80      697.250        4.200        4.100         4.16         0.11          0.1        8.300       17.555
   34   47   81      705.530        4.200        4.100         4.17         0.09          0.2        8.280       16.580
   34   48   82      712.855        4.300        4.100         4.18         0.09          0.4        7.325       15.605
   34   49   83      719.860        4.300        4.100         4.19         0.01         46.8        7.005       14.330
   34   50   84      726.620        4.300        4.100         4.20         0.01         59.9        6.760       13.765
   34   51   85      731.835        4.300        4.100         4.23         0.05         38.4        5.215       11.975
   34   52   86      736.810        4.400        4.100         4.26         0.08         28.4        4.975       10.190
   34   53   87      741.375        4.400        4.100         4.29         0.08         25.8        4.565        9.540
   34   54   88      745.660        4.400        4.100         4.32         0.10         24.3        4.285        8.850
   34   55   89      749.520        4.500        4.100         4.35         0.10         46.1        3.860        8.145
   34   56   90      753.410        4.500        4.200         4.38         0.12         47.6        3.890        7.750
   34   57   91      757.555        4.600        4.200         4.42         0.13         60.0        4.145        8.035
   34   58   92      761.265        4.600        4.200         4.46         0.15         60.0        3.710        7.855
   34   59   93      764.610        4.600        4.200         4.47         0.14         56.8        3.345        7.055
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      697.915        4.200        4.100         4.14         0.09          0.2                          
   35   46   81      706.740        4.200        4.100         4.16         0.10          0.1        8.825             
   35   47   82      715.665        4.200        4.100         4.18         0.09          0.2        8.925       17.750
   35   48   83      723.515        4.300        4.100         4.19         0.08          0.4        7.850       16.775
   35   49   84      731.130        4.300        4.100         4.19         0.01         52.7        7.615       15.465
   35   50   85      738.825        4.300        4.100         4.21         0.01         59.2        7.695       15.310
   35   51   86      744.240        4.300        4.100         4.24         0.04         36.8        5.415       13.110
   35   52   87      749.615        4.400        4.100         4.26         0.07         29.6        5.375       10.790
   35   53   88      754.515        4.400        4.100         4.29         0.08         24.0        4.900       10.275
   35   54   89      759.245        4.400        4.100         4.32         0.09         22.8        4.730        9.630
   35   78  113      823.340        5.100        4.400         4.88         0.09          4.8                          
   35   79  114      824.195        5.100        4.400         4.90         0.09         14.7        0.855             
   35   80  115      824.880        5.100        4.400         4.92         0.09         25.5        0.685        1.540
   35   81  116      825.685        5.200        4.400         4.96         0.10         59.9        0.805        1.490
   35   82  117      826.695        5.200        4.400         4.99         0.11         60.0        1.010        1.815
   35   83  118      827.480        5.200        4.500         5.02         0.11         51.0        0.785        1.795
   35   84  119      828.380        5.300        4.500         5.05         0.12         46.5        0.900        1.685
   35   85  120      829.285        5.300        4.500         5.08         0.12         46.1        0.905        1.805
   35   86  121      830.030        5.300        4.500         5.11         0.13         43.9        0.745        1.650
   35   87  122      830.715        5.400        4.500         5.14         0.12         51.6        0.685        1.430
   35   88  123      831.400        5.400        4.500         5.17         0.13         51.6        0.685        1.370
   35   89  124      831.560        5.500        4.500         5.19         0.13         59.9        0.160        0.845
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      706.150        4.200        4.100         4.15         0.09          0.1                          
   36   46   82      715.425        4.200        4.100         4.17         0.10          0.1        9.275             
   36   47   83      724.975        4.200        4.100         4.18         0.08          0.1        9.550       18.825
   36   48   84      733.350        4.300        4.100         4.20         0.08          0.3        8.375       17.925
   36   49   85      741.935        4.300        4.100         4.20         0.01         55.2        8.585       16.960
   36   50   86      750.150        4.300        4.100         4.22         0.00         59.6        8.215       16.800
   36   51   87      755.865        4.300        4.100         4.24         0.04         37.7        5.715       13.930
   36   52   88      761.570        4.400        4.100         4.27         0.06         30.7        5.705       11.420
   36   53   89      766.850        4.400        4.100         4.29         0.07         22.7        5.280       10.985
   36   54   90      772.035        4.400        4.200         4.32         0.08         22.0        5.185       10.465
   36   78  114      844.325        5.000        4.400         4.86         0.08          2.6                          
   36   79  115      845.645        5.100        4.400         4.88         0.07         10.2        1.320             
   36   80  116      846.675        5.100        4.400         4.90         0.07         18.2        1.030        2.350
   36   81  117      847.505        5.100        4.500         4.92         0.07         59.8        0.830        1.860
   36   82  118      848.615        5.200        4.500         4.95         0.08         60.0        1.110        1.940
   36   83  119      849.550        5.200        4.500         4.98         0.09         46.7        0.935        2.045
   36   84  120      850.555        5.200        4.500         5.01         0.10         43.7        1.005        1.940
   36   85  121      851.700        5.300        4.500         5.04         0.10         44.9        1.145        2.150
   36   86  122      852.535        5.300        4.500         5.07         0.11         42.1        0.835        1.980
   36   87  123      853.420        5.300        4.500         5.10         0.11         51.5        0.885        1.720
   36   88  124      854.205        5.400        4.500         5.13         0.12         50.3        0.785        1.670
   36   89  125      854.615        5.400        4.500         5.16         0.11         59.8        0.410        1.195
   36   90  126      855.255        5.400        4.500         5.19         0.12         59.9        0.640        1.050
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      713.280        4.200        4.100         4.17         0.08          0.2                          
   37   46   83      723.255        4.200        4.100         4.18         0.09          0.1        9.975             
   37   47   84      733.470        4.200        4.100         4.19         0.07          0.2       10.215       20.190
   37   48   85      742.425        4.300        4.100         4.21         0.07          0.2        8.955       19.170
   37   49   86      751.970        4.300        4.100         4.21         0.00         57.0        9.545       18.500
   37   50   87      760.590        4.300        4.100         4.23         0.00         59.3        8.620       18.165
   37   51   88      766.750        4.300        4.200         4.25         0.03         38.0        6.160       14.780
   37   52   89      772.695        4.400        4.200         4.27         0.06         31.8        5.945       12.105
   37   53   90      778.450        4.400        4.200         4.30         0.06         21.0        5.755       11.700
   37   54   91      784.150        4.400        4.200         4.32         0.08         21.5        5.700       11.455
   37   78  115      864.765        5.000        4.400         4.85         0.07          2.0                          
   37   79  116      866.550        5.000        4.500         4.86         0.06          7.7        1.785             
   37   80  117      868.030        5.100        4.500         4.88         0.06         11.1        1.480        3.265
   37   81  118      869.375        5.100        4.500         4.89         0.04         59.8        1.345        2.825
   37   82  119      870.740        5.100        4.500         4.91         0.04         60.0        1.365        2.710
   37   83  120      871.660        5.100        4.500         4.94         0.06         42.9        0.920        2.285
   37   84  121      872.580        5.200        4.500         4.98         0.08         38.0        0.920        1.840
   37   85  122      873.735        5.200        4.500         5.01         0.08         41.5        1.155        2.075
   37   86  123      874.690        5.300        4.500         5.04         0.10         38.6        0.955        2.110
   37   87  124      875.670        5.300        4.500         5.08         0.10         49.4        0.980        1.935
   37   88  125      876.810        5.300        4.500         5.11         0.10         48.3        1.140        2.120
   37   89  126      877.440        5.400        4.500         5.13         0.10         59.8        0.630        1.770
   37   90  127      878.110        5.400        4.500         5.16         0.11         59.9        0.670        1.300
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      720.220        4.200        4.100         4.18         0.08          0.2                          
   38   46   84      730.710        4.200        4.200         4.19         0.09          0.2       10.490             
   38   47   85      741.275        4.200        4.200         4.20         0.07          0.2       10.565       21.055
   38   48   86      750.740        4.300        4.200         4.22         0.07          0.2        9.465       20.030
   38   49   87      761.010        4.300        4.200         4.22         0.00         59.4       10.270       19.735
   38   50   88      770.190        4.300        4.200         4.24         0.00         59.9        9.180       19.450
   38   51   89      776.745        4.300        4.200         4.26         0.03         37.2        6.555       15.735
   38   52   90      783.040        4.400        4.200         4.28         0.05         30.0        6.295       12.850
   38   53   91      789.345        4.400        4.200         4.30         0.05         18.7        6.305       12.600
   38   54   92      795.330        4.400        4.200         4.33         0.08         21.4        5.985       12.290
   38   78  116      884.580        5.000        4.500         4.84         0.07          1.0                          
   38   79  117      886.875        5.000        4.500         4.85         0.05          3.5        2.295             
   38   80  118      888.695        5.000        4.500         4.87         0.05          4.4        1.820        4.115
   38   81  119      890.830        5.000        4.500         4.88         0.02         59.7        2.135        3.955
   38   82  120      892.695        5.100        4.500         4.89         0.02         60.0        1.865        4.000
   38   83  121      893.440        5.100        4.500         4.93         0.04         32.4        0.745        2.610
   38   84  122      894.295        5.200        4.500         4.96         0.06         28.2        0.855        1.600
   38   85  123      895.315        5.200        4.500         4.99         0.07         35.2        1.020        1.875
   38   86  124      896.310        5.200        4.500         5.02         0.08         33.3        0.995        2.015
   38   87  125      897.370        5.300        4.500         5.05         0.08         46.1        1.060        2.055
   38   88  126      898.760        5.300        4.500         5.08         0.09         45.5        1.390        2.450
   38   89  127      899.345        5.300        4.500         5.11         0.09         59.8        0.585        1.975
   38   90  128      901.310        5.400        4.500         5.13         0.09         59.9        1.965        2.550
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      726.170        4.200        4.200         4.19         0.08          0.1                          
   39   46   85      737.335        4.200        4.200         4.21         0.09          0.1       11.165             
   39   47   86      748.295        4.200        4.200         4.21         0.06          0.1       10.960       22.125
   39   48   87      758.410        4.300        4.200         4.23         0.06          0.2       10.115       21.075
   39   49   88      769.220        4.300        4.200         4.23         0.00         56.6       10.810       20.925
   39   50   89      778.930        4.300        4.200         4.25         0.00         56.9        9.710       20.520
   39   51   90      785.905        4.300        4.200         4.27         0.02         35.5        6.975       16.685
   39   52   91      792.650        4.300        4.200         4.29         0.05         27.2        6.745       13.720
   39   53   92      799.515        4.400        4.200         4.31         0.05         16.3        6.865       13.610
   39   54   93      805.495        4.400        4.200         4.34         0.08         20.8        5.980       12.845
   39   78  117      903.865        5.000        4.500         4.83         0.07          0.9                          
   39   79  118      906.530        5.000        4.500         4.84         0.05          1.6        2.665             
   39   80  119      908.680        5.000        4.500         4.86         0.05          3.4        2.150        4.815
   39   81  120      911.445        5.000        4.500         4.87         0.01         59.3        2.765        4.915
   39   82  121      913.505        5.100        4.500         4.89         0.01         60.0        2.060        4.825
   39   83  122      914.360        5.100        4.500         4.91         0.03         19.1        0.855        2.915
   39   84  123      915.380        5.100        4.500         4.94         0.05         20.2        1.020        1.875
   39   85  124      916.495        5.200        4.500         4.97         0.06         27.5        1.115        2.135
   39   86  125      917.525        5.200        4.500         5.00         0.07         26.4        1.030        2.145
   39   87  126      918.635        5.200        4.500         5.03         0.08         41.1        1.110        2.140
   39   88  127      920.235        5.300        4.500         5.06         0.08         42.3        1.600        2.710
   39   89  128      920.800        5.300        4.500         5.09         0.08         59.7        0.565        2.165
   39   90  129      921.470        5.300        4.500         5.11         0.09         59.9        0.670        1.235
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      731.385        4.200        4.200         4.20         0.08          0.1                          
   40   46   86      743.170        4.200        4.200         4.22         0.09          0.0       11.785             
   40   47   87      754.685        4.200        4.200         4.22         0.06          0.1       11.515       23.300
   40   48   88      765.370        4.300        4.200         4.24         0.06          0.1       10.685       22.200
   40   49   89      776.670        4.300        4.200         4.24         0.00         55.9       11.300       21.985
   40   50   90      786.900        4.300        4.200         4.26         0.00         56.6       10.230       21.530
   40   51   91      794.325        4.300        4.200         4.28         0.02         31.3        7.425       17.655
   40   52   92      801.470        4.400        4.200         4.30         0.05         21.4        7.145       14.570
   40   53   93      808.780        4.400        4.200         4.32         0.05         12.9        7.310       14.455
   40   54   94      814.970        4.400        4.200         4.35         0.09         19.7        6.190       13.500
   40   78  118      922.550        5.000        4.500         4.83         0.06          0.6                          
   40   79  119      925.500        5.000        4.500         4.84         0.05          1.0        2.950             
   40   80  120      927.955        5.000        4.500         4.85         0.04          1.4        2.455        5.405
   40   81  121      931.060        5.000        4.500         4.86         0.00         58.9        3.105        5.560
   40   82  122      933.350        5.000        4.500         4.88         0.00         59.8        2.290        5.395
   40   83  123      934.435        5.100        4.500         4.91         0.03         14.9        1.085        3.375
   40   84  124      935.585        5.100        4.500         4.93         0.05         13.1        1.150        2.235
