 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=8x10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        1098 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   29   56   85      670.050        4.606        4.049         4.42         0.15         41.6        1.230        3.850
   29   57   86      671.470        4.645        4.067         4.46         0.16         49.4        1.420        2.650
   29   58   87      673.620        4.684        4.079         4.49         0.16         59.7        2.150        3.570
   29   59   88      675.270        4.716        4.080         4.52         0.15         54.0        1.650        3.800
   29   60   89      676.910        4.749        4.083         4.54         0.14         46.0        1.640        3.290
   29   61   90      678.580        4.779        4.086         4.57         0.13         46.7        1.670        3.310
   29   62   91      680.230        4.810        4.093         4.59         0.12         47.4        1.650        3.320
   29   63   92      680.100        4.840        4.110         4.62         0.12         51.0       -0.130        1.520
   29   64   93      680.930        4.869        4.119         4.65         0.11         58.9        0.830        0.700
   29   65   94      682.340        4.904        4.120         4.68         0.09         54.8        1.410        2.240
   29   66   95      683.390        4.935        4.124         4.70         0.08         45.4        1.050        2.460
   29   67   96      684.010        4.961        4.128         4.72         0.06         46.1        0.620        1.670
   29   68   97      684.510        4.985        4.137         4.75         0.04         53.3        0.500        1.120
   29   69   98      685.090        5.009        4.147         4.77         0.02         46.9        0.580        1.080
   29   70   99      685.700        5.032        4.161         4.79         0.00         20.1        0.610        1.190
   29   71  100      684.700        5.081        4.169         4.83         0.04          0.4       -1.000       -0.390
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   50   80      669.850        4.359        4.001         4.23         0.12         58.8                          
   30   51   81      673.430        4.395        4.009         4.26         0.12         46.3        3.580             
   30   52   82      677.090        4.434        4.022         4.29         0.13         33.4        3.660        7.240
   30   53   83      680.210        4.473        4.037         4.32         0.14         32.2        3.120        6.780
   30   54   84      683.990        4.494        4.036         4.34         0.13         28.4        3.780        6.900
   30   55   85      686.600        4.540        4.049         4.37         0.13         35.9        2.610        6.390
   30   56   86      687.830        4.589        4.081         4.42         0.16         41.0        1.230        3.840
   30   57   87      690.240        4.626        4.094         4.45         0.16         49.5        2.410        3.640
   30   58   88      692.860        4.664        4.105         4.48         0.16         59.9        2.620        5.030
   30   59   89      694.690        4.695        4.108         4.51         0.15         54.1        1.830        4.450
   30   60   90      696.770        4.724        4.108         4.53         0.14         46.2        2.080        3.910
   30   61   91      698.130        4.757        4.118         4.56         0.13         46.5        1.360        3.440
   30   62   92      699.700        4.788        4.128         4.58         0.13         46.7        1.570        2.930
   30   63   93      700.670        4.815        4.137         4.61         0.12         51.1        0.970        2.540
   30   64   94      701.850        4.844        4.147         4.63         0.12         59.7        1.180        2.150
   30   65   95      703.210        4.877        4.148         4.66         0.10         55.3        1.360        2.540
   30   66   96      704.370        4.907        4.153         4.68         0.08         45.3        1.160        2.520
   30   67   97      705.290        4.932        4.158         4.71         0.06         45.9        0.920        2.080
   30   68   98      706.060        4.956        4.167         4.73         0.05         54.7        0.770        1.690
   30   69   99      706.900        4.979        4.174         4.75         0.02         50.3        0.840        1.610
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.280        4.057        3.905         3.99         0.00         28.7                          
   31   41   72      627.250        4.084        3.915         4.01         0.03          0.2        6.970             
   31   42   73      634.570        4.118        3.931         4.04         0.06          3.4        7.320       14.290
   31   43   74      642.150        4.150        3.947         4.07         0.09          4.1        7.580       14.900
   31   44   75      649.690        4.183        3.965         4.09         0.11          2.8        7.540       15.120
   31   45   76      656.750        4.211        3.977         4.12         0.12          4.7        7.060       14.600
   31   46   77      663.630        4.239        3.989         4.14         0.12          7.4        6.880       13.940
   31   47   78      669.300        4.265        3.999         4.16         0.12         14.8        5.670       12.550
   31   48   79      674.910        4.290        4.007         4.18         0.12         21.8        5.610       11.280
   31   49   80      679.700        4.318        4.014         4.20         0.11         42.5        4.790       10.400
   31   50   81      685.070        4.351        4.026         4.23         0.12         59.6        5.370       10.160
   31   51   82      689.150        4.384        4.034         4.26         0.12         45.9        4.080        9.450
   31   52   83      693.390        4.418        4.045         4.28         0.13         32.0        4.240        8.320
   31   53   84      696.650        4.463        4.066         4.32         0.14         32.3        3.260        7.500
   31   54   85      700.770        4.484        4.065         4.34         0.13         28.2        4.120        7.380
   31   55   86      703.860        4.524        4.075         4.37         0.13         35.1        3.090        7.210
   31   56   87      705.710        4.574        4.110         4.41         0.16         39.8        1.850        4.940
   31   57   88      708.290        4.610        4.119         4.44         0.15         50.7        2.580        4.430
   31   58   89      711.280        4.648        4.131         4.47         0.16         59.9        2.990        5.570
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.790        4.059        3.937         4.01         0.00         53.0                          
   32   41   73      636.340        4.086        3.946         4.03         0.03          1.5        7.550             
   32   42   74      644.350        4.118        3.959         4.05         0.06          2.5        8.010       15.560
   32   43   75      652.480        4.149        3.974         4.07         0.08          3.4        8.130       16.140
   32   44   76      660.720        4.181        3.991         4.10         0.11          2.6        8.240       16.370
   32   45   77      668.440        4.208        4.003         4.12         0.11          4.9        7.720       15.960
   32   46   78      675.910        4.236        4.014         4.15         0.12          8.1        7.470       15.190
   32   47   79      682.170        4.261        4.023         4.17         0.12         15.6        6.260       13.730
   32   48   80      688.380        4.286        4.032         4.19         0.12         22.7        6.210       12.470
   32   49   81      693.620        4.312        4.038         4.21         0.11         43.9        5.240       11.450
   32   50   82      699.570        4.339        4.047         4.23         0.11         59.7        5.950       11.190
   32   51   83      703.910        4.375        4.057         4.26         0.12         46.8        4.340       10.290
   32   52   84      708.410        4.411        4.070         4.28         0.13         33.1        4.500        8.840
   32   53   85      712.390        4.449        4.087         4.32         0.14         32.5        3.980        8.480
   32   54   86      716.620        4.477        4.093         4.34         0.14         28.8        4.230        8.210
   32   55   87      719.980        4.513        4.100         4.36         0.13         36.6        3.360        7.590
   32   56   88      722.410        4.558        4.129         4.41         0.15         42.0        2.430        5.790
   32   57   89      725.560        4.596        4.143         4.44         0.15         50.6        3.150        5.580
   32   58   90      728.880        4.633        4.156         4.47         0.16         59.6        3.320        6.470
   32   59   91      731.180        4.662        4.159         4.49         0.15         54.8        2.300        5.620
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.350        4.062        3.968         4.02         0.00         57.6                          
   33   41   74      644.490        4.089        3.978         4.04         0.03          2.1        8.140             
   33   42   75      653.130        4.120        3.989         4.06         0.06          2.4        8.640       16.780
   33   43   76      661.880        4.148        4.001         4.09         0.08          3.7        8.750       17.390
   33   44   77      670.730        4.180        4.016         4.11         0.10          1.9        8.850       17.600
   33   45   78      679.030        4.207        4.027         4.13         0.11          4.6        8.300       17.150
   33   46   79      687.050        4.232        4.038         4.15         0.12          6.3        8.020       16.320
   33   47   80      693.900        4.258        4.047         4.17         0.12         14.5        6.850       14.870
   33   48   81      700.570        4.282        4.055         4.19         0.11         21.8        6.670       13.520
   33   49   82      706.570        4.305        4.060         4.21         0.10         44.0        6.000       12.670
   33   50   83      713.030        4.332        4.070         4.23         0.11         59.3        6.460       12.460
   33   51   84      717.780        4.367        4.080         4.26         0.11         46.9        4.750       11.210
   33   52   85      722.780        4.399        4.091         4.28         0.12         33.5        5.000        9.750
   33   53   86      726.840        4.440        4.110         4.32         0.13         33.6        4.060        9.060
   33   54   87      731.170        4.472        4.122         4.34         0.14         30.8        4.330        8.390
   33   55   88      735.330        4.503        4.126         4.36         0.13         37.1        4.160        8.490
   33   56   89      738.200        4.549        4.156         4.41         0.15         42.8        2.870        7.030
   33   57   90      741.830        4.584        4.168         4.44         0.15         52.0        3.630        6.500
   33   58   91      745.520        4.621        4.181         4.47         0.16         59.9        3.690        7.320
   33   59   92      748.100        4.648        4.184         4.49         0.15         55.5        2.580        6.270
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.160        4.066        4.000         4.04         0.00         53.1                          
   34   41   75      651.880        4.092        4.007         4.05         0.03          2.7        8.720             
   34   42   76      661.020        4.123        4.018         4.08         0.06          3.8        9.140       17.860
   34   43   77      670.600        4.152        4.030         4.10         0.08          4.2        9.580       18.720
   34   44   78      679.840        4.182        4.043         4.12         0.10          2.8        9.240       18.820
   34   45   79      688.740        4.206        4.052         4.14         0.11          3.7        8.900       18.140
   34   46   80      697.410        4.232        4.062         4.16         0.11          6.3        8.670       17.570
   34   47   81      704.810        4.256        4.070         4.18         0.11         14.2        7.400       16.070
   34   48   82      711.980        4.281        4.079         4.20         0.11         22.3        7.170       14.570
   34   49   83      718.620        4.302        4.084         4.21         0.10         43.9        6.640       13.810
   34   50   84      725.600        4.330        4.094         4.24         0.11         59.1        6.980       13.620
   34   51   85      730.690        4.364        4.105         4.26         0.11         47.3        5.090       12.070
   34   52   86      735.970        4.396        4.117         4.29         0.12         34.3        5.280       10.370
   34   53   87      740.620        4.433        4.135         4.32         0.13         34.0        4.650        9.930
   34   54   88      744.980        4.470        4.153         4.35         0.14         33.2        4.360        9.010
   34   55   89      749.140        4.505        4.167         4.38         0.15         38.1        4.160        8.520
   34   56   90      753.300        4.539        4.180         4.41         0.15         43.2        4.160        8.320
   34   57   91      757.380        4.572        4.190         4.43         0.15         52.3        4.080        8.240
   34   58   92      761.400        4.610        4.205         4.46         0.16         60.0        4.020        8.100
   34   59   93      764.370        4.636        4.209         4.49         0.15         55.6        2.970        6.990
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      697.950        4.207        4.077         4.15         0.10          4.8                          
   35   46   81      707.010        4.232        4.086         4.17         0.11          6.9        9.060             
   35   47   82      714.980        4.253        4.093         4.18         0.11         11.3        7.970       17.030
   35   48   83      722.900        4.278        4.101         4.20         0.11         20.7        7.920       15.890
   35   49   84      729.740        4.301        4.108         4.22         0.10         44.2        6.840       14.760
   35   50   85      736.960        4.328        4.119         4.24         0.11         59.2        7.220       14.060
   35   51   86      743.110        4.358        4.126         4.26         0.11         46.1        6.150       13.370
   35   52   87      747.950        4.400        4.147         4.30         0.13         36.2        4.840       10.990
   35   53   88      753.280        4.432        4.162         4.33         0.14         34.7        5.330       10.170
   35   54   89      758.320        4.466        4.178         4.36         0.15         33.0        5.040       10.370
   35   78  113      822.540        5.117        4.408         4.91         0.11         20.8                          
   35   79  114      823.240        5.150        4.417         4.94         0.11         29.4        0.700             
   35   80  115      824.510        5.182        4.426         4.96         0.12         38.8        1.270        1.970
   35   81  116      825.550        5.211        4.432         4.99         0.12         50.1        1.040        2.310
   35   82  117      826.720        5.253        4.445         5.03         0.13         59.5        1.170        2.210
   35   83  118      827.210        5.284        4.451         5.05         0.13         52.7        0.490        1.660
   35   84  119      827.680        5.324        4.457         5.08         0.14         45.5        0.470        0.960
   35   85  120      828.710        5.348        4.463         5.11         0.14         42.8        1.030        1.500
   35   86  121      829.080        5.392        4.475         5.14         0.15         40.8        0.370        1.400
   35   87  122      829.930        5.418        4.482         5.17         0.15         42.2        0.850        1.220
   35   88  123      830.330        5.453        4.490         5.20         0.15         44.1        0.400        1.250
   35   89  124      830.680        5.482        4.503         5.22         0.16         47.9        0.350        0.750
   35   90  125      830.710        5.514        4.511         5.25         0.16         52.5        0.030        0.380
   35   91  126      830.240        5.542        4.534         5.28         0.17         56.1       -0.470       -0.440
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      706.220        4.208        4.100         4.16         0.10          5.0                          
   36   46   82      715.730        4.234        4.112         4.18         0.11          6.5        9.510             
   36   47   83      724.500        4.254        4.116         4.20         0.10         12.4        8.770       18.280
   36   48   84      732.700        4.280        4.126         4.21         0.11         21.7        8.200       16.970
   36   49   85      740.130        4.299        4.130         4.23         0.10         42.7        7.430       15.630
   36   50   86      748.250        4.324        4.139         4.25         0.10         59.0        8.120       15.550
   36   51   87      754.370        4.357        4.149         4.27         0.11         45.3        6.120       14.240
   36   52   88      760.290        4.387        4.160         4.30         0.11         32.0        5.920       12.040
   36   53   89      765.520        4.427        4.185         4.33         0.14         33.6        5.230       11.150
   36   54   90      771.130        4.461        4.202         4.36         0.15         32.8        5.610       10.840
   36   78  114      843.730        5.088        4.424         4.89         0.11         19.0                          
   36   79  115      844.950        5.114        4.432         4.91         0.10         26.6        1.220             
   36   80  116      846.160        5.146        4.442         4.94         0.11         38.3        1.210        2.430
   36   81  117      847.110        5.181        4.449         4.97         0.11         50.2        0.950        2.160
   36   82  118      848.230        5.217        4.463         5.00         0.12         59.2        1.120        2.070
   36   83  119      849.050        5.252        4.474         5.03         0.13         51.8        0.820        1.940
   36   84  120      849.800        5.289        4.481         5.06         0.14         44.7        0.750        1.570
   36   85  121      850.740        5.320        4.491         5.09         0.14         41.7        0.940        1.690
   36   86  122      851.350        5.360        4.502         5.12         0.15         39.7        0.610        1.550
   36   87  123      852.340        5.384        4.508         5.14         0.15         41.2        0.990        1.600
   36   88  124      852.680        5.421        4.520         5.18         0.16         42.3        0.340        1.330
   36   90  126      855.480        5.430        4.490         5.18         0.16         42.3                     2.800
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      713.520        4.210        4.124         4.17         0.09          4.0                          
   37   46   83      723.510        4.237        4.137         4.19         0.11          8.0        9.990             
   37   47   84      733.100        4.255        4.140         4.20         0.10         12.1        9.590       19.580
   37   48   85      741.980        4.279        4.148         4.22         0.10         20.9        8.880       18.470
   37   49   86      750.500        4.296        4.149         4.23         0.09         40.3        8.520       17.400
   37   50   87      758.360        4.323        4.162         4.26         0.10         59.7        7.860       16.380
   37   51   88      764.690        4.357        4.174         4.28         0.11         45.6        6.330       14.190
   37   52   89      770.990        4.390        4.189         4.31         0.12         32.1        6.300       12.630
   37   53   90      776.970        4.424        4.205         4.34         0.13         32.0        5.980       12.280
   37   54   91      782.930        4.458        4.223         4.36         0.14         31.4        5.960       11.940
   37   78  115      863.750        5.073        4.447         4.88         0.11         19.4                          
   37   79  116      865.720        5.093        4.450         4.90         0.10         27.6        1.970             
   37   80  117      867.100        5.128        4.462         4.93         0.11         37.8        1.380        3.350
   37   81  118      868.140        5.152        4.475         4.95         0.11         49.5        1.040        2.420
   37   82  119      869.660        5.182        4.484         4.97         0.11         59.6        1.520        2.560
   37   83  120      870.550        5.219        4.490         5.01         0.12         52.2        0.890        2.410
   37   84  121      871.380        5.260        4.498         5.04         0.13         44.8        0.830        1.720
   37   85  122      872.440        5.288        4.508         5.06         0.13         41.3        1.060        1.890
   37   86  123      872.760        5.331        4.519         5.10         0.15         39.5        0.320        1.380
   37   87  124      873.950        5.356        4.527         5.12         0.15         40.6        1.190        1.510
   37   88  125      874.260        5.390        4.540         5.15         0.15         42.0        0.310        1.500
   37   89  126      875.010        5.416        4.549         5.18         0.15         45.6        0.750        1.060
   37   90  127      878.880        5.447        4.564         5.20         0.16         48.8        3.870        4.620
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      720.220        4.214        4.152         4.19         0.10          4.2                          
   38   46   84      731.060        4.239        4.159         4.20         0.11          7.4       10.840             
   38   47   85      741.000        4.256        4.162         4.21         0.10         11.8        9.940       20.780
   38   48   86      750.470        4.279        4.169         4.23         0.10         21.0        9.470       19.410
   38   49   87      759.090        4.296        4.172         4.24         0.09         38.6        8.620       18.090
   38   50   88      768.350        4.319        4.180         4.26         0.09         59.8        9.260       17.880
   38   51   89      775.300        4.350        4.189         4.28         0.09         42.7        6.950       16.210
   38   52   90      781.740        4.388        4.209         4.31         0.12         32.0        6.440       13.390
   38   53   91      788.270        4.417        4.222         4.34         0.12         29.4        6.530       12.970
   38   54   92      794.230        4.455        4.244         4.37         0.14         30.3        5.960       12.490
   38   78  116      884.070        5.046        4.465         4.86         0.10         18.7                          
   38   79  117      885.450        5.078        4.475         4.89         0.10         27.2        1.380             
   38   80  118      887.560        5.105        4.482         4.91         0.10         36.5        2.110        3.490
   38   81  119      888.680        5.125        4.489         4.93         0.10         47.7        1.120        3.230
   38   82  120      890.610        5.153        4.495         4.95         0.10         59.9        1.930        3.050
   38   83  121      891.020        5.193        4.505         4.99         0.11         50.5        0.410        2.340
   38   84  122      892.810        5.230        4.512         5.02         0.12         42.4        1.790        2.200
   38   85  123      893.680        5.261        4.522         5.04         0.13         39.5        0.870        2.660
   38   86  124      894.520        5.298        4.532         5.07         0.14         37.4        0.840        1.710
   38   87  125      895.990        5.326        4.541         5.10         0.14         38.7        1.470        2.310
   38   88  126      896.760        5.359        4.552         5.13         0.14         40.7        0.770        2.240
   38   89  127      900.170        5.390        4.572         5.16         0.15         44.2        3.410        4.180
   38   90  128      901.170        5.419        4.587         5.19         0.16         48.2        1.000        4.410
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      726.590        4.218        4.176         4.20         0.10          3.7                          
   39   46   85      737.390        4.242        4.184         4.22         0.11          6.9       10.800             
   39   47   86      748.300        4.259        4.185         4.23         0.10         11.7       10.910       21.710
   39   48   87      758.620        4.280        4.189         4.24         0.09         20.5       10.320       21.230
   39   49   88      768.090        4.295        4.190         4.25         0.08         36.1        9.470       19.790
   39   50   89      777.400        4.318        4.198         4.27         0.08         59.3        9.310       18.780
   39   51   90      784.580        4.349        4.209         4.29         0.09         42.0        7.180       16.490
   39   52   91      791.070        4.387        4.231         4.32         0.12         29.4        6.490       13.670
   39   53   92      798.420        4.418        4.246         4.35         0.13         29.4        7.350       13.840
   39   54   93      804.810        4.454        4.266         4.38         0.14         30.7        6.390       13.740
   39   78  117      903.590        5.030        4.478         4.85         0.09         17.7                          
   39   79  118      905.460        5.055        4.487         4.88         0.10         25.8        1.870             
   39   80  119      907.610        5.080        4.495         4.90         0.10         35.1        2.150        4.020
   39   81  120      909.020        5.104        4.502         4.92         0.09         47.3        1.410        3.560
   39   82  121      911.520        5.121        4.507         4.93         0.09         59.3        2.500        3.910
   39   83  122      912.710        5.155        4.515         4.96         0.10         50.0        1.190        3.690
   39   84  123      913.130        5.204        4.527         5.00         0.12         41.6        0.420        1.610
   39   85  124      914.320        5.240        4.546         5.03         0.13         38.9        1.190        1.610
   39   86  125      915.290        5.274        4.558         5.06         0.14         36.5        0.970        2.160
   39   87  126      916.870        5.298        4.566         5.08         0.14         37.4        1.580        2.550
   39   88  127      917.900        5.334        4.575         5.11         0.14         39.5        1.030        2.610
   39   89  128      918.510        5.359        4.586         5.14         0.14         43.0        0.610        1.640
   39   90  129      918.710        5.392        4.603         5.17         0.15         46.5        0.200        0.810
   39   91  130      919.500        5.418        4.613         5.19         0.15         52.6        0.790        0.990
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      731.840        4.223        4.199         4.21         0.10          3.4                          
   40   46   86      743.590        4.246        4.208         4.23         0.11          6.8       11.750             
   40   47   87      754.790        4.264        4.210         4.24         0.10         11.8       11.200       22.950
