 =======================================================================================================================
 Table: Nuclear properties of UNEDF1* model for B=3*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
This is a highly detailed table predicting the properties 3288 nuclides (Z = 26~130, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   28        70        98           659.900          5.100          4.100           4.82           0.00            3.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        50        79           649.000          4.300          4.000           4.18           0.03           59.8
   29        51        80           652.040          4.300          4.000           4.21           0.05           35.6
   29        52        81           655.290          4.400          4.000           4.25           0.08           25.5
   29        53        82           658.060          4.500          4.000           4.29           0.09           35.5
   29        54        83           661.030          4.500          4.000           4.32           0.09           35.2
   29        55        84           663.590          4.500          4.000           4.35           0.09           59.3
   29        56        85           666.480          4.600          4.000           4.38           0.09           59.9
   29        57        86           667.250          4.600          4.000           4.43           0.12           57.6
   29        58        87           668.625          4.700          4.100           4.48           0.15           59.7
   29        59        88           671.960          4.700          4.000           4.48           0.07           39.4
   29        60        89           672.585          4.700          4.000           4.52           0.11           44.0
   29        61        90           674.965          4.800          4.000           4.55           0.06           59.8
   29        62        91           675.855          4.800          4.100           4.58           0.09           60.0
   29        63        92           677.100          4.900          4.100           4.62           0.06           46.7
   29        64        93           677.875          4.900          4.100           4.65           0.07           45.2
   29        65        94           679.045          4.900          4.100           4.68           0.05           59.7
   29        66        95           679.520          4.900          4.100           4.70           0.05           59.3
   29        67        96           679.480          5.000          4.100           4.72           0.04           54.7
   29        68        97           679.905          5.000          4.100           4.75           0.03           41.8
   29        69        98           680.030          5.000          4.100           4.77           0.00            0.7
   29        70        99           681.040          5.000          4.200           4.79           0.00            2.9
   29        71       100           680.425          5.100          4.200           4.87           0.00            6.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        50        80           662.970          4.300          4.000           4.18           0.03           59.9
   30        51        81           666.725          4.300          4.000           4.22           0.06           36.3
   30        52        82           670.885          4.400          4.000           4.25           0.08           24.2
   30        53        83           674.060          4.400          4.000           4.28           0.09           30.6
   30        54        84           677.490          4.500          4.000           4.32           0.10           30.9
   30        55        85           680.170          4.500          4.000           4.35           0.09           57.6
   30        56        86           683.450          4.600          4.000           4.38           0.09           59.4
   30        57        87           684.870          4.600          4.100           4.43           0.12           58.8
   30        58        88           686.955          4.700          4.100           4.47           0.15           59.9
   30        59        89           689.485          4.700          4.100           4.48           0.10           36.9
   30        60        90           691.130          4.700          4.100           4.51           0.12           44.4
   30        61        91           693.070          4.800          4.100           4.53           0.07           59.0
   30        62        92           695.010          4.800          4.100           4.57           0.10           59.9
   30        63        93           695.775          4.800          4.100           4.60           0.09           53.4
   30        64        94           696.505          4.800          4.100           4.63           0.09           50.8
   30        65        95           698.410          4.900          4.100           4.66           0.06           59.6
   30        66        96           699.365          4.900          4.100           4.69           0.06           59.2
   30        67        97           699.430          4.900          4.100           4.71           0.04           54.8
   30        68        98           700.135          5.000          4.200           4.73           0.03           38.9
   30        69        99           700.260          5.000          4.200           4.75           0.00            2.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           612.055          4.100          3.900           3.99           0.00            3.0
   31        41        72           618.725          4.100          3.900           4.01           0.03           35.2
   31        42        73           626.025          4.100          3.900           4.04           0.05           25.1
   31        43        74           633.405          4.200          3.900           4.06           0.08            0.6
   31        44        75           641.800          4.200          4.000           4.09           0.10            0.2
   31        45        76           648.535          4.200          4.000           4.11           0.11            0.2
   31        46        77           656.240          4.200          4.000           4.13           0.12            0.2
   31        47        78           661.400          4.200          4.000           4.15           0.10            0.4
   31        48        79           667.375          4.300          4.000           4.16           0.10            1.6
   31        49        80           670.135          4.300          4.000           4.17           0.04           27.8
   31        50        81           676.325          4.300          4.000           4.19           0.03           59.9
   31        51        82           680.900          4.300          4.000           4.22           0.06           36.2
   31        52        83           685.580          4.400          4.000           4.25           0.09           24.1
   31        53        84           689.260          4.400          4.000           4.28           0.09           27.7
   31        54        85           693.230          4.500          4.000           4.32           0.10           27.9
   31        55        86           696.165          4.500          4.000           4.35           0.09           54.7
   31        56        87           699.745          4.500          4.100           4.38           0.10           58.1
   31        57        88           702.020          4.600          4.100           4.42           0.13           59.4
   31        58        89           704.835          4.600          4.100           4.46           0.15           60.0
   31        59        90           706.980          4.700          4.100           4.47           0.11           38.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           619.400          4.100          3.900           4.00           0.00           40.3
   32        41        73           626.845          4.100          4.000           4.02           0.03           36.8
   32        42        74           634.875          4.100          4.000           4.05           0.05           26.2
   32        43        75           642.920          4.200          4.000           4.07           0.08            0.8
   32        44        76           651.815          4.200          4.000           4.10           0.10            0.1
   32        45        77           659.130          4.200          4.000           4.12           0.11            0.1
   32        46        78           667.490          4.200          4.000           4.14           0.12            0.1
   32        47        79           673.320          4.200          4.000           4.15           0.10            0.3
   32        48        80           680.045          4.300          4.000           4.17           0.10            1.5
   32        49        81           682.825          4.300          4.000           4.17           0.04           24.6
   32        50        82           689.450          4.300          4.000           4.19           0.02           59.8
   32        51        83           694.525          4.300          4.000           4.22           0.06           36.7
   32        52        84           700.025          4.400          4.000           4.26           0.09           25.2
   32        53        85           704.105          4.400          4.100           4.28           0.09           26.2
   32        54        86           708.490          4.500          4.100           4.32           0.10           25.8
   32        55        87           711.630          4.500          4.100           4.35           0.10           51.1
   32        56        88           715.650          4.500          4.100           4.38           0.11           55.3
   32        57        89           718.945          4.600          4.100           4.42           0.13           59.8
   32        58        90           722.505          4.600          4.200           4.46           0.15           60.0
   32        59        91           724.435          4.700          4.100           4.47           0.13           45.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           625.940          4.100          4.000           4.02           0.00           49.4
   33        41        74           634.350          4.100          4.000           4.04           0.03           43.2
   33        42        75           643.310          4.100          4.000           4.06           0.05           35.5
   33        43        76           651.630          4.200          4.000           4.08           0.08            0.9
   33        44        77           660.980          4.200          4.000           4.11           0.10            0.0
   33        45        78           668.900          4.200          4.000           4.13           0.10            0.0
   33        46        79           677.765          4.200          4.000           4.15           0.11            0.0
   33        47        80           684.425          4.200          4.000           4.16           0.10            0.1
   33        48        81           691.820          4.300          4.000           4.18           0.09            0.5
   33        49        82           694.625          4.300          4.000           4.18           0.03           33.8
   33        50        83           702.140          4.300          4.000           4.20           0.02           59.5
   33        51        84           707.460          4.300          4.100           4.23           0.05           37.6
   33        52        85           713.225          4.400          4.100           4.26           0.08           26.7
   33        53        86           717.825          4.400          4.100           4.29           0.09           25.0
   33        54        87           722.770          4.500          4.100           4.32           0.10           24.1
   33        55        88           726.475          4.500          4.100           4.35           0.10           48.8
   33        56        89           731.125          4.500          4.100           4.38           0.11           51.7
   33        57        90           735.120          4.600          4.100           4.42           0.13           59.9
   33        58        91           739.530          4.600          4.200           4.46           0.15           60.0
   33        59        92           741.790          4.600          4.200           4.47           0.14           54.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           632.600          4.100          4.000           4.03           0.00           25.3
   34        41        75           641.395          4.100          4.000           4.05           0.03           41.7
   34        42        76           650.970          4.100          4.000           4.07           0.05           35.1
   34        43        77           659.810          4.200          4.000           4.09           0.07            1.5
   34        44        78           669.495          4.200          4.000           4.12           0.09            0.3
   34        45        79           677.940          4.200          4.000           4.14           0.10            0.1
   34        46        80           687.290          4.200          4.100           4.16           0.11            0.1
   34        47        81           694.590          4.200          4.100           4.17           0.10            0.2
   34        48        82           702.720          4.300          4.100           4.18           0.09            0.4
   34        49        83           706.180          4.300          4.100           4.19           0.01           42.5
   34        50        84           714.460          4.300          4.100           4.20           0.01           56.9
   34        51        85           720.105          4.300          4.100           4.23           0.05           37.6
   34        52        86           726.160          4.400          4.100           4.26           0.08           28.1
   34        53        87           731.115          4.400          4.100           4.29           0.08           24.0
   34        54        88           736.480          4.400          4.100           4.32           0.10           22.9
   34        55        89           740.620          4.500          4.100           4.35           0.10           47.3
   34        56        90           745.780          4.500          4.100           4.38           0.12           48.8
   34        57        91           750.320          4.600          4.200           4.42           0.13           60.0
   34        58        92           755.485          4.600          4.200           4.46           0.15           60.0
   34        59        93           758.090          4.600          4.200           4.47           0.14           57.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           686.290          4.200          4.100           4.15           0.10            0.2
   35        46        81           696.140          4.200          4.100           4.17           0.10            0.1
   35        47        82           704.035          4.200          4.100           4.18           0.09            0.2
   35        48        83           712.735          4.300          4.100           4.19           0.09            0.1
   35        49        84           717.515          4.300          4.100           4.19           0.01           47.2
   35        50        85           726.395          4.300          4.100           4.21           0.00           55.3
   35        51        86           732.260          4.300          4.100           4.24           0.04           35.8
   35        52        87           738.455          4.400          4.100           4.26           0.07           29.5
   35        53        88           743.645          4.400          4.100           4.29           0.08           21.7
   35        54        89           749.305          4.400          4.100           4.32           0.09           21.2
   35        78       113           817.005          5.100          4.400           4.88           0.09            3.9
   35        79       114           817.895          5.100          4.400           4.90           0.09           13.0
   35        80       115           819.115          5.100          4.400           4.92           0.09           24.4
   35        81       116           820.190          5.200          4.400           4.96           0.10           59.4
   35        82       117           822.180          5.200          4.400           4.99           0.11           60.0
   35        83       118           822.785          5.200          4.500           5.02           0.11           51.2
   35        84       119           824.025          5.300          4.500           5.05           0.12           46.8
   35        85       120           824.770          5.300          4.500           5.08           0.12           46.8
   35        86       121           825.955          5.300          4.500           5.11           0.13           44.3
   35        87       122           826.595          5.400          4.500           5.14           0.12           52.4
   35        88       123           827.535          5.400          4.500           5.17           0.13           52.3
   35        89       124           827.925          5.500          4.500           5.19           0.13           59.9
   35        90       125           828.425          5.500          4.500           5.22           0.13           60.0
   35        91       126           828.490          5.500          4.500           5.27           0.14           59.1
   35        92       127           827.650          5.600          4.500           5.31           0.15           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        45        81           694.050          4.200          4.100           4.16           0.09            0.1
   36        46        82           704.325          4.200          4.100           4.17           0.10            0.1
   36        47        83           712.730          4.200          4.100           4.18           0.08            0.1
   36        48        84           722.045          4.300          4.100           4.20           0.08            0.1
   36        49        85           728.365          4.300          4.100           4.20           0.01           48.2
   36        50        86           737.850          4.300          4.100           4.22           0.00           57.8
   36        51        87           743.890          4.300          4.100           4.24           0.04           36.9
   36        52        88           750.270          4.400          4.100           4.27           0.06           30.7
   36        53        89           755.740          4.400          4.100           4.29           0.07           20.1
   36        54        90           761.595          4.400          4.200           4.32           0.08           20.2
   36        78       114           837.440          5.000          4.400           4.86           0.08            2.1
   36        79       115           838.800          5.100          4.400           4.88           0.07            8.6
   36        80       116           840.620          5.100          4.400           4.90           0.07           16.4
   36        81       117           841.290          5.100          4.500           4.92           0.07           59.3
   36        82       118           843.310          5.200          4.500           4.95           0.08           60.0
   36        83       119           844.105          5.200          4.500           4.98           0.09           46.7
   36        84       120           845.620          5.200          4.500           5.01           0.10           43.9
   36        85       121           846.610          5.300          4.500           5.04           0.10           45.6
   36        86       122           847.915          5.300          4.500           5.07           0.11           42.5
   36        87       123           848.700          5.300          4.500           5.10           0.11           52.1
   36        88       124           849.735          5.400          4.500           5.13           0.11           50.8
   36        89       125           850.220          5.400          4.500           5.16           0.11           59.7
   36        90       126           850.985          5.400          4.500           5.19           0.12           59.9
   36        91       127           851.180          5.500          4.500           5.23           0.12           58.2
   36        92       128           849.455          5.500          4.500           5.27           0.15           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        45        82           700.945          4.200          4.100           4.17           0.09            0.1
   37        46        83           712.170          4.200          4.100           4.18           0.09            0.1
   37        47        84           720.925          4.200          4.100           4.19           0.08            0.1
   37        48        85           730.770          4.300          4.100           4.21           0.07            0.2
   37        49        86           738.625          4.300          4.100           4.21           0.00           46.2
   37        50        87           748.625          4.300          4.100           4.23           0.00           58.6
   37        51        88           754.920          4.300          4.200           4.25           0.03           37.7
   37        52        89           761.455          4.400          4.200           4.27           0.06           31.9
   37        53        90           767.230          4.400          4.200           4.30           0.06           18.1
   37        54        91           773.170          4.400          4.200           4.32           0.08           19.7
   37        78       115           857.405          5.000          4.400           4.85           0.08            1.6
   37        79       116           859.275          5.000          4.500           4.86           0.06            6.1
   37        80       117           861.635          5.100          4.500           4.88           0.06            9.2
   37        81       118           862.810          5.100          4.500           4.89           0.03           59.1
   37        82       119           865.185          5.100          4.500           4.91           0.03           59.8
   37        83       120           865.995          5.100          4.500           4.94           0.05           42.5
   37        84       121           867.180          5.200          4.500           4.98           0.08           37.7
   37        85       122           868.310          5.200          4.500           5.01           0.08           42.1
   37        86       123           869.565          5.300          4.500           5.04           0.09           38.6
   37        87       124           870.595          5.300          4.500           5.07           0.10           49.8
   37        88       125           871.755          5.300          4.500           5.11           0.10           48.5
   37        89       126           872.490          5.400          4.500           5.13           0.10           59.6
   37        90       127           873.555          5.400          4.500           5.16           0.10           59.9
   37        91       128           874.005          5.500          4.500           5.20           0.11           56.7
   37        92       129           871.400          5.500          4.600           5.24           0.14           59.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   38        45        83           707.850          4.200          4.100           4.18           0.08            0.1
   38        46        84           719.290          4.200          4.200           4.20           0.09            0.2
   38        47        85           728.640          4.200          4.200           4.20           0.07            0.2
   38        48        86           738.955          4.300          4.200           4.22           0.07            0.2
   38        49        87           748.055          4.300          4.200           4.22           0.00           52.4
   38        50        88           758.530          4.300          4.200           4.24           0.00           56.1
   38        51        89           765.195          4.300          4.200           4.26           0.03           37.3
   38        52        90           771.880          4.400          4.200           4.28           0.05           30.4
   38        53        91           778.035          4.400          4.200           4.30           0.05           16.0
   38        54        92           784.045          4.400          4.200           4.33           0.08           19.6
   38        78       116           877.085          5.000          4.500           4.84           0.07            0.7
   38        79       117           879.275          5.000          4.500           4.85           0.05            2.7
   38        80       118           882.020          5.000          4.500           4.87           0.05            3.4
   38        81       119           884.020          5.000          4.500           4.88           0.01           59.2
   38        82       120           886.840          5.100          4.500           4.89           0.01           59.9
   38        83       121           887.590          5.100          4.500           4.92           0.04           30.2
   38        84       122           888.560          5.200          4.500           4.96           0.06           27.1
   38        85       123           889.640          5.200          4.500           4.99           0.07           35.4
   38        86       124           890.890          5.200          4.500           5.02           0.08           33.0
   38        87       125           892.045          5.300          4.500           5.05           0.08           46.0
   38        88       126           893.415          5.300          4.500           5.08           0.09           45.4
   38        89       127           894.425          5.300          4.500           5.11           0.09           59.4
   38        90       128           895.730          5.400          4.500           5.13           0.09           59.9
   38        91       129           896.295          5.400          4.500           5.17           0.10           55.5
   38        92       130           893.155          5.500          4.600           5.22           0.14           59.4
   38        97       135           900.710          5.602          4.535           5.32           0.01           59.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   39        45        84           714.245          4.200          4.200           4.19           0.08            0.0
   39        46        85           725.730          4.200          4.200           4.21           0.09            0.2
   39        47        86           735.750          4.200          4.200           4.21           0.07            0.1
   39        48        87           746.670          4.300          4.200           4.23           0.06            0.1
   39        49        88           756.515          4.300          4.200           4.23           0.00           57.2
   39        50        89           767.425          4.300          4.200           4.25           0.00           56.4
   39        51        90           774.505          4.300          4.200           4.27           0.03           36.0
   39        52        91           781.490          4.400          4.200           4.29           0.05           27.8
   39        53        92           788.085          4.400          4.200           4.31           0.05           13.7
   39        54        93           794.205          4.400          4.200           4.34           0.08           18.9
   39        78       117           895.960          5.000          4.500           4.83           0.07            0.5
   39        79       118           898.280          5.000          4.500           4.84           0.05            1.2
   39        80       119           901.325          5.000          4.500           4.86           0.05            2.7
   39        81       120           903.770          5.000          4.500           4.87           0.00           59.6
   39        82       121           906.875          5.100          4.500           4.89           0.01           58.9
   39        83       122           907.845          5.100          4.500           4.91           0.03           17.8
   39        84       123           908.940          5.100          4.500           4.94           0.05           19.0
   39        85       124           910.120          5.200          4.500           4.97           0.06           26.7
   39        86       125           911.630          5.200          4.500           5.00           0.07           25.1
   39        87       126           912.765          5.200          4.500           5.03           0.07           40.0
   39        88       127           914.105          5.300          4.500           5.06           0.08           42.0
   39        89       128           915.250          5.300          4.500           5.09           0.08           59.3
   39        90       129           916.790          5.300          4.500           5.11           0.08           60.0
   39        91       130           917.115          5.400          4.500           5.15           0.10           53.2
   39        92       131           915.290          5.400          4.600           5.19           0.13           56.7
   39        93       132           918.665          5.500          4.600           5.21           0.09           48.2
   39        94       133           918.035          5.500          4.600           5.25           0.11           46.6
   39        95       134           920.885          5.500          4.600           5.26           0.07           56.1
   39        96       135           919.850          5.600          4.600           5.29           0.10           53.9
   39        97       136           920.795          5.582          4.589           5.00           0.08           59.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        45        85           719.790          4.200          4.200           4.20           0.08            0.1
   40        46        86           732.050          4.200          4.200           4.22           0.09            0.2
   40        47        87           742.590          4.200          4.200           4.23           0.07            0.3
   40        48        88           753.975          4.300          4.200           4.24           0.06            0.2
   40        49        89           764.080          4.300          4.200           4.24           0.00           57.0
   40        50        90           775.430          4.300          4.200           4.26           0.00           56.7
   40        51        91           782.980          4.300          4.200           4.28           0.03           31.9
   40        52        92           790.305          4.400          4.200           4.30           0.05           22.0
   40        53        93           797.355          4.400          4.200           4.32           0.05           10.7
   40        54        94           803.740          4.400          4.200           4.35           0.08           18.3
   40        78       118           914.395          5.000          4.500           4.83           0.07            0.4
   40        79       119           916.985          5.000          4.500           4.84           0.05            0.6
   40        80       120           920.340          5.000          4.500           4.85           0.04            0.9
   40        81       121           922.625          5.000          4.500           4.86           0.00           59.4
   40        82       122           926.060          5.000          4.500           4.88           0.00           57.1
   40        83       123           927.275          5.100          4.500           4.91           0.03           14.1
   40        84       124           928.655          5.100          4.500           4.93           0.05           12.4
   40        85       125           929.945          5.200          4.500           4.96           0.06           17.5
   40        86       126           931.565          5.200          4.500           4.99           0.07           18.8
   40        87       127           933.060          5.200          4.500           5.02           0.07           32.3
   40        88       128           934.605          5.300          4.500           5.05           0.08           38.0
   40        89       129           935.895          5.300          4.500           5.07           0.07           59.0
   40        90       130           937.505          5.300          4.600           5.10           0.08           60.0
   40        91       131           936.990          5.400          4.600           5.14           0.10           54.8
   40        92       132           936.235          5.400          4.600           5.17           0.13           56.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        50        91           782.680          4.300          4.200           4.27           0.00           53.8
   41        51        92           790.700          4.300          4.200           4.29           0.03           26.6
