 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=2x10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3265 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   28   67   95      662.480        5.000        4.100         4.75         0.03         54.3       -0.050       -0.100
   28   68   96      662.330        5.000        4.100         4.77         0.03         47.4       -0.150       -0.200
   28   69   97      662.865        5.000        4.100         4.79         0.00          3.4        0.535        0.385
   28   70   98      662.860        5.100        4.100         4.82         0.00          4.1       -0.005        0.530
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   50   79      654.795        4.300        4.000         4.18         0.03         60.0                          
   29   51   80      658.055        4.300        4.000         4.21         0.06         36.1        3.260             
   29   52   81      661.070        4.400        4.000         4.25         0.08         25.9        3.015        6.275
   29   53   82      664.055        4.500        4.000         4.29         0.09         35.3        2.985        6.000
   29   54   83      666.690        4.500        4.000         4.32         0.09         35.1        2.635        5.620
   29   55   84      669.400        4.500        4.000         4.35         0.09         59.3        2.710        5.345
   29   56   85      671.810        4.600        4.000         4.39         0.09         59.8        2.410        5.120
   29   57   86      672.640        4.600        4.000         4.43         0.12         57.8        0.830        3.240
   29   58   87      673.625        4.700        4.100         4.48         0.15         59.8        0.985        1.815
   29   59   88      677.180        4.700        4.000         4.49         0.08         39.5        3.555        4.540
   29   60   89      677.610        4.700        4.000         4.52         0.11         44.5        0.430        3.985
   29   61   90      680.195        4.800        4.000         4.55         0.07         59.6        2.585        3.015
   29   62   91      680.855        4.800        4.100         4.58         0.09         59.9        0.660        3.245
   29   63   92      682.055        4.800        4.100         4.62         0.07         49.2        1.200        1.860
   29   64   93      682.770        4.900        4.100         4.65         0.08         45.8        0.715        1.915
   29   65   94      684.120        4.900        4.100         4.68         0.05         59.6        1.350        2.065
   29   66   95      684.420        4.900        4.100         4.70         0.05         59.2        0.300        1.650
   29   67   96      684.660        5.000        4.100         4.72         0.04         54.9        0.240        0.540
   29   68   97      684.835        5.000        4.100         4.75         0.03         43.2        0.175        0.415
   29   69   98      685.610        5.000        4.100         4.77         0.00          2.4        0.775        0.950
   29   70   99      685.920        5.000        4.200         4.79         0.00          2.9        0.310        1.085
   29   71  100      685.345        5.100        4.200         4.87         0.00          4.0       -0.575       -0.265
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   50   80      671.575        4.300        4.000         4.18         0.03         59.8                          
   30   51   81      674.385        4.300        4.000         4.22         0.06         36.5        2.810             
   30   52   82      677.850        4.400        4.000         4.25         0.08         24.4        3.465        6.275
   30   53   83      681.155        4.400        4.000         4.28         0.09         30.7        3.305        6.770
   30   54   84      684.005        4.500        4.000         4.32         0.10         30.9        2.850        6.155
   30   55   85      687.070        4.500        4.000         4.35         0.09         57.6        3.065        5.915
   30   56   86      689.700        4.600        4.000         4.38         0.09         59.2        2.630        5.695
   30   57   87      691.230        4.600        4.100         4.43         0.13         58.8        1.530        4.160
   30   58   88      692.780        4.700        4.100         4.47         0.15         59.9        1.550        3.080
   30   59   89      695.615        4.700        4.100         4.48         0.10         37.3        2.835        4.385
   30   60   90      696.890        4.700        4.100         4.52         0.12         44.6        1.275        4.110
   30   61   91      699.490        4.800        4.100         4.53         0.08         58.8        2.600        3.875
   30   62   92      700.745        4.800        4.100         4.57         0.10         59.8        1.255        3.855
   30   63   93      701.800        4.800        4.100         4.60         0.09         53.7        1.055        2.310
   30   64   94      702.330        4.800        4.100         4.63         0.09         51.8        0.530        1.585
   30   65   95      704.735        4.900        4.100         4.66         0.06         59.4        2.405        2.935
   30   66   96      705.430        4.900        4.100         4.69         0.06         59.2        0.695        3.100
   30   67   97      705.970        4.900        4.100         4.71         0.04         54.9        0.540        1.235
   30   68   98      706.515        5.000        4.200         4.73         0.03         40.4        0.545        1.085
   30   69   99      707.535        5.000        4.200         4.75         0.00          3.2        1.020        1.565
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.410        4.100        3.900         3.99         0.00          4.5                          
   31   41   72      627.820        4.100        3.900         4.01         0.03         34.8        7.410             
   31   42   73      634.705        4.100        3.900         4.04         0.05         23.8        6.885       14.295
   31   43   74      642.435        4.200        3.900         4.06         0.08          0.5        7.730       14.615
   31   44   75      649.515        4.200        4.000         4.09         0.10          0.1        7.080       14.810
   31   45   76      656.920        4.200        4.000         4.11         0.11          0.1        7.405       14.485
   31   46   77      663.570        4.200        4.000         4.13         0.12          0.1        6.650       14.055
   31   47   78      669.895        4.200        4.000         4.15         0.10          0.5        6.325       12.975
   31   48   79      675.550        4.300        4.000         4.16         0.10          1.7        5.655       11.980
   31   49   80      680.640        4.300        4.000         4.17         0.04         29.5        5.090       10.745
   31   50   81      685.705        4.300        4.000         4.19         0.03         59.9        5.065       10.155
   31   51   82      690.095        4.300        4.000         4.22         0.06         36.7        4.390        9.455
   31   52   83      693.825        4.400        4.000         4.25         0.09         24.3        3.730        8.120
   31   53   84      697.410        4.400        4.000         4.28         0.09         28.0        3.585        7.315
   31   54   85      700.490        4.500        4.000         4.32         0.10         28.0        3.080        6.665
   31   55   86      703.650        4.500        4.000         4.35         0.09         54.5        3.160        6.240
   31   56   87      706.510        4.500        4.100         4.38         0.10         57.9        2.860        6.020
   31   57   88      709.070        4.600        4.100         4.42         0.13         59.4        2.560        5.420
   31   58   89      711.165        4.600        4.100         4.46         0.15         60.0        2.095        4.655
   31   59   90      713.755        4.700        4.100         4.47         0.11         38.5        2.590        4.685
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      628.885        4.100        3.900         4.00         0.00         57.9                          
   32   41   73      636.890        4.100        3.900         4.02         0.03         36.0        8.005             
   32   42   74      644.525        4.100        4.000         4.05         0.05         24.9        7.635       15.640
   32   43   75      652.850        4.100        4.000         4.07         0.08          0.8        8.325       15.960
   32   44   76      660.570        4.200        4.000         4.10         0.10          0.1        7.720       16.045
   32   45   77      668.610        4.200        4.000         4.12         0.11          0.1        8.040       15.760
   32   46   78      675.805        4.200        4.000         4.14         0.11          0.1        7.195       15.235
   32   47   79      682.730        4.200        4.000         4.15         0.10          0.4        6.925       14.120
   32   48   80      688.910        4.300        4.000         4.17         0.10          1.5        6.180       13.105
   32   49   81      694.540        4.300        4.000         4.17         0.04         26.2        5.630       11.810
   32   50   82      700.670        4.300        4.000         4.19         0.03         59.9        6.130       11.760
   32   51   83      704.750        4.300        4.000         4.22         0.06         37.3        4.080       10.210
   32   52   84      709.075        4.400        4.000         4.26         0.08         25.3        4.325        8.405
   32   53   85      712.815        4.400        4.100         4.29         0.09         26.6        3.740        8.065
   32   54   86      716.195        4.500        4.100         4.32         0.10         26.1        3.380        7.120
   32   55   87      719.530        4.500        4.100         4.35         0.10         50.4        3.335        6.715
   32   56   88      722.575        4.500        4.100         4.38         0.11         54.5        3.045        6.380
   32   57   89      726.110        4.600        4.100         4.42         0.13         59.8        3.535        6.580
   32   58   90      728.705        4.600        4.200         4.46         0.15         60.0        2.595        6.130
   32   59   91      731.320        4.700        4.100         4.47         0.13         45.0        2.615        5.210
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.415        4.100        4.000         4.02         0.00         49.3                          
   33   41   74      645.070        4.100        4.000         4.04         0.03         41.5        8.655             
   33   42   75      653.595        4.100        4.000         4.06         0.05         34.0        8.525       17.180
   33   43   76      662.395        4.200        4.000         4.08         0.07          1.1        8.800       17.325
   33   44   77      670.595        4.200        4.000         4.11         0.10          0.1        8.200       17.000
   33   45   78      679.270        4.200        4.000         4.13         0.10          0.1        8.675       16.875
   33   46   79      687.000        4.200        4.000         4.15         0.11          0.1        7.730       16.405
   33   47   80      694.655        4.200        4.000         4.16         0.10          0.2        7.655       15.385
   33   48   81      701.435        4.300        4.000         4.18         0.09          0.6        6.780       14.435
   33   49   82      707.320        4.300        4.000         4.18         0.03         37.0        5.885       12.665
   33   50   83      713.720        4.300        4.000         4.20         0.02         59.3        6.400       12.285
   33   51   84      718.680        4.300        4.100         4.23         0.05         38.0        4.960       11.360
   33   52   85      723.295        4.400        4.100         4.26         0.08         26.8        4.615        9.575
   33   53   86      727.510        4.400        4.100         4.29         0.09         25.6        4.215        8.830
   33   54   87      731.330        4.500        4.100         4.32         0.10         24.7        3.820        8.035
   33   55   88      734.910        4.500        4.100         4.35         0.10         48.1        3.580        7.400
   33   56   89      738.370        4.500        4.100         4.38         0.12         50.8        3.460        7.040
   33   57   90      742.305        4.600        4.100         4.42         0.13         59.9        3.935        7.395
   33   58   91      745.510        4.600        4.200         4.46         0.15         60.0        3.205        7.140
   33   59   92      748.465        4.600        4.200         4.47         0.14         54.6        2.955        6.160
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.285        4.100        4.000         4.03         0.00         13.5                          
   34   41   75      652.590        4.100        4.000         4.05         0.03         40.6        9.305             
   34   42   76      661.515        4.100        4.000         4.07         0.05         33.5        8.925       18.230
   34   43   77      671.035        4.200        4.000         4.09         0.07          1.5        9.520       18.445
   34   44   78      679.785        4.200        4.000         4.12         0.09          0.3        8.750       18.270
   34   45   79      689.135        4.200        4.000         4.14         0.10          0.1        9.350       18.100
   34   46   80      697.325        4.200        4.100         4.16         0.11          0.1        8.190       17.540
   34   47   81      705.635        4.200        4.100         4.17         0.10          0.2        8.310       16.500
   34   48   82      712.980        4.300        4.100         4.18         0.09          0.4        7.345       15.655
   34   49   83      719.930        4.300        4.100         4.19         0.01         44.8        6.950       14.295
   34   50   84      726.665        4.300        4.100         4.20         0.01         59.1        6.735       13.685
   34   51   85      731.885        4.300        4.100         4.23         0.05         38.1        5.220       11.955
   34   52   86      736.830        4.400        4.100         4.26         0.08         28.3        4.945       10.165
   34   53   87      741.400        4.400        4.100         4.29         0.08         25.0        4.570        9.515
   34   54   88      745.680        4.400        4.100         4.32         0.10         23.7        4.280        8.850
   34   55   89      749.550        4.500        4.100         4.35         0.10         46.7        3.870        8.150
   34   56   90      753.490        4.500        4.200         4.38         0.12         48.2        3.940        7.810
   34   57   91      757.685        4.600        4.200         4.42         0.13         60.0        4.195        8.135
   34   58   92      761.415        4.600        4.200         4.46         0.15         60.0        3.730        7.925
   34   59   93      764.750        4.600        4.200         4.47         0.14         57.0        3.335        7.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      698.085        4.200        4.100         4.14         0.09          0.2                          
   35   46   81      706.850        4.200        4.100         4.16         0.10          0.1        8.765             
   35   47   82      715.765        4.200        4.100         4.18         0.09          0.2        8.915       17.680
   35   48   83      723.650        4.300        4.100         4.19         0.08          0.3        7.885       16.800
   35   49   84      731.150        4.300        4.100         4.19         0.01         51.0        7.500       15.385
   35   50   85      738.870        4.300        4.100         4.21         0.01         57.9        7.720       15.220
   35   51   86      744.270        4.300        4.100         4.24         0.04         36.3        5.400       13.120
   35   52   87      749.645        4.400        4.100         4.26         0.07         29.6        5.375       10.775
   35   53   88      754.555        4.400        4.100         4.29         0.08         22.9        4.910       10.285
   35   54   89      759.290        4.400        4.100         4.32         0.09         22.1        4.735        9.645
   35   78  113      823.385        5.100        4.400         4.88         0.09          4.4                          
   35   79  114      824.295        5.100        4.400         4.90         0.09         13.9        0.910             
   35   80  115      824.960        5.100        4.400         4.92         0.09         24.9        0.665        1.575
   35   81  116      825.835        5.200        4.400         4.96         0.10         59.7        0.875        1.540
   35   82  117      826.835        5.200        4.400         4.99         0.11         60.0        1.000        1.875
   35   83  118      827.645        5.200        4.500         5.02         0.11         51.0        0.810        1.810
   35   84  119      828.530        5.300        4.500         5.05         0.12         46.6        0.885        1.695
   35   85  120      829.470        5.300        4.500         5.08         0.12         46.4        0.940        1.825
   35   86  121      830.200        5.300        4.500         5.11         0.13         44.1        0.730        1.670
   35   87  122      830.890        5.400        4.500         5.14         0.12         52.0        0.690        1.420
   35   88  123      831.555        5.400        4.500         5.17         0.13         51.9        0.665        1.355
   35   89  124      831.720        5.500        4.500         5.19         0.13         59.9        0.165        0.830
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      706.215        4.200        4.100         4.15         0.09          0.1                          
   36   46   82      715.530        4.200        4.100         4.17         0.10          0.1        9.315             
   36   47   83      725.050        4.200        4.100         4.18         0.08          0.1        9.520       18.835
   36   48   84      733.475        4.300        4.100         4.20         0.08          0.2        8.425       17.945
   36   49   85      741.950        4.300        4.100         4.20         0.01         52.9        8.475       16.900
   36   50   86      750.175        4.300        4.100         4.22         0.00         59.0        8.225       16.700
   36   51   87      755.875        4.300        4.100         4.24         0.04         37.2        5.700       13.925
   36   52   88      761.565        4.400        4.100         4.27         0.06         30.7        5.690       11.390
   36   53   89      766.860        4.400        4.100         4.29         0.07         21.5        5.295       10.985
   36   54   90      772.055        4.400        4.200         4.32         0.08         21.2        5.195       10.490
   36   78  114      844.300        5.000        4.400         4.86         0.08          2.4                          
   36   79  115      845.695        5.100        4.400         4.88         0.07          9.4        1.395             
   36   80  116      846.700        5.100        4.400         4.90         0.07         17.3        1.005        2.400
   36   81  117      847.560        5.100        4.500         4.92         0.07         59.7        0.860        1.865
   36   82  118      848.670        5.200        4.500         4.95         0.08         60.0        1.110        1.970
   36   83  119      849.620        5.200        4.500         4.98         0.09         46.6        0.950        2.060
   36   84  120      850.645        5.200        4.500         5.01         0.10         43.8        1.025        1.975
   36   85  121      851.830        5.300        4.500         5.04         0.10         45.1        1.185        2.210
   36   86  122      852.635        5.300        4.500         5.07         0.11         42.3        0.805        1.990
   36   87  123      853.535        5.300        4.500         5.10         0.11         51.7        0.900        1.705
   36   88  124      854.300        5.400        4.500         5.13         0.12         50.5        0.765        1.665
   36   89  125      854.710        5.400        4.500         5.16         0.11         59.8        0.410        1.175
   36   90  126      855.290        5.400        4.500         5.19         0.12         59.9        0.580        0.990
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      713.440        4.200        4.100         4.17         0.08          0.2                          
   37   46   83      723.395        4.200        4.100         4.18         0.10          0.1        9.955             
   37   47   84      733.535        4.200        4.100         4.19         0.08          0.2       10.140       20.095
   37   48   85      742.560        4.300        4.100         4.21         0.07          0.2        9.025       19.165
   37   49   86      751.975        4.300        4.100         4.21         0.00         57.7        9.415       18.440
   37   50   87      760.590        4.300        4.100         4.23         0.00         57.7        8.615       18.030
   37   51   88      766.740        4.300        4.200         4.25         0.03         37.8        6.150       14.765
   37   52   89      772.670        4.400        4.200         4.27         0.06         32.0        5.930       12.080
   37   53   90      778.420        4.400        4.200         4.30         0.06         19.7        5.750       11.680
   37   54   91      784.155        4.400        4.200         4.32         0.08         20.7        5.735       11.485
   37   78  115      864.720        5.000        4.400         4.85         0.08          1.8                          
   37   79  116      866.530        5.000        4.500         4.86         0.06          6.8        1.810             
   37   80  117      868.010        5.100        4.500         4.88         0.06         10.1        1.480        3.290
   37   81  118      869.385        5.100        4.500         4.89         0.03         59.6        1.375        2.855
   37   82  119      870.765        5.100        4.500         4.91         0.04         59.9        1.380        2.755
   37   83  120      871.670        5.100        4.500         4.94         0.06         42.6        0.905        2.285
   37   84  121      872.560        5.200        4.500         4.98         0.08         37.8        0.890        1.795
   37   85  122      873.725        5.200        4.500         5.01         0.08         41.7        1.165        2.055
   37   86  123      874.665        5.300        4.500         5.04         0.09         38.6        0.940        2.105
   37   87  124      875.615        5.300        4.500         5.07         0.10         49.6        0.950        1.890
   37   88  125      876.765        5.300        4.500         5.11         0.10         48.4        1.150        2.100
   37   89  126      877.355        5.400        4.500         5.13         0.10         59.7        0.590        1.740
   37   90  127      878.155        5.400        4.500         5.16         0.10         59.9        0.800        1.390
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      720.300        4.200        4.100         4.18         0.08          0.2                          
   38   46   84      730.990        4.200        4.200         4.19         0.09          0.2       10.690             
   38   47   85      741.300        4.200        4.200         4.20         0.07          0.2       10.310       21.000
   38   48   86      750.870        4.300        4.200         4.22         0.07          0.2        9.570       19.880
   38   49   87      760.985        4.300        4.200         4.22         0.00         58.0       10.115       19.685
   38   50   88      770.170        4.300        4.200         4.24         0.00         59.4        9.185       19.300
   38   51   89      776.710        4.300        4.200         4.26         0.03         37.4        6.540       15.725
   38   52   90      783.000        4.400        4.200         4.28         0.05         30.3        6.290       12.830
   38   53   91      789.280        4.400        4.200         4.30         0.05         17.4        6.280       12.570
   38   54   92      795.330        4.400        4.200         4.33         0.08         20.6        6.050       12.330
   38   78  116      884.505        5.000        4.500         4.84         0.07          0.9                          
   38   79  117      886.795        5.000        4.500         4.85         0.05          3.1        2.290             
   38   80  118      888.610        5.000        4.500         4.87         0.05          3.9        1.815        4.105
   38   81  119      890.795        5.000        4.500         4.88         0.02         59.5        2.185        4.000
   38   82  120      892.675        5.100        4.500         4.89         0.01         60.0        1.880        4.065
   38   83  121      893.400        5.100        4.500         4.92         0.04         31.3        0.725        2.605
   38   84  122      894.195        5.200        4.500         4.96         0.06         27.6        0.795        1.520
   38   85  123      895.195        5.200        4.500         4.99         0.07         35.2        1.000        1.795
   38   86  124      896.185        5.200        4.500         5.02         0.08         33.1        0.990        1.990
   38   87  125      897.230        5.300        4.500         5.05         0.08         46.0        1.045        2.035
   38   88  126      898.595        5.300        4.500         5.08         0.09         45.4        1.365        2.410
   38   89  127      899.385        5.300        4.500         5.11         0.09         59.7        0.790        2.155
   38   90  128      901.150        5.400        4.500         5.13         0.09         59.9        1.765        2.555
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      726.530        4.200        4.200         4.19         0.08          0.0                          
   39   46   85      737.435        4.200        4.200         4.21         0.09          0.1       10.905             
   39   47   86      748.320        4.200        4.200         4.21         0.07          0.1       10.885       21.790
   39   48   87      758.555        4.300        4.200         4.23         0.06          0.2       10.235       21.120
   39   49   88      769.190        4.300        4.200         4.23         0.00         59.8       10.635       20.870
   39   50   89      778.900        4.300        4.200         4.25         0.00         55.1        9.710       20.345
   39   51   90      785.885        4.300        4.200         4.27         0.03         35.8        6.985       16.695
   39   52   91      792.625        4.400        4.200         4.29         0.05         27.5        6.740       13.725
   39   53   92      799.485        4.400        4.200         4.31         0.05         15.0        6.860       13.600
   39   54   93      805.520        4.400        4.200         4.34         0.08         20.1        6.035       12.895
   39   78  117      903.875        5.000        4.500         4.83         0.07          0.7                          
   39   79  118      906.465        5.000        4.500         4.84         0.05          1.4        2.590             
   39   80  119      908.610        5.000        4.500         4.86         0.05          3.0        2.145        4.735
   39   81  120      911.360        5.000        4.500         4.87         0.00         59.5        2.750        4.895
   39   82  121      913.420        5.100        4.500         4.89         0.01         59.6        2.060        4.810
   39   83  122      914.280        5.100        4.500         4.91         0.03         18.3        0.860        2.920
   39   84  123      915.305        5.100        4.500         4.94         0.05         19.5        1.025        1.885
   39   85  124      916.430        5.200        4.500         4.97         0.06         27.0        1.125        2.150
   39   86  125      917.525        5.200        4.500         5.00         0.07         26.0        1.095        2.220
   39   87  126      918.600        5.200        4.500         5.03         0.07         40.6        1.075        2.170
   39   88  127      920.185        5.300        4.500         5.06         0.08         42.2        1.585        2.660
   39   89  128      920.840        5.300        4.500         5.09         0.08         59.6        0.655        2.240
   39   90  129      921.365        5.300        4.500         5.11         0.09         59.9        0.525        1.180
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      731.620        4.200        4.200         4.20         0.08          0.1                          
   40   46   86      743.345        4.200        4.200         4.22         0.09          0.0       11.725             
   40   47   87      754.775        4.200        4.200         4.23         0.06          0.1       11.430       23.155
   40   48   88      765.495        4.300        4.200         4.24         0.06          0.1       10.720       22.150
   40   49   89      776.650        4.300        4.200         4.24         0.00         59.9       11.155       21.875
   40   50   90      786.880        4.300        4.200         4.26         0.00         54.5       10.230       21.385
   40   51   91      794.335        4.300        4.200         4.28         0.02         31.7        7.455       17.685
   40   52   92      801.490        4.400        4.200         4.30         0.05         21.8        7.155       14.610
   40   53   93      808.805        4.400        4.200         4.32         0.05         11.9        7.315       14.470
   40   54   94      815.115        4.400        4.200         4.35         0.08         19.1        6.310       13.625
   40   78  118      922.725        5.000        4.500         4.83         0.07          0.6                          
   40   79  119      925.510        5.000        4.500         4.84         0.05          0.9        2.785             
   40   80  120      927.930        5.000        4.500         4.85         0.04          1.2        2.420        5.205
   40   81  121      930.990        5.000        4.500         4.86         0.00         59.4        3.060        5.480
   40   82  122      933.280        5.000        4.500         4.88         0.00         59.0        2.290        5.350
   40   83  123      934.405        5.100        4.500         4.91         0.03         14.4        1.125        3.415
   40   84  124      935.555        5.100        4.500         4.93         0.05         12.8        1.150        2.275
