 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=3x10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3265 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   28   31   59      516.465        3.800        3.700         3.75         0.05         30.8        7.335             
   28   32   60      528.420        3.800        3.800         3.78         0.10         29.9       11.955       19.290
   28   33   61      532.105        3.900        3.800         3.82         0.09         52.5        3.685       15.640
   28   34   62      539.450        3.900        3.800         3.86         0.12         59.8        7.345       11.030
   28   35   63      547.250        3.900        3.800         3.86         0.07         26.7        7.800       15.145
   28   36   64      556.745        4.000        3.800         3.89         0.07         42.0        9.495       17.295
   28   37   65      568.225        4.000        3.800         3.91         0.07         49.7       11.480       20.975
   28   38   66      571.165        4.000        3.800         3.93         0.05         58.1        2.940       14.420
   28   39   67      584.705        4.000        3.800         3.95         0.02         15.1       13.540       16.480
   28   50   78      640.600        4.300        3.900         4.19         0.02         50.4                          
   28   51   79      645.255        4.400        3.900         4.25         0.07         20.4        4.655             
   28   52   80      648.880        4.400        4.000         4.27         0.07         37.2        3.625        8.280
   28   53   81      650.540        4.500        4.000         4.31         0.07         53.5        1.660        5.285
   28   54   82      654.345        4.500        4.000         4.34         0.06         48.5        3.805        5.465
   28   55   83      657.080        4.600        4.000         4.37         0.04         58.9        2.735        6.540
   28   56   84      659.100        4.600        4.000         4.40         0.06         46.9        2.020        4.755
   28   57   85      660.585        4.700        4.000         4.44         0.05         44.0        1.485        3.505
   28   58   86      659.875        4.700        4.000         4.49         0.10         56.3       -0.710        0.775
   28   59   87      666.485        4.800        4.000         4.52         0.02         51.4        6.610        5.900
   28   60   88      664.735        4.800        4.000         4.56         0.04         52.2       -1.750        4.860
   28   61   89      666.765        4.800        4.000         4.59         0.02         25.3        2.030        0.280
   28   62   90      666.755        4.900        4.000         4.62         0.06         57.3       -0.010        2.020
   28   63   91      668.040        4.900        4.000         4.66         0.03         59.6        1.285        1.275
   28   64   92      667.800        5.000        4.000         4.69         0.05         59.4       -0.240        1.045
   28   65   93      668.330        5.000        4.100         4.72         0.04         50.6        0.530        0.290
   28   66   94      668.815        5.000        4.100         4.74         0.05         57.7        0.485        1.015
   28   67   95      667.550        5.000        4.100         4.76         0.03         46.8       -1.265       -0.780
   28   68   96      668.250        5.000        4.100         4.79         0.03         38.2        0.700       -0.565
   28   69   97      668.755        5.100        4.100         4.82         0.03          2.0        0.505        1.205
   28   70   98      667.550        5.100        4.100         4.84         0.00         49.4       -1.205       -0.700
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   50   79      662.505        4.300        4.000         4.19         0.03         51.6                          
   29   51   80      664.090        4.400        4.000         4.24         0.07         26.0        1.585             
   29   52   81      669.235        4.400        4.000         4.26         0.07         37.5        5.145        6.730
   29   53   82      671.995        4.500        4.000         4.30         0.07         57.0        2.760        7.905
   29   54   83      674.145        4.500        4.000         4.33         0.07         48.1        2.150        4.910
   29   55   84      677.365        4.500        4.000         4.36         0.05         58.5        3.220        5.370
   29   56   85      679.030        4.600        4.000         4.39         0.06         50.0        1.665        4.885
   29   57   86      680.320        4.600        4.000         4.43         0.07         57.2        1.290        2.955
   29   58   87      679.970        4.700        4.000         4.47         0.11         58.7       -0.350        0.940
   29   59   88      684.185        4.700        4.000         4.50         0.02         46.1        4.215        3.865
   29   60   89      685.665        4.800        4.000         4.53         0.05         42.8        1.480        5.695
   29   61   90      684.150        4.800        4.000         4.56         0.05         57.1       -1.515       -0.035
   29   62   91      684.470        4.800        4.100         4.60         0.07         56.8        0.320       -1.195
   29   63   92      690.660        4.900        4.000         4.64         0.03         50.9        6.190        6.510
   29   64   93      688.805        4.900        4.100         4.66         0.05         52.3       -1.855        4.335
   29   65   94      690.120        4.900        4.100         4.69         0.04         58.8        1.315       -0.540
   29   66   95      686.745        5.000        4.100         4.72         0.05         59.1       -3.375       -2.060
   29   67   96      691.240        5.000        4.100         4.73         0.03         49.4        4.495        1.120
   29   68   97      691.625        5.000        4.100         4.76         0.03         41.1        0.385        4.880
   29   69   98      691.580        5.000        4.200         4.79         0.02          1.5       -0.045        0.340
   29   70   99      691.585        5.000        4.200         4.80         0.00          4.2        0.005       -0.040
   29   71  100      692.060        5.200        4.200         4.95         0.01         26.7        0.475        0.480
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   50   80      678.115        4.300        4.000         4.19         0.02         55.5                          
   30   51   81      679.935        4.400        4.000         4.23         0.07         34.9        1.820             
   30   52   82      685.525        4.400        4.000         4.26         0.07         39.6        5.590        7.410
   30   53   83      686.315        4.500        4.000         4.29         0.07         54.7        0.790        6.380
   30   54   84      692.940        4.500        4.000         4.32         0.06         49.9        6.625        7.415
   30   55   85      695.185        4.500        4.000         4.35         0.05         56.9        2.245        8.870
   30   56   86      698.425        4.600        4.000         4.38         0.06         50.6        3.240        5.485
   30   57   87      691.610        4.600        4.000         4.42         0.08         56.2       -6.815       -3.575
   30   58   88      698.625        4.600        4.100         4.46         0.11         54.0        7.015        0.200
   30   59   89      705.045        4.700        4.000         4.48         0.03         38.6        6.420       13.435
   30   60   90      706.085        4.700        4.100         4.52         0.07         50.4        1.040        7.460
   30   61   91      706.995        4.800        4.100         4.55         0.06         54.6        0.910        1.950
   30   62   92      707.165        4.800        4.100         4.58         0.07         56.6        0.170        1.080
   30   63   93      710.475        4.800        4.100         4.61         0.06         56.2        3.310        3.480
   30   64   94      708.020        4.900        4.100         4.64         0.06         50.6       -2.455        0.855
   30   65   95      711.380        4.900        4.100         4.67         0.04         51.9        3.360        0.905
   30   66   96      711.175        4.900        4.100         4.69         0.05         57.0       -0.205        3.155
   30   67   97      712.030        4.900        4.100         4.71         0.02         51.5        0.855        0.650
   30   68   98      713.245        5.000        4.200         4.73         0.03         41.5        1.215        2.070
   30   69   99      713.650        5.000        4.200         4.76         0.01          0.5        0.405        1.620
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      626.240        4.100        3.900         3.99         0.01         59.5                          
   31   41   72      630.495        4.100        3.900         4.02         0.02         58.4        4.255             
   31   42   73      638.975        4.100        3.900         4.04         0.03         47.4        8.480       12.735
   31   43   74      646.610        4.100        3.900         4.06         0.05          0.9        7.635       16.115
   31   44   75      655.270        4.200        4.000         4.08         0.07          0.6        8.660       16.295
   31   45   76      661.560        4.200        4.000         4.10         0.07          1.7        6.290       14.950
   31   46   77      670.610        4.200        4.000         4.12         0.08          1.6        9.050       15.340
   31   47   78      675.225        4.200        4.000         4.14         0.07          1.9        4.615       13.665
   31   48   79      682.320        4.300        4.000         4.16         0.07          4.5        7.095       11.710
   31   49   80      685.615        4.300        4.000         4.17         0.02         19.8        3.295       10.390
   31   50   81      693.490        4.300        4.000         4.19         0.02         47.3        7.875       11.170
   31   51   82      696.900        4.400        4.000         4.23         0.05         35.9        3.410       11.285
   31   52   83      702.235        4.400        4.000         4.25         0.06         36.6        5.335        8.745
   31   53   84      706.675        4.400        4.000         4.28         0.05         42.1        4.440        9.775
   31   54   85      708.630        4.500        4.000         4.31         0.06         45.4        1.955        6.395
   31   55   86      713.975        4.500        4.000         4.34         0.04         56.0        5.345        7.300
   31   56   87      715.340        4.500        4.000         4.37         0.05         47.7        1.365        6.710
   31   57   88      715.810        4.600        4.100         4.41         0.08         53.8        0.470        1.835
   31   58   89      718.855        4.600        4.100         4.45         0.12         55.3        3.045        3.515
   31   59   90      723.870        4.700        4.100         4.46         0.04         41.0        5.015        8.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      635.630        4.100        3.900         4.01         0.01         59.9                          
   32   41   73      636.710        4.100        3.900         4.02         0.02         59.3        1.080             
   32   42   74      652.585        4.100        4.000         4.04         0.03         44.4       15.875       16.955
   32   43   75      659.785        4.100        4.000         4.07         0.05          0.7        7.200       23.075
   32   44   76      668.395        4.200        4.000         4.09         0.07          0.7        8.610       15.810
   32   45   77      675.490        4.200        4.000         4.11         0.07          0.7        7.095       15.705
   32   46   78      683.610        4.200        4.000         4.13         0.08          0.7        8.120       15.215
   32   47   79      689.580        4.200        4.000         4.14         0.07          1.0        5.970       14.090
   32   48   80      695.665        4.300        4.000         4.16         0.06          3.3        6.085       12.055
   32   49   81      702.405        4.300        4.000         4.17         0.02         26.3        6.740       12.825
   32   50   82      708.545        4.300        4.000         4.19         0.02         51.0        6.140       12.880
   32   51   83      709.555        4.300        4.000         4.23         0.04         33.9        1.010        7.150
   32   52   84      717.995        4.400        4.000         4.25         0.05         36.8        8.440        9.450
   32   53   85      722.180        4.400        4.000         4.28         0.04         33.8        4.185       12.625
   32   54   86      724.960        4.500        4.000         4.31         0.05         40.6        2.780        6.965
   32   55   87      730.660        4.500        4.100         4.33         0.04         57.6        5.700        8.480
   32   56   88      731.210        4.500        4.100         4.36         0.05         46.7        0.550        6.250
   32   57   89      735.245        4.600        4.100         4.40         0.07         51.3        4.035        4.585
   32   58   90      735.815        4.600        4.100         4.45         0.13         56.4        0.570        4.605
   32   59   91      739.795        4.600        4.100         4.47         0.10         50.7        3.980        4.550
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      635.010        4.100        4.000         4.02         0.00         58.4                          
   33   41   74      644.350        4.100        4.000         4.04         0.02         57.8        9.340             
   33   42   75      652.755        4.100        4.000         4.06         0.04         51.2        8.405       17.745
   33   43   76      669.545        4.100        4.000         4.08         0.05          8.2       16.790       25.195
   33   44   77      676.895        4.200        4.000         4.10         0.08          1.8        7.350       24.140
   33   45   78      687.170        4.200        4.000         4.12         0.07          5.9       10.275       17.625
   33   46   79      689.785        4.200        4.000         4.15         0.10          0.4        2.615       12.890
   33   47   80      703.000        4.200        4.000         4.15         0.07          5.4       13.215       15.830
   33   48   81      705.970        4.300        4.000         4.17         0.07          1.6        2.970       16.185
   33   49   82      716.140        4.300        4.000         4.18         0.02          2.2       10.170       13.140
   33   50   83      720.390        4.300        4.000         4.20         0.01         55.8        4.250       14.420
   33   51   84      727.540        4.300        4.000         4.23         0.04         27.5        7.150       11.400
   33   52   85      729.825        4.400        4.100         4.26         0.06         35.7        2.285        9.435
   33   53   86      735.895        4.400        4.100         4.28         0.05         15.4        6.070        8.355
   33   54   87      740.810        4.400        4.100         4.31         0.06         29.0        4.915       10.985
   33   55   88      745.370        4.500        4.100         4.33         0.04         56.8        4.560        9.475
   33   56   89      746.420        4.500        4.100         4.36         0.06         51.9        1.050        5.610
   33   57   90      748.050        4.500        4.100         4.40         0.08         52.4        1.630        2.680
   33   58   91      751.415        4.600        4.200         4.45         0.13         55.7        3.365        4.995
   33   59   92      755.560        4.600        4.100         4.46         0.09         55.5        4.145        7.510
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      649.415        4.100        4.000         4.03         0.01         54.5                          
   34   41   75      658.120        4.100        4.000         4.05         0.03         56.9        8.705             
   34   42   76      665.295        4.100        4.000         4.07         0.04         50.1        7.175       15.880
   34   43   77      674.590        4.200        4.000         4.10         0.08          0.2        9.295       16.470
   34   44   78      685.735        4.200        4.000         4.12         0.09          1.2       11.145       20.440
   34   45   79      692.980        4.200        4.000         4.14         0.09          0.5        7.245       18.390
   34   46   80      701.015        4.200        4.100         4.16         0.10          2.0        8.035       15.280
   34   47   81      709.645        4.200        4.100         4.17         0.08          0.4        8.630       16.665
   34   48   82      717.160        4.300        4.100         4.18         0.08          4.0        7.515       16.145
   34   49   83      727.260        4.300        4.100         4.19         0.03          0.6       10.100       17.615
   34   50   84      729.295        4.300        4.100         4.21         0.01         42.5        2.035       12.135
   34   51   85      735.880        4.300        4.100         4.23         0.05         30.9        6.585        8.620
   34   52   86      743.250        4.400        4.100         4.26         0.06         31.0        7.370       13.955
   34   53   87      750.425        4.400        4.100         4.28         0.05         11.7        7.175       14.545
   34   54   88      748.935        4.400        4.100         4.31         0.06         26.1       -1.490        5.685
   34   55   89      758.230        4.500        4.100         4.33         0.04         54.4        9.295        7.805
   34   56   90      761.810        4.500        4.100         4.36         0.06         55.8        3.580       12.875
   34   57   91      762.680        4.500        4.200         4.40         0.09         52.6        0.870        4.450
   34   58   92      768.215        4.600        4.200         4.45         0.14         55.8        5.535        6.405
   34   59   93      770.200        4.600        4.200         4.46         0.10         52.1        1.985        7.520
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      705.725        4.200        4.100         4.15         0.10          1.5                          
   35   46   81      714.175        4.200        4.100         4.17         0.11          2.9        8.450             
   35   47   82      722.990        4.200        4.100         4.18         0.09          2.4        8.815       17.265
   35   48   83      730.905        4.300        4.100         4.19         0.08          4.8        7.915       16.730
   35   49   84      740.045        4.300        4.100         4.20         0.04          1.2        9.140       17.055
   35   50   85      745.000        4.300        4.100         4.21         0.01         57.9        4.955       14.095
   35   51   86      750.920        4.300        4.100         4.24         0.04         29.6        5.920       10.875
   35   52   87      754.760        4.400        4.100         4.27         0.06         30.4        3.840        9.760
   35   53   88      762.005        4.400        4.100         4.29         0.05          9.8        7.245       11.085
   35   54   89      766.230        4.400        4.100         4.32         0.07         20.1        4.225       11.470
   35   78  113      827.765        5.100        4.400         4.89         0.09          4.3                          
   35   79  114      834.120        5.100        4.400         4.92         0.11          6.0        6.355             
   35   80  115      833.180        5.200        4.400         4.95         0.10         16.5       -0.940        5.415
   35   81  116      834.885        5.200        4.400         4.99         0.10         52.8        1.705        0.765
   35   82  117      835.790        5.200        4.400         5.02         0.11         56.3        0.905        2.610
   35   83  118      835.820        5.300        4.400         5.04         0.10         40.3        0.030        0.935
   35   84  119      838.285        5.300        4.500         5.07         0.11         49.4        2.465        2.495
   35   85  120      836.670        5.300        4.500         5.09         0.11         51.1       -1.615        0.850
   35   86  121      840.060        5.400        4.500         5.12         0.11         44.5        3.390        1.775
   35   87  122      839.235        5.400        4.500         5.15         0.10         59.5       -0.825        2.565
   35   88  123      841.715        5.400        4.500         5.18         0.10         53.6        2.480        1.655
   35   89  124      840.370        5.500        4.500         5.20         0.09         58.2       -1.345        1.135
   35   90  125      838.330        5.500        4.500         5.24         0.10         57.2       -2.040       -3.385
   35   91  126      843.480        5.500        4.500         5.27         0.10         52.7        5.150        3.110
   35   92  127      839.205        5.600        4.500         5.31         0.11         56.4       -4.275        0.875
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      713.010        4.200        4.100         4.16         0.11          0.2                          
   36   46   82      718.270        4.200        4.100         4.18         0.11          1.0        5.260             
   36   47   83      732.195        4.200        4.100         4.19         0.08          4.5       13.925       19.185
   36   48   84      739.610        4.300        4.100         4.20         0.07          6.6        7.415       21.340
   36   49   85      747.550        4.300        4.100         4.21         0.04          1.8        7.940       15.355
   36   50   86      756.455        4.300        4.100         4.22         0.00         50.0        8.905       16.845
   36   51   87      763.365        4.300        4.100         4.25         0.05         25.3        6.910       15.815
   36   52   88      771.535        4.400        4.100         4.27         0.07         30.0        8.170       15.080
   36   53   89      775.190        4.400        4.100         4.29         0.06         11.3        3.655       11.825
   36   54   90      780.070        4.400        4.200         4.32         0.06         27.9        4.880        8.535
   36   78  114      851.160        5.100        4.400         4.87         0.09          1.4                          
   36   79  115      855.010        5.100        4.400         4.89         0.08          4.6        3.850             
   36   80  116      855.920        5.100        4.400         4.90         0.07         12.8        0.910        4.760
   36   81  117      858.770        5.200        4.400         4.95         0.07         43.4        2.850        3.760
   36   82  118      859.740        5.200        4.500         4.97         0.08         59.6        0.970        3.820
   36   83  119      859.655        5.200        4.500         5.01         0.09         36.8       -0.085        0.885
   36   84  120      857.335        5.300        4.500         5.04         0.10         47.1       -2.320       -2.405
   36   85  121      862.440        5.300        4.500         5.07         0.09         41.2        5.105        2.785
   36   86  122      862.945        5.300        4.500         5.09         0.09         44.2        0.505        5.610
   36   87  123      858.990        5.400        4.500         5.12         0.09         55.8       -3.955       -3.450
   36   88  124      865.725        5.400        4.500         5.15         0.09         51.5        6.735        2.780
   36   89  125      864.455        5.400        4.500         5.17         0.08         55.5       -1.270        5.465
   36   90  126      866.625        5.500        4.500         5.20         0.09         56.9        2.170        0.900
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      717.010        4.200        4.100         4.18         0.10          1.7                          
   37   46   83      731.285        4.200        4.100         4.19         0.11          0.4       14.275             
   37   47   84      740.725        4.200        4.100         4.20         0.09          1.1        9.440       23.715
   37   48   85      748.840        4.300        4.100         4.21         0.08          4.3        8.115       17.555
   37   49   86      757.760        4.300        4.100         4.22         0.03          1.0        8.920       17.035
   37   50   87      765.995        4.300        4.100         4.23         0.01         55.4        8.235       17.155
   37   51   88      764.775        4.300        4.200         4.26         0.04         43.0       -1.220        7.015
   37   52   89      778.280        4.400        4.200         4.28         0.07         30.6       13.505       12.285
   37   53   90      785.590        4.400        4.200         4.30         0.06          5.3        7.310       20.815
   37   54   91      791.455        4.400        4.200         4.33         0.07         22.3        5.865       13.175
   37   78  115      873.145        5.000        4.500         4.86         0.09          2.0                          
   37   79  116      875.090        5.000        4.500         4.87         0.07          3.3        1.945             
   37   80  117      877.990        5.100        4.500         4.89         0.06          9.3        2.900        4.845
   37   81  118      879.505        5.100        4.500         4.90         0.03         18.6        1.515        4.415
   37   82  119      875.790        5.100        4.500         4.91         0.02         52.4       -3.715       -2.200
   37   83  120      878.925        5.200        4.500         4.97         0.07         20.2        3.135       -0.580
   37   84  121      882.375        5.200        4.500         4.99         0.08         36.0        3.450        6.585
   37   85  122      885.765        5.300        4.500         5.04         0.09         28.3        3.390        6.840
   37   86  123      885.900        5.300        4.500         5.06         0.08         38.3        0.135        3.525
   37   87  124      887.200        5.300        4.500         5.10         0.08         42.8        1.300        1.435
   37   88  125      886.690        5.300        4.500         5.12         0.08         50.0       -0.510        0.790
   37   89  126      885.990        5.400        4.500         5.14         0.07         55.8       -0.700       -1.210
   37   90  127      890.195        5.400        4.500         5.17         0.08         55.6        4.205        3.505
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      725.725        4.200        4.200         4.19         0.11          2.8                          
   38   46   84      736.230        4.200        4.200         4.21         0.11          1.6       10.505             
   38   47   85      747.080        4.200        4.200         4.21         0.09          1.2       10.850       21.355
   38   48   86      756.285        4.300        4.200         4.22         0.08          3.7        9.205       20.055
   38   49   87      756.110        4.300        4.200         4.23         0.02          1.7       -0.175        9.030
   38   50   88      773.970        4.300        4.200         4.24         0.01         54.7       17.860       17.685
   38   51   89      781.150        4.300        4.200         4.26         0.04         50.9        7.180       25.040
   38   52   90      783.120        4.400        4.200         4.29         0.07         33.0        1.970        9.150
   38   53   91      787.780        4.400        4.200         4.31         0.06          4.1        4.660        6.630
   38   54   92      797.585        4.400        4.200         4.34         0.07         20.8        9.805       14.465
   38   78  116      890.230        5.000        4.500         4.85         0.08          0.6                          
   38   79  117      894.465        5.000        4.500         4.86         0.07          1.2        4.235             
   38   80  118      895.695        5.000        4.500         4.88         0.06          6.4        1.230        5.465
   38   81  119      900.930        5.100        4.500         4.89         0.02         18.3        5.235        6.465
   38   82  120      902.040        5.100        4.500         4.90         0.01         55.1        1.110        6.345
   38   83  121      901.025        5.200        4.500         4.96         0.07         13.6       -1.015        0.095
   38   84  122      905.775        5.200        4.500         4.97         0.06         26.2        4.750        3.735
   38   85  123      898.905        5.200        4.500         5.03         0.08         23.3       -6.870       -2.120
   38   86  124      901.570        5.300        4.500         5.04         0.07         33.0        2.665       -4.205
   38   87  125      907.210        5.300        4.500         5.08         0.07         42.1        5.640        8.305
   38   88  126      907.850        5.300        4.500         5.10         0.07         50.2        0.640        6.280
   38   89  127      912.230        5.300        4.500         5.12         0.07         56.5        4.380        5.020
   38   90  128      912.230        5.400        4.500         5.15         0.08         52.8                     4.380
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      732.465        4.200        4.200         4.21         0.12          4.1                          
   39   46   85      740.165        4.200        4.200         4.22         0.12          1.2        7.700             
   39   47   86      756.925        4.300        4.200         4.23         0.10          2.1       16.760       24.460
   39   48   87      762.570        4.300        4.200         4.24         0.09          0.7        5.645       22.405
   39   49   88      772.620        4.300        4.200         4.24         0.02          5.0       10.050       15.695
   39   50   89      778.035        4.300        4.200         4.26         0.01         56.7        5.415       15.465
   39   51   90      785.805        4.300        4.200         4.28         0.04         44.7        7.770       13.185
   39   52   91      793.950        4.400        4.200         4.30         0.06         29.8        8.145       15.915
   39   53   92      797.240        4.400        4.200         4.32         0.06          2.3        3.290       11.435
   39   54   93      812.405        4.400        4.200         4.34         0.07         15.2       15.165       18.455
   39   78  117      911.935        5.000        4.500         4.85         0.09          0.6                          
   39   79  118      912.200        5.000        4.500         4.86         0.07          0.4        0.265             
   39   80  119      916.370        5.000        4.500         4.87         0.06          3.4        4.170        4.435
   39   81  120      916.470        5.000        4.500         4.88         0.01          0.8        0.100        4.270
   39   82  121      921.105        5.100        4.500         4.90         0.01         56.2        4.635        4.735
   39   83  122      924.565        5.100        4.500         4.95         0.06          7.4        3.460        8.095
   39   84  123      925.105        5.200        4.500         4.96         0.06         18.0        0.540        4.000
   39   85  124      928.150        5.200        4.500         5.01         0.08         16.0        3.045        3.585
   39   86  125      928.535        5.200        4.500         5.03         0.07         27.3        0.385        3.430
   39   87  126      928.315        5.300        4.500         5.06         0.07         39.6       -0.220        0.165
   39   88  127      927.420        5.300        4.500         5.08         0.07         50.6       -0.895       -1.115
   39   89  128      930.860        5.300        4.500         5.11         0.06         59.6        3.440        2.545
   39   90  129      929.580        5.400        4.600         5.14         0.07         49.7       -1.280        2.160
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      740.255        4.200        4.200         4.22         0.13          8.4                          
   40   46   86      745.285        4.200        4.200         4.24         0.12          2.2        5.030             
   40   47   87      753.605        4.300        4.200         4.25         0.10          2.3        8.320       13.350
   40   48   88      769.095        4.300        4.200         4.25         0.09          1.2       15.490       23.810
   40   49   89      775.135        4.300        4.200         4.25         0.02          2.0        6.040       21.530
   40   50   90      786.365        4.300        4.200         4.27         0.02         57.9       11.230       17.270
   40   51   91      798.055        4.300        4.200         4.28         0.04         39.3       11.690       22.920
