 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=6x10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3264 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   28   57   85      653.130        4.700        4.000         4.44         0.11         56.0        1.065        3.220
   28   58   86      652.845        4.700        4.000         4.49         0.15         57.7       -0.285        0.780
   28   59   87      658.270        4.700        4.000         4.50         0.03         46.5        5.425        5.140
   28   60   88      658.530        4.800        4.000         4.54         0.07         43.3        0.260        5.685
   28   61   89      660.555        4.800        4.000         4.58         0.03         56.5        2.025        2.285
   28   62   90      659.570        4.800        4.000         4.60         0.08         59.8       -0.985        1.040
   28   63   91      662.325        4.900        4.000         4.64         0.03         51.5        2.755        1.770
   28   64   92      662.460        4.900        4.000         4.68         0.05         52.0        0.135        2.890
   28   65   93      661.965        5.000        4.100         4.70         0.05         59.1       -0.495       -0.360
   28   66   94      661.895        5.000        4.100         4.73         0.05         58.5       -0.070       -0.565
   28   67   95      661.780        5.000        4.100         4.75         0.04         50.9       -0.115       -0.185
   28   68   96      661.545        5.000        4.100         4.77         0.03         40.6       -0.235       -0.350
   28   69   97      661.900        5.000        4.100         4.79         0.01          0.1        0.355        0.120
   28   70   98      661.835        5.100        4.100         4.82         0.00          2.4       -0.065        0.290
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   50   79      654.530        4.300        4.000         4.18         0.03         58.9                          
   29   51   80      657.830        4.300        4.000         4.21         0.05         33.4        3.300             
   29   52   81      660.605        4.400        4.000         4.25         0.08         24.8        2.775        6.075
   29   53   82      663.760        4.500        4.000         4.29         0.08         36.8        3.155        5.930
   29   54   83      666.300        4.500        4.000         4.32         0.09         35.4        2.540        5.695
   29   55   84      669.155        4.500        4.000         4.35         0.08         58.7        2.855        5.395
   29   56   85      671.580        4.600        4.000         4.38         0.08         59.7        2.425        5.280
   29   57   86      672.595        4.600        4.000         4.43         0.12         56.7        1.015        3.440
   29   58   87      673.180        4.700        4.100         4.48         0.15         59.7        0.585        1.600
   29   59   88      677.525        4.700        4.000         4.48         0.05         38.9        4.345        4.930
   29   60   89      677.700        4.700        4.000         4.52         0.10         42.5        0.175        4.520
   29   61   90      680.085        4.800        4.000         4.55         0.06         59.7        2.385        2.560
   29   62   91      680.565        4.800        4.100         4.58         0.09         59.7        0.480        2.865
   29   63   92      682.610        4.900        4.000         4.62         0.05         42.1        2.045        2.525
   29   64   93      683.080        4.900        4.100         4.65         0.06         45.1        0.470        2.515
   29   65   94      683.895        4.900        4.100         4.68         0.05         59.9        0.815        1.285
   29   66   95      684.140        4.900        4.100         4.70         0.05         59.7        0.245        1.060
   29   67   96      684.375        5.000        4.100         4.72         0.04         53.6        0.235        0.480
   29   68   97      684.665        5.000        4.100         4.75         0.03         37.3        0.290        0.525
   29   69   98      685.360        5.000        4.100         4.77         0.00          0.5        0.695        0.985
   29   70   99      685.790        5.000        4.200         4.79         0.00          0.5        0.430        1.125
   29   71  100      685.110        5.100        4.200         4.87         0.00         13.8       -0.680       -0.250
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   50   80      671.725        4.300        4.000         4.18         0.03         59.9                          
   30   51   81      674.825        4.300        4.000         4.22         0.06         34.3        3.100             
   30   52   82      677.645        4.400        4.000         4.25         0.08         23.1        2.820        5.920
   30   53   83      681.425        4.400        4.000         4.29         0.09         29.5        3.780        6.600
   30   54   84      684.170        4.500        4.000         4.32         0.10         30.3        2.745        6.525
   30   55   85      687.370        4.500        4.000         4.35         0.09         58.2        3.200        5.945
   30   56   86      690.025        4.600        4.000         4.38         0.09         59.7        2.655        5.855
   30   57   87      691.450        4.600        4.100         4.43         0.12         59.2        1.425        4.080
   30   58   88      692.965        4.700        4.100         4.47         0.15         59.6        1.515        2.940
   30   59   89      696.075        4.700        4.000         4.48         0.09         34.4        3.110        4.625
   30   60   90      697.055        4.700        4.100         4.51         0.12         43.1        0.980        4.090
   30   61   91      699.955        4.800        4.100         4.53         0.07         59.5        2.900        3.880
   30   62   92      701.075        4.800        4.100         4.57         0.10         59.3        1.120        4.020
   30   63   93      702.345        4.800        4.100         4.60         0.09         53.0        1.270        2.390
   30   64   94      703.060        4.800        4.100         4.63         0.09         47.0        0.715        1.985
   30   65   95      705.120        4.900        4.100         4.66         0.06         59.4        2.060        2.775
   30   66   96      705.770        4.900        4.100         4.69         0.06         59.7        0.650        2.710
   30   67   97      706.265        4.900        4.100         4.71         0.04         54.6        0.495        1.145
   30   68   98      706.815        5.000        4.200         4.73         0.04         34.6        0.550        1.045
   30   69   99      708.030        5.000        4.200         4.75         0.00          1.8        1.215        1.765
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      621.230        4.100        3.900         3.99         0.00         50.1                          
   31   41   72      628.850        4.100        3.900         4.01         0.03         38.9        7.620             
   31   42   73      635.445        4.100        3.900         4.04         0.05         28.6        6.595       14.215
   31   43   74      642.660        4.200        3.900         4.06         0.08          1.3        7.215       13.810
   31   44   75      649.585        4.200        4.000         4.09         0.10          0.5        6.925       14.140
   31   45   76      656.965        4.200        4.000         4.11         0.11          0.5        7.380       14.305
   31   46   77      663.540        4.200        4.000         4.14         0.12          0.4        6.575       13.955
   31   47   78      670.050        4.200        4.000         4.15         0.11          0.7        6.510       13.085
   31   48   79      675.580        4.300        4.000         4.17         0.10          1.7        5.530       12.040
   31   49   80      681.305        4.300        4.000         4.17         0.04         22.4        5.725       11.255
   31   50   81      686.100        4.300        4.000         4.19         0.03         59.2        4.795       10.520
   31   51   82      690.540        4.300        4.000         4.22         0.06         34.5        4.440        9.235
   31   52   83      694.290        4.400        4.000         4.25         0.09         23.2        3.750        8.190
   31   53   84      697.985        4.400        4.000         4.28         0.09         25.7        3.695        7.445
   31   54   85      700.875        4.500        4.000         4.32         0.10         26.8        2.890        6.585
   31   55   86      704.240        4.500        4.000         4.34         0.09         54.7        3.365        6.255
   31   56   87      707.060        4.500        4.000         4.38         0.09         58.8        2.820        6.185
   31   57   88      709.455        4.600        4.100         4.42         0.13         59.8        2.395        5.215
   31   58   89      711.515        4.600        4.100         4.46         0.15         59.6        2.060        4.455
   31   59   90      714.140        4.700        4.100         4.47         0.11         36.9        2.625        4.685
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      629.775        4.100        3.900         4.00         0.00         58.2                          
   32   41   73      637.930        4.100        4.000         4.02         0.03         40.0        8.155             
   32   42   74      645.120        4.100        4.000         4.05         0.05         29.2        7.190       15.345
   32   43   75      653.420        4.200        4.000         4.07         0.08          0.5        8.300       15.490
   32   44   76      660.930        4.200        4.000         4.10         0.10          0.1        7.510       15.810
   32   45   77      668.780        4.200        4.000         4.12         0.11          0.0        7.850       15.360
   32   46   78      675.825        4.200        4.000         4.14         0.12          0.2        7.045       14.895
   32   47   79      683.125        4.200        4.000         4.16         0.11          0.0        7.300       14.345
   32   48   80      689.175        4.300        4.000         4.17         0.10          0.8        6.050       13.350
   32   49   81      695.270        4.300        4.000         4.17         0.04         20.0        6.095       12.145
   32   50   82      700.860        4.300        4.000         4.19         0.02         59.8        5.590       11.685
   32   51   83      705.270        4.300        4.000         4.22         0.06         34.7        4.410       10.000
   32   52   84      709.360        4.400        4.000         4.26         0.09         25.1        4.090        8.500
   32   53   85      713.335        4.400        4.100         4.29         0.09         25.2        3.975        8.065
   32   54   86      716.525        4.500        4.100         4.32         0.10         25.3        3.190        7.165
   32   55   87      719.990        4.500        4.100         4.34         0.09         51.7        3.465        6.655
   32   56   88      722.970        4.500        4.100         4.38         0.10         56.9        2.980        6.445
   32   57   89      726.275        4.600        4.100         4.42         0.13         59.9        3.305        6.285
   32   58   90      728.765        4.600        4.200         4.46         0.15         60.0        2.490        5.795
   32   59   91      731.335        4.700        4.100         4.47         0.12         46.2        2.570        5.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      637.375        4.100        4.000         4.02         0.00         59.5                          
   33   41   74      646.295        4.100        4.000         4.04         0.03         48.1        8.920             
   33   42   75      654.400        4.100        4.000         4.06         0.05         39.3        8.105       17.025
   33   43   76      663.025        4.200        4.000         4.08         0.08          0.5        8.625       16.730
   33   44   77      671.035        4.200        4.000         4.11         0.10          0.3        8.010       16.635
   33   45   78      679.785        4.200        4.000         4.13         0.11          1.2        8.750       16.760
   33   46   79      687.275        4.200        4.000         4.15         0.11          0.8        7.490       16.240
   33   47   80      695.125        4.200        4.000         4.16         0.10          1.3        7.850       15.340
   33   48   81      701.650        4.300        4.000         4.18         0.10          0.5        6.525       14.375
   33   49   82      708.115        4.300        4.000         4.18         0.03         23.7        6.465       12.990
   33   50   83      714.190        4.300        4.000         4.20         0.01         58.8        6.075       12.540
   33   51   84      719.415        4.300        4.100         4.23         0.06         37.6        5.225       11.300
   33   52   85      723.685        4.400        4.100         4.26         0.08         26.0        4.270        9.495
   33   53   86      727.930        4.400        4.100         4.29         0.09         22.5        4.245        8.515
   33   54   87      731.385        4.500        4.100         4.32         0.10         22.7        3.455        7.700
   33   55   88      735.055        4.500        4.100         4.34         0.10         49.9        3.670        7.125
   33   56   89      738.425        4.500        4.100         4.38         0.11         53.7        3.370        7.040
   33   57   90      742.570        4.600        4.100         4.42         0.13         59.9        4.145        7.515
   33   58   91      745.620        4.600        4.200         4.46         0.15         60.0        3.050        7.195
   33   59   92      748.825        4.600        4.200         4.48         0.14         55.7        3.205        6.255
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      644.140        4.100        4.000         4.04         0.00         58.1                          
   34   41   75      653.660        4.100        4.000         4.05         0.03         45.8        9.520             
   34   42   76      662.175        4.100        4.000         4.07         0.05         39.1        8.515       18.035
   34   43   77      671.515        4.200        4.000         4.09         0.08          1.5        9.340       17.855
   34   44   78      680.155        4.200        4.000         4.12         0.10          0.7        8.640       17.980
   34   45   79      689.440        4.200        4.000         4.14         0.10          0.5        9.285       17.925
   34   46   80      697.740        4.200        4.100         4.16         0.11          0.4        8.300       17.585
   34   47   81      706.040        4.200        4.100         4.17         0.10          0.5        8.300       16.600
   34   48   82      713.305        4.300        4.100         4.19         0.09          0.3        7.265       15.565
   34   49   83      720.440        4.300        4.100         4.19         0.01         29.7        7.135       14.400
   34   50   84      727.050        4.300        4.100         4.20         0.01         48.3        6.610       13.745
   34   51   85      732.400        4.300        4.100         4.23         0.05         34.7        5.350       11.960
   34   52   86      737.165        4.400        4.100         4.26         0.08         27.1        4.765       10.115
   34   53   87      741.770        4.400        4.100         4.29         0.08         20.3        4.605        9.370
   34   54   88      745.870        4.400        4.100         4.32         0.09         20.7        4.100        8.705
   34   55   89      749.745        4.500        4.100         4.34         0.09         48.3        3.875        7.975
   34   56   90      753.680        4.500        4.100         4.38         0.11         50.6        3.935        7.810
   34   57   91      758.075        4.600        4.200         4.42         0.13         59.8        4.395        8.330
   34   58   92      761.690        4.600        4.200         4.46         0.15         59.9        3.615        8.010
   34   59   93      765.205        4.600        4.200         4.47         0.14         57.6        3.515        7.130
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      698.510        4.200        4.100         4.15         0.10          0.5                          
   35   46   81      707.200        4.200        4.100         4.17         0.11          0.3        8.690             
   35   47   82      716.115        4.200        4.100         4.18         0.09          0.5        8.915       17.605
   35   48   83      724.030        4.300        4.100         4.19         0.09          0.2        7.915       16.830
   35   49   84      731.650        4.300        4.100         4.19         0.01         31.9        7.620       15.535
   35   50   85      739.125        4.300        4.100         4.21         0.00         34.3        7.475       15.095
   35   51   86      744.615        4.300        4.100         4.24         0.04         33.9        5.490       12.965
   35   52   87      749.970        4.400        4.100         4.27         0.07         28.4        5.355       10.845
   35   53   88      754.850        4.400        4.100         4.29         0.08         17.1        4.880       10.235
   35   54   89      759.525        4.400        4.100         4.32         0.09         18.0        4.675        9.555
   35   78  113      823.525        5.100        4.400         4.88         0.10          2.9                          
   35   79  114      824.810        5.100        4.400         4.90         0.09         10.3        1.285             
   35   80  115      825.315        5.100        4.400         4.92         0.09         22.9        0.505        1.790
   35   81  116      826.485        5.200        4.400         4.96         0.10         57.9        1.170        1.675
   35   82  117      827.310        5.200        4.400         4.99         0.11         59.9        0.825        1.995
   35   83  118      828.295        5.200        4.500         5.02         0.11         51.4        0.985        1.810
   35   84  119      829.140        5.300        4.500         5.05         0.12         47.3        0.845        1.830
   35   85  120      830.320        5.300        4.500         5.08         0.12         48.6        1.180        2.025
   35   86  121      830.780        5.300        4.500         5.11         0.13         44.9        0.460        1.640
   35   87  122      831.675        5.400        4.500         5.14         0.12         53.9        0.895        1.355
   35   88  123      832.205        5.400        4.500         5.17         0.13         53.2        0.530        1.425
   35   89  124      832.425        5.500        4.500         5.20         0.13         59.9        0.220        0.750
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      707.220        4.200        4.100         4.16         0.09          0.3                          
   36   46   82      716.535        4.200        4.100         4.17         0.10          0.6        9.315             
   36   47   83      726.130        4.200        4.100         4.19         0.09          0.5        9.595       18.910
   36   48   84      734.570        4.300        4.100         4.20         0.08          0.1        8.440       18.035
   36   49   85      742.170        4.300        4.100         4.20         0.01         27.2        7.600       16.040
   36   50   86      750.265        4.300        4.100         4.22         0.00         34.1        8.095       15.695
   36   51   87      756.040        4.300        4.100         4.24         0.04         35.8        5.775       13.870
   36   52   88      761.655        4.400        4.100         4.27         0.07         29.7        5.615       11.390
   36   53   89      766.940        4.400        4.200         4.29         0.07         15.0        5.285       10.900
   36   54   90      772.035        4.400        4.200         4.32         0.08         16.6        5.095       10.380
   36   78  114      844.270        5.000        4.400         4.87         0.09          1.3                          
   36   79  115      845.880        5.100        4.400         4.88         0.08          6.1        1.610             
   36   80  116      846.790        5.100        4.500         4.90         0.07         14.0        0.910        2.520
   36   81  117      848.005        5.100        4.500         4.92         0.07         57.1        1.215        2.125
   36   82  118      848.945        5.100        4.500         4.95         0.08         59.9        0.940        2.155
   36   83  119      850.135        5.200        4.500         4.98         0.09         46.5        1.190        2.130
   36   84  120      850.935        5.200        4.500         5.01         0.10         44.5        0.800        1.990
   36   85  121      852.430        5.300        4.500         5.04         0.10         47.6        1.495        2.295
   36   86  122      852.890        5.300        4.500         5.08         0.11         43.1        0.460        1.955
   36   87  123      854.030        5.300        4.500         5.10         0.11         53.4        1.140        1.600
   36   88  124      854.630        5.400        4.500         5.13         0.12         51.5        0.600        1.740
   36   89  125      855.095        5.400        4.500         5.16         0.11         59.4        0.465        1.065
   36   90  126      855.440        5.400        4.500         5.19         0.12         60.0        0.345        0.810
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      714.620        4.200        4.100         4.17         0.09          0.3                          
   37   46   83      724.465        4.200        4.100         4.18         0.09          0.2        9.845             
   37   47   84      734.740        4.200        4.100         4.19         0.08          0.1       10.275       20.120
   37   48   85      743.535        4.300        4.100         4.21         0.08          0.2        8.795       19.070
   37   49   86      751.970        4.300        4.100         4.21         0.00         10.3        8.435       17.230
   37   50   87      760.450        4.300        4.100         4.23         0.00         40.1        8.480       16.915
   37   51   88      766.610        4.300        4.200         4.25         0.03         36.7        6.160       14.640
   37   52   89      772.470        4.400        4.200         4.28         0.06         31.1        5.860       12.020
   37   53   90      778.830        4.400        4.200         4.30         0.06         13.7        6.360       12.220
   37   54   91      785.170        4.400        4.200         4.32         0.08         16.9        6.340       12.700
   37   78  115      865.745        5.000        4.400         4.85         0.08          1.1                          
   37   79  116      867.610        5.000        4.500         4.86         0.07          4.7        1.865             
   37   80  117      867.640        5.100        4.500         4.88         0.06          7.0        0.030        1.895
   37   81  118      869.350        5.100        4.500         4.89         0.03         56.3        1.710        1.740
   37   82  119      870.745        5.100        4.500         4.91         0.03         59.6        1.395        3.105
   37   83  120      871.705        5.100        4.500         4.94         0.05         41.8        0.960        2.355
   37   84  121      872.340        5.200        4.500         4.98         0.08         37.4        0.635        1.595
   37   85  122      873.760        5.200        4.500         5.01         0.08         43.5        1.420        2.055
   37   86  123      874.370        5.300        4.500         5.04         0.09         38.5        0.610        2.030
   37   87  124      876.150        5.300        4.500         5.07         0.10         50.2        1.780        2.390
   37   88  125      876.515        5.300        4.500         5.11         0.10         48.6        0.365        2.145
   37   89  126      877.070        5.400        4.500         5.13         0.10         58.5        0.555        0.920
   37   90  127      878.260        5.400        4.500         5.16         0.10         59.9        1.190        1.745
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      721.065        4.200        4.200         4.18         0.08          0.1                          
   38   46   84      732.260        4.200        4.200         4.20         0.09          0.5       11.195             
   38   47   85      742.485        4.200        4.200         4.20         0.07          0.2       10.225       21.420
   38   48   86      751.820        4.300        4.200         4.22         0.07          0.3        9.335       19.560
   38   49   87      760.770        4.300        4.200         4.22         0.00         10.2        8.950       18.285
   38   50   88      769.865        4.300        4.200         4.24         0.00         44.1        9.095       18.045
   38   51   89      776.380        4.300        4.200         4.26         0.03         37.5        6.515       15.610
   38   52   90      784.065        4.400        4.200         4.28         0.06         31.9        7.685       14.200
   38   53   91      789.370        4.400        4.200         4.30         0.06         11.2        5.305       12.990
   38   54   92      796.520        4.400        4.200         4.33         0.07         17.1        7.150       12.455
   38   78  116      885.280        5.000        4.500         4.84         0.07          0.5                          
   38   79  117      887.735        5.000        4.500         4.85         0.06          1.8        2.455             
   38   80  118      889.245        5.000        4.500         4.87         0.05          2.3        1.510        3.965
   38   81  119      890.670        5.000        4.500         4.88         0.01         59.9        1.425        2.935
   38   82  120      892.510        5.100        4.500         4.90         0.01         56.6        1.840        3.265
   38   83  121      894.735        5.100        4.500         4.92         0.03         27.8        2.225        4.065
   38   84  122      895.065        5.200        4.500         4.96         0.06         26.2        0.330        2.555
   38   85  123      896.455        5.200        4.500         4.99         0.07         36.6        1.390        1.720
   38   86  124      896.325        5.200        4.500         5.02         0.08         32.7       -0.130        1.260
   38   87  125      897.400        5.300        4.500         5.05         0.08         46.8        1.075        0.945
   38   88  126      898.640        5.300        4.500         5.08         0.09         45.7        1.240        2.315
   38   89  127      899.500        5.300        4.500         5.10         0.09         57.8        0.860        2.100
   38   90  128      900.710        5.400        4.500         5.13         0.09         60.0        1.210        2.070
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      727.890        4.200        4.200         4.19         0.08          0.2                          
   39   46   85      739.005        4.200        4.200         4.21         0.09          0.9       11.115             
   39   47   86      750.010        4.200        4.200         4.21         0.07          0.1       11.005       22.120
   39   48   87      758.985        4.300        4.200         4.23         0.07          0.9        8.975       19.980
   39   49   88      768.970        4.300        4.200         4.23         0.00         27.3        9.985       18.960
   39   50   89      778.520        4.300        4.200         4.25         0.00         55.8        9.550       19.535
   39   51   90      785.720        4.300        4.200         4.27         0.03         36.1        7.200       16.750
   39   52   91      792.900        4.400        4.200         4.29         0.05         26.7        7.180       14.380
   39   53   92      799.735        4.400        4.200         4.31         0.05          9.0        6.835       14.015
   39   54   93      806.375        4.400        4.200         4.34         0.07         15.2        6.640       13.475
   39   78  117      904.050        5.000        4.500         4.83         0.07          0.8                          
   39   79  118      907.240        5.000        4.500         4.84         0.05          0.5        3.190             
   39   80  119      909.400        5.000        4.500         4.86         0.05          1.1        2.160        5.350
   39   81  120      912.390        5.000        4.500         4.87         0.00         37.3        2.990        5.150
   39   82  121      914.325        5.100        4.500         4.89         0.00         52.4        1.935        4.925
   39   83  122      915.435        5.100        4.500         4.91         0.03         16.4        1.110        3.045
   39   84  123      914.965        5.100        4.500         4.94         0.05         17.8       -0.470        0.640
   39   85  124      916.650        5.200        4.500         4.98         0.06         25.7        1.685        1.215
   39   86  125      917.100        5.200        4.500         5.01         0.07         24.2        0.450        2.135
   39   87  126      918.690        5.200        4.500         5.03         0.07         38.8        1.590        2.040
   39   88  127      920.250        5.300        4.500         5.06         0.08         41.5        1.560        3.150
   39   89  128      920.990        5.300        4.500         5.09         0.08         57.1        0.740        2.300
   39   90  129      921.215        5.300        4.500         5.11         0.08         59.9        0.225        0.965
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      733.470        4.200        4.200         4.21         0.08          0.6                          
   40   46   86      744.745        4.200        4.200         4.22         0.09          0.4       11.275             
   40   47   87      756.130        4.200        4.200         4.23         0.07          0.3       11.385       22.660
   40   48   88      766.220        4.300        4.200         4.24         0.07          0.8       10.090       21.475
   40   49   89      776.680        4.300        4.200         4.24         0.00         54.5       10.460       20.550
   40   50   90      786.790        4.300        4.200         4.26         0.00         56.7       10.110       20.570
   40   51   91      794.585        4.300        4.200         4.28         0.03         32.1        7.795       17.905
   40   52   92      801.485        4.400        4.200         4.30         0.05         20.8        6.900       14.695
   40   53   93      808.815        4.400        4.200         4.32         0.05          6.1        7.330       14.230
   40   54   94      815.865        4.400        4.200         4.35         0.08         15.2        7.050       14.380
   40   78  118      923.165        5.000        4.500         4.83         0.07          0.7                          
   40   79  119      927.220        5.000        4.500         4.84         0.05          0.4        4.055             
   40   80  120      928.930        5.000        4.500         4.85         0.04          0.2        1.710        5.765
   40   81  121      930.960        5.000        4.500         4.86         0.00         55.2        2.030        3.740
   40   82  122      933.405        5.000        4.500         4.88         0.00         50.0        2.445        4.475
   40   83  123      934.540        5.100        4.500         4.91         0.03         13.6        1.135        3.580
   40   84  124      936.000        5.100        4.500         4.93         0.05         10.9        1.460        2.595
