 =======================================================================================================================
 Table: Nuclear properties of UNEDF1* model for B=2*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
This is a highly detailed table predicting the properties 3289 nuclides (Z = 26~130, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
   36        80       116           840.595          5.100          4.400           4.90           0.07           17.3
   36        81       117           841.200          5.100          4.500           4.92           0.07           59.7
   36        82       118           843.230          5.200          4.500           4.95           0.08           60.0
   36        83       119           843.985          5.200          4.500           4.98           0.09           46.6
   36        84       120           845.530          5.200          4.500           5.01           0.10           43.8
   36        85       121           846.470          5.300          4.500           5.04           0.10           45.1
   36        86       122           847.820          5.300          4.500           5.07           0.11           42.3
   36        87       123           848.565          5.300          4.500           5.10           0.11           51.7
   36        88       124           849.625          5.400          4.500           5.13           0.12           50.5
   36        89       125           850.110          5.400          4.500           5.16           0.11           59.8
   36        90       126           850.850          5.400          4.500           5.19           0.12           59.9
   36        91       127           850.895          5.500          4.500           5.23           0.13           58.3
   36        92       128           849.170          5.500          4.500           5.27           0.15           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        45        82           700.930          4.200          4.100           4.17           0.08            0.2
   37        46        83           711.555          4.200          4.100           4.18           0.10            0.1
   37        47        84           720.825          4.200          4.100           4.19           0.08            0.2
   37        48        85           730.720          4.300          4.100           4.21           0.07            0.2
   37        49        86           738.645          4.300          4.100           4.21           0.00           57.7
   37        50        87           748.620          4.300          4.100           4.23           0.00           57.7
   37        51        88           754.940          4.300          4.200           4.25           0.03           37.8
   37        52        89           761.495          4.400          4.200           4.27           0.06           32.0
   37        53        90           767.240          4.400          4.200           4.30           0.06           19.7
   37        54        91           773.165          4.400          4.200           4.32           0.08           20.7
   37        78       115           857.465          5.000          4.400           4.85           0.08            1.8
   37        79       116           859.310          5.000          4.500           4.86           0.06            6.8
   37        80       117           861.680          5.100          4.500           4.88           0.06           10.1
   37        81       118           862.785          5.100          4.500           4.89           0.03           59.6
   37        82       119           865.150          5.100          4.500           4.91           0.04           59.9
   37        83       120           865.975          5.100          4.500           4.94           0.06           42.6
   37        84       121           867.220          5.200          4.500           4.98           0.08           37.8
   37        85       122           868.285          5.200          4.500           5.01           0.08           41.7
   37        86       123           869.615          5.300          4.500           5.04           0.09           38.6
   37        87       124           870.575          5.300          4.500           5.07           0.10           49.6
   37        88       125           871.805          5.300          4.500           5.11           0.10           48.4
   37        89       126           872.525          5.400          4.500           5.13           0.10           59.7
   37        90       127           873.635          5.400          4.500           5.16           0.10           59.9
   37        91       128           873.890          5.500          4.500           5.20           0.11           56.8
   37        92       129           871.185          5.500          4.600           5.24           0.14           59.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   38        45        83           707.690          4.200          4.100           4.18           0.08            0.2
   38        46        84           719.020          4.200          4.200           4.19           0.09            0.2
   38        47        85           728.480          4.200          4.200           4.20           0.07            0.2
   38        48        86           738.920          4.300          4.200           4.22           0.07            0.2
   38        49        87           748.115          4.300          4.200           4.22           0.00           58.0
   38        50        88           758.580          4.300          4.200           4.24           0.00           59.4
   38        51        89           765.245          4.300          4.200           4.26           0.03           37.4
   38        52        90           771.925          4.400          4.200           4.28           0.05           30.3
   38        53        91           778.100          4.400          4.200           4.30           0.05           17.4
   38        54        92           784.040          4.400          4.200           4.33           0.08           20.6
   38        78       116           877.075          5.000          4.500           4.84           0.07            0.9
   38        79       117           879.360          5.000          4.500           4.85           0.05            3.1
   38        80       118           882.135          5.000          4.500           4.87           0.05            3.9
   38        81       119           884.070          5.000          4.500           4.88           0.02           59.5
   38        82       120           886.880          5.100          4.500           4.89           0.01           60.0
   38        83       121           887.625          5.100          4.500           4.92           0.04           31.3
   38        84       122           888.675          5.200          4.500           4.96           0.06           27.6
   38        85       123           889.730          5.200          4.500           4.99           0.07           35.2
   38        86       124           891.020          5.200          4.500           5.02           0.08           33.1
   38        87       125           892.190          5.300          4.500           5.05           0.08           46.0
   38        88       126           893.570          5.300          4.500           5.08           0.09           45.4
   38        89       127           894.610          5.300          4.500           5.11           0.09           59.7
   38        90       128           895.960          5.400          4.500           5.13           0.09           59.9
   38        91       129           896.340          5.400          4.500           5.17           0.10           55.4
   38        92       130           893.080          5.500          4.600           5.21           0.14           59.5
   38        97       135           900.630          5.601          4.534           5.32           0.01           59.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   39        45        84           713.960          4.200          4.200           4.19           0.08            0.0
   39        46        85           725.315          4.200          4.200           4.21           0.09            0.1
   39        47        86           735.535          4.200          4.200           4.21           0.07            0.1
   39        48        87           746.565          4.300          4.200           4.23           0.06            0.2
   39        49        88           756.580          4.300          4.200           4.23           0.00           59.8
   39        50        89           767.500          4.300          4.200           4.25           0.00           55.1
   39        51        90           774.550          4.300          4.200           4.27           0.03           35.8
   39        52        91           781.505          4.400          4.200           4.29           0.05           27.5
   39        53        92           788.160          4.400          4.200           4.31           0.05           15.0
   39        54        93           794.035          4.400          4.200           4.34           0.08           20.1
   39        78       117           895.875          5.000          4.500           4.83           0.07            0.7
   39        79       118           898.340          5.000          4.500           4.84           0.05            1.4
   39        80       119           901.415          5.000          4.500           4.86           0.05            3.0
   39        81       120           903.895          5.000          4.500           4.87           0.00           59.5
   39        82       121           906.995          5.100          4.500           4.89           0.01           59.6
   39        83       122           907.940          5.100          4.500           4.91           0.03           18.3
   39        84       123           909.030          5.100          4.500           4.94           0.05           19.5
   39        85       124           910.145          5.200          4.500           4.97           0.06           27.0
   39        86       125           911.580          5.200          4.500           5.00           0.07           26.0
   39        87       126           912.760          5.200          4.500           5.03           0.07           40.6
   39        88       127           914.215          5.300          4.500           5.06           0.08           42.2
   39        89       128           915.365          5.300          4.500           5.09           0.08           59.6
   39        90       129           916.845          5.300          4.500           5.11           0.09           59.9
   39        91       130           916.855          5.400          4.500           5.15           0.10           53.5
   39        92       131           915.245          5.400          4.600           5.19           0.13           57.5
   39        93       132           918.650          5.500          4.600           5.21           0.09           48.0
   39        94       133           917.990          5.500          4.600           5.25           0.12           46.6
   39        95       134           920.810          5.500          4.600           5.26           0.07           55.2
   39        96       135           919.510          5.600          4.600           5.29           0.10           53.4
   39        97       136           920.635          5.600          4.600           5.31           0.08           59.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        45        85           719.505          4.200          4.200           4.20           0.08            0.1
   40        46        86           731.565          4.200          4.200           4.22           0.09            0.0
   40        47        87           742.145          4.200          4.200           4.23           0.06            0.1
   40        48        88           753.615          4.300          4.200           4.24           0.06            0.1
   40        49        89           764.060          4.300          4.200           4.24           0.00           59.9
   40        50        90           775.450          4.300          4.200           4.26           0.00           54.5
   40        51        91           782.980          4.300          4.200           4.28           0.02           31.7
   40        52        92           790.290          4.400          4.200           4.30           0.05           21.8
   40        53        93           797.380          4.400          4.200           4.32           0.05           11.9
   40        54        94           803.595          4.400          4.200           4.35           0.08           19.1
   40        78       118           914.365          5.000          4.500           4.83           0.07            0.6
   40        79       119           916.770          5.000          4.500           4.84           0.05            0.9
   40        80       120           920.115          5.000          4.500           4.85           0.04            1.2
   40        81       121           922.710          5.000          4.500           4.86           0.00           59.4
   40        82       122           926.140          5.000          4.500           4.88           0.00           59.0
   40        83       123           927.320          5.100          4.500           4.91           0.03           14.4
   40        84       124           928.690          5.100          4.500           4.93           0.05           12.8
   40        85       125           929.965          5.200          4.500           4.96           0.06           18.2
   40        86       126           931.595          5.200          4.500           4.99           0.07           19.6
