 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=3x10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3271 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   55   82  137     1151.010        5.000        4.800         4.90         0.00         59.4                          
   55   83  138     1155.140        5.000        4.800         4.91         0.03         16.4        4.130             
   55   84  139     1159.400        5.000        4.800         4.93         0.06          5.7        4.260        8.390
   55   85  140     1163.780        5.100        4.800         4.96         0.07          8.9        4.380        8.640
   55   86  141     1168.090        5.100        4.800         4.98         0.09         10.8        4.310        8.690
   55   87  142     1172.290        5.100        4.800         5.00         0.10         13.5        4.200        8.510
   55   88  143     1176.210        5.100        4.800         5.02         0.11         18.5        3.920        8.120
   55   89  144     1179.920        5.200        4.800         5.04         0.11         25.4        3.710        7.630
   55   90  145     1183.440        5.200        4.900         5.06         0.11         33.3        3.520        7.230
   55   91  146     1186.800        5.200        4.900         5.08         0.11         49.9        3.360        6.880
   55  124  179     1270.260        5.800        5.100         5.59         0.04          1.5                          
   55  125  180     1271.830        5.800        5.200         5.60         0.02         47.1        1.570             
   55  126  181     1273.290        5.800        5.200         5.62         0.02         59.7        1.460        3.030
   55  127  182     1273.750        5.800        5.200         5.65         0.03         19.0        0.460        1.920
   55  128  183     1273.980        5.900        5.200         5.68         0.06         20.3        0.230        0.690
   55  129  184     1274.440        5.900        5.200         5.70         0.07         17.8        0.460        0.690
   55  130  185     1274.490        5.900        5.200         5.72         0.08         20.1        0.050        0.510
   55  131  186     1275.010        6.000        5.200         5.76         0.08         27.1        0.520        0.570
   55  132  187     1275.120        6.000        5.200         5.78         0.09         28.4        0.110        0.630
   55  133  188     1275.120        6.000        5.200         5.80         0.10         36.4                     0.110
   55  134  189     1274.890        6.100        5.200         5.82         0.10         40.7       -0.230       -0.230
   55  135  190     1276.280        6.100        5.200         5.85         0.10         54.3        1.390        1.160
   55  136  191     1276.400        6.100        5.200         5.87         0.11         55.4        0.120        1.510
   55  137  192     1275.740        6.100        5.200         5.89         0.11         59.8       -0.660       -0.540
   55  138  193     1274.850        6.200        5.200         5.91         0.13         60.0       -0.890       -1.550
   55  139  194     1275.900        6.200        5.200         5.93         0.12         46.7        1.050        0.160
   55  140  195     1275.010        6.200        5.200         5.95         0.13         48.1       -0.890        0.160
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  56   Ba
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   56   82  138     1159.540        5.000        4.800         4.90         0.00         59.5                          
   56   83  139     1163.940        5.000        4.800         4.92         0.03         17.9        4.400             
   56   84  140     1168.510        5.000        4.800         4.94         0.06          6.3        4.570        8.970
   56   85  141     1173.190        5.100        4.800         4.96         0.07          9.5        4.680        9.250
   56   86  142     1177.840        5.100        4.800         4.99         0.09         11.2        4.650        9.330
   56   87  143     1182.370        5.100        4.800         5.01         0.10         14.1        4.530        9.180
   56   88  144     1186.600        5.100        4.900         5.03         0.11         19.1        4.230        8.760
   56   89  145     1190.560        5.200        4.900         5.05         0.11         26.1        3.960        8.190
   56   90  146     1194.400        5.200        4.900         5.07         0.11         33.6        3.840        7.800
   56   91  147     1198.010        5.200        4.900         5.09         0.11         51.2        3.610        7.450
   56  124  180     1289.050        5.800        5.200         5.59         0.04          1.0                          
   56  125  181     1291.260        5.800        5.200         5.60         0.01         49.6        2.210             
   56  126  182     1292.740        5.800        5.200         5.61         0.01         59.8        1.480        3.690
   56  127  183     1293.160        5.800        5.200         5.64         0.03         20.7        0.420        1.900
   56  128  184     1293.820        5.900        5.200         5.67         0.05         13.0        0.660        1.080
   56  129  185     1293.840        5.900        5.200         5.69         0.07         18.4        0.020        0.680
   56  130  186     1294.320        5.900        5.200         5.71         0.08         18.1        0.480        0.500
   56  131  187     1294.720        6.000        5.200         5.75         0.08         24.7        0.400        0.880
   56  132  188     1294.900        6.000        5.200         5.77         0.09         26.1        0.180        0.580
   56  133  189     1294.930        6.000        5.200         5.79         0.09         34.4        0.030        0.210
   56  134  190     1294.750        6.000        5.200         5.81         0.10         38.7       -0.180       -0.150
   56  135  191     1296.370        6.100        5.200         5.84         0.10         55.4        1.620        1.440
   56  136  192     1296.180        6.100        5.200         5.86         0.11         54.3       -0.190        1.430
   56  137  193     1295.890        6.100        5.200         5.88         0.11         59.8       -0.290       -0.480
   56  138  194     1295.220        6.200        5.200         5.90         0.13         60.0       -0.670       -0.960
   56  139  195     1296.070        6.200        5.200         5.92         0.12         46.9        0.850        0.180
   56  140  196     1295.520        6.200        5.200         5.94         0.13         48.3       -0.550        0.300
   56  141  197     1296.470        6.200        5.200         5.96         0.12         42.8        0.950        0.400
   56  142  198     1295.900        6.200        5.300         5.98         0.13         45.3       -0.570        0.380
   56  143  199     1296.200        6.300        5.200         6.00         0.12         46.4        0.300       -0.270
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  57   La
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   57   82  139     1167.570        5.000        4.800         4.91         0.00         58.7                          
   57   83  140     1172.290        5.000        4.800         4.93         0.03         19.9        4.720             
   57   84  141     1177.120        5.000        4.800         4.95         0.06          7.3        4.830        9.550
   57   85  142     1182.100        5.100        4.800         4.97         0.07         10.4        4.980        9.810
   57   86  143     1187.060        5.100        4.800         4.99         0.09         11.7        4.960        9.940
   57   87  144     1191.890        5.100        4.900         5.01         0.10         14.7        4.830        9.790
   57   88  145     1196.440        5.100        4.900         5.04         0.11         19.7        4.550        9.380
   57   89  146     1200.680        5.200        4.900         5.05         0.11         26.8        4.240        8.790
   57   90  147     1204.770        5.200        4.900         5.07         0.12         34.9        4.090        8.330
   57   91  148     1208.690        5.200        4.900         5.09         0.12         54.7        3.920        8.010
   57  126  183     1311.840        5.800        5.200         5.61         0.00         59.4                          
   57  127  184     1312.230        5.800        5.200         5.64         0.02          6.8        0.390             
   57  128  185     1312.970        5.900        5.200         5.66         0.05          4.2        0.740        1.130
   57  129  186     1313.160        5.900        5.200         5.68         0.06         14.8        0.190        0.930
   57  130  187     1313.360        5.900        5.200         5.70         0.07         18.6        0.200        0.390
   57  131  188     1313.800        6.000        5.200         5.74         0.08         24.8        0.440        0.640
   57  132  189     1314.260        6.000        5.200         5.76         0.09         24.3        0.460        0.900
   57  133  190     1314.300        6.000        5.200         5.78         0.09         33.1        0.040        0.500
   57  134  191     1314.220        6.000        5.200         5.80         0.10         37.5       -0.080       -0.040
   57  135  192     1315.780        6.100        5.200         5.83         0.10         55.1        1.560        1.480
   57  136  193     1315.640        6.100        5.200         5.85         0.11         53.8       -0.140        1.420
   57  137  194     1315.600        6.100        5.200         5.87         0.11         59.9       -0.040       -0.180
   57  138  195     1315.170        6.100        5.300         5.89         0.13         60.0       -0.430       -0.470
   57  139  196     1315.700        6.200        5.200         5.91         0.12         48.3        0.530        0.100
   57  140  197     1315.580        6.200        5.300         5.93         0.13         48.7       -0.120        0.410
   57  141  198     1316.410        6.200        5.300         5.95         0.12         42.8        0.830        0.710
   57  142  199     1316.080        6.200        5.300         5.97         0.13         45.6       -0.330        0.500
   57  143  200     1316.380        6.200        5.300         5.99         0.12         46.3        0.300       -0.030
   57  144  201     1316.090        6.300        5.300         6.01         0.13         49.5       -0.290        0.010
   57  145  202     1316.030        6.300        5.300         6.02         0.12         55.9       -0.060       -0.350
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  58   Ce
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   58  126  184     1330.160        5.800        5.200         5.60         0.00         59.1                          
   58  127  185     1330.590        5.800        5.200         5.63         0.02          4.6        0.430             
   58  128  186     1331.390        5.800        5.200         5.66         0.04          3.6        0.800        1.230
   58  129  187     1331.720        5.900        5.200         5.68         0.06         14.1        0.330        1.130
   58  130  188     1332.030        5.900        5.200         5.70         0.07         18.1        0.310        0.640
   58  131  189     1332.660        5.900        5.200         5.73         0.08         22.2        0.630        0.940
   58  132  190     1332.920        6.000        5.200         5.75         0.09         24.5        0.260        0.890
   58  133  191     1333.260        6.000        5.200         5.77         0.09         32.3        0.340        0.600
   58  134  192     1332.960        6.000        5.200         5.79         0.10         36.0       -0.300        0.040
   58  135  193     1334.680        6.000        5.200         5.82         0.10         54.4        1.720        1.420
   58  136  194     1334.580        6.100        5.200         5.84         0.11         53.0       -0.100        1.620
   58  137  195     1334.910        6.100        5.300         5.86         0.11         59.9        0.330        0.230
   58  138  196     1334.680        6.100        5.300         5.88         0.13         60.0       -0.230        0.100
   58  139  197     1334.990        6.100        5.300         5.90         0.12         50.3        0.310        0.080
   58  140  198     1335.160        6.200        5.300         5.92         0.13         49.4        0.170        0.480
   58  141  199     1335.980        6.200        5.300         5.94         0.12         43.2        0.820        0.990
   58  142  200     1335.880        6.200        5.300         5.96         0.13         46.0       -0.100        0.720
   58  143  201     1336.190        6.200        5.300         5.98         0.12         46.9        0.310        0.210
   58  144  202     1336.040        6.200        5.300         5.99         0.13         49.6       -0.150        0.160
   58  145  203     1336.120        6.300        5.300         6.01         0.12         56.4        0.080       -0.070
   58  146  204     1335.960        6.300        5.300         6.03         0.12         57.4       -0.160       -0.080
   58  147  205     1335.380        6.300        5.300         6.04         0.12         59.8       -0.580       -0.740
   58  148  206     1334.510        6.300        5.300         6.06         0.13         59.4       -0.870       -1.450
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  59   Pr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   59   82  141     1182.050        5.000        4.800         4.93         0.00         59.9                          
   59   83  142     1187.310        5.000        4.800         4.94         0.03         25.0        5.260             
   59   84  143     1192.690        5.000        4.800         4.96         0.05          9.7        5.380       10.640
   59   85  144     1198.230        5.100        4.900         4.98         0.07         12.8        5.540       10.920
   59   86  145     1203.790        5.100        4.900         5.01         0.10         13.4        5.560       11.100
   59   87  146     1209.190        5.100        4.900         5.03         0.10         16.6        5.400       10.960
   59   88  147     1214.420        5.100        4.900         5.05         0.11         20.8        5.230       10.630
   59   89  148     1219.220        5.200        4.900         5.07         0.11         28.4        4.800       10.030
   59   90  149     1223.920        5.200        4.900         5.09         0.12         36.5        4.700        9.500
   59   91  150     1228.480        5.200        4.900         5.11         0.12         58.7        4.560        9.260
   59  126  185     1348.010        5.800        5.200         5.60         0.00         60.0                          
   59  127  186     1348.500        5.800        5.200         5.63         0.02          4.3        0.490             
   59  128  187     1349.360        5.800        5.200         5.65         0.04          2.7        0.860        1.350
   59  129  188     1349.900        5.900        5.200         5.67         0.05         10.4        0.540        1.400
   59  130  189     1350.400        5.900        5.200         5.69         0.07         16.5        0.500        1.040
   59  131  190     1350.940        5.900        5.200         5.72         0.07         21.9        0.540        1.040
   59  132  191     1351.180        6.000        5.200         5.74         0.09         24.6        0.240        0.780
   59  133  192     1351.690        6.000        5.200         5.76         0.09         31.8        0.510        0.750
   59  134  193     1351.680        6.000        5.200         5.78         0.10         36.0       -0.010        0.500
   59  135  194     1353.220        6.000        5.200         5.81         0.10         53.7        1.540        1.530
   59  136  195     1353.150        6.100        5.300         5.83         0.11         52.4       -0.070        1.470
   59  137  196     1353.790        6.100        5.300         5.85         0.11         60.0        0.640        0.570
   59  138  197     1353.750        6.100        5.300         5.87         0.13         60.0       -0.040        0.600
   59  139  198     1354.080        6.100        5.300         5.89         0.12         52.4        0.330        0.290
   59  140  199     1354.400        6.200        5.300         5.91         0.12         49.7        0.320        0.650
   59  141  200     1355.010        6.200        5.300         5.93         0.12         44.8        0.610        0.930
   59  142  201     1355.210        6.200        5.300         5.95         0.13         46.3        0.200        0.810
   59  143  202     1355.570        6.200        5.300         5.96         0.12         48.0        0.360        0.560
   59  144  203     1355.610        6.200        5.300         5.98         0.13         49.7        0.040        0.400
   59  145  204     1355.750        6.200        5.300         6.00         0.12         55.9        0.140        0.180
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  60   Nd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   60   82  142     1188.460        5.000        4.800         4.93         0.00         59.8                          
   60   83  143     1194.020        5.000        4.900         4.95         0.03         26.9        5.560             
   60   84  144     1199.650        5.000        4.900         4.97         0.05         11.1        5.630       11.190
   60   85  145     1205.440        5.100        4.900         4.99         0.07         14.8        5.790       11.420
   60   86  146     1211.340        5.100        4.900         5.02         0.10         14.4        5.900       11.690
   60   87  147     1217.060        5.100        4.900         5.03         0.10         17.7        5.720       11.620
   60   88  148     1222.590        5.100        4.900         5.06         0.11         21.5        5.530       11.250
   60   89  149     1227.660        5.200        4.900         5.07         0.11         29.3        5.070       10.600
   60   90  150     1232.680        5.200        5.000         5.09         0.12         37.4        5.020       10.090
   60   91  151     1237.570        5.200        5.000         5.11         0.12         59.0        4.890        9.910
   60  126  186     1365.320        5.800        5.200         5.59         0.00         59.9                          
   60  127  187     1365.880        5.800        5.200         5.62         0.02          4.5        0.560             
   60  128  188     1366.810        5.800        5.200         5.64         0.04          2.7        0.930        1.490
   60  129  189     1367.470        5.800        5.200         5.66         0.05          9.7        0.660        1.590
   60  130  190     1368.140        5.900        5.200         5.68         0.06         16.2        0.670        1.330
   60  131  191     1368.710        5.900        5.200         5.71         0.07         21.7        0.570        1.240
   60  132  192     1369.230        5.900        5.200         5.73         0.08         23.3        0.520        1.090
   60  133  193     1369.630        6.000        5.300         5.75         0.09         31.4        0.400        0.920
   60  134  194     1369.700        6.000        5.300         5.77         0.10         35.3        0.070        0.470
   60  135  195     1371.240        6.000        5.300         5.80         0.10         52.7        1.540        1.610
   60  136  196     1371.310        6.000        5.300         5.82         0.11         51.5        0.070        1.610
   60  137  197     1372.230        6.100        5.300         5.84         0.11         60.0        0.920        0.990
   60  138  198     1372.390        6.100        5.300         5.87         0.12         60.0        0.160        1.080
   60  139  199     1372.800        6.100        5.300         5.88         0.12         52.9        0.410        0.570
   60  140  200     1373.180        6.100        5.300         5.90         0.12         49.8        0.380        0.790
   60  141  201     1373.870        6.200        5.300         5.92         0.12         45.6        0.690        1.070
   60  142  202     1374.170        6.200        5.300         5.94         0.13         46.4        0.300        0.990
   60  143  203     1374.560        6.200        5.300         5.95         0.12         48.7        0.390        0.690
   60  144  204     1374.750        6.200        5.300         5.97         0.13         49.4        0.190        0.580
   60  145  205     1374.970        6.200        5.300         5.99         0.12         55.1        0.220        0.410
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  61   Pm
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   61  126  187     1382.150        5.800        5.200         5.59         0.00         59.9                          
   61  127  188     1382.790        5.800        5.200         5.61         0.02          5.2        0.640             
   61  128  189     1383.800        5.800        5.200         5.64         0.04          3.2        1.010        1.650
   61  129  190     1384.590        5.800        5.200         5.66         0.05          9.9        0.790        1.800
   61  130  191     1385.330        5.900        5.200         5.68         0.06         16.5        0.740        1.530
   61  131  192     1386.100        5.900        5.300         5.70         0.07         21.2        0.770        1.510
   61  132  193     1386.670        5.900        5.300         5.72         0.08         23.3        0.570        1.340
   61  133  194     1387.140        6.000        5.300         5.74         0.08         31.1        0.470        1.040
   61  134  195     1387.280        6.000        5.300         5.77         0.10         34.7        0.140        0.610
   61  135  196     1388.890        6.000        5.300         5.79         0.09         51.5        1.610        1.750
   61  136  197     1389.070        6.000        5.300         5.82         0.11         50.7        0.180        1.790
   61  137  198     1390.240        6.000        5.300         5.83         0.11         60.0        1.170        1.350
   61  138  199     1390.630        6.100        5.300         5.86         0.12         60.0        0.390        1.560
   61  139  200     1391.100        6.100        5.300         5.87         0.12         53.8        0.470        0.860
   61  140  201     1391.610        6.100        5.300         5.89         0.12         49.9        0.510        0.980
   61  141  202     1392.290        6.100        5.300         5.91         0.12         47.1        0.680        1.190
   61  142  203     1392.730        6.200        5.300         5.93         0.13         46.4        0.440        1.120
   61  143  204     1393.190        6.200        5.300         5.95         0.13         48.8        0.460        0.900
   61  144  205     1393.480        6.200        5.300         5.96         0.13         49.2        0.290        0.750
   61  145  206     1393.710        6.200        5.400         5.98         0.13         53.6        0.230        0.520
   61  146  207     1393.780        6.200        5.400         6.00         0.13         54.8        0.070        0.300
   61  147  208     1393.950        6.300        5.400         6.01         0.12         60.0        0.170        0.240
   61  148  209     1393.650        6.300        5.400         6.03         0.13         59.9       -0.300       -0.130
   61  149  210     1394.820        6.300        5.400         6.07         0.11         52.6        1.170        0.870
   61  150  211     1394.540        6.300        5.400         6.08         0.12         52.6       -0.280        0.890
   61  151  212     1394.880        6.400        5.400         6.10         0.11         51.0        0.340        0.060
   61  152  213     1394.730        6.400        5.400         6.11         0.11         52.5       -0.150        0.190
   61  153  214     1395.230        6.400        5.400         6.14         0.10         57.8        0.500        0.350
   61  154  215     1395.100        6.400        5.400         6.16         0.10         57.9       -0.130        0.370
   61  155  216     1394.500        6.400        5.400         6.17         0.10         59.8       -0.600       -0.730
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  62   Sm
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   62  126  188     1398.420        5.800        5.200         5.59         0.00         59.9                          
   62  127  189     1399.180        5.800        5.200         5.61         0.02          6.7        0.760             
   62  128  190     1400.270        5.800        5.200         5.63         0.04          3.5        1.090        1.850
   62  129  191     1401.190        5.800        5.300         5.65         0.05         10.5        0.920        2.010
   62  130  192     1402.090        5.900        5.300         5.67         0.06         16.4        0.900        1.820
   62  131  193     1402.870        5.900        5.300         5.69         0.07         22.0        0.780        1.680
   62  132  194     1403.540        5.900        5.300         5.72         0.08         23.8        0.670        1.450
   62  133  195     1404.150        5.900        5.300         5.74         0.08         30.9        0.610        1.280
   62  134  196     1404.430        6.000        5.300         5.76         0.10         34.2        0.280        0.890
   62  135  197     1406.030        6.000        5.300         5.79         0.10         50.1        1.600        1.880
   62  136  198     1406.440        6.000        5.300         5.81         0.11         49.9        0.410        2.010
   62  137  199     1407.840        6.000        5.300         5.82         0.11         60.0        1.400        1.810
   62  138  200     1408.410        6.100        5.300         5.85         0.12         60.0        0.570        1.970
   62  139  201     1408.990        6.100        5.300         5.86         0.12         54.2        0.580        1.150
   62  140  202     1409.620        6.100        5.300         5.88         0.12         49.9        0.630        1.210
   62  141  203     1410.320        6.100        5.300         5.90         0.12         47.9        0.700        1.330
   62  142  204     1410.880        6.200        5.400         5.92         0.13         46.4        0.560        1.260
   62  143  205     1411.440        6.200        5.400         5.94         0.13         48.8        0.560        1.120
   62  144  206     1411.810        6.200        5.400         5.96         0.13         48.6        0.370        0.930
   62  147  209     1412.780        6.200        5.400         6.00         0.12         60.0                          
   62  148  210     1412.670        6.300        5.400         6.02         0.13         59.9       -0.110             
   62  149  211     1413.550        6.300        5.400         6.06         0.12         52.4        0.880        0.770
   62  150  212     1413.620        6.300        5.400         6.07         0.12         52.4        0.070        0.950
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  63   Eu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   63  126  189     1414.290        5.700        5.200         5.58         0.00         59.9                          
   63  127  190     1415.150        5.800        5.300         5.60         0.02          9.6        0.860             
   63  128  191     1416.330        5.800        5.300         5.63         0.04          4.9        1.180        2.040
   63  129  192     1417.380        5.800        5.300         5.65         0.05         11.3        1.050        2.230
   63  130  193     1418.360        5.800        5.300         5.67         0.06         16.9        0.980        2.030
   63  131  194     1419.290        5.900        5.300         5.69         0.07         22.5        0.930        1.910
   63  132  195     1420.050        5.900        5.300         5.71         0.08         24.3        0.760        1.690
   63  133  196     1420.790        5.900        5.300         5.73         0.09         30.6        0.740        1.500
   63  134  197     1421.260        6.000        5.300         5.75         0.10         33.8        0.470        1.210
   63  135  198     1422.860        6.000        5.300         5.78         0.10         48.7        1.600        2.070
   63  136  199     1423.480        6.000        5.300         5.80         0.11         49.0        0.620        2.220
   63  137  200     1425.030        6.000        5.300         5.82         0.11         60.0        1.550        2.170
   63  138  201     1425.830        6.000        5.300         5.84         0.12         60.0        0.800        2.350
   63  139  202     1426.510        6.100        5.400         5.86         0.12         54.4        0.680        1.480
   63  140  203     1427.240        6.100        5.400         5.87         0.12         50.1        0.730        1.410
   63  141  204     1428.020        6.100        5.400         5.89         0.12         48.4        0.780        1.510
   63  142  205     1428.700        6.100        5.400         5.91         0.13         46.5        0.680        1.460
   63  143  206     1429.320        6.200        5.400         5.93         0.13         48.4        0.620        1.300
   63  144  207     1429.790        6.200        5.400         5.95         0.13         48.2        0.470        1.090
   63  145  208     1430.260        6.200        5.400         5.96         0.13         52.2        0.470        0.940
   63  146  209     1430.460        6.200        5.400         5.98         0.13         52.3        0.200        0.670
   63  147  210     1431.140        6.200        5.400         5.99         0.12         60.0        0.680        0.880
   63  148  211     1431.300        6.200        5.400         6.01         0.13         60.0        0.160        0.840
   63  149  212     1432.050        6.300        5.400         6.04         0.12         52.3        0.750        0.910
   63  150  213     1432.210        6.300        5.400         6.06         0.12         52.6        0.160        0.910
   63  151  214     1432.590        6.300        5.400         6.07         0.11         51.7        0.380        0.540
   63  152  215     1432.740        6.300        5.400         6.09         0.11         52.4        0.150        0.530
   63  153  216     1433.220        6.400        5.400         6.12         0.11         58.3        0.480        0.630
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  64   Gd
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   64  126  190     1429.620        5.700        5.300         5.58         0.00         59.9                          
   64  127  191     1430.590        5.800        5.300         5.60         0.02         11.1        0.970             
   64  128  192     1431.870        5.800        5.300         5.62         0.04          5.7        1.280        2.250
   64  129  193     1433.060        5.800        5.300         5.64         0.05         12.2        1.190        2.470
   64  130  194     1434.160        5.800        5.300         5.66         0.06         17.0        1.100        2.290
   64  131  195     1435.170        5.900        5.300         5.68         0.07         22.8        1.010        2.110
   64  132  196     1436.030        5.900        5.300         5.71         0.08         24.7        0.860        1.870
   64  133  197     1436.960        5.900        5.300         5.72         0.09         30.3        0.930        1.790
   64  134  198     1437.630        5.900        5.300         5.75         0.10         33.5        0.670        1.600
   64  135  199     1439.220        6.000        5.300         5.77         0.10         47.4        1.590        2.260
   64  136  200     1440.080        6.000        5.300         5.79         0.11         48.3        0.860        2.450
   64  137  201     1441.820        6.000        5.300         5.81         0.11         60.0        1.740        2.600
   64  138  202     1442.770        6.000        5.400         5.83         0.12         60.0        0.950        2.690
   64  139  203     1443.570        6.100        5.400         5.85         0.12         54.6        0.800        1.750
   64  140  204     1444.340        6.100        5.400         5.87         0.12         50.3        0.770        1.570
   64  141  205     1445.250        6.100        5.400         5.89         0.12         48.8        0.910        1.680
   64  142  206     1446.000        6.100        5.400         5.90         0.13         46.4        0.750        1.660
   64  143  207     1446.780        6.100        5.400         5.92         0.13         48.4        0.780        1.530
   64  144  208     1447.320        6.200        5.400         5.94         0.13         47.8        0.540        1.320
   64  145  209     1447.940        6.200        5.400         5.96         0.13         51.6        0.620        1.160
   64  146  210     1448.350        6.200        5.400         5.97         0.13         51.8        0.410        1.030
   64  147  211     1449.120        6.200        5.400         5.99         0.12         60.0        0.770        1.180
   64  148  212     1449.480        6.200        5.400         6.00         0.13         60.0        0.360        1.130
   64  149  213     1450.130        6.300        5.400         6.03         0.12         53.4        0.650        1.010
   64  150  214     1450.520        6.300        5.400         6.05         0.12         52.8        0.390        1.040
   64  151  215     1450.920        6.300        5.400         6.06         0.12         52.3        0.400        0.790
   64  152  216     1451.200        6.300        5.400         6.08         0.11         53.0        0.280        0.680
   64  153  217     1451.670        6.400        5.400         6.10         0.11         58.0        0.470        0.750
   64  154  218     1451.910        6.400        5.400         6.12         0.10         58.5        0.240        0.710
   64  155  219     1451.730        6.400        5.500         6.13         0.10         60.0       -0.180        0.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  65   Tb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   65  126  191     1444.570        5.700        5.300         5.58         0.00         58.8                          
   65  127  192     1445.680        5.800        5.300         5.60         0.02         15.5        1.110             
   65  128  193     1447.060        5.800        5.300         5.62         0.04          7.0        1.380        2.490
   65  129  194     1448.370        5.800        5.300         5.64         0.05         13.3        1.310        2.690
   65  130  195     1449.600        5.800        5.300         5.66         0.06         16.6        1.230        2.540
   65  131  196     1450.710        5.800        5.300         5.68         0.07         22.7        1.110        2.340
   65  132  197     1451.680        5.900        5.300         5.70         0.08         24.7        0.970        2.080
   65  133  198     1452.780        5.900        5.300         5.72         0.09         29.8        1.100        2.070
   65  134  199     1453.690        5.900        5.300         5.74         0.10         32.8        0.910        2.010
   65  135  200     1455.240        6.000        5.300         5.76         0.10         46.2        1.550        2.460
   65  136  201     1456.320        6.000        5.400         5.79         0.11         47.6        1.080        2.630
   65  137  202     1458.110        6.000        5.400         5.81         0.11         60.0        1.790        2.870
   65  138  203     1459.300        6.000        5.400         5.83         0.12         60.0        1.190        2.980
   65  139  204     1460.220        6.000        5.400         5.84         0.12         54.7        0.920        2.110
   65  140  205     1461.100        6.100        5.400         5.86         0.12         50.4        0.880        1.800
   65  141  206     1462.160        6.100        5.400         5.88         0.12         49.2        1.060        1.940
   65  142  207     1462.960        6.100        5.400         5.90         0.13         46.4        0.800        1.860
   65  143  208     1463.820        6.100        5.400         5.92         0.13         48.0        0.860        1.660
   65  144  209     1464.530        6.200        5.400         5.93         0.13         47.6        0.710        1.570
   65  145  210     1465.280        6.200        5.400         5.95         0.13         51.3        0.750        1.460
   65  146  211     1465.840        6.200        5.400         5.97         0.13         51.6        0.560        1.310
   65  147  212     1466.730        6.200        5.400         5.98         0.13         60.0        0.890        1.450
   65  148  213     1467.300        6.200        5.500         6.00         0.13         60.0        0.570        1.460
   65  149  214     1467.920        6.300        5.400         6.02         0.12         55.2        0.620        1.190
   65  150  215     1468.460        6.300        5.500         6.04         0.12         53.1        0.540        1.160
   65  151  216     1468.930        6.300        5.500         6.05         0.12         52.7        0.470        1.010
