 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=7x10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of        3252 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   30   54   84      736.155        4.500        4.000         4.36         0.02         56.0        9.305       12.785
   30   55   85      731.290        4.600        4.000         4.40         0.00         47.0       -4.865        4.440
   30   56   86      736.455        4.600        4.000         4.42         0.02         59.5        5.165        0.300
   30   57   87      727.350        5.100        4.100         4.78         0.01         51.1       -9.105       -3.940
   30   58   88      734.600        5.100        4.100         4.75         0.03         24.3        7.250       -1.855
   30   59   89      737.395        5.400        4.100         4.98         0.02         59.7        2.795       10.045
   30   60   90      747.165        5.400        4.100         5.00         0.03         42.6        9.770       12.565
   30   61   91      745.250        5.600        4.100         5.16         0.04         58.7       -1.915        7.855
   30   62   92      741.835        5.700        4.100         5.21         0.04         53.9       -3.415       -5.330
   30   63   93      747.410        5.900        4.100         5.40         0.03         51.1        5.575        2.160
   30   64   94      736.890        6.000        4.100         5.42         0.04         52.2      -10.520       -4.945
   30   65   95      748.285        6.200        4.100         5.57         0.02         43.3       11.395        0.875
   30   66   96      745.350        6.200        4.100         5.59         0.03         39.0       -2.935        8.460
   30   67   97      751.555        6.500        4.100         5.86         0.02         37.0        6.205        3.270
   30   68   98      749.005        6.500        4.100         5.88         0.03         34.6       -2.550        3.655
   30   69   99      749.835        6.500        4.100         5.85         0.02         39.6        0.830       -1.720
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      673.010        4.100        3.900         4.01         0.03         45.1                          
   31   41   72      672.820        4.100        3.900         4.03         0.03         57.5       -0.190             
   31   42   73      683.800        4.100        3.900         4.05         0.03         58.0       10.980       10.790
   31   43   74      691.540        4.200        4.000         4.07         0.04         16.2        7.740       18.720
   31   44   75      689.990        4.200        4.000         4.11         0.03          5.2       -1.550        6.190
   31   45   76      699.675        4.200        4.000         4.12         0.05         13.5        9.685        8.135
   31   46   77      696.205        4.200        4.000         4.16         0.04         16.2       -3.470        6.215
   31   47   78      716.615        4.300        4.000         4.16         0.05          7.3       20.410       16.940
   31   48   79      717.840        4.300        4.000         4.18         0.04         22.9        1.225       21.635
   31   49   80      706.375        4.300        4.000         4.23         0.03         45.8      -11.465      -10.240
   31   50   81      724.670        4.400        4.000         4.24         0.05         54.1       18.295        6.830
   31   51   82      731.995        4.400        4.000         4.29         0.07         58.0        7.325       25.620
   31   52   83      740.735        4.500        4.000         4.30         0.06         59.3        8.740       16.065
   31   53   84      737.130        4.500        4.000         4.34         0.04         57.4       -3.605        5.135
   31   54   85      751.660        4.500        4.000         4.36         0.03         59.0       14.530       10.925
   31   55   86      752.790        4.600        4.100         4.39         0.01         55.2        1.130       15.660
   31   56   87      750.675        4.600        4.100         4.41         0.02         58.9       -2.115       -0.985
   31   57   88      760.895        4.900        4.100         4.61         0.03         31.4       10.220        8.105
   31   58   89      763.215        5.000        4.100         4.67         0.03         38.9        2.320       12.540
   31   59   90      764.715        5.400        4.100         4.96         0.02         56.8        1.500        3.820
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      678.650        4.100        4.000         4.02         0.02         38.8                          
   32   41   73      687.970        4.100        4.000         4.05         0.04         50.1        9.320             
   32   42   74      696.565        4.100        4.000         4.06         0.04         57.5        8.595       17.915
   32   43   75      698.940        4.200        4.000         4.09         0.06         15.9        2.375       10.970
   32   44   76      711.075        4.200        4.000         4.10         0.04          4.3       12.135       14.510
   32   45   77      713.815        4.200        4.000         4.13         0.07         21.6        2.740       14.875
   32   46   78      725.690        4.200        4.000         4.14         0.05          3.2       11.875       14.615
   32   47   79      720.795        4.300        4.000         4.18         0.06         11.6       -4.895        6.980
   32   48   80      725.980        4.300        4.000         4.20         0.04         14.6        5.185        0.290
   32   49   81      727.660        4.300        4.100         4.23         0.04         53.2        1.680        6.865
   32   50   82      737.425        4.400        4.100         4.25         0.05         53.3        9.765       11.445
   32   51   83      725.965        4.400        4.100         4.30         0.08         54.9      -11.460       -1.695
   32   52   84      752.750        4.400        4.100         4.30         0.06         57.7       26.785       15.325
   32   53   85      757.790        4.500        4.100         4.33         0.05         56.0        5.040       31.825
   32   54   86      769.645        4.500        4.100         4.35         0.04         59.0       11.855       16.895
   32   55   87      768.035        4.500        4.100         4.39         0.01         54.5       -1.610       10.245
   32   56   88      774.720        4.600        4.100         4.40         0.02         59.4        6.685        5.075
   32   57   89      769.780        4.800        4.100         4.60         0.03         30.6       -4.940        1.745
   32   58   90      774.440        4.900        4.100         4.64         0.03         46.9        4.660       -0.280
   32   59   91      780.005        5.000        4.100         4.72         0.03         34.1        5.565       10.225
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      688.265        4.100        4.000         4.04         0.05         56.5                          
   33   41   74      689.225        4.100        4.000         4.05         0.04         48.2        0.960             
   33   42   75      706.715        4.100        4.000         4.07         0.04         58.4       17.490       18.450
   33   43   76      713.940        4.200        4.000         4.10         0.08         16.6        7.225       24.715
   33   44   77      718.635        4.200        4.000         4.12         0.06          6.6        4.695       11.920
   33   45   78      714.505        4.200        4.100         4.16         0.09         20.4       -4.130        0.565
   33   46   79      732.165        4.200        4.000         4.16         0.05         14.7       17.660       13.530
   33   47   80      737.645        4.300        4.100         4.18         0.06         10.8        5.480       23.140
   33   48   81      743.260        4.300        4.100         4.20         0.05          5.2        5.615       11.095
   33   49   82      749.715        4.300        4.100         4.22         0.03         53.2        6.455       12.070
   33   50   83      755.130        4.300        4.100         4.25         0.05         57.4        5.415       11.870
   33   51   84      765.975        4.400        4.100         4.28         0.05         36.3       10.845       16.260
   33   52   85      775.410        4.400        4.100         4.30         0.05         55.7        9.435       20.280
   33   53   86      774.080        4.500        4.100         4.33         0.04         56.7       -1.330        8.105
   33   54   87      774.185        4.500        4.100         4.35         0.05         57.2        0.105       -1.225
   33   55   88      770.665        4.500        4.100         4.39         0.00         46.3       -3.520       -3.415
   33   56   89      796.830        4.500        4.100         4.40         0.02         59.5       26.165       22.645
   33   57   90      787.475        4.800        4.100         4.55         0.02         37.0       -9.355       16.810
   33   58   91      794.860        4.800        4.100         4.55         0.03         55.1        7.385       -1.970
   33   59   92      799.770        4.900        4.200         4.67         0.03         57.4        4.910       12.295
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      697.900        4.100        4.000         4.05         0.05         43.5                          
   34   41   75      699.015        4.100        4.000         4.07         0.04         49.1        1.115             
   34   42   76      701.760        4.100        4.100         4.12         0.03         47.7        2.745        3.860
   34   43   77      713.730        4.200        4.100         4.13         0.09         15.9       11.970       14.715
   34   44   78      729.950        4.200        4.100         4.14         0.06         17.9       16.220       28.190
   34   45   79      731.090        4.200        4.100         4.17         0.10         18.5        1.140       17.360
   34   46   80      744.145        4.200        4.100         4.17         0.06         15.0       13.055       14.195
   34   47   81      753.955        4.300        4.100         4.19         0.07         21.4        9.810       22.865
   34   48   82      753.945        4.300        4.100         4.21         0.04          6.0       -0.010        9.800
   34   49   83      769.700        4.300        4.100         4.22         0.01         44.4       15.755       15.745
   34   50   84      774.090        4.300        4.100         4.24         0.04         57.5        4.390       20.145
   34   51   85      779.335        4.400        4.100         4.27         0.04         20.7        5.245        9.635
   34   52   86      784.220        4.400        4.100         4.30         0.06         40.0        4.885       10.130
   34   53   87      783.970        4.500        4.100         4.33         0.04         48.3       -0.250        4.635
   34   54   88      799.055        4.500        4.100         4.34         0.05         54.5       15.085       14.835
   34   55   89      793.235        4.500        4.200         4.39         0.00         33.2       -5.820        9.265
   34   56   90      809.065        4.500        4.200         4.40         0.01         52.3       15.830       10.010
   34   57   91      801.500        4.600        4.200         4.43         0.02         55.1       -7.565        8.265
   34   58   92      806.185        4.700        4.200         4.48         0.03         41.3        4.685       -2.880
   34   59   93      813.560        4.800        4.200         4.60         0.03         44.8        7.375       12.060
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   35   45   80      742.565        4.200        4.100         4.18         0.11         19.0                          
   35   46   81      752.460        4.200        4.100         4.18         0.07         21.1        9.895             
   35   47   82      760.850        4.300        4.100         4.20         0.08         24.9        8.390       18.285
   35   48   83      767.750        4.300        4.100         4.22         0.04         21.8        6.900       15.290
   35   49   84      775.600        4.300        4.100         4.23         0.02         14.3        7.850       14.750
   35   50   85      786.755        4.300        4.100         4.25         0.03         55.6       11.155       19.005
   35   51   86      789.415        4.400        4.100         4.28         0.04         17.6        2.660       13.815
   35   52   87      796.930        4.400        4.200         4.30         0.05         30.9        7.515       10.175
   35   53   88      801.690        4.400        4.200         4.33         0.03         35.1        4.760       12.275
   35   54   89      804.235        4.500        4.200         4.35         0.04         53.0        2.545        7.305
   35   78  113      874.625        5.800        4.400         5.38         0.16          4.2                          
   35   79  114      867.365        5.800        4.400         5.44         0.16         12.5       -7.260             
   35   80  115      876.480        5.800        4.400         5.44         0.15         17.6        9.115        1.855
   35   81  116      876.985        5.800        4.400         5.44         0.15         56.1        0.505        9.620
   35   82  117      878.175        5.800        4.400         5.45         0.14         56.1        1.190        1.695
   35   83  118      883.710        5.900        4.400         5.51         0.14         42.8        5.535        6.725
   35   84  119      887.290        5.900        4.400         5.50         0.13         41.2        3.580        9.115
   35   85  120      883.040        5.900        4.500         5.54         0.12         43.5       -4.250       -0.670
   35   86  121      887.045        5.900        4.500         5.54         0.11         42.7        4.005       -0.245
   35   87  122      883.030        5.900        4.500         5.56         0.09         45.0       -4.015       -0.010
   35   88  123      892.370        5.900        4.500         5.55         0.08         44.9        9.340        5.325
   35   89  124      890.925        5.900        4.500         5.54         0.04         26.6       -1.445        7.895
   35   90  125      898.745        5.900        4.500         5.55         0.04         41.0        7.820        6.375
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   36   45   81      756.155        4.200        4.100         4.20         0.12         12.8                          
   36   46   82      760.125        4.200        4.100         4.20         0.08         13.0        3.970             
   36   47   83      775.220        4.300        4.100         4.21         0.07         17.0       15.095       19.065
   36   48   84      772.205        4.300        4.200         4.23         0.04         35.8       -3.015       12.080
   36   49   85      781.540        4.300        4.200         4.24         0.03          9.8        9.335        6.320
   36   50   86      791.770        4.300        4.200         4.26         0.02         54.8       10.230       19.565
   36   51   87      796.725        4.400        4.200         4.29         0.04         10.8        4.955       15.185
   36   52   88      806.265        4.400        4.200         4.31         0.05         27.5        9.540       14.495
   36   53   89      808.490        4.400        4.200         4.34         0.03         25.1        2.225       11.765
   36   54   90      823.775        4.500        4.200         4.35         0.04         46.4       15.285       17.510
   36   78  114      896.465        5.600        4.400         5.29         0.16          1.8                          
   36   79  115      888.905        5.700        4.500         5.34         0.17          6.6       -7.560             
   36   80  116      901.650        5.800        4.500         5.38         0.15         12.5       12.745        5.185
   36   81  117      901.100        5.700        4.400         5.37         0.14         45.0       -0.550       12.195
   36   82  118      907.800        5.700        4.400         5.37         0.12         53.6        6.700        6.150
   36   83  119      898.705        5.800        4.500         5.43         0.14         41.9       -9.095       -2.395
   36   84  120      900.005        5.800        4.500         5.43         0.13         42.8        1.300       -7.795
   36   85  121      894.560        5.900        4.500         5.49         0.12         44.4       -5.445       -4.145
   36   86  122      897.880        5.800        4.500         5.47         0.11         43.1        3.320       -2.125
   36   87  123      906.360        5.900        4.500         5.52         0.09         41.2        8.480       11.800
   36   88  124      910.325        5.800        4.500         5.48         0.08         45.2        3.965       12.445
   36   89  125      905.655        5.800        4.500         5.46         0.04         30.9       -4.670       -0.705
   36   90  126      908.795        5.900        4.500         5.51         0.04         32.4        3.140       -1.530
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   37   45   82      753.980        4.200        4.200         4.23         0.12         13.4                          
   37   46   83      766.835        4.300        4.200         4.22         0.09         10.4       12.855             
   37   47   84      782.985        4.300        4.200         4.23         0.08         15.1       16.150       29.005
   37   48   85      787.575        4.300        4.200         4.24         0.05         13.8        4.590       20.740
   37   49   86      788.495        4.300        4.200         4.27         0.02          4.3        0.920        5.510
   37   50   87      799.060        4.300        4.200         4.28         0.02         56.8       10.565       11.485
   37   51   88      813.890        4.400        4.200         4.30         0.05         15.0       14.830       25.395
   37   52   89      822.820        4.400        4.200         4.32         0.06         29.8        8.930       23.760
   37   53   90      822.720        4.400        4.200         4.35         0.04         18.1       -0.100        8.830
   37   54   91      835.990        4.500        4.200         4.36         0.04         43.5       13.270       13.170
   37   78  115      908.535        5.600        4.500         5.25         0.15          2.8                          
   37   79  116      910.195        5.600        4.500         5.28         0.15          2.7        1.660             
   37   80  117      910.245        5.600        4.500         5.26         0.12          3.6        0.050        1.710
   37   81  118      916.750        5.600        4.500         5.26         0.11         30.6        6.505        6.555
   37   82  119      914.040        5.500        4.500         5.24         0.07         46.1       -2.710        3.795
   37   83  120      913.935        5.700        4.500         5.36         0.13         38.5       -0.105       -2.815
   37   84  121      932.190        5.700        4.500         5.37         0.12         42.1       18.255       18.150
   37   85  122      933.810        5.700        4.500         5.38         0.11         43.4        1.620       19.875
   37   86  123      919.835        5.700        4.500         5.40         0.11         46.1      -13.975      -12.355
   37   87  124      936.010        5.800        4.500         5.41         0.09         44.5       16.175        2.200
   37   88  125      941.510        5.800        4.500         5.43         0.08         42.8        5.500       21.675
   37   89  126      924.775        5.700        4.500         5.38         0.04         36.5      -16.735      -11.235
   37   90  127      938.070        5.800        4.500         5.43         0.04         28.2       13.295       -3.440
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   38   45   83      771.280        4.200        4.200         4.23         0.13         13.1                          
   38   46   84      789.550        4.300        4.200         4.22         0.10          6.5       18.270             
   38   47   85      789.235        4.300        4.200         4.25         0.09         23.2       -0.315       17.955
   38   48   86      802.405        4.300        4.200         4.25         0.05          9.6       13.170       12.855
   38   49   87      811.220        4.300        4.200         4.26         0.02          2.5        8.815       21.985
   38   50   88      808.665        4.300        4.200         4.29         0.02         52.5       -2.555        6.260
   38   51   89      814.335        4.400        4.200         4.33         0.05         17.3        5.670        3.115
   38   52   90      824.060        4.400        4.200         4.34         0.07         32.8        9.725       15.395
   38   53   91      845.980        4.400        4.200         4.34         0.04         15.2       21.920       31.645
   38   54   92      845.710        4.500        4.200         4.36         0.05         44.2       -0.270       21.650
   38   78  116      930.245        5.400        4.500         5.14         0.12          9.2                          
   38   79  117      936.825        5.400        4.500         5.15         0.12          4.9        6.580             
   38   80  118      940.895        5.400        4.500         5.13         0.09          3.5        4.070       10.650
   38   81  119      940.370        5.400        4.500         5.12         0.07         34.2       -0.525        3.545
   38   82  120      933.780        5.300        4.500         5.10         0.03         40.4       -6.590       -7.115
   38   83  121      939.000        5.600        4.500         5.29         0.12         39.9        5.220       -1.370
   38   84  122      952.680        5.600        4.500         5.32         0.11         43.3       13.680       18.900
   38   85  123      941.530        5.600        4.500         5.33         0.11         39.8      -11.150        2.530
   38   86  124      945.105        5.700        4.500         5.34         0.10         48.4        3.575       -7.575
   38   87  125      945.980        5.700        4.500         5.34         0.09         48.1        0.875        4.450
   38   88  126      951.565        5.700        4.500         5.36         0.08         53.1        5.585        6.460
   38   89  127      956.330        5.600        4.500         5.31         0.04         30.1        4.765       10.350
   38   90  128      961.035        5.700        4.600         5.35         0.03         23.4        4.705        9.470
   38   91  129      959.630        5.600        4.600         5.35         0.02          8.9       -1.405        3.300
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   39   45   84      781.015        4.300        4.200         4.25         0.14         13.1                          
   39   46   85      790.220        4.300        4.200         4.25         0.11         11.0        9.205             
   39   47   86      804.745        4.300        4.200         4.25         0.10         19.4       14.525       23.730
   39   48   87      813.040        4.300        4.200         4.27         0.06          6.5        8.295       22.820
   39   49   88      816.440        4.300        4.200         4.28         0.02          6.0        3.400       11.695
   39   50   89      823.510        4.300        4.200         4.29         0.02         56.5        7.070       10.470
   39   51   90      830.295        4.400        4.300         4.33         0.06         18.0        6.785       13.855
   39   52   91      843.390        4.400        4.200         4.34         0.07         30.8       13.095       19.880
   39   53   92      836.690        4.400        4.300         4.38         0.04          2.3       -6.700        6.395
   39   54   93      863.140        4.500        4.300         4.37         0.06         42.9       26.450       19.750
   39   78  117      954.465        5.200        4.500         5.02         0.11          5.8                          
   39   79  118      958.435        5.300        4.500         5.04         0.12          8.2        3.970             
   39   80  119      957.925        5.300        4.500         5.06         0.09         12.8       -0.510        3.460
   39   81  120      960.710        5.300        4.500         5.04         0.06         20.3        2.785        2.275
   39   82  121      960.955        5.200        4.600         5.01         0.02         41.7        0.245        3.030
   39   83  122      953.735        5.500        4.600         5.19         0.11         35.3       -7.220       -6.975
   39   84  123      969.020        5.500        4.500         5.21         0.10         43.7       15.285        8.065
   39   85  124      966.855        5.500        4.600         5.26         0.11         46.7       -2.165       13.120
   39   86  125      973.695        5.500        4.600         5.26         0.08         45.8        6.840        4.675
   39   87  126      977.145        5.600        4.600         5.28         0.09         49.7        3.450       10.290
   39   88  127      978.685        5.500        4.600         5.27         0.07         55.2        1.540        4.990
   39   89  128      976.180        5.500        4.600         5.26         0.03         28.8       -2.505       -0.965
   39   90  129      971.580        5.600        4.600         5.29         0.03         32.6       -4.600       -7.105
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   40   45   85      789.255        4.300        4.300         4.26         0.15         14.3                          
   40   46   86      801.000        4.300        4.200         4.26         0.11          9.1       11.745             
   40   47   87      805.535        4.300        4.300         4.29         0.10         20.8        4.535       16.280
   40   48   88      820.610        4.300        4.200         4.27         0.07          3.3       15.075       19.610
   40   49   89      819.805        4.300        4.300         4.30         0.02          4.3       -0.805       14.270
   40   50   90      837.390        4.300        4.200         4.30         0.02         56.2       17.585       16.780
   40   51   91      842.385        4.400        4.300         4.34         0.07         18.8        4.995       22.580
