 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=8*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4559 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   26        30        56           540.190          3.800          3.800           3.77           0.00           40.5
   26        31        57           553.130          3.800          3.800           3.78           0.02           57.2
   26        32        58           559.305          3.800          3.800           3.80           0.02           45.3
   26        33        59           567.575          3.900          3.800           3.82           0.06           35.9
   26        34        60           567.190          3.900          3.800           3.86           0.08           21.3
   26        35        61           569.550          4.000          3.800           3.91           0.14            1.3
   26        36        62           591.335          4.000          3.800           3.93           0.17            2.7
   26        37        63           586.045          4.100          3.900           3.97           0.20            1.4
   26        38        64           585.790          4.100          4.000           4.06           0.27            0.2
   26        39        65           589.920          4.200          4.000           4.10           0.28            2.9
   26        40        66           598.505          4.200          3.900           4.10           0.26            4.8
   26        41        67           610.175          4.200          3.900           4.06           0.18           14.3
   26        42        68           616.320          4.200          3.900           4.09           0.18           14.7
   26        43        69           622.390          4.200          3.900           4.11           0.18            8.1
   26        44        70           624.610          4.300          3.900           4.15           0.18            1.4
   26        45        71           619.500          4.300          4.000           4.20           0.19            2.8
   26        46        72           630.280          4.300          3.900           4.18           0.14            5.2
   26        47        73           620.430          4.400          4.000           4.25           0.15           21.1
   26        48        74           629.205          4.400          3.900           4.25           0.13            8.5
   26        49        75           637.425          4.500          3.900           4.32           0.12           22.6
   26        50        76           635.225          4.500          4.000           4.34           0.11            5.2
   26        51        77           642.915          4.800          3.900           4.51           0.13           43.3
   26        52        78           638.110          4.700          4.000           4.43           0.08           24.5
   26        53        79           652.190          4.700          4.000           4.45           0.05           37.2
   26        54        80           645.250          4.700          4.000           4.45           0.02           18.4
   26        55        81           648.305          5.000          4.000           4.68           0.00            8.6
   26        56        82           652.090          5.000          4.000           4.70           0.00           50.3
   26        57        83           654.460          5.200          4.000           4.88           0.01           10.8
   26        58        84           656.750          5.500          4.000           5.04           0.01           30.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   27        30        57           551.430          3.800          3.800           3.77           0.01            0.5
   27        31        58           566.990          3.800          3.800           3.78           0.02           59.2
   27        32        59           567.680          3.800          3.800           3.80           0.02           53.2
   27        33        60           577.960          3.900          3.800           3.83           0.04           31.4
   27        34        61           591.040          3.900          3.800           3.85           0.06           28.6
   27        35        62           585.115          3.900          3.800           3.89           0.05           39.8
   27        36        63           599.945          4.000          3.800           3.90           0.08           33.7
   27        37        64           610.200          4.000          3.800           3.92           0.08           38.6
   27        38        65           616.810          4.000          3.800           3.94           0.08           49.9
   27        39        66           602.750          4.000          4.000           4.04           0.08           32.3
   27        40        67           617.460          4.100          3.900           3.98           0.03           14.1
   27        41        68           627.340          4.100          3.900           4.03           0.11           34.9
   27        42        69           636.315          4.100          3.900           4.03           0.09            9.8
   27        43        70           639.235          4.200          3.900           4.08           0.13           25.8
   27        44        71           633.420          4.200          3.900           4.12           0.12           23.2
   27        45        72           644.300          4.300          3.900           4.15           0.14           38.5
   27        46        73           651.315          4.300          3.900           4.16           0.12           31.1
   27        47        74           657.040          4.400          3.900           4.21           0.13           29.3
   27        48        75           662.225          4.400          3.900           4.22           0.11           22.5
   27        49        76           657.235          4.500          4.000           4.28           0.12           45.6
   27        50        77           661.835          4.400          4.000           4.28           0.08           51.5
   27        51        78           668.110          4.700          4.000           4.44           0.10           47.0
   27        52        79           659.245          4.600          4.000           4.41           0.08           54.2
   27        53        80           670.090          4.600          4.000           4.41           0.04           34.4
   27        54        81           675.040          4.600          4.000           4.41           0.02           29.1
   27        55        82           674.265          4.900          4.000           4.65           0.01           23.3
   27        56        83           676.905          4.900          4.000           4.66           0.01           47.6
   27        57        84           680.775          5.200          4.000           4.85           0.01           43.1
   27        58        85           682.660          5.300          4.000           4.92           0.01            6.1
   27        59        86           665.770          5.600          4.000           5.17           0.03           40.1
   27        60        87           680.840          5.600          4.000           5.19           0.02           34.4
   27        61        88           679.090          6.000          4.000           5.45           0.02           44.2
   27        62        89           685.785          6.000          4.000           5.44           0.02           38.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   28        30        58           567.690          3.800          3.800           3.79           0.01           14.0
   28        31        59           571.400          3.800          3.800           3.80           0.02           47.9
   28        32        60           589.260          3.800          3.800           3.81           0.01           53.0
   28        33        61           594.615          3.900          3.800           3.84           0.05           57.4
   28        34        62           603.860          3.900          3.900           3.90           0.05           43.3
   28        35        63           614.010          3.900          3.800           3.89           0.04           48.6
   28        36        64           614.500          4.000          3.800           3.90           0.05           35.5
   28        37        65           621.655          4.000          3.900           3.92           0.05           33.9
   28        38        66           626.475          4.000          3.900           3.95           0.06           43.9
   28        39        67           625.215          4.000          3.900           3.97           0.03           18.2
   28        40        68           634.060          4.100          3.900           3.99           0.02           49.3
   28        41        69           642.960          4.100          3.900           4.01           0.06           34.5
   28        42        70           647.825          4.100          3.900           4.04           0.05           29.2
   28        43        71           656.120          4.200          3.900           4.09           0.13           30.2
   28        44        72           653.250          4.200          3.900           4.10           0.11           32.9
   28        45        73           662.485          4.300          4.000           4.15           0.14           38.2
   28        46        74           669.110          4.300          4.000           4.15           0.11           36.4
   28        47        75           675.015          4.300          4.000           4.21           0.14           32.0
   28        48        76           672.955          4.300          4.000           4.20           0.08           15.6
   28        49        77           678.980          4.400          4.000           4.25           0.10           41.0
   28        50        78           675.785          4.400          4.000           4.29           0.11           58.8
   28        51        79           683.595          4.500          4.000           4.32           0.11           54.5
   28        52        80           691.240          4.500          4.000           4.33           0.07           54.1
   28        53        81           688.335          4.500          4.000           4.37           0.05           44.4
   28        54        82           700.695          4.600          4.000           4.38           0.03           38.0
   28        55        83           697.820          4.900          4.000           4.62           0.01           48.2
   28        56        84           700.585          4.900          4.000           4.60           0.01           17.6
   28        57        85           696.535          5.200          4.000           4.83           0.01           11.4
   28        58        86           711.845          5.200          4.000           4.84           0.01           37.6
   28        59        87           708.720          5.600          4.000           5.14           0.03            1.9
   28        60        88           705.825          5.600          4.000           5.15           0.04           39.7
   28        61        89           704.695          6.000          4.000           5.42           0.03           14.8
   28        62        90           710.925          6.000          4.000           5.46           0.03           51.8
   28        63        91           708.505          6.300          4.000           5.70           0.03           31.8
   28        64        92           713.885          6.300          4.000           5.71           0.02           32.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           649.735          4.200          4.000           4.08           0.21           12.0
   29        41        70           666.650          4.100          3.900           4.01           0.04           41.7
   29        42        71           670.215          4.100          3.900           4.03           0.04           18.0
   29        43        72           672.430          4.200          3.900           4.06           0.08           25.8
   29        44        73           678.490          4.200          4.000           4.08           0.06           15.3
   29        45        74           685.340          4.200          4.000           4.13           0.10           29.1
   29        46        75           694.600          4.200          4.000           4.13           0.07           25.7
   29        47        76           694.705          4.300          4.000           4.19           0.11           19.4
   29        48        77           701.320          4.300          4.000           4.18           0.05           21.6
   29        49        78           704.880          4.400          4.000           4.23           0.08           43.2
   29        50        79           700.110          4.400          4.000           4.24           0.06           55.5
   29        51        80           713.600          4.400          4.000           4.30           0.11           57.4
   29        52        81           709.380          4.500          4.000           4.31           0.07           56.3
   29        53        82           707.125          4.500          4.000           4.36           0.05           52.7
   29        54        83           711.010          4.500          4.000           4.37           0.03           55.8
   29        55        84           724.590          4.600          4.000           4.40           0.00           50.8
   29        56        85           729.345          4.600          4.000           4.43           0.02           59.8
   29        57        86           707.920          5.200          4.100           4.82           0.01            5.0
   29        58        87           729.820          5.200          4.000           4.82           0.02           50.1
   29        59        88           735.535          5.600          4.000           5.13           0.02           32.8
   29        60        89           729.935          5.600          4.100           5.15           0.04           52.9
   29        61        90           726.685          6.000          4.000           5.44           0.02           37.2
   29        62        91           734.950          6.000          4.000           5.43           0.04           58.6
   29        63        92           728.810          6.300          4.000           5.69           0.02           14.6
   29        64        93           739.330          6.300          4.000           5.67           0.03           46.8
   29        65        94           731.300          6.500          4.000           5.90           0.03           54.4
   29        66        95           723.205          6.500          4.100           5.89           0.05           38.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        34        64           616.540          4.200          4.000           3.90           0.06           37.7
   30        35        65           632.440          4.200          4.000           3.90           0.05           51.2
   30        40        70           655.960          4.200          4.000           4.11           0.21           10.8
   30        41        71           678.320          4.100          3.900           4.02           0.02           36.8
   30        42        72           683.695          4.100          4.000           4.05           0.03           32.1
   30        43        73           686.050          4.200          4.000           4.07           0.08           18.0
   30        44        74           694.230          4.200          4.000           4.08           0.05           18.4
   30        45        75           703.605          4.200          4.000           4.11           0.09           17.3
   30        46        76           707.495          4.200          4.000           4.13           0.06           19.7
   30        47        77           710.770          4.300          4.000           4.17           0.08           11.1
   30        48        78           714.600          4.300          4.000           4.18           0.04            7.5
   30        49        79           728.095          4.300          4.000           4.21           0.06           50.7
   30        50        80           729.255          4.300          4.000           4.23           0.05           44.0
   30        51        81           719.155          4.400          4.100           4.29           0.09           57.4
   30        52        82           712.175          4.400          4.100           4.32           0.06           58.5
   30        53        83           719.325          4.500          4.100           4.35           0.05           54.8
   30        54        84           741.940          4.500          4.100           4.35           0.03           59.1
   30        55        85           750.480          4.500          4.100           4.38           0.01           56.4
   30        56        86           740.125          4.600          4.100           4.41           0.02           58.5
   30        57        87           744.210          5.100          4.100           4.79           0.01           27.0
   30        58        88           761.405          5.100          4.100           4.80           0.02           35.0
   30        59        89           739.695          5.500          4.100           5.10           0.01           35.8
   30        60        90           757.500          5.600          4.100           5.11           0.04           52.4
   30        61        91           758.445          5.800          4.100           5.29           0.02           50.9
   30        62        92           749.630          5.900          4.100           5.37           0.06           46.2
   30        63        93           749.535          6.200          4.100           5.59           0.03           24.1
   30        64        94           760.095          6.200          4.100           5.63           0.03           34.6
   30        65        95           758.650          6.400          4.100           5.79           0.03           51.8
   30        66        96           747.435          6.500          4.100           5.84           0.03           40.8
   30        67        97           748.800          6.800          4.100           6.06           0.01           36.4
   30        68        98           751.785          6.700          4.100           6.05           0.02           38.7
