 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=5*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   26   46   72      607.250        4.300        3.900         4.15         0.15          5.1        5.690       13.725
   26   47   73      604.440        4.300        3.900         4.17         0.14          1.3       -2.810        2.880
   26   48   74      610.830        4.300        3.900         4.19         0.13          1.3        6.390        3.580
   26   49   75      615.125        4.400        3.900         4.23         0.13         12.1        4.295       10.685
   26   50   76      619.270        4.400        3.900         4.26         0.12          4.0        4.145        8.440
   26   51   77      619.605        4.500        3.900         4.31         0.11         38.8        0.335        4.480
   26   52   78      623.555        4.500        3.900         4.30         0.08          4.3        3.950        4.285
   26   53   79      625.030        4.600        3.900         4.37         0.07         10.6        1.475        5.425
   26   54   80      622.205        4.600        3.900         4.38         0.04          7.9       -2.825       -1.350
   26   55   81      629.800        4.600        3.900         4.42         0.02          2.5        7.595        4.770
   26   56   82      628.975        4.600        4.000         4.43         0.01         58.6       -0.825        6.770
   26   57   83      626.520        5.100        4.000         4.76         0.00         27.3       -2.455       -3.280
   26   58   84      630.815        5.200        4.000         4.83         0.01         47.0        4.295        1.840
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   27   30   57      517.495        3.700        3.700         3.72         0.06         50.5                          
   27   31   58      525.855        3.800        3.700         3.74         0.01         43.0        8.360             
   27   32   59      537.430        3.800        3.700         3.77         0.05         14.7       11.575       19.935
   27   33   60      541.380        3.800        3.700         3.80         0.07         13.8        3.950       15.525
   27   34   61      544.530        3.900        3.800         3.85         0.08         56.7        3.150        7.100
   27   35   62      557.970        3.900        3.800         3.85         0.08         47.5       13.440       16.590
   27   36   63      567.660        3.900        3.800         3.88         0.08         36.4        9.690       23.130
   27   37   64      576.195        4.000        3.800         3.89         0.07         13.5        8.535       18.225
   27   38   65      579.830        4.000        3.800         3.92         0.07         58.8        3.635       12.170
   27   39   66      589.990        4.000        3.800         3.94         0.05          1.6       10.160       13.795
   27   40   67      594.010        4.000        3.800         3.96         0.00          0.2        4.020       14.180
   27   41   68      600.020        4.100        3.800         3.99         0.07          6.8        6.010       10.030
   27   42   69      608.040        4.100        3.800         4.01         0.05          0.5        8.020       14.030
   27   43   70      613.015        4.200        3.900         4.04         0.10         11.9        4.975       12.995
   27   44   71      612.200        4.200        3.900         4.06         0.08          6.6       -0.815        4.160
   27   45   72      620.420        4.200        3.900         4.09         0.11          3.4        8.220        7.405
   27   46   73      625.440        4.200        3.900         4.11         0.10          2.2        5.020       13.240
   27   47   74      626.150        4.300        3.900         4.15         0.11          2.4        0.710        5.730
   27   48   75      632.125        4.300        3.900         4.16         0.09          1.6        5.975        6.685
   27   49   76      631.065        4.300        3.900         4.16         0.03          8.8       -1.060        4.915
   27   50   77      639.040        4.300        3.900         4.18         0.02         45.9        7.975        6.915
   27   51   78      638.995        4.400        4.000         4.26         0.08         40.5       -0.045        7.930
   27   52   79      640.150        4.500        4.000         4.29         0.10         51.9        1.155        1.110
   27   53   80      646.430        4.500        4.000         4.33         0.07         46.0        6.280        7.435
   27   54   81      647.410        4.500        4.000         4.35         0.07         55.7        0.980        7.260
   27   55   82      651.275        4.600        4.000         4.43         0.02         45.9        3.865        4.845
   27   56   83      650.935        4.700        4.000         4.46         0.06         41.4       -0.340        3.525
   27   57   84      654.800        4.900        4.000         4.63         0.03         55.8        3.865        3.525
   27   58   85      655.800        4.800        4.000         4.57         0.04         59.7        1.000        4.865
   27   59   86      655.975        5.300        4.000         4.96         0.02         58.9        0.175        1.175
   27   60   87      653.730        5.200        4.000         4.87         0.04         43.8       -2.245       -2.070
   27   61   88      653.435        5.500        4.000         5.06         0.03         51.7       -0.295       -2.540
   27   62   89      650.210        5.500        4.000         5.07         0.03         48.1       -3.225       -3.520
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      524.130        3.700        3.700         3.74         0.04         56.4                          
   28   31   59      536.240        3.800        3.700         3.76         0.03         57.9       12.110             
   28   32   60      535.605        3.800        3.800         3.78         0.04         43.8       -0.635       11.475
   28   33   61      551.375        3.800        3.800         3.81         0.05         48.8       15.770       15.135
   28   34   62      565.005        3.900        3.800         3.84         0.07         40.4       13.630       29.400
   28   35   63      572.605        3.900        3.800         3.86         0.06         54.9        7.600       21.230
   28   36   64      577.420        3.900        3.800         3.88         0.07         43.8        4.815       12.415
   28   37   65      585.655        4.000        3.800         3.90         0.06         47.3        8.235       13.050
   28   38   66      588.255        4.000        3.800         3.93         0.06         58.4        2.600       10.835
   28   39   67      596.770        4.000        3.800         3.95         0.03          8.5        8.515       11.115
   28   40   68      603.225        4.000        3.800         3.97         0.01         57.6        6.455       14.970
   28   41   69      613.600        4.100        3.900         3.99         0.06         39.5       10.375       16.830
   28   42   70      619.375        4.100        3.900         4.01         0.04         21.7        5.775       16.150
   28   43   71      623.655        4.100        3.900         4.04         0.09         28.5        4.280       10.055
   28   44   72      632.520        4.200        3.900         4.06         0.06         10.6        8.865       13.145
   28   45   73      636.315        4.200        3.900         4.09         0.09         17.7        3.795       12.660
   28   46   74      638.530        4.200        3.900         4.11         0.08          4.6        2.215        6.010
   28   47   75      630.315        4.200        4.000         4.14         0.08          5.7       -8.215       -6.000
   28   48   76      649.405        4.300        3.900         4.15         0.06          2.4       19.090       10.875
   28   49   77      653.885        4.300        3.900         4.16         0.03          5.8        4.480       23.570
   28   50   78      655.760        4.300        4.000         4.18         0.03         57.0        1.875        6.355
   28   51   79      661.455        4.400        4.000         4.24         0.06         31.0        5.695        7.570
   28   52   80      664.230        4.400        4.000         4.26         0.08         49.2        2.775        8.470
   28   53   81      669.385        4.500        4.000         4.30         0.05         43.0        5.155        7.930
   28   54   82      670.425        4.500        4.000         4.32         0.06         53.7        1.040        6.195
   28   55   83      672.165        4.600        4.000         4.38         0.01         55.9        1.740        2.780
   28   56   84      676.460        4.600        4.000         4.40         0.03         49.3        4.295        6.035
   28   57   85      677.285        4.900        4.000         4.60         0.02         12.7        0.825        5.120
   28   58   86      680.460        5.000        4.000         4.67         0.03         59.4        3.175        4.000
   28   59   87      677.450        5.100        4.000         4.79         0.03         48.6       -3.010        0.165
   28   60   88      679.520        5.200        4.000         4.84         0.02         57.1        2.070       -0.940
   28   61   89      682.125        5.400        4.000         4.99         0.02         49.4        2.605        4.675
   28   62   90      680.415        5.300        4.000         4.95         0.02         55.8       -1.710        0.895
   28   63   91      674.295        5.500        4.000         5.07         0.05         54.9       -6.120       -7.830
   28   64   92      677.930        5.500        4.000         5.12         0.05         59.2        3.635       -2.485
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      617.480        4.100        4.000         4.05         0.22          6.1                          
   29   41   70      626.620        4.100        3.900         4.00         0.05         50.5        9.140             
   29   42   71      633.000        4.100        3.900         4.02         0.03         22.3        6.380       15.520
   29   43   72      632.670        4.100        3.900         4.05         0.07         29.0       -0.330        6.050
   29   44   73      646.435        4.200        3.900         4.06         0.05         18.0       13.765       13.435
   29   45   74      649.390        4.200        3.900         4.09         0.07         20.8        2.955       16.720
   29   46   75      656.485        4.200        3.900         4.11         0.06         10.9        7.095       10.050
   29   47   76      662.970        4.200        3.900         4.12         0.05         15.5        6.485       13.580
   29   48   77      665.185        4.300        4.000         4.14         0.04          4.5        2.215        8.700
   29   49   78      666.760        4.300        4.000         4.16         0.02         11.9        1.575        3.790
   29   50   79      674.155        4.300        4.000         4.18         0.03         58.9        7.395        8.970
   29   51   80      680.385        4.400        4.000         4.23         0.05         33.9        6.230       13.625
   29   52   81      682.775        4.400        4.000         4.26         0.07         49.3        2.390        8.620
   29   53   82      682.390        4.500        4.000         4.30         0.05         44.7       -0.385        2.005
   29   54   83      689.960        4.500        4.000         4.31         0.06         55.0        7.570        7.185
   29   55   84      689.020        4.500        4.000         4.34         0.04         57.8       -0.940        6.630
   29   56   85      695.890        4.600        4.000         4.38         0.04         55.7        6.870        5.930
   29   57   86      697.390        4.800        4.000         4.58         0.01         21.0        1.500        8.370
   29   58   87      698.965        4.700        4.000         4.47         0.04         49.2        1.575        3.075
   29   59   88      698.555        5.100        4.000         4.76         0.02         44.9       -0.410        1.165
   29   60   89      700.655        5.100        4.000         4.78         0.03         55.9        2.100        1.690
   29   61   90      696.485        5.200        4.000         4.88         0.02         43.8       -4.170       -2.070
   29   62   91      700.700        5.300        4.100         4.93         0.05         56.3        4.215        0.045
   29   63   92      702.610        5.400        4.100         5.03         0.05         58.0        1.910        6.125
   29   64   93      700.590        5.400        4.100         5.04         0.05         49.2       -2.020       -0.110
   29   65   94      700.725        5.500        4.100         5.14         0.04         51.3        0.135       -1.885
   29   66   95      701.355        5.600        4.100         5.17         0.04         58.6        0.630        0.765
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      625.205        4.100        4.000         4.06         0.21         10.9                          
   30   41   71      636.055        4.100        3.900         4.00         0.02         38.4       10.850             
   30   42   72      642.080        4.100        3.900         4.03         0.02         27.7        6.025       16.875
   30   43   73      648.235        4.100        3.900         4.04         0.04         18.3        6.155       12.180
   30   44   74      657.140        4.200        3.900         4.07         0.03         12.6        8.905       15.060
   30   45   75      659.210        4.200        4.000         4.09         0.05          8.8        2.070       10.975
   30   46   76      670.465        4.200        4.000         4.11         0.05          4.4       11.255       13.325
   30   47   77      675.845        4.200        4.000         4.13         0.04          7.7        5.380       16.635
   30   48   78      676.205        4.200        4.000         4.15         0.04          4.8        0.360        5.740
   30   49   79      685.860        4.300        4.000         4.16         0.01         10.3        9.655       10.015
   30   50   80      685.560        4.300        4.000         4.19         0.03         58.1       -0.300        9.355
   30   51   81      688.570        4.400        4.000         4.23         0.04         30.8        3.010        2.710
   30   52   82      698.590        4.400        4.000         4.25         0.05         46.4       10.020       13.030
   30   53   83      703.260        4.400        4.000         4.29         0.03         41.5        4.670       14.690
   30   54   84      705.800        4.500        4.000         4.31         0.04         52.9        2.540        7.210
   30   55   85      703.455        4.500        4.000         4.34         0.03         56.3       -2.345        0.195
   30   56   86      712.315        4.500        4.000         4.37         0.01         49.3        8.860        6.515
   30   57   87      714.705        4.600        4.000         4.40         0.02         59.0        2.390       11.250
   30   58   88      709.115        4.600        4.100         4.44         0.03         39.3       -5.590       -3.200
   30   59   89      713.905        5.000        4.100         4.67         0.02         51.3        4.790       -0.800
   30   60   90      718.650        4.900        4.100         4.66         0.03         47.5        4.745        9.535
   30   61   91      719.820        5.100        4.100         4.78         0.04         25.7        1.170        5.915
   30   62   92      716.035        5.000        4.100         4.76         0.06         53.6       -3.785       -2.615
   30   63   93      719.610        5.300        4.100         4.93         0.03         41.5        3.575       -0.210
   30   64   94      718.320        5.300        4.100         4.95         0.04         53.3       -1.290        2.285
   30   65   95      720.950        5.400        4.100         5.04         0.03         46.9        2.630        1.340
   30   66   96      721.295        5.400        4.100         5.07         0.03         57.9        0.345        2.975
   30   67   97      721.820        5.500        4.100         5.12         0.01          3.8        0.525        0.870
   30   68   98      721.460        5.500        4.100         5.12         0.01         17.2       -0.360        0.165
   30   69   99      717.935        5.700        4.100         5.24         0.01         26.1       -3.525       -3.885
   30   70  100      724.895        5.600        4.200         5.23         0.01          4.5        6.960        3.435
   30   71  101      721.770        5.900        4.100         5.43         0.02          3.1       -3.125        3.835
   30   72  102      721.945        5.900        4.200         5.44         0.04          2.5        0.175       -2.950
   30   73  103      721.200        5.800        4.200         5.41         0.08          4.8       -0.745       -0.570
   30   74  104      722.260        5.800        4.200         5.37         0.08          5.7        1.060        0.315
   30   75  105      723.900        5.900        4.200         5.49         0.10          0.2        1.640        2.700
   30   76  106      723.985        5.900        4.200         5.48         0.09          3.1        0.085        1.725
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      638.705        4.100        4.000         4.07         0.22         11.3                          
   31   41   72      646.410        4.100        3.900         4.01         0.03         48.7        7.705             
   31   42   73      657.020        4.100        3.900         4.03         0.03         47.1       10.610       18.315
   31   43   74      658.940        4.100        4.000         4.06         0.05          0.5        1.920       12.530
   31   44   75      670.045        4.200        4.000         4.08         0.04          2.1       11.105       13.025
   31   45   76      672.180        4.200        4.000         4.10         0.06          2.0        2.135       13.240
   31   46   77      681.010        4.200        4.000         4.12         0.06          4.3        8.830       10.965
   31   47   78      689.490        4.200        4.000         4.13         0.05          4.8        8.480       17.310
   31   48   79      689.390        4.200        4.000         4.15         0.04         13.9       -0.100        8.380
   31   49   80      700.465        4.300        4.000         4.17         0.02         55.5       11.075       10.975
   31   50   81      701.625        4.300        4.000         4.20         0.04         49.7        1.160       12.235
   31   51   82      710.500        4.300        4.000         4.23         0.05         33.7        8.875       10.035
   31   52   83      713.870        4.400        4.000         4.25         0.06         50.7        3.370       12.245
   31   53   84      717.740        4.400        4.000         4.29         0.03         43.4        3.870        7.240
   31   54   85      723.175        4.400        4.000         4.30         0.03          1.0        5.435        9.305
   31   55   86      723.570        4.500        4.100         4.35         0.00         56.6        0.395        5.830
   31   56   87      728.895        4.500        4.100         4.36         0.02         59.4        5.325        5.720
   31   57   88      732.325        4.700        4.100         4.51         0.02         55.8        3.430        8.755
   31   58   89      730.555        4.700        4.100         4.49         0.02         14.2       -1.770        1.660
   31   59   90      733.985        4.700        4.100         4.52         0.04         43.3        3.430        1.660
   31   60   91      737.220        4.900        4.100         4.67         0.04         41.9        3.235        6.665
   31   61   92      732.140        4.700        4.100         4.54         0.07         25.0       -5.080       -1.845
   31   62   93      741.445        4.900        4.100         4.65         0.08         39.7        9.305        4.225
   31   63   94      740.690        4.800        4.200         4.63         0.11         11.8       -0.755        8.550
   31   64   95      742.250        4.900        4.200         4.66         0.12         14.7        1.560        0.805
   31   65   96      745.690        5.100        4.200         4.85         0.15         14.2        3.440        5.000
   31   66   97      745.435        5.100        4.200         4.84         0.16         17.6       -0.255        3.185
   31   67   98      746.170        5.300        4.200         5.00         0.16         18.1        0.735        0.480
   31   68   99      743.810        5.200        4.200         4.94         0.15         25.0       -2.360       -1.625
   31   69  100      743.405        5.400        4.200         5.09         0.16         24.0       -0.405       -2.765
   31   70  101      747.030        5.300        4.200         5.03         0.16         30.3        3.625        3.220
   31   71  102      741.710        5.500        4.200         5.15         0.18         19.8       -5.320       -1.695
   31   72  103      751.290        5.500        4.200         5.13         0.18         29.5        9.580        4.260
   31   73  104      746.080        5.600        4.200         5.25         0.10          5.1       -5.210        4.370
   31   74  105      743.330        5.600        4.200         5.23         0.08          4.1       -2.750       -7.960
   31   75  106      742.480        5.700        4.200         5.32         0.11          4.3       -0.850       -3.600
   31   76  107      746.770        5.700        4.200         5.35         0.10          6.6        4.290        3.440
   31   77  108      752.895        5.800        4.300         5.40         0.14         26.7        6.125       10.415
   31   78  109      748.965        5.800        4.300         5.41         0.11         22.1       -3.930        2.195
   31   79  110      747.700        5.900        4.300         5.46         0.14         22.6       -1.265       -5.195
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      644.715        4.100        4.000         4.08         0.21         10.7                          
   32   41   73      656.725        4.100        4.000         4.03         0.05         54.3       12.010             
   32   42   74      666.860        4.100        4.000         4.04         0.04         46.2       10.135       22.145
   32   43   75      675.790        4.100        4.000         4.07         0.07          7.0        8.930       19.065
   32   44   76      683.240        4.200        4.000         4.09         0.06          9.1        7.450       16.380
   32   45   77      685.665        4.200        4.000         4.11         0.06          3.9        2.425        9.875
   32   46   78      692.515        4.200        4.000         4.13         0.07          7.7        6.850        9.275
   32   47   79      703.710        4.200        4.000         4.14         0.06         15.6       11.195       18.045
   32   48   80      708.495        4.200        4.000         4.16         0.05         20.6        4.785       15.980
   32   49   81      716.120        4.300        4.000         4.17         0.02         58.5        7.625       12.410
   32   50   82      721.525        4.300        4.000         4.19         0.05         59.3        5.405       13.030
   32   51   83      726.425        4.300        4.000         4.23         0.06         40.1        4.900       10.305
   32   52   84      732.690        4.400        4.100         4.25         0.07         47.5        6.265       11.165
   32   53   85      735.405        4.400        4.100         4.28         0.04         50.7        2.715        8.980
   32   54   86      742.680        4.400        4.100         4.30         0.05         56.1        7.275        9.990
   32   55   87      744.595        4.500        4.100         4.34         0.03         58.5        1.915        9.190
   32   56   88      750.130        4.500        4.100         4.36         0.04         53.5        5.535        7.450
   32   57   89      750.410        4.500        4.100         4.38         0.03         55.9        0.280        5.815
   32   58   90      753.555        4.600        4.100         4.41         0.04         45.4        3.145        3.425
   32   59   91      757.470        4.600        4.100         4.45         0.05         54.6        3.915        7.060
   32   60   92      756.200        4.700        4.100         4.49         0.05         49.0       -1.270        2.645
   32   61   93      752.820        4.700        4.200         4.53         0.05         58.9       -3.380       -4.650
   32   62   94      756.625        4.800        4.200         4.57         0.06         59.0        3.805        0.425
   32   63   95      759.755        4.900        4.200         4.69         0.04         52.4        3.130        6.935
   32   64   96      762.075        4.900        4.200         4.70         0.05         55.1        2.320        5.450
   32   65   97      759.700        5.100        4.200         4.81         0.02         51.7       -2.375       -0.055
   32   66   98      762.690        5.100        4.200         4.82         0.03         58.9        2.990        0.615
   32   67   99      761.640        5.100        4.200         4.86         0.01         17.5       -1.050        1.940
   32   68  100      761.505        5.100        4.200         4.85         0.01         56.0       -0.135       -1.185
   32   69  101      764.520        5.300        4.200         4.97         0.01         37.7        3.015        2.880
   32   70  102      762.395        5.500        4.200         5.10         0.01         32.4       -2.125        0.890
   32   71  103      766.075        5.300        4.200         5.00         0.03         11.6        3.680        1.555
   32   72  104      768.380        5.300        4.300         5.02         0.03          6.1        2.305        5.985
   32   73  105      764.480        5.400        4.300         5.09         0.09          0.6       -3.900       -1.595
   32   74  106      767.440        5.500        4.300         5.15         0.08          2.5        2.960       -0.940
   32   75  107      770.925        5.500        4.300         5.18         0.11          3.5        3.485        6.445
   32   76  108      767.590        5.500        4.300         5.19         0.10          3.1       -3.335        0.150
   32   77  109      773.290        5.600        4.300         5.25         0.12         12.5        5.700        2.365
   32   78  110      775.155        5.600        4.300         5.29         0.11         24.0        1.865        7.565
   32   79  111      775.880        5.700        4.300         5.34         0.11         18.4        0.725        2.590
   32   80  112      772.650        5.700        4.300         5.35         0.11         16.8       -3.230       -2.505
   32   81  113      772.315        5.800        4.300         5.40         0.12         57.0       -0.335       -3.565
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      649.975        4.100        4.100         4.10         0.21         12.1                          
   33   41   74      665.465        4.100        4.000         4.04         0.06         54.3       15.490             
   33   42   75      674.360        4.100        4.000         4.06         0.04         42.3        8.895       24.385
   33   43   76      680.900        4.100        4.000         4.09         0.08          1.8        6.540       15.435
   33   44   77      690.370        4.200        4.000         4.10         0.07          1.9        9.470       16.010
   33   45   78      697.875        4.200        4.000         4.12         0.09          5.0        7.505       16.975
   33   46   79      705.285        4.200        4.000         4.14         0.08          4.7        7.410       14.915
   33   47   80      711.600        4.200        4.000         4.15         0.07          6.2        6.315       13.725
   33   48   81      719.440        4.200        4.000         4.17         0.06         14.3        7.840       14.155
   33   49   82      725.990        4.300        4.100         4.18         0.03         58.9        6.550       14.390
   33   50   83      733.900        4.300        4.100         4.20         0.05         59.0        7.910       14.460
   33   51   84      738.150        4.300        4.100         4.23         0.06         34.9        4.250       12.160
   33   52   85      746.730        4.400        4.100         4.25         0.07         44.9        8.580       12.830
   33   53   86      750.590        4.400        4.100         4.28         0.05         52.8        3.860       12.440
   33   54   87      752.770        4.400        4.100         4.30         0.06         55.0        2.180        6.040
   33   55   88      759.085        4.500        4.100         4.33         0.05         58.4        6.315        8.495
   33   56   89      762.775        4.500        4.100         4.36         0.03         54.9        3.690       10.005
   33   57   90      763.850        4.500        4.100         4.39         0.04         48.4        1.075        4.765
   33   58   91      768.840        4.600        4.100         4.41         0.05         37.9        4.990        6.065
   33   59   92      772.300        4.600        4.200         4.44         0.05         43.5        3.460        8.450
   33   60   93      772.265        4.600        4.200         4.47         0.06         51.3       -0.035        3.425
   33   61   94      778.985        4.700        4.200         4.50         0.06         48.5        6.720        6.685
   33   62   95      776.845        4.700        4.200         4.53         0.06         57.2       -2.140        4.580
   33   63   96      773.835        4.800        4.200         4.57         0.06         32.6       -3.010       -5.150
   33   64   97      779.120        4.800        4.200         4.60         0.06         44.8        5.285        2.275
   33   65   98      780.120        5.000        4.200         4.72         0.04         52.6        1.000        6.285
   33   66   99      780.100        5.000        4.200         4.77         0.04         58.3       -0.020        0.980
   33   67  100      778.920        5.000        4.200         4.74         0.01         46.6       -1.180       -1.200
   33   68  101      785.605        5.000        4.200         4.76         0.02         56.7        6.685        5.505
   33   69  102      781.325        5.200        4.200         4.93         0.01         27.1       -4.280        2.405
   33   70  103      785.655        5.100        4.300         4.84         0.00         34.1        4.330        0.050
   33   71  104      785.410        5.100        4.300         4.87         0.03          7.6       -0.245        4.085
   33   72  105      784.880        5.300        4.300         5.00         0.04         11.8       -0.530       -0.775
   33   73  106      786.000        5.300        4.300         5.03         0.09          1.3        1.120        0.590
   33   74  107      794.260        5.300        4.300         5.01         0.07          1.1        8.260        9.380
   33   75  108      789.385        5.400        4.300         5.11         0.11          2.8       -4.875        3.385
   33   76  109      788.720        5.400        4.300         5.08         0.09          0.3       -0.665       -5.540
   33   77  110      797.610        5.500        4.300         5.18         0.13          5.6        8.890        8.225
   33   78  111      792.295        5.500        4.300         5.18         0.12          7.1       -5.315        3.575
   33   79  112      795.220        5.600        4.300         5.26         0.13         13.8        2.925       -2.390
   33   80  113      794.615        5.600        4.400         5.26         0.11         18.9       -0.605        2.320
   33   81  114      794.110        5.700        4.400         5.35         0.13         58.4       -0.505       -1.110
   33   82  115      794.090        5.600        4.400         5.31         0.10         58.4       -0.020       -0.525
   33   83  116      798.875        5.700        4.400         5.35         0.10         45.7        4.785        4.765
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      659.755        4.200        4.100         4.12         0.23         11.2                          
   34   41   75      674.575        4.100        4.000         4.06         0.06         57.3       14.820             
   34   42   76      679.850        4.100        4.000         4.07         0.04         47.6        5.275       20.095
   34   43   77      689.060        4.200        4.000         4.11         0.10          2.5        9.210       14.485
   34   44   78      698.020        4.200        4.000         4.12         0.08          1.2        8.960       18.170
   34   45   79      704.150        4.200        4.100         4.14         0.11          0.2        6.130       15.090
   34   46   80      717.465        4.200        4.100         4.15         0.09          0.6       13.315       19.445
   34   47   81      722.310        4.200        4.100         4.17         0.07          2.3        4.845       18.160
   34   48   82      729.440        4.200        4.100         4.18         0.07         10.0        7.130       11.975
   34   49   83      739.445        4.300        4.100         4.19         0.02         57.0       10.005       17.135
   34   50   84      746.780        4.300        4.100         4.21         0.04         57.3        7.335       17.340
   34   51   85      751.330        4.300        4.100         4.24         0.06         30.1        4.550       11.885
   34   52   86      759.425        4.300        4.100         4.26         0.06         39.3        8.095       12.645
