 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=8*10^17 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   34   64      616.540        4.200        4.000         3.90         0.06         37.7                          
   30   35   65      632.440        4.200        4.000         3.90         0.05         51.2       15.900             
   30   40   70      655.960        4.200        4.000         4.11         0.21         10.8                          
   30   41   71      678.320        4.100        3.900         4.02         0.02         36.8       22.360             
   30   42   72      683.695        4.100        4.000         4.05         0.03         32.1        5.375       27.735
   30   43   73      686.050        4.200        4.000         4.07         0.08         18.0        2.355        7.730
   30   44   74      694.230        4.200        4.000         4.08         0.05         18.4        8.180       10.535
   30   45   75      703.605        4.200        4.000         4.11         0.09         17.3        9.375       17.555
   30   46   76      707.495        4.200        4.000         4.13         0.06         19.7        3.890       13.265
   30   47   77      710.770        4.300        4.000         4.17         0.08         11.1        3.275        7.165
   30   48   78      714.600        4.300        4.000         4.18         0.04          7.5        3.830        7.105
   30   49   79      728.095        4.300        4.000         4.21         0.06         50.7       13.495       17.325
   30   50   80      729.255        4.300        4.000         4.23         0.05         44.0        1.160       14.655
   30   51   81      719.155        4.400        4.100         4.29         0.09         57.4      -10.100       -8.940
   30   52   82      712.175        4.400        4.100         4.32         0.06         58.5       -6.980      -17.080
   30   53   83      719.325        4.500        4.100         4.35         0.05         54.8        7.150        0.170
   30   54   84      741.940        4.500        4.100         4.35         0.03         59.1       22.615       29.765
   30   55   85      750.480        4.500        4.100         4.38         0.01         56.4        8.540       31.155
   30   56   86      740.125        4.600        4.100         4.41         0.02         58.5      -10.355       -1.815
   30   57   87      744.210        5.100        4.100         4.79         0.01         27.0        4.085       -6.270
   30   58   88      761.405        5.100        4.100         4.80         0.02         35.0       17.195       21.280
   30   59   89      739.695        5.500        4.100         5.10         0.01         35.8      -21.710       -4.515
   30   60   90      757.500        5.600        4.100         5.11         0.04         52.4       17.805       -3.905
   30   61   91      758.445        5.800        4.100         5.29         0.02         50.9        0.945       18.750
   30   62   92      749.630        5.900        4.100         5.37         0.06         46.2       -8.815       -7.870
   30   63   93      749.535        6.200        4.100         5.59         0.03         24.1       -0.095       -8.910
   30   64   94      760.095        6.200        4.100         5.63         0.03         34.6       10.560       10.465
   30   65   95      758.650        6.400        4.100         5.79         0.03         51.8       -1.445        9.115
   30   66   96      747.435        6.500        4.100         5.84         0.03         40.8      -11.215      -12.660
   30   67   97      748.800        6.800        4.100         6.06         0.01         36.4        1.365       -9.850
   30   68   98      751.785        6.700        4.100         6.05         0.02         38.7        2.985        4.350
   30   69   99      752.065        6.700        4.100         6.06         0.03         44.1        0.280        3.265
   30   70  100      759.090        6.800        4.100         6.08         0.03         48.9        7.025        7.305
   30   71  101      754.405        6.800        4.100         6.16         0.04         47.2       -4.685        2.340
   30   72  102      747.015        6.900        4.100         6.18         0.04         35.7       -7.390      -12.075
   30   73  103      763.405        6.900        4.100         6.23         0.07         20.7       16.390        9.000
   30   74  104      759.400        6.900        4.100         6.22         0.08         20.5       -4.005       12.385
   30   75  105      765.815        6.900        4.200         6.25         0.09         12.9        6.415        2.410
   30   76  106      765.130        7.000        4.200         6.28         0.09         16.3       -0.685        5.730
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      672.650        4.200        4.000         4.11         0.21          9.1                          
   31   41   72      679.415        4.100        4.000         4.04         0.04         33.8        6.765             
   31   42   73      684.440        4.100        4.000         4.07         0.03         55.0        5.025       11.790
   31   43   74      703.660        4.100        4.000         4.08         0.07         30.0       19.220       24.245
   31   44   75      695.370        4.200        4.000         4.10         0.06         17.8       -8.290       10.930
   31   45   76      703.920        4.200        4.000         4.15         0.08         33.8        8.550        0.260
   31   46   77      723.660        4.200        4.000         4.14         0.05         31.3       19.740       28.290
   31   47   78      721.140        4.200        4.000         4.17         0.06          2.6       -2.520       17.220
   31   48   79      717.575        4.300        4.000         4.19         0.03          4.5       -3.565       -6.085
   31   49   80      739.320        4.300        4.000         4.21         0.08         55.9       21.745       18.180
   31   50   81      743.180        4.300        4.000         4.23         0.06         54.5        3.860       25.605
   31   51   82      753.495        4.400        4.100         4.28         0.08         58.5       10.315       14.175
   31   52   83      754.800        4.400        4.100         4.29         0.06         57.7        1.305       11.620
   31   53   84      753.845        4.500        4.100         4.33         0.05         54.5       -0.955        0.350
   31   54   85      754.980        4.500        4.100         4.35         0.02         59.1        1.135        0.180
   31   55   86      767.760        4.500        4.100         4.37         0.01         54.2       12.780       13.915
   31   56   87      771.900        4.500        4.100         4.39         0.02         55.6        4.140       16.920
   31   57   88      773.320        5.100        4.100         4.77         0.02         35.5        1.420        5.560
   31   58   89      772.960        5.100        4.100         4.79         0.03         40.4       -0.360        1.060
   31   59   90      762.380        5.300        4.100         4.96         0.03         46.0      -10.580      -10.940
   31   60   91      780.825        5.300        4.100         4.96         0.04         54.4       18.445        7.865
   31   61   92      776.410        5.600        4.100         5.15         0.04         31.3       -4.415       14.030
   31   62   93      776.935        5.600        4.100         5.12         0.08         41.7        0.525       -3.890
   31   63   94      785.910        5.700        4.100         5.21         0.07         15.9        8.975        9.500
   31   64   95      789.505        5.700        4.100         5.23         0.11         17.4        3.595       12.570
   31   65   96      777.300        5.900        4.100         5.42         0.08         13.2      -12.205       -8.610
   31   66   97      779.250        5.900        4.200         5.41         0.12         10.6        1.950      -10.255
   31   67   98      775.600        6.000        4.200         5.49         0.13         17.6       -3.650       -1.700
   31   68   99      792.595        5.900        4.200         5.45         0.14         11.7       16.995       13.345
   31   69  100      789.115        6.100        4.200         5.60         0.11         18.8       -3.480       13.515
   31   70  101      775.790        6.000        4.200         5.56         0.14         14.1      -13.325      -16.805
   31   71  102      781.845        6.300        4.200         5.73         0.16         17.6        6.055       -7.270
   31   72  103      784.200        6.300        4.200         5.78         0.16         13.3        2.355        8.410
   31   73  104      773.805        6.700        4.200         6.09         0.10          7.2      -10.395       -8.040
   31   74  105      794.580        6.800        4.200         6.11         0.09         11.3       20.775       10.380
   31   75  106      794.575        6.800        4.200         6.14         0.12          6.1       -0.005       20.770
   31   76  107      777.975        6.800        4.200         6.16         0.12         11.1      -16.600      -16.605
   31   77  108      779.420        6.800        4.200         6.19         0.12         18.7        1.445      -15.155
   31   78  109      796.325        6.800        4.200         6.20         0.11         20.7       16.905       18.350
   31   79  110      790.120        6.900        4.300         6.25         0.14         11.5       -6.205       10.700
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      683.355        4.200        4.100         4.12         0.20          6.0                          
   32   41   73      704.975        4.100        4.000         4.04         0.04         45.5       21.620             
   32   42   74      694.345        4.100        4.000         4.08         0.04         40.7      -10.630       10.990
   32   43   75      705.785        4.200        4.100         4.14         0.08         31.6       11.440        0.810
   32   44   76      716.605        4.200        4.000         4.11         0.06         16.4       10.820       22.260
   32   45   77      729.215        4.200        4.000         4.14         0.08         22.7       12.610       23.430
   32   46   78      737.260        4.200        4.000         4.15         0.07         33.8        8.045       20.655
   32   47   79      743.410        4.300        4.100         4.19         0.07          5.4        6.150       14.195
   32   48   80      753.640        4.300        4.000         4.18         0.04         14.2       10.230       16.380
   32   49   81      759.285        4.300        4.100         4.21         0.06         51.4        5.645       15.875
   32   50   82      748.410        4.300        4.100         4.24         0.05         53.8      -10.875       -5.230
   32   51   83      762.140        4.400        4.100         4.28         0.08         59.2       13.730        2.855
   32   52   84      776.685        4.400        4.100         4.28         0.06         59.2       14.545       28.275
   32   53   85      756.305        4.500        4.100         4.34         0.05         59.1      -20.380       -5.835
   32   54   86      770.385        4.500        4.100         4.35         0.03         58.6       14.080       -6.300
   32   55   87      794.110        4.500        4.100         4.36         0.01         58.7       23.725       37.805
   32   56   88      791.455        4.500        4.100         4.38         0.02         58.7       -2.655       21.070
   32   57   89      791.795        4.900        4.100         4.62         0.02         48.1        0.340       -2.315
   32   58   90      800.295        5.000        4.100         4.72         0.02         33.8        8.500        8.840
   32   59   91      784.885        5.300        4.100         4.90         0.02         53.0      -15.410       -6.910
   32   60   92      798.215        5.300        4.100         4.95         0.04         59.1       13.330       -2.080
   32   61   93      781.335        5.500        4.200         5.10         0.05         52.8      -16.880       -3.550
   32   62   94      806.190        5.500        4.200         5.06         0.05         55.9       24.855        7.975
   32   63   95      794.700        5.700        4.200         5.21         0.06         45.6      -11.490       13.365
   32   64   96      789.620        5.800        4.200         5.31         0.06         42.0       -5.080      -16.570
   32   65   97      805.990        6.000        4.200         5.47         0.05         42.3       16.370       11.290
   32   66   98      802.075        6.000        4.200         5.49         0.06         39.4       -3.915       12.455
   32   67   99      797.175        6.200        4.200         5.61         0.04         42.1       -4.900       -8.815
   32   68  100      807.795        6.300        4.200         5.73         0.04         47.9       10.620        5.720
   32   69  101      800.080        6.400        4.200         5.81         0.03         16.8       -7.715        2.905
   32   70  102      801.530        6.300        4.200         5.75         0.06         47.5        1.450       -6.265
   32   71  103      810.620        6.600        4.200         5.92         0.06         13.8        9.090       10.540
   32   72  104      804.725        6.500        4.200         5.90         0.07         19.0       -5.895        3.195
   32   73  105      794.885        6.500        4.200         5.94         0.14          3.4       -9.840      -15.735
   32   74  106      818.330        6.600        4.200         5.96         0.13          0.7       23.445       13.605
   32   75  107      800.035        6.600        4.300         6.02         0.15          3.2      -18.295        5.150
   32   76  108      809.785        6.600        4.300         6.03         0.16          4.2        9.750       -8.545
   32   77  109      801.365        6.600        4.300         6.05         0.16          6.7       -8.420        1.330
   32   78  110      810.060        6.700        4.300         6.09         0.15         12.2        8.695        0.275
   32   79  111      812.755        6.800        4.300         6.15         0.15          7.4        2.695       11.390
   32   80  112      808.645        6.700        4.300         6.14         0.15          9.9       -4.110       -1.415
   32   81  113      820.100        6.700        4.300         6.10         0.12         53.4       11.455        7.345
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      693.885        4.200        4.100         4.13         0.19          6.1                          
   33   41   74      703.210        4.100        4.000         4.05         0.04         49.8        9.325             
   33   42   75      711.490        4.100        4.100         4.09         0.04         35.6        8.280       17.605
   33   43   76      725.590        4.200        4.000         4.11         0.09         31.0       14.100       22.380
   33   44   77      738.625        4.200        4.000         4.11         0.08         19.3       13.035       27.135
   33   45   78      740.000        4.200        4.100         4.16         0.10         23.1        1.375       14.410
   33   46   79      751.430        4.200        4.100         4.16         0.08         31.0       11.430       12.805
   33   47   80      747.710        4.300        4.100         4.19         0.09         16.4       -3.720        7.710
   33   48   81      759.860        4.300        4.100         4.20         0.04          6.3       12.150        8.430
   33   49   82      771.630        4.300        4.100         4.21         0.04         59.3       11.770       23.920
   33   50   83      772.530        4.300        4.100         4.23         0.05         54.0        0.900       12.670
   33   51   84      790.335        4.400        4.100         4.27         0.06         34.2       17.805       18.705
   33   52   85      781.905        4.400        4.100         4.29         0.05         54.2       -8.430        9.375
   33   53   86      788.365        4.400        4.100         4.32         0.05         57.8        6.460       -1.970
   33   54   87      789.285        4.500        4.100         4.34         0.04         57.7        0.920        7.380
   33   55   88      800.740        4.500        4.100         4.37         0.01         56.0       11.455       12.375
   33   56   89      804.185        4.500        4.200         4.39         0.02         55.2        3.445       14.900
   33   57   90      810.825        4.800        4.100         4.59         0.02         40.5        6.640       10.085
   33   58   91      801.750        4.800        4.200         4.55         0.04         50.1       -9.075       -2.435
   33   59   92      803.655        5.100        4.200         4.79         0.03         57.0        1.905       -7.170
   33   60   93      824.375        5.100        4.200         4.80         0.04         53.6       20.720       22.625
   33   61   94      823.970        5.400        4.200         4.98         0.04         52.0       -0.405       20.315
   33   62   95      829.390        5.400        4.200         5.03         0.05         53.6        5.420        5.015
   33   63   96      826.385        5.500        4.200         5.05         0.05         34.5       -3.005        2.415
   33   64   97      820.685        5.500        4.200         5.11         0.07         29.6       -5.700       -8.705
   33   65   98      828.515        5.800        4.200         5.28         0.06         26.5        7.830        2.130
   33   66   99      828.105        5.800        4.200         5.29         0.07         47.6       -0.410        7.420
   33   67  100      830.515        6.000        4.200         5.47         0.04         19.0        2.410        2.000
   33   68  101      823.490        6.000        4.200         5.51         0.05         39.9       -7.025       -4.615
   33   69  102      832.240        6.100        4.200         5.55         0.03         25.9        8.750        1.725
   33   70  103      834.175        6.100        4.200         5.58         0.05         28.0        1.935       10.685
   33   71  104      810.065        6.300        4.200         5.72         0.10          2.8      -24.110      -22.175
   33   72  105      820.980        6.300        4.300         5.73         0.11          5.8       10.915      -13.195
   33   73  106      835.445        6.200        4.300         5.67         0.17          8.0       14.465       25.380
   33   74  107      836.515        6.300        4.300         5.77         0.16          5.8        1.070       15.535
   33   75  108      834.215        6.400        4.300         5.81         0.16          2.4       -2.300       -1.230
   33   76  109      827.190        6.400        4.300         5.87         0.15          1.8       -7.025       -9.325
   33   77  110      833.050        6.500        4.300         5.90         0.17          1.4        5.860       -1.165
   33   78  111      835.590        6.500        4.300         5.93         0.16          3.2        2.540        8.400
   33   79  112      839.935        6.600        4.300         6.02         0.15          1.8        4.345        6.885
   33   80  113      829.305        6.500        4.400         5.97         0.15          9.6      -10.630       -6.285
   33   81  114      829.300        6.500        4.400         5.96         0.14         56.8       -0.005      -10.635
   33   82  115      841.455        6.500        4.400         5.99         0.13         52.9       12.155       12.150
   33   83  116      835.060        6.600        4.400         6.04         0.13         48.3       -6.395        5.760
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      707.395        4.200        4.100         4.13         0.18          6.0                          
   34   41   75      723.950        4.100        4.000         4.07         0.06         27.1       16.555             
   34   42   76      733.770        4.100        4.000         4.08         0.04         32.6        9.820       26.375
   34   43   77      725.240        4.200        4.200         4.21         0.14         13.5       -8.530        1.290
   34   44   78      730.505        4.200        4.200         4.18         0.07         21.8        5.265       -3.265
   34   45   79      748.620        4.200        4.100         4.18         0.12         26.9       18.115       23.380
   34   46   80      760.695        4.200        4.100         4.18         0.08         29.6       12.075       30.190
   34   47   81      769.395        4.300        4.100         4.19         0.09         19.8        8.700       20.775
   34   48   82      782.070        4.300        4.100         4.20         0.05         15.3       12.675       21.375
   34   49   83      768.540        4.300        4.100         4.23         0.03         40.6      -13.530       -0.855
