 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1*10^16 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4601 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
     S1n     |     MeV      One-neutron separation energy
     S2n     |     MeV      two-neutron separation energy
-------------------------------------------------------------------
 
 
 -------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 -------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
   26   45   71      583.150        4.200        3.900         4.12         0.19          2.0        3.510        8.670
   26   46   72      587.795        4.400        3.900         4.24         0.20          3.0        4.645        8.155
   26   47   73      591.590        4.300        3.900         4.17         0.18          6.4        3.795        8.440
   26   48   74      594.260        4.500        3.900         4.26         0.16          7.1        2.670        6.465
   26   49   75      595.770        4.400        3.900         4.23         0.17          1.7        1.510        4.180
   26   50   76      598.895        4.600        3.900         4.40         0.16          3.7        3.125        4.635
   26   51   77      601.170        4.500        3.900         4.27         0.13         27.2        2.275        5.400
   26   52   78      602.670        4.700        3.900         4.42         0.12          4.0        1.500        3.775
   26   53   79      603.570        4.500        3.900         4.32         0.10         20.1        0.900        2.400
   26   54   80      605.625        4.700        3.900         4.48         0.08         11.7        2.055        2.955
   26   55   81      607.615        4.800        3.900         4.54         0.08         23.1        1.990        4.045
   26   56   82      608.905        5.000        3.900         4.65         0.07         16.2        1.290        3.280
   26   57   83      608.010        5.000        3.900         4.70         0.07          3.6       -0.895        0.395
   26   58   84      606.905        5.200        3.900         4.87         0.06          5.5       -1.105       -2.000
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  27   Co
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   27   30   57      497.810        3.700        3.700         3.70         0.08          1.9                          
   27   31   58      507.450        3.800        3.700         3.73         0.10         21.3        9.640             
   27   32   59      516.440        3.800        3.700         3.77         0.12         25.9        8.990       18.630
   27   33   60      525.100        3.800        3.700         3.79         0.11         59.1        8.660       17.650
   27   34   61      533.460        3.900        3.800         3.82         0.12         60.0        8.360       17.020
   27   35   62      541.335        3.900        3.800         3.83         0.10         55.7        7.875       16.235
   27   36   63      548.475        3.900        3.800         3.86         0.09         44.4        7.140       15.015
   27   37   64      555.665        4.000        3.800         3.88         0.07         59.9        7.190       14.330
   27   38   65      562.310        4.000        3.800         3.90         0.06         60.0        6.645       13.835
   27   39   66      569.310        4.000        3.800         3.92         0.00         23.8        7.000       13.645
   27   40   67      575.635        4.000        3.800         3.95         0.00         17.2        6.325       13.325
   27   41   68      580.300        4.100        3.800         3.97         0.02          1.7        4.665       10.990
   27   42   69      584.830        4.100        3.800         4.00         0.05          0.7        4.530        9.195
   27   43   70      590.200        4.100        3.800         4.02         0.08          0.1        5.370        9.900
   27   44   71      594.910        4.200        3.900         4.05         0.10          0.0        4.710       10.080
   27   45   72      599.800        4.200        3.900         4.07         0.11          0.0        4.890        9.600
   27   46   73      604.005        4.200        3.900         4.10         0.12          0.1        4.205        9.095
   27   47   74      607.830        4.200        3.900         4.11         0.10          0.8        3.825        8.030
   27   48   75      611.170        4.200        3.900         4.13         0.09          3.3        3.340        7.165
   27   49   76      614.510        4.200        3.900         4.13         0.03         45.4        3.340        6.680
   27   50   77      617.750        4.300        3.900         4.15         0.04         59.9        3.240        6.580
   27   51   78      620.125        4.300        3.900         4.19         0.06         31.1        2.375        5.615
   27   52   79      622.270        4.400        3.900         4.23         0.08         22.1        2.145        4.520
   27   53   80      624.300        4.400        3.900         4.27         0.08         33.9        2.030        4.175
   27   54   81      626.065        4.500        3.900         4.30         0.09         36.5        1.765        3.795
   27   55   82      627.880        4.500        4.000         4.34         0.08         59.6        1.815        3.580
   27   56   83      629.465        4.600        4.000         4.37         0.08         59.9        1.585        3.400
   27   57   84      630.100        4.600        4.000         4.41         0.09         58.4        0.635        2.220
   27   58   85      629.385        4.700        4.000         4.46         0.12         51.5       -0.715       -0.080
   27   59   86      633.050        4.700        4.000         4.48         0.03         47.6        3.665        2.950
   27   60   87      633.490        4.800        4.000         4.52         0.05         44.0        0.440        4.105
   27   61   88      634.460        4.800        4.000         4.57         0.01         56.2        0.970        1.410
   27   62   89      634.410        4.900        4.000         4.61         0.02         58.7       -0.050        0.920
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  28   Ni
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   28   30   58      503.880        3.700        3.700         3.70         0.05         15.5                          
   28   31   59      514.365        3.800        3.700         3.74         0.09         32.6       10.485             
   28   32   60      523.995        3.800        3.800         3.78         0.12         31.1        9.630       20.115
   28   33   61      533.635        3.800        3.800         3.80         0.12         60.0        9.640       19.270
   28   34   62      542.570        3.900        3.800         3.84         0.13         60.0        8.935       18.575
   28   35   63      551.180        3.900        3.800         3.84         0.10         58.6        8.610       17.545
   28   36   64      558.885        3.900        3.800         3.86         0.09         48.5        7.705       16.315
   28   37   65      566.750        4.000        3.800         3.88         0.07         60.0        7.865       15.570
   28   38   66      574.185        4.000        3.800         3.91         0.06         60.0        7.435       15.300
   28   39   67      581.840        4.000        3.800         3.93         0.00         15.1        7.655       15.090
   28   40   68      588.690        4.000        3.800         3.95         0.00         48.1        6.850       14.505
   28   41   69      593.940        4.100        3.800         3.97         0.02          5.9        5.250       12.100
   28   42   70      599.040        4.100        3.900         4.00         0.05          4.3        5.100       10.350
   28   43   71      604.930        4.100        3.900         4.02         0.07          0.3        5.890       10.990
   28   44   72      610.170        4.200        3.900         4.05         0.10          0.0        5.240       11.130
   28   45   73      615.670        4.200        3.900         4.07         0.10          0.0        5.500       10.740
   28   46   74      620.440        4.200        3.900         4.10         0.11          0.1        4.770       10.270
   28   47   75      624.905        4.200        3.900         4.11         0.09          0.5        4.465        9.235
   28   48   76      628.865        4.200        3.900         4.12         0.08          1.9        3.960        8.425
   28   49   77      633.565        4.200        3.900         4.12         0.01         59.8        4.700        8.660
   28   50   78      637.080        4.300        3.900         4.14         0.01         59.9        3.515        8.215
   28   51   79      639.625        4.300        3.900         4.18         0.04         25.9        2.545        6.060
   28   52   80      641.815        4.400        4.000         4.22         0.07         21.2        2.190        4.735
   28   53   81      644.125        4.400        4.000         4.25         0.07         35.5        2.310        4.500
   28   54   82      646.220        4.500        4.000         4.29         0.08         36.4        2.095        4.405
   28   55   83      648.280        4.500        4.000         4.32         0.07         59.8        2.060        4.155
   28   56   84      650.140        4.500        4.000         4.35         0.07         59.9        1.860        3.920
   28   57   85      650.200        4.600        4.000         4.40         0.10         57.5        0.060        1.920
   28   58   86      649.630        4.600        4.000         4.44         0.14         58.8       -0.570       -0.510
   28   59   87      655.035        4.700        4.000         4.46         0.03         46.7        5.405        4.835
   28   60   88      654.875        4.700        4.000         4.50         0.06         42.9       -0.160        5.245
   28   61   89      656.515        4.800        4.000         4.54         0.02         58.3        1.640        1.480
   28   62   90      655.005        4.800        4.000         4.56         0.06         59.8       -1.510        0.130
   28   63   91      656.810        4.800        4.000         4.61         0.03         45.1        1.805        0.295
   28   64   92      656.155        4.900        4.000         4.64         0.05         46.6       -0.655        1.150
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  29   Cu
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   29   40   69      600.535        4.100        3.900         4.04         0.24          3.7                          
   29   41   70      606.465        4.100        3.900         3.98         0.02         24.3        5.930             
   29   42   71      612.050        4.100        3.900         4.00         0.05          4.8        5.585       11.515
   29   43   72      618.590        4.100        3.900         4.03         0.07          0.3        6.540       12.125
   29   44   73      624.420        4.200        3.900         4.06         0.10          0.0        5.830       12.370
   29   45   74      630.530        4.200        3.900         4.08         0.10          0.0        6.110       11.940
   29   46   75      635.890        4.200        3.900         4.10         0.11          0.0        5.360       11.470
   29   47   76      640.945        4.200        3.900         4.11         0.09          0.3        5.055       10.415
   29   48   77      645.465        4.200        4.000         4.13         0.09          1.3        4.520        9.575
   29   49   78      650.170        4.200        3.900         4.13         0.02         58.8        4.705        9.225
   29   50   79      654.445        4.300        4.000         4.15         0.01         60.0        4.275        8.980
   29   51   80      657.325        4.300        4.000         4.18         0.05         27.3        2.880        7.155
   29   52   81      660.095        4.300        4.000         4.22         0.07         20.5        2.770        5.650
   29   53   82      662.790        4.400        4.000         4.25         0.08         29.8        2.695        5.465
   29   54   83      665.165        4.400        4.000         4.28         0.08         31.3        2.375        5.070
   29   55   84      667.635        4.500        4.000         4.31         0.07         59.5        2.470        4.845
   29   56   85      669.775        4.500        4.000         4.34         0.07         59.9        2.140        4.610
   29   57   86      669.980        4.600        4.000         4.39         0.11         58.1        0.205        2.345
   29   58   87      670.395        4.600        4.100         4.43         0.14         60.0        0.415        0.620
   29   59   88      674.480        4.600        4.000         4.44         0.05         39.0        4.085        4.500
   29   60   89      674.130        4.700        4.000         4.48         0.09         41.8       -0.350        3.735
   29   61   90      676.050        4.700        4.000         4.51         0.05         59.3        1.920        1.570
   29   62   91      676.065        4.700        4.100         4.54         0.08         59.9        0.015        1.935
   29   63   92      676.805        4.800        4.100         4.58         0.06         47.3        0.740        0.755
   29   64   93      676.545        4.800        4.100         4.60         0.08         46.5       -0.260        0.480
   29   65   94      677.700        4.900        4.100         4.64         0.05         59.7        1.155        0.895
   29   66   95      677.440        4.900        4.100         4.66         0.05         59.4       -0.260        0.895
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   30   40   70      613.480        4.100        4.000         4.04         0.22          3.6                          
   30   41   71      617.405        4.100        3.900         3.99         0.02         28.0        3.925             
   30   42   72      623.785        4.100        3.900         4.02         0.05          5.1        6.380       10.305
   30   43   73      631.030        4.100        3.900         4.04         0.08          0.2        7.245       13.625
   30   44   74      637.530        4.200        3.900         4.07         0.10          0.0        6.500       13.745
   30   45   75      644.280        4.200        4.000         4.09         0.11          0.0        6.750       13.250
   30   46   76      650.240        4.200        4.000         4.11         0.11          0.0        5.960       12.710
   30   47   77      655.895        4.200        4.000         4.12         0.10          0.2        5.655       11.615
   30   48   78      660.955        4.200        4.000         4.14         0.09          1.1        5.060       10.715
   30   49   79      665.845        4.200        4.000         4.14         0.02         51.9        4.890        9.950
   30   50   80      666.200        3.000        4.000         4.15         0.02         59.7        0.355        5.245
   30   51   81      674.015        4.300        4.000         4.19         0.05         29.4        7.815        8.170
   30   52   82      677.250        4.300        4.000         4.22         0.08         20.1        3.235       11.050
   30   53   83      680.290        4.400        4.000         4.25         0.08         25.6        3.040        6.275
   30   54   84      682.920        4.400        4.000         4.28         0.09         27.0        2.630        5.670
   30   55   85      685.685        4.500        4.000         4.31         0.08         58.3        2.765        5.395
   30   56   86      688.085        4.500        4.000         4.34         0.08         59.6        2.400        5.165
   30   57   87      689.035        4.500        4.100         4.38         0.11         59.0        0.950        3.350
   30   58   88      690.125        4.600        4.100         4.43         0.14         60.0        1.090        2.040
   30   59   89      692.855        4.600        4.100         4.44         0.08         34.7        2.730        3.820
   30   60   90      693.730        4.700        4.100         4.47         0.11         41.6        0.875        3.605
   30   61   91      695.855        4.700        4.100         4.49         0.07         58.3        2.125        3.000
   30   62   92      696.620        4.700        4.100         4.52         0.09         59.8        0.765        2.890
   30   63   93      697.125        4.800        4.100         4.55         0.09         54.0        0.505        1.270
   30   64   94      697.100        4.800        4.100         4.58         0.09         53.3       -0.025        0.480
   30   65   95      699.100        4.800        4.100         4.62         0.05         59.6        2.000        1.975
   30   66   96      699.275        4.800        4.100         4.64         0.06         59.5        0.175        2.175
   30   67   97      699.260        4.900        4.200         4.66         0.04         58.4       -0.015        0.160
   30   68   98      699.190        4.900        4.200         4.68         0.03         54.4       -0.070       -0.085
   30   69   99      699.730        4.900        4.200         4.70         0.00          7.9        0.540        0.470
   30   70  100      699.805        4.900        4.200         4.72         0.00         12.4        0.075        0.615
   30   71  101      698.855        5.000        4.200         4.76         0.02          1.1       -0.950       -0.875
   30   72  102      698.265        5.000        4.200         4.77         0.05          0.3       -0.590       -1.540
   30   73  103      699.460        5.100        4.200         4.87         0.11          0.1        1.195        0.605
   30   74  104      698.470        5.000        4.300         4.84         0.09          0.2       -0.990        0.205
   30   75  105      700.045        5.300        4.300         5.01         0.14          5.0        1.575        0.585
   30   76  106      698.430        5.200        4.300         4.93         0.12          6.2       -1.615       -0.040
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   31   40   71      620.345        4.100        4.000         4.06         0.23         10.1                          
   31   41   72      627.645        4.100        3.900         4.00         0.02         12.0        7.300             
   31   42   73      634.590        4.100        3.900         4.03         0.05          4.4        6.945       14.245
   31   43   74      642.430        4.100        4.000         4.05         0.08          0.2        7.840       14.785
   31   44   75      649.530        4.200        4.000         4.08         0.10          0.0        7.100       14.940
   31   45   76      656.940        4.200        4.000         4.10         0.11          0.0        7.410       14.510
   31   46   77      663.520        4.200        4.000         4.12         0.11          0.0        6.580       13.990
   31   47   78      669.800        4.200        4.000         4.13         0.10          0.2        6.280       12.860
   31   48   79      675.460        4.200        4.000         4.14         0.09          0.9        5.660       11.940
   31   49   80      680.690        4.200        4.000         4.15         0.02         43.7        5.230       10.890
   31   50   81      684.185        4.300        4.000         4.21         0.13         39.2        3.495        8.725
   31   51   82      681.140        4.300        4.000         4.22         0.11         24.5       -3.045        0.450
   31   52   83      693.505        4.300        4.000         4.24         0.10         40.7       12.365        9.320
   31   53   84      697.395        4.400        4.000         4.26         0.10         46.2        3.890       16.255
   31   54   85      699.110        4.400        4.000         4.28         0.09         57.1        1.715        5.605
   31   55   86      701.015        4.500        4.100         4.32         0.09         11.3        1.905        3.620
   31   56   87      702.020        4.500        4.100         4.36         0.08          1.7        1.005        2.910
   31   57   88      706.450        4.500        4.100         4.40         0.14         29.4        4.430        5.435
   31   58   89      707.455        4.600        4.100         4.41         0.13         38.5        1.005        5.435
   31   59   90      709.250        4.600        4.100         4.46         0.11         42.7        1.795        2.800
   31   60   91      710.285        4.700        4.100         4.48         0.12         45.4        1.035        2.830
   31   61   92      713.435        4.700        4.200         4.52         0.16         28.8        3.150        4.185
   31   62   93      712.445        4.800        4.200         4.60         0.15         34.4       -0.990        2.160
   31   63   94      714.980        4.800        4.200         4.60         0.16         37.2        2.535        1.545
   31   64   95      716.520        4.800        4.200         4.62         0.17         22.2        1.540        4.075
   31   65   96      718.675        4.900        4.200         4.67         0.17         26.7        2.155        3.695
   31   66   97      718.700        5.000        4.200         4.76         0.18         24.6        0.025        2.180
   31   67   98      721.265        4.900        4.200         4.72         0.18         26.9        2.565        2.590
   31   68   99      719.590        5.100        4.200         4.87         0.17         38.9       -1.675        0.890
   31   69  100      719.975        5.200        4.200         4.90         0.17         51.0        0.385       -1.290
   31   70  101      718.280        5.200        4.300         4.95         0.18         45.7       -1.695       -1.310
   31   71  102      723.065        5.200        4.300         4.94         0.20         27.7        4.785        3.090
   31   72  103      722.065        5.300        4.300         4.99         0.20         33.9       -1.000        3.785
   31   73  104      723.345        5.000        4.300         4.82         0.11          0.3        1.280        0.280
   31   74  105      722.585        5.000        4.300         4.81         0.09          0.3       -0.760        0.520
   31   75  106      723.750        5.100        4.300         4.86         0.12          3.8        1.165        0.405
   31   76  107      723.045        5.100        4.300         4.86         0.11          4.4       -0.705        0.460
   31   77  108      723.260        5.100        4.300         4.92         0.14         15.2        0.215       -0.490
   31   78  109      722.540        5.100        4.300         4.93         0.12         16.1       -0.720       -0.505
   31   79  110      723.225        5.200        4.300         4.99         0.16         11.9        0.685       -0.035
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   32   40   72      629.095        4.100        4.000         4.08         0.23         12.6                          
   32   41   73      636.920        4.100        4.000         4.02         0.02         14.0        7.825             
   32   42   74      644.410        4.100        4.000         4.04         0.05          4.8        7.490       15.315
   32   43   75      652.870        4.100        4.000         4.06         0.08          0.2        8.460       15.950
   32   44   76      660.575        4.200        4.000         4.09         0.10          0.0        7.705       16.165
   32   45   77      668.625        4.200        4.000         4.11         0.11          0.0        8.050       15.755
   32   46   78      675.835        4.200        4.000         4.13         0.11          0.0        7.210       15.260
   32   47   79      682.720        4.200        4.000         4.14         0.10          0.2        6.885       14.095
   32   48   80      688.975        4.200        4.000         4.15         0.09          0.8        6.255       13.140
   32   49   81      694.645        4.200        4.000         4.15         0.02         43.7        5.670       11.925
   32   50   82      700.465        4.300        4.000         4.17         0.01         59.7        5.820       11.490
   32   51   83      704.860        4.300        4.000         4.20         0.05         32.7        4.395       10.215
   32   52   84      708.895        4.300        4.000         4.23         0.08         22.0        4.035        8.430
   32   53   85      712.610        4.400        4.100         4.26         0.09         22.5        3.715        7.750
   32   54   86      715.830        4.400        4.100         4.29         0.10         23.0        3.220        6.935
   32   55   87      718.840        4.400        4.100         4.31         0.09         52.6        3.010        6.230
   32   56   88      721.570        4.500        4.100         4.35         0.10         54.2        2.730        5.740
   32   57   89      724.665        4.500        4.100         4.38         0.12         59.9        3.095        5.825
   32   58   90      726.990        4.600        4.200         4.42         0.14         60.0        2.325        5.420
   32   59   91      729.490        4.600        4.100         4.43         0.12         40.2        2.500        4.825
   32   60   92      731.520        4.600        4.200         4.47         0.13         46.7        2.030        4.530
   32   61   93      733.665        4.700        4.200         4.49         0.11         58.1        2.145        4.175
   32   62   94      735.555        4.700        4.200         4.51         0.11         59.2        1.890        4.035
   32   63   95      736.740        4.700        4.200         4.54         0.10         59.7        1.185        3.075
   32   64   96      737.720        4.700        4.200         4.56         0.10         59.8        0.980        2.165
   32   65   97      739.710        4.800        4.200         4.59         0.07         58.4        1.990        2.970
   32   66   98      740.780        4.800        4.200         4.62         0.06         59.5        1.070        3.060
   32   67   99      741.505        4.800        4.200         4.63         0.05         59.5        0.725        1.795
   32   68  100      742.230        4.800        4.200         4.65         0.04         58.2        0.725        1.450
   32   69  101      743.525        4.900        4.200         4.67         0.00         11.6        1.295        2.020
   32   70  102      744.345        4.900        4.200         4.69         0.00          2.9        0.820        2.115
   32   71  103      744.295        4.900        4.300         4.71         0.02          4.4       -0.050        0.770
   32   72  104      744.400        4.900        4.300         4.74         0.04          1.0        0.105        0.055
   32   73  105      745.960        5.000        4.300         4.78         0.10          0.1        1.560        1.665
   32   74  106      745.935        5.000        4.300         4.79         0.08          0.2       -0.025        1.535
   32   75  107      747.460        5.000        4.300         4.82         0.12          2.3        1.525        1.500
   32   76  108      747.170        5.000        4.300         4.83         0.10          2.7       -0.290        1.235
   32   77  109      747.415        5.100        4.300         4.87         0.13         12.7        0.245       -0.045
   32   78  110      747.095        5.100        4.400         4.88         0.11         13.4       -0.320       -0.075
   32   79  111      747.490        5.200        4.400         4.96         0.15         14.3        0.395        0.075
   32   80  112      747.065        5.200        4.400         4.97         0.13         19.4       -0.425       -0.030
   32   81  113      746.490        5.200        4.400         5.01         0.14         60.0       -0.575       -1.000
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   33   40   73      636.830        4.100        4.000         4.07         0.20          7.0                          
   33   41   74      645.065        4.100        4.000         4.03         0.02         12.9        8.235             
   33   42   75      653.440        4.100        4.000         4.05         0.05          6.0        8.375       16.610
   33   43   76      662.420        4.100        4.000         4.07         0.07          0.5        8.980       17.355
   33   44   77      670.710        4.200        4.000         4.10         0.10          0.1        8.290       17.270
   33   45   78      679.330        4.200        4.000         4.12         0.10          0.0        8.620       16.910
   33   46   79      687.110        4.200        4.000         4.14         0.11          0.0        7.780       16.400
   33   47   80      694.690        4.200        4.000         4.15         0.10          0.1        7.580       15.360
   33   48   81      701.520        4.200        4.000         4.16         0.09          0.3        6.830       14.410
   33   49   82      707.785        4.200        4.000         4.16         0.02         53.9        6.265       13.095
   33   50   83      714.305        4.300        4.000         4.18         0.01         60.0        6.520       12.785
   33   51   84      718.940        4.300        4.100         4.21         0.05         33.2        4.635       11.155
   33   52   85      723.445        4.300        4.100         4.24         0.08         23.8        4.505        9.140
   33   53   86      727.540        4.400        4.100         4.26         0.08         21.7        4.095        8.600
   33   54   87      731.205        4.400        4.100         4.29         0.09         21.5        3.665        7.760
   33   55   88      734.375        4.400        4.100         4.31         0.09         50.4        3.170        6.835
   33   56   89      737.645        4.500        4.100         4.35         0.11         51.8        3.270        6.440
   33   57   90      741.225        4.500        4.200         4.38         0.12         60.0        3.580        6.850
   33   58   91      744.155        4.600        4.200         4.42         0.14         60.0        2.930        6.510
   33   59   92      746.885        4.600        4.200         4.44         0.13         52.0        2.730        5.660
   33   60   93      749.380        4.600        4.200         4.46         0.13         49.4        2.495        5.225
   33   61   94      751.845        4.600        4.200         4.48         0.12         57.9        2.465        4.960
   33   62   95      753.945        4.700        4.200         4.51         0.11         58.5        2.100        4.565
   33   63   96      755.630        4.700        4.200         4.53         0.11         59.9        1.685        3.785
   33   64   97      757.045        4.700        4.200         4.56         0.11         60.0        1.415        3.100
   33   65   98      759.025        4.800        4.200         4.58         0.07         57.8        1.980        3.395
   33   66   99      760.510        4.800        4.200         4.60         0.07         59.3        1.485        3.465
   33   67  100      761.610        4.800        4.200         4.62         0.05         59.8        1.100        2.585
   33   68  101      762.665        4.800        4.200         4.64         0.04         59.2        1.055        2.155
   33   69  102      764.390        4.800        4.300         4.66         0.00          7.4        1.725        2.780
   33   70  103      765.620        4.900        4.300         4.68         0.00         34.3        1.230        2.955
   33   71  104      766.020        4.900        4.300         4.70         0.02          2.7        0.400        1.630
   33   72  105      766.475        4.900        4.300         4.72         0.04          1.5        0.455        0.855
   33   73  106      768.170        4.900        4.300         4.76         0.09          0.1        1.695        2.150
   33   74  107      768.570        5.000        4.300         4.77         0.08          0.2        0.400        2.095
   33   75  108      770.410        5.000        4.300         4.80         0.11          0.8        1.840        2.240
   33   76  109      770.510        5.000        4.300         4.81         0.10          1.0        0.100        1.940
   33   77  110      771.300        5.000        4.400         4.84         0.12          6.6        0.790        0.890
   33   78  111      771.335        5.000        4.400         4.85         0.10          7.4        0.035        0.825
   33   79  112      772.060        5.100        4.400         4.91         0.13         13.4        0.725        0.760
   33   80  113      771.190        5.100        4.400         4.92         0.11         24.7       -0.870       -0.145
   33   81  114      771.085        5.200        4.400         4.97         0.13         60.0       -0.105       -0.975
   33   82  115      771.270        5.200        4.400         4.99         0.12         60.0        0.185        0.080
   33   83  116      771.150        5.200        4.400         5.02         0.12         50.9       -0.120        0.065
 ------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 ------------------------------------------------------------------------------------------------------------------
   Z    N    A           BE           Rn           Rp           Rt         beta        gamma          S1n          S2n
 ------------------------------------------------------------------------------------------------------------------
   34   40   74      643.570        4.100        4.100         4.09         0.20         10.6                          
   34   41   75      652.935        4.100        4.000         4.05         0.02         36.5        9.365             
   34   42   76      662.020        4.100        4.000         4.07         0.05         37.0        9.085       18.450
   34   43   77      671.350        4.100        4.000         4.09         0.07          1.6        9.330       18.415
   34   44   78      680.165        4.200        4.000         4.11         0.09          0.2        8.815       18.145
   34   45   79      689.360        4.200        4.000         4.13         0.10          0.1        9.195       18.010
   34   46   80      697.635        4.200        4.100         4.15         0.11          0.1        8.275       17.470
   34   47   81      705.825        4.200        4.100         4.16         0.09          0.2        8.190       16.465
   34   48   82      713.320        4.200        4.100         4.17         0.09          0.4        7.495       15.685
   34   49   83      720.220        4.200        4.100         4.17         0.02         49.9        6.900       14.395
   34   50   84      727.195        4.300        4.100         4.19         0.01         59.4        6.975       13.875
   34   51   85      732.260        4.300        4.100         4.21         0.05         34.3        5.065       12.040
   34   52   86      737.105        4.300        4.100         4.24         0.07         25.6        4.845        9.910
   34   53   87      741.590        4.400        4.100         4.26         0.08         20.6        4.485        9.330
   34   54   88      745.740        4.400        4.100         4.29         0.09         19.5        4.150        8.635
