 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=1*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4555 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
  Z=  29   Cu
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   29        40        69           591.265          4.100          3.900           4.04           0.24            4.0
   29        41        70           600.605          4.100          3.900           3.98           0.02           14.4
   29        42        71           606.510          4.100          3.900           4.00           0.05            2.1
   29        43        72           612.100          4.100          3.900           4.03           0.07            0.6
   29        44        73           618.760          4.200          3.900           4.06           0.10            0.1
   29        45        74           623.930          4.200          3.900           4.08           0.10            0.2
   29        46        75           630.070          4.200          3.900           4.10           0.11            0.3
   29        47        76           634.460          4.200          3.900           4.11           0.09            1.7
   29        48        77           639.570          4.200          4.000           4.13           0.09            5.0
   29        49        78           643.150          4.200          3.900           4.13           0.04           59.2
   29        50        79           648.555          4.300          4.000           4.15           0.04           60.0
   29        51        80           651.480          4.300          4.000           4.18           0.06           33.9
   29        52        81           654.665          4.300          4.000           4.22           0.08           23.6
   29        53        82           657.100          4.400          4.000           4.25           0.08           31.2
   29        54        83           659.825          4.400          4.000           4.29           0.09           31.1
   29        55        84           662.010          4.500          4.000           4.32           0.08           57.9
   29        56        85           664.565          4.500          4.000           4.35           0.09           58.8
   29        57        86           664.800          4.600          4.000           4.39           0.12           59.7
   29        58        87           665.720          4.600          4.100           4.43           0.14           60.0
   29        59        88           668.015          4.600          4.000           4.45           0.10           41.2
   29        60        89           668.600          4.700          4.100           4.48           0.12           46.2
   29        61        90           670.915          4.700          4.000           4.51           0.07           58.9
   29        62        91           671.345          4.700          4.100           4.54           0.09           59.6
   29        63        92           670.835          4.800          4.100           4.56           0.09           58.5
   29        64        93           670.570          4.800          4.100           4.59           0.09           58.4
   29        65        94           672.920          4.900          4.100           4.64           0.05           59.2
   29        66        95           672.850          4.900          4.100           4.66           0.05           58.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        40        70           598.220          4.100          3.900           4.03           0.21            4.6
   30        41        71           610.005          4.100          3.900           3.99           0.02           29.0
   30        42        72           616.520          4.100          3.900           4.01           0.05            2.4
   30        43        73           623.130          4.100          3.900           4.04           0.08            0.5
   30        44        74           630.970          4.200          3.900           4.07           0.10            0.1
   30        45        75           637.010          4.200          4.000           4.09           0.11            0.1
   30        46        76           644.050          4.200          4.000           4.11           0.11            0.2
   30        47        77           648.595          4.200          4.000           4.12           0.10            1.3
   30        48        78           654.005          4.200          4.000           4.14           0.09            4.2
   30        49        79           656.720          4.200          4.000           4.14           0.04           55.1
   30        50        80           667.240          4.300          4.000           4.16           0.04           59.9
   30        51        81           666.305          4.300          4.000           4.19           0.06           33.8
   30        52        82           670.415          4.300          4.000           4.22           0.08           22.2
   30        53        83           673.315          4.400          4.000           4.25           0.09           28.1
   30        54        84           676.605          4.400          4.000           4.29           0.10           28.1
   30        55        85           678.765          4.500          4.000           4.32           0.09           53.9
   30        56        86           681.680          4.500          4.000           4.35           0.10           56.7
   30        57        87           682.810          4.500          4.100           4.39           0.12           59.8
   30        58        88           684.480          4.600          4.100           4.43           0.14           60.0
   30        59        89           686.635          4.600          4.100           4.44           0.11           39.6
   30        60        90           688.005          4.700          4.100           4.47           0.12           45.1
   30        61        91           689.440          4.700          4.100           4.49           0.08           56.7
   30        62        92           690.830          4.700          4.100           4.52           0.10           59.0
   30        63        93           690.840          4.700          4.100           4.55           0.10           58.8
   30        64        94           691.100          4.800          4.100           4.58           0.10           58.8
   30        65        95           692.840          4.800          4.100           4.62           0.05           58.7
   30        66        96           693.280          4.800          4.100           4.64           0.06           58.6
   30        67        97           692.770          4.900          4.200           4.66           0.04           58.8
   30        68        98           692.870          4.900          4.200           4.68           0.03           57.5
   30        69        99           692.460          4.900          4.200           4.70           0.00           13.5
   30        70       100           693.300          4.900          4.200           4.72           0.00            1.5
   30        71       101           692.335          5.000          4.200           4.76           0.02            0.7
   30        72       102           692.700          5.000          4.200           4.77           0.05            0.3
   30        73       103           695.425          5.000          4.200           4.83           0.11            0.5
   30        74       104           694.530          5.000          4.300           4.84           0.09            0.7
   30        75       105           695.885          5.100          4.300           4.90           0.13            5.9
   30        76       106           694.920          5.100          4.300           4.90           0.12            6.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           610.095          4.100          4.000           4.05           0.22           11.0
   31        41        72           618.320          4.100          3.900           4.00           0.02            6.3
   31        42        73           625.790          4.100          3.900           4.03           0.05            2.1
   31        43        74           633.310          4.100          4.000           4.05           0.08            0.4
   31        44        75           641.800          4.200          4.000           4.08           0.10            0.1
   31        45        76           648.560          4.200          4.000           4.10           0.11            0.1
   31        46        77           656.230          4.200          4.000           4.12           0.11            0.2
   31        47        78           661.270          4.200          4.000           4.13           0.10            1.1
   31        48        79           667.270          4.200          4.000           4.14           0.09            3.5
   31        49        80           669.730          4.200          4.000           4.15           0.04           50.4
   31        50        81           676.400          6.300          4.700           5.72           0.16           47.0
   31        52        83           685.445          0.000          0.000           4.23           0.09           24.8
   31        53        84           688.855          0.000          0.000           4.26           0.09           28.2
   31        54        85           692.885          0.000          0.000           4.29           0.11           26.9
   31        55        86           695.170          0.000          0.000           4.32           0.10           46.5
   31        56        87           698.400          0.000          0.000           4.36           0.12           48.7
   31        57        88           700.310          0.000          0.000           4.39           0.12           59.6
   31        58        89           702.760          0.000          0.000           4.43           0.14           60.0
   31        59        90           704.790          0.000          0.000           4.44           0.12           40.8
   31        60        91           706.860          0.000          0.000           4.47           0.13           45.6
   31        61        92           707.785          0.000          0.000           4.49           0.10           53.1
   31        62        93           709.940          0.000          0.000           4.52           0.11           56.7
   31        63        94           710.425          0.000          0.000           4.54           0.10           59.3
   31        64        95           711.170          0.000          0.000           4.57           0.10           58.9
   31        65        96           712.330          0.000          0.000           4.60           0.06           55.8
   31        66        97           713.280          0.000          0.000           4.63           0.06           57.4
   31        67        98           712.985          0.000          0.000           4.65           0.05           58.1
   31        68        99           713.380          0.000          0.000           4.66           0.04           55.9
   31        69       100           713.130          0.000          0.000           4.68           0.00           41.3
   31        70       101           714.430          0.000          0.000           4.70           0.00           42.9
   31        71       102           713.960          0.000          0.000           4.73           0.02            7.2
   31        72       103           714.760          0.000          0.000           4.75           0.05            3.8
   31        73       104           717.890          5.000          4.300           4.82           0.10            1.3
   31        74       105           717.450          5.000          4.300           4.81           0.09            0.6
   31        75       106           719.530          5.100          4.300           4.85           0.13            5.2
   31        76       107           718.900          5.100          4.300           4.86           0.11            5.8
   31        77       108           719.580          5.100          4.300           4.92           0.14           15.6
   31        78       109           718.900          5.100          4.300           4.93           0.12           16.8
   31        79       110           719.210          5.200          4.300           5.00           0.14           24.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           618.035          4.100          4.000           4.08           0.23           13.7
   32        41        73           626.405          4.100          4.000           4.02           0.02            7.2
   32        42        74           634.530          4.100          4.000           4.04           0.05            2.2
   32        43        75           642.690          4.100          4.000           4.06           0.08            0.6
   32        44        76           651.705          4.200          4.000           4.09           0.10            0.2
   32        45        77           659.060          4.200          4.000           4.11           0.11            0.1
   32        46        78           667.410          4.200          4.000           4.13           0.11            0.2
   32        47        79           673.170          4.200          4.000           4.14           0.10            0.9
   32        48        80           679.890          4.200          4.000           4.15           0.09            2.7
   32        49        81           682.505          4.200          4.000           4.16           0.04           51.5
   32        50        82           690.600          4.300          4.000           4.17           0.04           60.0
   32        51        83           694.340          4.300          4.000           4.20           0.06           35.1
   32        52        84           699.705          4.300          4.100           4.23           0.08           22.9
   32        53        85           703.730          4.400          4.100           4.26           0.09           26.4
   32        54        86           708.265          4.400          4.100           4.29           0.11           25.6
   32        55        87           711.090          4.500          4.100           4.32           0.10           44.7
   32        56        88           715.000          4.500          4.100           4.36           0.12           45.6
   32        57        89           717.455          4.500          4.100           4.39           0.13           59.9
   32        58        90           720.750          4.600          4.200           4.42           0.14           60.0
   32        59        91           722.550          4.600          4.100           4.44           0.12           43.2
   32        60        92           725.290          4.600          4.200           4.47           0.13           46.4
   32        61        93           726.515          4.700          4.200           4.49           0.11           55.1
   32        62        94           728.835          4.700          4.200           4.51           0.11           56.8
   32        63        95           729.720          4.700          4.200           4.54           0.11           59.9
   32        64        96           730.950          4.700          4.200           4.56           0.10           59.9
   32        65        97           731.620          4.800          4.200           4.59           0.07           55.8
   32        66        98           733.090          4.800          4.200           4.61           0.06           58.1
   32        67        99           733.055          4.800          4.200           4.63           0.05           59.5
   32        68       100           733.780          4.800          4.200           4.65           0.04           59.0
   32        69       101           733.740          4.900          4.200           4.67           0.00           16.5
   32        70       102           735.510          4.900          4.200           4.69           0.00            4.6
   32        71       103           735.470          4.900          4.300           4.71           0.02            2.3
   32        72       104           736.570          4.900          4.300           4.74           0.04            0.5
   32        73       105           740.100          5.000          4.300           4.78           0.10            0.4
   32        74       106           739.740          5.000          4.300           4.79           0.08            0.5
   32        75       107           742.480          5.000          4.300           4.82           0.12            3.8
   32        76       108           742.050          5.000          4.300           4.83           0.10            4.3
   32        77       109           743.675          5.100          4.300           4.88           0.13           14.1
   32        78       110           743.165          5.100          4.400           4.89           0.12           14.9
   32        79       111           743.970          5.200          4.400           4.96           0.14           25.9
   32        80       112           743.340          5.200          4.400           4.97           0.12           29.1
   32        81       113           741.910          5.200          4.400           5.01           0.14           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           626.140          4.100          4.000           4.06           0.19            7.1
   33        41        74           633.945          4.100          4.000           4.03           0.02            6.3
   33        42        75           642.730          4.100          4.000           4.05           0.05            2.8
   33        43        76           651.430          4.100          4.000           4.07           0.07            0.8
   33        44        77           660.920          4.200          4.000           4.10           0.09            0.2
   33        45        78           668.800          4.200          4.000           4.12           0.10            0.1
   33        46        79           677.770          4.200          4.000           4.14           0.11            0.2
   33        47        80           684.230          4.200          4.000           4.15           0.10            0.7
   33        48        81           691.680          4.200          4.000           4.16           0.09            2.0
   33        49        82           694.775          4.200          4.000           4.16           0.03           56.9
   33        50        83           703.400          4.300          4.000           4.18           0.03           60.0
   33        51        84           707.530          4.300          4.100           4.21           0.06           35.7
   33        52        85           713.245          4.300          4.100           4.24           0.08           23.9
   33        53        86           717.740          4.400          4.100           4.26           0.09           26.5
   33        54        87           722.695          4.400          4.100           4.29           0.10           25.1
   33        55        88           726.180          4.400          4.100           4.32           0.11           43.0
   33        56        89           730.530          4.500          4.100           4.36           0.12           45.1
   33        57        90           733.785          4.500          4.200           4.39           0.13           60.0
   33        58        91           737.935          4.600          4.200           4.43           0.15           60.0
   33        59        92           739.705          4.600          4.200           4.44           0.13           51.0
   33        60        93           742.770          4.600          4.200           4.46           0.13           48.0
   33        61        94           744.555          4.600          4.200           4.48           0.12           55.0
   33        62        95           747.025          4.700          4.200           4.51           0.11           55.5
   33        63        96           748.310          4.700          4.200           4.53           0.11           60.0
   33        64        97           749.985          4.700          4.200           4.56           0.11           60.0
   33        65        98           750.475          4.800          4.200           4.58           0.07           55.6
   33        66        99           752.370          4.800          4.200           4.60           0.07           57.5
   33        67       100           752.680          4.800          4.200           4.62           0.05           59.8
   33        68       101           753.800          4.800          4.200           4.64           0.04           59.5
   33        69       102           754.000          4.800          4.300           4.66           0.00            5.4
   33        70       103           756.250          4.900          4.300           4.68           0.00            5.3
   33        71       104           756.600          4.900          4.300           4.70           0.02            1.4
   33        72       105           757.920          4.900          4.300           4.72           0.04            0.8
   33        73       106           761.310          4.900          4.300           4.76           0.09            0.5
   33        74       107           761.420          5.000          4.300           4.77           0.08            0.7
   33        75       108           764.660          5.000          4.300           4.80           0.11            2.4
   33        76       109           764.480          5.000          4.300           4.81           0.10            2.8
   33        77       110           766.420          5.000          4.400           4.85           0.12            9.9
   33        78       111           766.260          5.000          4.400           4.86           0.11           11.0
   33        79       112           766.090          5.100          4.400           4.90           0.12           22.7
   33        80       113           766.460          5.100          4.400           4.92           0.11           30.0
   33        81       114           766.465          5.200          4.400           4.97           0.13           60.0
   33        82       115           767.100          5.200          4.400           4.99           0.12           60.0
   33        83       116           766.780          5.200          4.400           5.02           0.12           51.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.010          4.100          4.100           4.09           0.20           10.6
   34        41        75           640.650          4.100          4.000           4.05           0.02           21.5
   34        42        76           650.035          4.100          4.000           4.07           0.05           18.7
   34        43        77           659.030          4.100          4.000           4.09           0.07            3.1
   34        44        78           668.960          4.200          4.000           4.11           0.09            0.8
   34        45        79           677.505          4.200          4.000           4.13           0.10            0.6
   34        46        80           686.925          4.200          4.100           4.15           0.11            0.5
   34        47        81           694.245          4.200          4.100           4.16           0.09            1.6
   34        48        82           702.340          4.200          4.100           4.17           0.09            3.2
   34        49        83           706.450          4.200          4.100           4.17           0.03           55.4
   34        50        84           715.900          4.300          4.100           4.19           0.02           60.0
   34        51        85           720.290          4.300          4.100           4.21           0.05           35.9
   34        52        86           726.285          4.300          4.100           4.24           0.08           24.8
   34        53        87           731.180          4.400          4.100           4.27           0.08           26.6
   34        54        88           736.460          4.400          4.100           4.30           0.10           24.7
   34        55        89           740.490          4.400          4.100           4.33           0.10           42.0
   34        56        90           745.145          4.500          4.200           4.36           0.12           44.4
   34        57        91           749.165          4.500          4.200           4.39           0.13           60.0
   34        58        92           754.005          4.500          4.200           4.43           0.15           60.0
   34        59        93           756.170          4.600          4.200           4.44           0.13           53.9
   34        60        94           759.370          4.600          4.200           4.46           0.13           49.0
   34        61        95           761.670          4.600          4.200           4.48           0.12           54.4
   34        62        96           764.470          4.700          4.200           4.51           0.11           54.1
   34        63        97           766.210          4.700          4.200           4.53           0.11           60.0
   34        64        98           768.380          4.700          4.200           4.55           0.11           60.0
   34        65        99           769.135          4.700          4.200           4.57           0.08           57.0
   34        66       100           771.340          4.800          4.200           4.60           0.07           56.8
   34        67       101           772.050          4.800          4.300           4.61           0.05           59.9
   34        68       102           773.620          4.800          4.300           4.63           0.04           59.9
   34        69       103           774.080          4.800          4.300           4.65           0.00            3.2
   34        70       104           776.800          4.800          4.300           4.67           0.00            1.9
   34        71       105           777.540          4.900          4.300           4.69           0.02            2.5
   34        72       106           779.100          4.900          4.300           4.71           0.04            1.7
   34        73       107           781.970          4.900          4.300           4.74           0.09            0.8
   34        74       108           782.860          4.900          4.300           4.76           0.07            0.9
   34        75       109           786.010          5.000          4.400           4.79           0.11            1.6
   34        76       110           786.410          5.000          4.400           4.80           0.09            1.9
   34        77       111           788.410          5.000          4.400           4.82           0.11            6.1
   34        78       112           788.945          5.000          4.400           4.83           0.10            7.1
   34        79       113           788.765          5.000          4.400           4.86           0.10           17.8
   34        80       114           789.325          5.100          4.400           4.89           0.10           28.8
   34        81       115           789.830          5.100          4.400           4.93           0.11           60.0
   34        82       116           791.135          5.200          4.400           4.95           0.11           60.0
   34        83       117           790.905          5.200          4.400           4.98           0.11           51.2
   34        84       118           791.310          5.200          4.400           5.01           0.12           45.0
   34        85       119           791.185          5.300          4.400           5.04           0.12           44.3
   34        86       120           791.805          5.300          4.500           5.07           0.13           42.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           685.870          4.200          4.100           4.14           0.09            0.8
   35        46        81           695.750          4.200          4.100           4.16           0.10            0.6
   35        47        82           703.655          4.200          4.100           4.17           0.09            1.5
   35        48        83           712.465          4.200          4.100           4.18           0.08            2.8
   35        49        84           717.945          4.200          4.100           4.18           0.02           59.4
   35        50        85           727.200          4.300          4.100           4.20           0.01           59.9
