 =======================================================================================================================
 Table: Nuclear properties of UNEDF1 model for B=7*10^14 G predicted by Skyrme3D code
 Authors: Wei jiang, Yan-jun Chen and Yu Guo
 Article: Symmetry energy effects on the outer crusts of non-accreting magnetars.   doi:???
 =======================================================================================================================
 
 --------------------------------------------------------------------------------------------------------------------
 Note:
 This is a highly detailed table predicting the properties of 4557 nuclides (Z = 26~124, N/A = 0.53~0.73)
 within the neutron drip line, including superheavy nuclei.
 --------------------------------------------------------------------------------------------------------------------
 
-------------------------------------------------------------------
         Table: Explanation of Symbols       
-------------------------------------------------------------------
 Symbol      |     unit          Description          
-------------------------------------------------------------------
      Z      |                 Proton number
      N      |                Neutron number
      A      |                   Mass number
      BE     |     MeV        Binding energy
      Rn     |     fm        The root mean-square radii of neutron
      Rp     |     fm        The root mean-square radii of proton
      Rt     |     fm  The root mean-square radii of total mass distribution
     beta    |                 Deformation parameter
    gamma    |     Degree       Triaxiality
-------------------------------------------------------------------
 
 
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  26   Fe
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  30   Zn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   30        40        70           598.220          4.100          3.900           4.03           0.21            4.6
   30        41        71           609.990          4.100          3.900           3.99           0.02           22.3
   30        42        72           616.510          4.100          3.900           4.01           0.05            3.0
   30        43        73           623.120          4.100          3.900           4.04           0.08            0.4
   30        44        74           630.970          4.200          3.900           4.07           0.10            0.1
   30        45        75           637.010          4.200          4.000           4.09           0.11            0.1
   30        46        76           644.040          4.200          4.000           4.11           0.11            0.1
   30        47        77           648.590          4.200          4.000           4.12           0.10            0.8
   30        48        78           654.000          4.200          4.000           4.14           0.09            2.8
   30        49        79           656.645          4.200          4.000           4.14           0.03           54.4
   30        50        80           662.590          4.300          4.000           4.16           0.03           59.9
   30        51        81           666.260          4.300          4.000           4.19           0.06           32.3
   30        52        82           670.370          4.300          4.000           4.22           0.08           21.5
   30        53        83           673.260          4.400          4.000           4.25           0.08           27.4
   30        54        84           676.545          4.400          4.000           4.28           0.09           28.0
   30        55        85           678.705          4.500          4.000           4.31           0.08           56.0
   30        56        86           681.690          4.500          4.000           4.34           0.09           58.3
   30        57        87           682.795          4.500          4.100           4.39           0.12           59.7
   30        58        88           684.470          4.600          4.100           4.43           0.14           60.0
   30        59        89           686.690          4.600          4.100           4.44           0.10           38.3
   30        60        90           688.025          4.700          4.100           4.47           0.12           44.3
   30        61        91           689.440          4.700          4.100           4.49           0.07           57.5
   30        62        92           690.820          4.700          4.100           4.52           0.09           59.4
   30        63        93           690.850          4.700          4.100           4.55           0.09           58.0
   30        64        94           691.110          4.800          4.100           4.58           0.09           57.9
   30        65        95           692.840          4.800          4.100           4.62           0.05           59.1
   30        66        96           693.280          4.800          4.100           4.64           0.06           59.0
   30        67        97           692.770          4.900          4.200           4.66           0.04           58.7
   30        68        98           692.870          4.900          4.200           4.68           0.03           56.9
   30        69        99           692.460          4.900          4.200           4.70           0.00            8.6
   30        70       100           693.300          4.900          4.200           4.72           0.00            2.3
   30        71       101           692.335          5.000          4.200           4.76           0.02            0.8
   30        72       102           692.695          5.000          4.200           4.77           0.05            0.3
   30        73       103           695.455          5.000          4.200           4.83           0.11            0.3
   30        74       104           694.540          5.000          4.300           4.84           0.09            0.5
   30        75       105           696.065          5.200          4.300           4.93           0.13            5.8
   30        76       106           694.955          5.100          4.300           4.90           0.12            6.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  31   Ga
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   31        40        71           610.095          4.100          4.000           4.05           0.22           11.0
   31        41        72           618.330          4.100          3.900           4.00           0.02            7.6
   31        42        73           625.790          4.100          3.900           4.03           0.05            2.6
   31        43        74           633.310          4.100          4.000           4.05           0.08            0.3
   31        44        75           641.790          4.200          4.000           4.08           0.10            0.1
   31        45        76           648.560          4.200          4.000           4.10           0.11            0.1
   31        46        77           656.230          4.200          4.000           4.12           0.11            0.1
   31        47        78           661.270          4.200          4.000           4.13           0.10            0.6
   31        48        79           667.260          4.200          4.000           4.14           0.09            2.3
   31        49        80           669.615          4.200          4.000           4.15           0.03           48.8
   31        50        81           666.085          4.400          4.000           4.25           0.15           43.4
   31        51        82           671.740          4.400          4.100           4.29           0.17           37.0
   31        52        83           668.305          4.700          4.100           4.45           0.16           37.8
   31        53        84           670.180          4.600          4.100           4.41           0.18           41.4
   31        54        85           670.400          4.800          4.100           4.57           0.15           54.0
   31        55        86           674.585          4.900          4.100           4.61           0.12           11.6
   31        56        87           675.635          4.900          4.100           4.62           0.13            4.5
   31        57        88           676.710          5.100          4.100           4.80           0.16           38.0
   31        58        89           673.570          5.300          4.100           4.89           0.16           48.6
   31        59        90           674.915          5.400          4.100           4.99           0.14           53.3
   31        60        91           671.885          5.600          4.100           5.12           0.13           47.4
   31        61        92           674.270          5.600          4.100           5.15           0.13           42.4
   31        62        93           672.370          5.700          4.100           5.23           0.14           46.2
   31        63        94           673.940          5.800          4.100           5.28           0.14           50.5
   31        64        95           673.320          5.900          4.100           5.36           0.13           38.6
   31        65        96           673.100          5.900          4.100           5.41           0.14           44.9
   31        66        97           671.270          6.100          4.100           5.52           0.13           37.5
   31        67        98           669.545          6.100          4.100           5.55           0.13           40.9
   31        68        99           672.315          6.200          4.200           5.62           0.13           49.8
   31        69       100           671.325          6.300          4.200           5.69           0.13           58.0
   31        70       101           670.730          6.300          4.200           5.75           0.13           52.6
   31        71       102           671.480          6.400          4.200           5.81           0.12           37.6
   31        72       103           667.550          6.400          4.200           5.84           0.12           53.1
   31        73       104           718.165          5.000          4.300           4.82           0.11            0.6
   31        74       105           717.460          5.000          4.300           4.81           0.09            0.4
   31        75       106           719.530          5.100          4.300           4.85           0.12            4.8
   31        76       107           718.900          5.100          4.300           4.86           0.11            5.4
   31        77       108           719.580          5.100          4.300           4.92           0.14           15.5
   31        78       109           718.900          5.100          4.300           4.93           0.12           16.6
   31        79       110           719.440          5.200          4.300           5.00           0.15           20.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  32   Ge
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   32        40        72           618.035          4.100          4.000           4.08           0.23           13.7
   32        41        73           626.440          4.100          4.000           4.02           0.02            8.9
   32        42        74           634.540          4.100          4.000           4.04           0.05            2.8
   32        43        75           642.690          4.100          4.000           4.06           0.08            0.4
   32        44        76           651.700          4.200          4.000           4.09           0.10            0.1
   32        45        77           659.060          4.200          4.000           4.11           0.11            0.1
   32        46        78           667.420          4.200          4.000           4.13           0.11            0.1
   32        47        79           673.165          4.200          4.000           4.14           0.10            0.5
   32        48        80           679.890          4.200          4.000           4.15           0.09            1.8
   32        49        81           682.375          4.200          4.000           4.15           0.03           49.9
   32        50        82           689.425          4.300          4.000           4.17           0.03           60.0
   32        51        83           694.245          4.300          4.000           4.20           0.06           34.2
   32        52        84           699.625          4.300          4.000           4.23           0.08           22.7
   32        53        85           703.625          4.400          4.100           4.26           0.09           25.5
   32        54        86           708.100          4.400          4.100           4.29           0.10           25.1
   32        55        87           710.855          4.500          4.100           4.32           0.10           47.3
   32        56        88           714.855          4.500          4.100           4.36           0.12           47.9
   32        57        89           717.410          4.500          4.100           4.38           0.12           59.9
   32        58        90           720.740          4.600          4.200           4.42           0.14           60.0
   32        59        91           722.530          4.600          4.100           4.43           0.12           42.2
   32        60        92           725.270          4.600          4.200           4.47           0.13           46.4
   32        61        93           726.455          4.700          4.200           4.49           0.11           56.3
   32        62        94           728.805          4.700          4.200           4.51           0.11           57.9
   32        63        95           729.700          4.700          4.200           4.54           0.11           59.8
   32        64        96           730.935          4.700          4.200           4.56           0.10           59.9
   32        65        97           731.610          4.800          4.200           4.59           0.07           56.9
   32        66        98           733.090          4.800          4.200           4.61           0.06           58.8
   32        67        99           733.050          4.800          4.200           4.63           0.05           59.6
   32        68       100           733.780          4.800          4.200           4.65           0.04           58.9
   32        69       101           733.740          4.900          4.200           4.67           0.00           14.7
   32        70       102           735.510          4.900          4.200           4.69           0.00            9.7
   32        71       103           735.470          4.900          4.300           4.71           0.02            2.8
   32        72       104           736.565          4.900          4.300           4.73           0.04            0.6
   32        73       105           740.100          5.000          4.300           4.78           0.10            0.3
   32        74       106           739.740          5.000          4.300           4.79           0.08            0.4
   32        75       107           742.480          5.000          4.300           4.82           0.12            3.2
   32        76       108           742.050          5.000          4.300           4.83           0.10            3.6
   32        77       109           743.640          5.100          4.300           4.88           0.13           13.7
   32        78       110           743.150          5.100          4.400           4.89           0.11           14.5
   32        79       111           744.125          5.200          4.400           4.96           0.14           22.8
   32        80       112           743.430          5.200          4.400           4.97           0.12           27.0
   32        81       113           741.910          5.200          4.400           5.01           0.14           60.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        40        73           626.140          4.100          4.000           4.06           0.19            7.1
   33        41        74           633.950          4.100          4.000           4.03           0.02            7.9
   33        42        75           642.730          4.100          4.000           4.05           0.05            3.5
   33        43        76           651.440          4.100          4.000           4.07           0.07            0.7
   33        44        77           660.965          4.200          4.000           4.10           0.09            0.1
   33        45        78           668.800          4.200          4.000           4.12           0.10            0.1
   33        46        79           677.780          4.200          4.000           4.14           0.11            0.1
   33        47        80           684.230          4.200          4.000           4.15           0.10            0.3
   33        48        81           691.680          4.200          4.000           4.16           0.09            1.1
   33        49        82           694.645          4.200          4.000           4.16           0.03           56.3
   33        50        83           702.295          4.300          4.000           4.18           0.02           60.0
   33        51        84           707.445          4.300          4.100           4.21           0.05           35.0
   33        52        85           713.180          4.300          4.100           4.24           0.08           23.9
   33        53        86           717.635          4.400          4.100           4.26           0.09           25.4
   33        54        87           722.560          4.400          4.100           4.29           0.10           24.4
   33        55        88           725.950          4.400          4.100           4.32           0.10           45.2
   33        56        89           730.400          4.500          4.100           4.36           0.12           46.9
   33        57        90           733.735          4.500          4.200           4.39           0.13           60.0
   33        58        91           737.930          4.600          4.200           4.42           0.14           60.0
   33        59        92           739.670          4.600          4.200           4.44           0.13           51.1
   33        60        93           742.770          4.600          4.200           4.46           0.13           48.4
   33        61        94           744.530          4.600          4.200           4.48           0.12           56.2
   33        62        95           747.005          4.700          4.200           4.51           0.11           56.8
   33        63        96           748.300          4.700          4.200           4.53           0.11           60.0
   33        64        97           749.975          4.700          4.200           4.56           0.11           60.0
   33        65        98           750.465          4.800          4.200           4.58           0.07           56.5
   33        66        99           752.370          4.800          4.200           4.60           0.07           58.3
   33        67       100           752.670          4.800          4.200           4.62           0.05           59.8
   33        68       101           753.800          4.800          4.200           4.64           0.04           59.5
   33        69       102           754.000          4.800          4.300           4.66           0.00            5.9
   33        70       103           756.250          4.900          4.300           4.68           0.00           18.4
   33        71       104           756.600          4.900          4.300           4.70           0.02            1.8
   33        72       105           757.920          4.900          4.300           4.72           0.04            1.0
   33        73       106           761.320          4.900          4.300           4.76           0.09            0.4
   33        74       107           761.420          5.000          4.300           4.77           0.08            0.5
   33        75       108           764.675          5.000          4.300           4.80           0.11            1.8
   33        76       109           764.490          5.000          4.300           4.81           0.10            2.1
   33        77       110           766.440          5.000          4.400           4.84           0.12            8.8
   33        78       111           766.290          5.000          4.400           4.85           0.10            9.8
   33        79       112           766.200          5.100          4.400           4.90           0.12           20.4
   33        80       113           766.480          5.100          4.400           4.92           0.11           28.6
   33        81       114           766.450          5.200          4.400           4.97           0.13           60.0
   33        82       115           767.100          5.200          4.400           4.99           0.12           60.0
   33        83       116           766.770          5.200          4.400           5.02           0.12           50.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        40        74           633.010          4.100          4.100           4.09           0.20           10.6
   34        41        75           640.675          4.100          4.000           4.05           0.02           26.0
   34        42        76           650.140          4.100          4.000           4.07           0.05           24.0
   34        43        77           659.030          4.100          4.000           4.09           0.07            2.5
   34        44        78           668.960          4.200          4.000           4.11           0.09            0.5
   34        45        79           677.510          4.200          4.000           4.13           0.10            0.3
   34        46        80           686.945          4.200          4.100           4.15           0.11            0.2
   34        47        81           694.275          4.200          4.100           4.16           0.09            0.8
   34        48        82           702.360          4.200          4.100           4.17           0.09            1.8
   34        49        83           706.390          4.200          4.100           4.17           0.03           54.7
   34        50        84           714.760          4.300          4.100           4.19           0.01           60.0
   34        51        85           720.235          4.300          4.100           4.21           0.05           35.5
   34        52        86           726.240          4.300          4.100           4.24           0.07           25.1
   34        53        87           731.085          4.400          4.100           4.27           0.08           25.1
   34        54        88           736.375          4.400          4.100           4.29           0.10           23.6
   34        55        89           740.330          4.400          4.100           4.32           0.10           43.8
   34        56        90           745.080          4.500          4.200           4.36           0.12           45.8
   34        57        91           749.095          4.500          4.200           4.39           0.13           60.0
   34        58        92           754.000          4.500          4.200           4.43           0.15           60.0
   34        59        93           756.170          4.600          4.200           4.44           0.13           54.4
   34        60        94           759.380          4.600          4.200           4.46           0.13           49.5
   34        61        95           761.670          4.600          4.200           4.48           0.12           55.5
   34        62        96           764.470          4.700          4.200           4.50           0.11           55.4
   34        63        97           766.205          4.700          4.200           4.53           0.11           60.0
   34        64        98           768.375          4.700          4.200           4.55           0.11           60.0
   34        65        99           769.130          4.700          4.200           4.57           0.08           57.9
   34        66       100           771.340          4.800          4.200           4.60           0.07           57.7
   34        67       101           772.050          4.800          4.300           4.61           0.05           59.9
   34        68       102           773.620          4.800          4.300           4.63           0.04           59.9
   34        69       103           774.080          4.800          4.300           4.65           0.00            2.9
   34        70       104           776.810          4.800          4.300           4.67           0.00            2.8
   34        71       105           777.550          4.900          4.300           4.69           0.02            3.2
   34        72       106           779.100          4.900          4.300           4.71           0.04            2.1
   34        73       107           781.970          4.900          4.300           4.74           0.09            0.6
   34        74       108           782.870          4.900          4.300           4.76           0.07            0.7
   34        75       109           786.020          5.000          4.400           4.79           0.11            1.1
   34        76       110           786.420          5.000          4.400           4.80           0.09            1.3
   34        77       111           788.450          5.000          4.400           4.82           0.11            4.7
   34        78       112           789.000          5.000          4.400           4.83           0.09            5.5
   34        79       113           788.900          5.000          4.400           4.86           0.10           15.0
   34        80       114           789.345          5.100          4.400           4.88           0.10           27.5
   34        81       115           789.765          5.100          4.400           4.93           0.11           60.0
   34        82       116           791.130          5.200          4.400           4.95           0.11           60.0
   34        83       117           790.880          5.200          4.400           4.98           0.11           51.0
   34        84       118           791.320          5.200          4.400           5.01           0.12           45.2
   34        85       119           791.180          5.300          4.400           5.04           0.12           44.7
   34        86       120           791.830          5.300          4.500           5.07           0.12           43.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        45        80           685.870          4.200          4.100           4.14           0.09            0.5
   35        46        81           695.750          4.200          4.100           4.16           0.10            0.3
   35        47        82           703.670          4.200          4.100           4.17           0.09            0.8
   35        48        83           712.490          4.200          4.100           4.18           0.08            1.4
   35        49        84           717.880          4.200          4.100           4.18           0.02           59.3
