 --------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   47        82       129          1066.720          4.920          4.670           4.83           0.02           52.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        48        81           705.643          4.230          4.070           4.17           0.07           11.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   47        83       130          1072.940          4.950          4.670           4.85           0.03           45.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        49        82           713.237          4.240          4.080           4.18           0.03           37.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   47        84       131          1074.990          4.990          4.680           4.88           0.05           27.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        50        83           719.677          4.260          4.090           4.19           0.04           59.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  47   Ag
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   47        85       132          1080.630          5.010          4.690           4.90           0.05           21.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  33   As
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   33        51        84           727.263          4.300          4.090           4.22           0.05           43.8
   33        52        85           733.150          4.330          4.100           4.25           0.06           29.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  34   Se
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   34        46        80           703.263          4.210          4.100           4.16           0.10            2.0
   34        47        81           712.950          4.220          4.100           4.17           0.08            3.9
   34        48        82           720.487          4.240          4.110           4.18           0.08            8.8
   34        49        83           728.177          4.250          4.100           4.19           0.03           31.3
   34        50        84           736.290          4.260          4.110           4.20           0.04           59.6
   34        51        85           741.140          4.300          4.120           4.23           0.05           52.1
   34        52        86           746.950          4.340          4.130           4.26           0.06           22.0
   34        82       116           799.107          4.960          4.430           4.81           0.03           59.2
   34        83       117           796.917          5.190          4.430           4.98           0.01           49.8
   34        84       118           798.023          5.190          4.440           4.98           0.04           40.5
   34        85       119           801.647          5.350          4.430           5.10           0.03           46.2
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  35   Br
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   35        46        81           714.273          4.220          4.130           4.18           0.11            0.8
   35        47        82           723.037          4.230          4.140           4.19           0.09            0.5
   35        48        83           728.590          4.240          4.130           4.20           0.08            3.6
   35        49        84           739.457          4.250          4.130           4.20           0.03           17.4
   35        50        85           747.083          4.270          4.140           4.22           0.04           59.9
   35        51        86           752.650          4.300          4.150           4.24           0.05           56.8
   35        52        87           755.570          4.340          4.160           4.27           0.06           22.2
   35        82       117           824.853          4.950          4.450           4.80           0.02           57.4
   35        83       118           824.833          5.170          4.440           4.97           0.02           39.0
   35        84       119           826.087          5.150          4.450           4.95           0.05           30.4
   35        85       120           825.357          5.320          4.450           5.08           0.03           39.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        46        82           719.690          4.230          4.170           4.20           0.11            2.1
   36        47        83           733.087          4.240          4.160           4.20           0.10            4.6
   36        48        84           741.507          4.250          4.160           4.21           0.09            1.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  48   Cd
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   48        82       130          1083.420          4.920          4.680           4.83           0.02           51.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        49        85           747.833          4.250          4.150           4.21           0.02            4.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  48   Cd
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   48        83       131          1085.170          4.950          4.690           4.86           0.03           49.2
   48        84       132          1089.650          4.970          4.700           4.87           0.03            0.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        50        86           755.797          4.270          4.160           4.23           0.03           56.1
   36        51        87           761.180          4.300          4.170           4.25           0.04           44.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  48   Cd
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   48        85       133          1095.010          5.010          4.700           4.90           0.05           24.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  36   Kr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   36        52        88           772.467          4.340          4.180           4.28           0.06           20.2
   36        82       118           848.947          4.940          4.470           4.80           0.02           57.9
   36        83       119           845.010          5.160          4.470           4.96           0.02           16.1
   36        84       120           847.993          5.110          4.480           4.93           0.05           21.2
   36        85       121           850.847          5.280          4.470           5.05           0.04           26.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        46        83           728.047          4.240          4.200           4.22           0.12            2.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        82       122           935.160          4.980          4.550           4.84           0.05           58.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        47        84           740.750          4.250          4.190           4.22           0.10            3.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        83       123           934.050          5.090          4.560           4.93           0.10           39.7
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        48        85           750.723          4.260          4.180           4.23           0.10            1.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        84       124           938.470          5.100          4.560           4.93           0.07           32.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   45        82       127          1039.220          4.920          4.630           4.82           0.02           54.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        49        86           755.903          4.260          4.170           4.22           0.01           18.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   45        83       128          1038.920          4.980          4.640           4.86           0.04           24.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        85       125           935.620          5.160          4.570           4.98           0.07           22.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   45        84       129          1039.740          5.000          4.650           4.88           0.05           27.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        50        87           766.580          4.280          4.180           4.24           0.02           54.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  45   Rh
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   45        85       130          1039.030          5.050          4.660           4.92           0.07           20.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  37   Rb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   37        51        88           771.437          4.310          4.200           4.26           0.04           48.0
   37        52        89           776.340          4.350          4.210           4.29           0.06           21.6
   37        82       119           873.447          4.930          4.490           4.80           0.01           57.8
   37        83       120           873.413          5.110          4.490           4.93           0.02           11.5
   37        84       121           871.777          5.080          4.500           4.91           0.04           11.6
   37        85       122           872.590          5.240          4.500           5.03           0.05           11.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  38   Sr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   38        46        84           736.973          4.250          4.230           4.24           0.13            1.3
   38        47        85           749.763          4.250          4.220           4.24           0.11            4.2
   38        48        86           757.687          4.270          4.220           4.24           0.10            3.6
   38        49        87           769.020          4.270          4.200           4.24           0.02            7.6
   38        50        88           776.040          4.280          4.200           4.25           0.01           50.1
   38        51        89           780.887          4.310          4.220           4.27           0.04           40.6
   38        52        90           791.147          4.350          4.230           4.30           0.06           23.4
   38        82       120           895.017          4.930          4.510           4.80           0.01           56.6
   38        83       121           895.453          5.080          4.510           4.91           0.02           28.1
   38        84       122           894.777          5.060          4.520           4.90           0.04            6.8
   38        85       123           891.360          5.190          4.520           4.99           0.06           10.1
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  39   Y 
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   39        46        85           742.663          4.260          4.250           4.26           0.13            1.4
   39        47        86           755.793          4.260          4.240           4.25           0.10            4.3
   39        48        87           767.780          4.270          4.230           4.25           0.08            4.1
   39        49        88           776.643          4.270          4.230           4.25           0.03            2.1
   39        50        89           785.110          4.290          4.230           4.26           0.01            8.9
   39        51        90           790.220          4.320          4.240           4.29           0.03           58.1
   39        52        91           798.523          4.350          4.250           4.31           0.06           14.0
   39        82       121           917.727          4.920          4.520           4.80           0.00            6.7
   39        83       122           916.547          5.060          4.530           4.90           0.03           20.8
   39        84       123           915.010          5.040          4.540           4.88           0.04            2.5
   39        85       124           918.503          5.150          4.540           4.96           0.06            7.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        46        86           751.343          4.280          4.260           4.27           0.12            1.9
   40        47        87           767.093          4.270          4.260           4.26           0.11            2.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        82       123           953.410          4.960          4.570           4.83           0.05           56.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        48        88           772.793          4.280          4.260           4.27           0.09            3.4
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        83       124           957.600          5.060          4.580           4.91           0.09           39.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        49        89           785.367          4.280          4.250           4.27           0.05            0.5
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        84       125           955.040          5.060          4.590           4.91           0.07           29.7
   41        85       126           962.840          5.080          4.580           4.93           0.06            1.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        50        90           793.710          4.300          4.250           4.28           0.02            3.7
   40        51        91           804.260          4.320          4.260           4.30           0.03           27.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  49   In
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   49        82       131          1105.560          4.920          4.690           4.83           0.01           51.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        52        92           810.620          4.360          4.270           4.32           0.06            0.8
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  49   In
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   49        83       132          1107.330          4.940          4.700           4.85           0.02           43.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        75       115           917.610          4.850          4.510           4.74           0.10           10.9
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  49   In
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   49        84       133          1104.810          4.970          4.710           4.88           0.03            4.3
   49        85       134          1108.140          5.010          4.720           4.90           0.05           26.6
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  40   Zr
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   40        76       116           921.000          4.860          4.510           4.74           0.08            2.5
   40        77       117           929.840          4.890          4.520           4.77           0.10           14.7
   40        78       118           930.290          4.890          4.520           4.77           0.07            0.7
   40        79       119           932.410          4.940          4.540           4.81           0.10           25.8
   40        80       120           937.110          4.910          4.530           4.79           0.05           13.1
   40        81       121           934.060          4.990          4.550           4.85           0.09           59.2
   40        82       122           939.133          4.920          4.540           4.80           0.01            9.0
   40        83       123           937.040          5.030          4.550           4.88           0.04           10.7
   40        84       124           940.357          5.020          4.560           4.87           0.04            0.8
   40        85       125           937.640          5.110          4.570           4.94           0.06            1.9
   40        86       126           935.230          5.180          4.580           5.00           0.08           32.9
   40        87       127           938.940          5.200          4.570           5.01           0.07           40.8
   40        88       128           942.750          5.260          4.580           5.06           0.07           40.4
   40        89       129           940.000          5.280          4.590           5.07           0.06           59.1
   40        90       130           937.850          5.310          4.610           5.11           0.07           57.7
   40        91       131           939.160          5.520          4.590           5.26           0.05           53.2
   40        92       132           938.310          5.560          4.610           5.29           0.07           59.2
   40        93       133           946.170          5.720          4.590           5.41           0.05           54.5
   40        94       134           937.620          5.720          4.620           5.41           0.07           48.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  41   Nb
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   41        46        87           754.667          4.330          4.260           4.30           0.12            2.2
   41        47        88           764.560          4.370          4.270           4.32           0.10            2.4
   41        48        89           782.147          4.280          4.280           4.28           0.08            2.4
   41        49        90           791.550          4.290          4.280           4.29           0.06            0.3
   41        50        91           800.947          4.310          4.280           4.29           0.03            1.2
   41        51        92           815.717          4.330          4.280           4.31           0.04           14.4
   41        52        93           820.400          4.360          4.300           4.34           0.07            8.0
   41        75       116           939.180          4.840          4.520           4.73           0.09           12.2
   41        76       117           937.420          4.850          4.530           4.74           0.07            2.3
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  42   Mo
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   42        82       124           984.460          4.940          4.580           4.82           0.04           50.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  50   Sn
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   50        82       132          1113.930          4.920          4.710           4.84           0.02           51.0
 --------------------------------------------------------------------------------------------------------------------
 
  Z=  42   Mo
 
 --------------------------------------------------------------------------------------------------------------------
   Z         N         A              BE              Rn             Rp              Rt            beta           gamma
 --------------------------------------------------------------------------------------------------------------------
   42        83       125           984.030          4.990          4.590           4.86           0.04            4.6
 --------------------------------------------------------------------------------------------------------------------
 
